Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.35,-0.23,9.9,-0.06,0.03,-0.01
63,0.29,-0.17,9.81,-0.05,0.03,-0.01
127,0.3,-0.12,9.85,-0.05,0.03,-0.01
190,0.28,-0.2,9.9,-0.05,0.03,-0.01
253,0.24,-0.18,9.92,-0.05,0.03,-0.01
316,0.31,-0.18,9.85,-0.06,0.03,-0.01
380,0.26,-0.15,9.8,-0.06,0.04,-0.01
443,0.27,-0.24,9.82,-0.05,0.03,-0.01
506,0.28,-0.17,9.85,-0.06,0.04,-0.01
569,0.24,-0.18,9.89,-0.05,0.04,-0.01
633,0.31,-0.26,9.89,-0.06,0.03,-0.01
696,0.22,-0.2,9.93,-0.05,0.03,-0.01
759,0.31,-0.18,9.94,-0.06,0.03,-0.01
822,0.26,-0.18,9.84,-0.05,0.03,-0.01
886,0.28,-0.23,9.88,-0.05,0.03,-0.01
949,0.27,-0.2,9.8,-0.05,0.03,-0.01
1012,0.24,-0.2,9.89,-0.05,0.03,-0.01
1075,0.28,-0.23,9.8,-0.05,0.03,-0.01
1139,0.24,-0.22,9.87,-0.06,0.03,-0.01
1202,0.26,-0.23,9.94,-0.06,0.03,-0.01
1265,0.28,-0.18,9.93,-0.05,0.03,-0.01
1328,0.28,-0.17,9.88,-0.05,0.04,-0.01
1392,0.24,-0.23,9.84,-0.05,0.03,-0.01
1455,0.22,-0.19,9.87,-0.05,0.03,-0.01
1518,0.3,-0.19,9.82,-0.05,0.03,-0.01
1581,0.33,-0.19,9.86,-0.05,0.03,-0.01
1645,0.28,-0.2,9.89,-0.05,0.03,-0.01
1708,0.3,-0.26,9.86,-0.05,0.04,-0.01
1771,0.29,-0.22,9.81,-0.06,0.03,-0.01
1834,0.25,-0.23,9.95,-0.05,0.03,-0.01
1898,0.25,-0.21,9.85,-0.05,0.03,-0.01
1961,0.25,-0.18,9.9,-0.06,0.03,-0.01
2024,0.27,-0.19,9.94,-0.06,0.03,-0.01
2087,0.29,-0.2,9.83,-0.06,0.03,-0.01
2151,0.27,-0.21,9.84,-0.06,0.03,-0.01
2214,0.27,-0.27,9.88,-0.05,0.03,-0.01
2277,0.25,-0.22,9.89,-0.05,0.04,-0.01
2340,0.26,-0.25,9.89,-0.06,0.04,-0.01
2404,0.33,-0.23,9.9,-0.06,0.03,-0.01
2467,0.29,-0.24,9.89,-0.05,0.03,-0.01
2530,0.32,-0.23,9.91,-0.06,0.03,-0.01
2593,0.28,-0.22,9.84,-0.05,0.03,-0.01
2657,0.24,-0.22,9.89,-0.05,0.03,-0.01
2720,0.28,-0.26,9.86,-0.05,0.03,-0.01
2783,0.3,-0.21,9.85,-0.06,0.03,-0.01
2846,0.22,-0.25,9.87,-0.05,0.04,-0.01
2910,0.26,-0.17,9.84,-0.05,0.03,-0.01
2973,0.3,-0.21,9.91,-0.06,0.03,-0.01
3036,0.31,-0.16,9.95,-0.06,0.03,-0.01
3099,0.3,-0.17,9.87,-0.05,0.03,-0.01
3163,0.29,-0.14,9.82,-0.06,0.03,-0.01
3226,0.26,-0.21,9.82,-0.06,0.03,-0.01
3289,0.32,-0.16,9.91,-0.06,0.03,-0.01
3352,0.27,-0.29,9.85,-0.05,0.03,-0.01
3416,0.26,-0.22,9.95,-0.06,0.03,-0.01
3479,0.25,-0.23,9.91,-0.05,0.03,-0.01
3542,0.29,-0.21,9.88,-0.05,0.03,-0.01
3605,0.28,-0.19,9.88,-0.05,0.03,-0.01
3669,0.33,-0.24,9.87,-0.06,0.03,-0.01
3732,0.26,-0.2,9.79,-0.05,0.03,-0.01
3795,0.33,-0.19,9.96,-0.06,0.03,-0.01
3858,0.29,-0.17,9.88,-0.05,0.03,-0.01
3922,0.24,-0.22,9.82,-0.05,0.03,-0.01
3985,0.32,-0.22,9.82,-0.05,0.03,-0.01
4048,0.3,-0.25,9.94,-0.05,0.03,-0.01
4111,0.29,-0.2,9.88,-0.05,0.03,-0.01
4175,0.29,-0.22,9.9,-0.05,0.03,-0.01
4238,0.31,-0.17,9.88,-0.05,0.04,-0.01
4301,0.25,-0.22,9.82,-0.05,0.03,-0.01
4364,0.27,-0.2,9.8,-0.06,0.03,-0.01
4428,0.28,-0.19,9.83,-0.06,0.04,-0.01
4491,0.31,-0.23,9.88,-0.05,0.04,-0.01
4554,0.28,-0.25,9.88,-0.05,0.03,-0.01
4617,0.26,-0.22,9.83,-0.05,0.03,-0.01
4681,0.31,-0.24,9.88,-0.06,0.03,-0.01
4744,0.26,-0.23,9.92,-0.06,0.03,-0.0
4807,0.33,-0.25,9.98,-0.06,0.03,-0.01
4870,0.31,-0.19,9.85,-0.05,0.03,-0.01
4934,0.34,-0.16,9.96,-0.05,0.03,-0.01
4997,0.28,-0.18,9.82,-0.05,0.03,-0.01
5060,0.29,-0.22,9.87,-0.06,0.03,-0.01
5123,0.27,-0.2,9.84,-0.05,0.03,-0.01
5187,0.22,-0.21,9.85,-0.05,0.03,-0.01
5250,0.27,-0.23,9.87,-0.06,0.03,-0.01
5313,0.3,-0.18,9.95,-0.06,0.03,-0.01
5376,0.3,-0.17,9.9,-0.05,0.03,-0.01
5440,0.32,-0.17,9.89,-0.05,0.03,-0.01
5503,0.28,-0.12,9.91,-0.06,0.03,-0.01
5566,0.3,-0.18,9.9,-0.05,0.03,-0.01
5629,0.29,-0.18,9.94,-0.05,0.03,-0.01
5693,0.3,-0.21,9.89,-0.05,0.03,-0.01
5756,0.32,-0.17,9.86,-0.05,0.03,-0.01
5819,0.35,-0.19,9.88,-0.06,0.03,-0.01
5882,0.27,-0.23,9.93,-0.06,0.03,-0.01
5946,0.27,-0.2,9.83,-0.05,0.03,-0.01
6009,0.29,-0.23,9.84,-0.05,0.03,-0.01
6072,0.28,-0.17,9.76,-0.05,0.04,-0.01
6135,0.35,-0.16,9.88,-0.05,0.03,-0.01
6199,0.34,-0.23,9.92,-0.05,0.03,-0.01
6262,0.25,-0.17,10.03,-0.06,0.03,-0.01
6325,0.3,-0.23,9.85,-0.06,0.03,-0.01
6388,0.3,-0.19,9.88,-0.05,0.03,-0.01
6452,0.23,-0.24,9.88,-0.05,0.04,-0.01
6515,0.29,-0.27,9.91,-0.05,0.03,-0.01
6578,0.25,-0.23,9.9,-0.05,0.03,-0.01
6641,0.29,-0.18,9.89,-0.05,0.04,-0.01
6705,0.29,-0.13,9.86,-0.06,0.03,-0.01
6768,0.35,-0.23,9.85,-0.06,0.03,-0.01
6831,0.3,-0.3,9.88,-0.05,0.03,-0.01
6894,0.35,-0.19,9.82,-0.06,0.03,-0.01
6958,0.28,-0.22,9.84,-0.06,0.03,-0.01
