Time_ms,Piezo
446,2
466,1
487,1
507,0
528,0
548,1
569,0
589,0
609,1
629,1
650,1
670,0
691,1
711,1
732,2
752,2
772,0
792,1
813,0
833,0
854,1
874,0
894,1
915,0
934,0
955,0
975,0
996,1
1016,0
1037,0
1057,1
1078,0
1098,0
1119,1
1138,0
1159,0
1179,1
1200,2
1220,0
1241,0
1261,1
1282,1
1302,0
1323,4
1343,1
1363,3
1383,3
1403,1
1424,3
1444,1
1465,0
1485,0
1506,5
1526,3
1547,2
1567,0
1588,0
1608,0
1628,0
1648,0
1669,0
1689,0
1710,0
1730,0
1751,0
1771,1
1792,1
1812,0
1832,0
1853,0
1872,0
1893,0
1913,0
1934,0
1954,2
1975,0
1995,0
2016,1
2036,1
2057,0
2077,2
2098,0
2117,0
2138,0
2158,0
2179,0
2199,4
2220,0
2240,0
2260,3
2281,1
2301,0
2322,1
2342,1
2362,1
2382,0
2403,4
2423,0
2444,2
2464,0
2485,0
2505,0
2526,1
2546,1
2567,0
2587,0
2607,2
2627,0
2648,4
2668,0
2689,0
2709,2
2729,0
2750,1
2770,0
2791,0
2811,0
2832,0
2851,0
2872,1
2892,0
2913,0
2933,1
2954,0
2974,0
2995,0
3015,1
3036,0
3056,1
3077,0
3096,4
3117,1
3137,0
3158,0
3178,0
3198,0
3219,3
3239,1
3260,0
3280,4
3301,2
3321,0
3341,1
3361,0
3382,4
3402,3
3423,1
3443,0
3464,0
3484,1
3505,0
3525,0
3546,0
3566,0
3586,1
3606,0
3627,1
3647,0
3667,0
3688,0
3708,0
3729,0
3749,2
3770,0
3790,0
3811,1
3830,1
3851,1
3871,0
3892,2
3912,0
3933,1
3953,0
3974,0
3994,0
4015,0
4035,0
4056,0
4075,1
4096,0
4116,0
4136,0
4157,0
4177,0
4198,4
4218,3
4239,1
4259,4
4280,0
4300,0
4320,3
4340,0
4361,0
4381,0
4402,0
4422,1
4443,1
4463,0
4484,1
4504,0
4525,0
4545,0
4564,0
4585,0
4605,0
4626,0
4646,1
4667,1
4687,1
4708,0
4728,0
4749,1
4769,0
4790,0
4809,1
4830,0
4850,2
4871,0
4891,0
4912,0
4932,2
4953,1
4973,3
4994,0
5014,1
5035,3
5054,0
5074,0
5095,1
5115,1
5136,3
5156,1
5177,0
5197,0
5218,0
5238,0
5259,1
5279,0
5299,0
5319,1
5340,0
5360,0
5381,2
5401,0
5422,0
5442,0
5463,0
5483,0
5504,1
5524,0
5543,0
5564,0
5584,0
5605,0
5625,0
5646,0
5666,0
5687,0
5707,0
5728,0
5748,0
5769,0
5788,1
5809,3
5829,0
5850,2
5870,0
5891,1
5911,0
5932,2
5952,1
5972,2
5993,0
6013,1
6033,1
6053,0
6074,5
6094,3
6115,1
6135,3
6156,0
6176,0
6197,1
6217,0
6238,0
6258,0
6278,2
6298,0
6319,1
6339,0
6360,0
6380,2
6401,0
6421,0
6441,0
6462,2
6482,0
6503,0
6522,2
6543,1
6563,0
6584,0
6604,0
6625,0
6645,2
6666,2
6686,0
6707,0
6727,1
6748,0
6767,0
6788,0
6808,2
6829,0
6849,0
6870,0
6890,1
6910,0
6931,1
6951,5
6972,0
6992,3
7012,0
7032,4
7053,1
7073,1
7094,0
7114,0
7135,0
7155,1
7176,1
7196,0
7217,1
7237,0
7257,0
7277,1
7298,0
7318,0
7339,0
7359,0
7379,2
7400,0
7420,0
7441,0
7461,0
7482,0
7501,0
7522,1
7542,0
7563,0
7583,4
7604,0
7624,0
7645,2
7665,5
7686,4
7706,3
7727,1
7746,0
