Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.55,-0.08,9.87,-0.05,0.03,-0.01
63,0.54,-0.03,9.89,-0.05,0.03,-0.01
127,0.55,-0.02,9.87,-0.06,0.03,-0.01
190,0.58,-0.09,9.86,-0.06,0.03,-0.01
253,0.58,-0.08,9.95,-0.06,0.03,-0.01
316,0.52,-0.09,9.88,-0.05,0.03,-0.01
380,0.52,-0.07,9.86,-0.05,0.03,-0.01
443,0.57,-0.05,9.84,-0.06,0.03,-0.01
506,0.57,-0.03,9.84,-0.05,0.03,-0.01
569,0.57,-0.1,9.88,-0.05,0.03,-0.01
633,0.58,-0.09,9.9,-0.05,0.03,-0.01
696,0.59,-0.05,9.88,-0.06,0.03,-0.01
759,0.53,-0.09,9.96,-0.06,0.03,-0.01
822,0.59,0.0,9.89,-0.05,0.04,-0.01
884,0.54,-0.09,9.78,-0.05,0.03,-0.01
947,0.58,-0.06,9.92,-0.06,0.03,-0.01
1011,0.53,-0.1,9.84,-0.05,0.03,-0.01
1074,0.57,-0.07,9.85,-0.06,0.03,-0.01
1137,0.59,-0.06,9.84,-0.05,0.04,-0.01
1200,0.54,-0.06,9.91,-0.06,0.03,-0.01
1264,0.55,-0.01,9.83,-0.05,0.04,-0.01
1327,0.56,-0.06,9.82,-0.06,0.03,-0.01
1390,0.66,-0.09,9.87,-0.06,0.03,-0.01
1453,0.57,-0.08,9.83,-0.05,0.03,-0.01
1516,0.58,-0.15,9.91,-0.06,0.03,-0.01
1580,0.57,-0.06,9.83,-0.06,0.03,-0.01
1643,0.59,-0.13,9.97,-0.05,0.03,-0.01
1706,0.6,-0.04,9.9,-0.05,0.03,-0.01
1769,0.61,-0.03,9.88,-0.05,0.03,-0.01
1833,0.52,-0.15,9.91,-0.06,0.03,-0.01
1896,0.51,-0.06,9.84,-0.05,0.03,-0.01
1959,0.52,-0.11,9.9,-0.06,0.03,-0.01
2022,0.53,-0.03,9.9,-0.06,0.03,-0.01
2086,0.59,-0.05,9.81,-0.05,0.03,-0.01
2149,0.53,0.01,10.0,-0.05,0.03,-0.01
2211,0.58,-0.07,9.8,-0.06,0.03,-0.01
2274,0.56,-0.08,9.87,-0.05,0.03,-0.01
2338,0.58,-0.1,9.89,-0.06,0.03,-0.01
2401,0.57,-0.09,9.84,-0.06,0.04,-0.0
2464,0.52,-0.07,9.91,-0.05,0.03,-0.01
2527,0.53,-0.07,9.92,-0.05,0.03,-0.01
2591,0.56,-0.06,9.83,-0.06,0.03,-0.01
2654,0.54,-0.05,9.94,-0.06,0.03,-0.01
2717,0.6,-0.12,9.86,-0.06,0.03,-0.01
2780,0.53,-0.08,9.89,-0.06,0.03,-0.0
2844,0.57,-0.04,9.8,-0.06,0.04,-0.01
2907,0.57,-0.03,9.78,-0.05,0.04,-0.01
2970,0.59,-0.11,9.92,-0.06,0.04,-0.0
3033,0.58,-0.11,9.93,-0.05,0.03,-0.01
3097,0.61,-0.1,9.87,-0.05,0.03,-0.01
3160,0.65,-0.07,9.78,-0.06,0.03,-0.01
3223,0.53,-0.03,9.93,-0.06,0.03,-0.01
3286,0.62,-0.02,9.82,-0.06,0.03,-0.01
3350,0.54,-0.05,9.92,-0.06,0.03,-0.01
3413,0.55,-0.07,9.94,-0.05,0.04,-0.01
3476,0.58,-0.08,9.82,-0.06,0.03,-0.0
3539,0.56,-0.1,9.88,-0.06,0.03,-0.01
3603,0.58,-0.06,9.92,-0.05,0.03,-0.01
3666,0.51,-0.05,9.88,-0.05,0.03,-0.01
3729,0.54,-0.07,9.98,-0.06,0.03,-0.01
3792,0.58,-0.04,9.84,-0.06,0.03,-0.01
3856,0.56,-0.08,9.94,-0.06,0.04,-0.01
3919,0.56,-0.08,9.92,-0.05,0.03,-0.01
3982,0.48,-0.09,9.83,-0.06,0.03,-0.0
4045,0.54,-0.0,9.9,-0.05,0.03,-0.01
4109,0.57,-0.08,9.94,-0.06,0.04,-0.01
4172,0.54,-0.08,9.92,-0.06,0.04,-0.01
4235,0.57,-0.07,9.87,-0.06,0.03,-0.01
4298,0.61,-0.06,9.87,-0.06,0.03,-0.01
4362,0.54,-0.12,9.88,-0.06,0.03,-0.01
4425,0.56,-0.08,9.82,-0.05,0.03,-0.01
4488,0.59,-0.07,9.93,-0.06,0.03,-0.01
4551,0.57,-0.05,9.8,-0.05,0.03,-0.01
4615,0.56,-0.05,9.81,-0.06,0.04,-0.01
4678,0.49,-0.13,9.86,-0.05,0.04,-0.0
4741,0.51,-0.06,9.95,-0.05,0.03,-0.01
4804,0.55,-0.05,9.86,-0.05,0.03,-0.01
4868,0.57,-0.07,9.84,-0.06,0.03,-0.01
4931,0.56,-0.1,9.92,-0.06,0.03,-0.01
4994,0.55,-0.12,9.96,-0.06,0.04,-0.01
5057,0.57,-0.1,9.9,-0.05,0.03,-0.01
5121,0.57,-0.07,9.94,-0.06,0.03,-0.01
5184,0.59,-0.07,9.91,-0.06,0.03,-0.01
5247,0.58,-0.04,9.92,-0.05,0.03,-0.01
5310,0.57,-0.04,9.84,-0.05,0.03,-0.01
5374,0.57,-0.11,9.85,-0.05,0.04,-0.01
5437,0.54,-0.06,9.89,-0.06,0.03,-0.01
5500,0.57,-0.09,9.86,-0.06,0.03,-0.01
5563,0.61,-0.08,9.89,-0.05,0.03,-0.01
5627,0.54,-0.02,9.83,-0.06,0.03,-0.01
5690,0.58,-0.06,9.88,-0.05,0.04,-0.0
5753,0.53,-0.1,9.73,-0.06,0.03,-0.01
5816,0.52,-0.05,9.9,-0.06,0.04,-0.01
5880,0.56,-0.07,9.83,-0.06,0.03,-0.01
5943,0.52,-0.08,9.87,-0.06,0.03,-0.01
6006,0.58,-0.08,9.9,-0.06,0.03,-0.0
6069,0.59,-0.12,9.87,-0.05,0.03,-0.01
6133,0.58,-0.01,9.85,-0.06,0.03,-0.01
6196,0.53,-0.04,9.95,-0.06,0.03,-0.01
6259,0.54,-0.03,9.84,-0.06,0.03,-0.01
6322,0.59,-0.06,9.86,-0.05,0.03,-0.01
6386,0.55,-0.07,9.88,-0.06,0.03,-0.01
6449,0.57,-0.05,9.9,-0.05,0.03,-0.01
6512,0.58,-0.05,9.9,-0.06,0.03,-0.01
6575,0.57,-0.07,9.9,-0.06,0.03,-0.01
6639,0.56,-0.08,9.89,-0.06,0.03,-0.01
6702,0.59,-0.08,9.81,-0.05,0.03,-0.01
6765,0.53,-0.09,9.91,-0.06,0.03,-0.01
6828,0.53,-0.14,9.79,-0.06,0.03,-0.01
6892,0.55,-0.03,9.84,-0.06,0.03,-0.01
6955,0.53,-0.09,9.84,-0.06,0.03,-0.01
7018,0.54,-0.13,9.8,-0.06,0.04,-0.01
7081,0.59,-0.07,9.87,-0.06,0.03,-0.01
7145,0.58,-0.1,9.96,-0.05,0.03,-0.01
7208,0.51,-0.09,9.83,-0.06,0.03,-0.0
7271,0.52,-0.09,9.9,-0.05,0.03,-0.01
7334,0.59,-0.05,9.9,-0.05,0.03,-0.01
7398,0.59,-0.05,9.94,-0.05,0.04,-0.01
7461,0.59,-0.06,9.87,-0.05,0.03,-0.01
7524,0.59,-0.05,9.93,-0.06,0.03,-0.0
7587,0.57,-0.09,9.85,-0.06,0.04,-0.01
7651,0.65,-0.08,9.89,-0.06,0.04,-0.01
7714,0.53,-0.05,9.88,-0.06,0.04,-0.01
7777,0.58,-0.06,9.86,-0.05,0.03,-0.01
7840,0.6,-0.09,9.89,-0.06,0.03,-0.01
7904,0.62,-0.05,9.87,-0.05,0.03,-0.01
7967,0.53,-0.08,9.81,-0.06,0.03,-0.01
8030,0.58,-0.11,9.83,-0.06,0.03,-0.01
8093,0.54,-0.08,9.87,-0.06,0.03,-0.0
8157,0.56,-0.05,9.87,-0.06,0.03,-0.01
8220,0.54,-0.04,9.89,-0.06,0.03,-0.01
8283,0.55,-0.05,9.82,-0.05,0.03,-0.01
8346,0.59,-0.09,9.83,-0.05,0.03,-0.01
8410,0.55,-0.09,9.81,-0.06,0.04,-0.01
8473,0.6,-0.06,9.78,-0.05,0.03,-0.01
8536,0.63,-0.03,9.84,-0.05,0.04,-0.01
8599,0.54,-0.04,9.8,-0.06,0.03,-0.01
8663,0.52,-0.07,9.83,-0.05,0.03,-0.01
8726,0.63,-0.06,9.82,-0.06,0.03,-0.01
8789,0.54,-0.08,9.93,-0.06,0.03,-0.01
8852,0.55,-0.05,9.87,-0.06,0.03,-0.01
8916,0.56,0.01,9.89,-0.06,0.03,-0.01
8977,0.56,-0.06,9.98,-0.05,0.03,-0.01
9041,0.58,-0.11,9.84,-0.06,0.03,-0.01
9104,0.48,-0.06,9.75,-0.06,0.03,-0.01
9167,0.57,-0.14,9.92,-0.06,0.03,-0.01
9230,0.56,-0.09,9.88,-0.06,0.03,-0.01
9294,0.54,-0.08,9.78,-0.06,0.03,-0.01
9357,0.56,-0.1,9.74,-0.06,0.03,-0.01
9420,0.58,-0.11,9.88,-0.05,0.04,-0.01
9483,0.56,-0.08,9.83,-0.05,0.03,-0.01
9546,0.55,-0.07,9.85,-0.05,0.03,-0.01
9610,0.54,-0.08,9.84,-0.05,0.03,-0.0
9673,0.49,0.01,9.91,-0.05,0.04,-0.01
9735,0.55,-0.13,9.89,-0.05,0.03,-0.01
9798,0.58,-0.11,9.96,-0.06,0.03,-0.01
9861,0.51,-0.02,9.94,-0.05,0.03,-0.01
9924,0.63,-0.08,9.93,-0.06,0.03,-0.01
9988,0.53,-0.01,9.95,-0.05,0.03,-0.01
10051,0.54,-0.09,9.83,-0.06,0.03,-0.01
10114,0.58,-0.01,9.83,-0.05,0.03,-0.01
10177,0.51,-0.1,9.93,-0.05,0.03,-0.01
10241,0.58,-0.12,9.93,-0.06,0.03,-0.01
10304,0.58,-0.11,9.92,-0.05,0.03,-0.01
10367,0.54,-0.05,9.85,-0.06,0.03,-0.01
10430,0.58,-0.08,9.91,-0.06,0.03,-0.01
10494,0.59,-0.05,9.84,-0.06,0.04,-0.01
10557,0.55,-0.07,9.85,-0.06,0.03,-0.01
10620,0.61,-0.04,9.84,-0.05,0.03,-0.0
10683,0.58,-0.12,9.84,-0.06,0.04,-0.01
10747,0.6,-0.07,9.99,-0.06,0.03,-0.01
10810,0.62,-0.06,9.85,-0.06,0.03,-0.01
10873,0.58,-0.04,9.91,-0.06,0.03,-0.01
10936,0.56,-0.11,9.9,-0.06,0.03,-0.01
11000,0.59,-0.03,9.84,-0.06,0.03,-0.01
11063,0.59,-0.07,9.87,-0.06,0.03,-0.01
11126,0.59,-0.04,9.96,-0.06,0.03,-0.01
11189,0.59,-0.06,9.94,-0.05,0.03,-0.01
11253,0.56,-0.08,9.93,-0.05,0.03,-0.0
11316,0.58,-0.15,9.89,-0.06,0.04,-0.01
11379,0.58,-0.09,9.89,-0.06,0.04,-0.01
11442,0.62,-0.08,9.82,-0.06,0.04,-0.01
11506,0.53,-0.11,9.97,-0.06,0.03,-0.01
11569,0.55,-0.08,9.81,-0.05,0.03,-0.01
11632,0.48,-0.11,9.95,-0.06,0.03,-0.01
11695,0.5,-0.08,9.98,-0.05,0.03,-0.01
11759,0.58,-0.05,9.96,-0.06,0.03,-0.01
11822,0.55,-0.08,9.87,-0.06,0.03,-0.01
11885,0.56,-0.07,9.91,-0.05,0.03,-0.01
11948,0.55,-0.1,9.92,-0.05,0.03,-0.0
12012,0.53,-0.1,9.98,-0.05,0.04,-0.01
12075,0.56,-0.05,9.91,-0.05,0.03,-0.01
12138,0.55,-0.06,9.89,-0.05,0.03,-0.01
12201,0.56,-0.02,9.87,-0.06,0.03,-0.01
12265,0.61,-0.1,9.94,-0.06,0.03,-0.01
12328,0.57,-0.06,9.93,-0.05,0.04,-0.01
12391,0.56,-0.09,9.87,-0.06,0.03,-0.01
12454,0.61,-0.04,9.84,-0.05,0.03,-0.01
12518,0.55,-0.12,9.85,-0.06,0.03,-0.01
12581,0.52,-0.01,9.88,-0.06,0.04,-0.01
12644,0.6,-0.08,9.79,-0.06,0.03,-0.01
12707,0.62,-0.07,9.93,-0.05,0.03,-0.01
12771,0.54,-0.03,9.91,-0.06,0.03,-0.0
12834,0.54,-0.09,9.88,-0.05,0.03,-0.01
12897,0.55,-0.09,9.91,-0.06,0.03,-0.01
12960,0.53,-0.04,9.85,-0.06,0.03,-0.01
13024,0.55,-0.05,9.83,-0.06,0.03,-0.01
13087,0.58,-0.09,9.9,-0.06,0.03,-0.01
13150,0.52,-0.09,9.85,-0.06,0.03,-0.01
13213,0.57,-0.08,10.0,-0.06,0.03,-0.01
13277,0.51,-0.09,9.84,-0.05,0.03,-0.01
13340,0.58,-0.09,9.83,-0.06,0.03,-0.01
13403,0.59,-0.06,9.82,-0.06,0.03,-0.01
13466,0.59,-0.08,9.85,-0.06,0.03,-0.01
13530,0.55,-0.06,9.8,-0.06,0.03,-0.01
13593,0.57,-0.1,9.89,-0.06,0.03,-0.01
13656,0.52,-0.12,9.9,-0.05,0.03,-0.01
13719,0.54,-0.02,9.86,-0.06,0.03,-0.01
13783,0.56,-0.11,9.91,-0.05,0.03,-0.01
13846,0.5,-0.03,9.83,-0.06,0.03,-0.01
13909,0.58,-0.04,9.95,-0.06,0.03,-0.01
13972,0.56,-0.08,9.93,-0.06,0.03,-0.01
14036,0.56,-0.1,9.94,-0.05,0.03,-0.01
14099,0.6,-0.06,9.86,-0.06,0.03,-0.01
14162,0.59,0.0,9.92,-0.06,0.03,-0.01
14224,0.54,-0.04,9.84,-0.06,0.03,-0.01
14287,0.54,-0.02,9.85,-0.06,0.03,-0.01
14350,0.57,-0.06,9.84,-0.06,0.03,-0.01
14413,0.54,-0.05,9.88,-0.05,0.03,-0.01
14477,0.53,-0.05,9.95,-0.05,0.03,-0.01
14540,0.54,-0.09,9.82,-0.06,0.03,-0.01
14603,0.57,-0.07,9.84,-0.06,0.03,-0.01
14666,0.51,-0.07,9.83,-0.05,0.03,-0.01
14730,0.56,-0.06,9.84,-0.05,0.03,-0.01
14793,0.57,-0.06,9.88,-0.06,0.03,-0.01
14856,0.53,-0.09,9.91,-0.06,0.03,-0.01
14919,0.55,0.0,9.94,-0.06,0.03,-0.01
14981,0.54,-0.05,9.78,-0.06,0.03,-0.01
15044,0.49,-0.1,9.9,-0.05,0.03,-0.01
15108,0.53,-0.08,9.9,-0.05,0.03,-0.01
15171,0.58,-0.08,9.89,-0.05,0.03,-0.01
15234,0.51,-0.05,9.9,-0.06,0.03,-0.01
15297,0.58,-0.07,9.89,-0.06,0.03,-0.01
15361,0.56,-0.04,9.89,-0.05,0.04,-0.01
15424,0.58,-0.1,9.87,-0.05,0.03,-0.01
15487,0.54,-0.08,9.83,-0.06,0.03,-0.01
15550,0.55,-0.09,9.96,-0.06,0.03,-0.01
15614,0.62,-0.05,9.87,-0.05,0.03,-0.01
15677,0.57,-0.04,9.87,-0.06,0.03,-0.01
15740,0.6,-0.03,9.91,-0.06,0.03,-0.01
15803,0.6,-0.1,9.87,-0.06,0.03,-0.01
15867,0.62,-0.05,9.87,-0.06,0.03,-0.0
15930,0.52,-0.07,9.87,-0.05,0.03,-0.01
15993,0.55,-0.07,9.86,-0.05,0.03,-0.01
16056,0.58,-0.09,9.91,-0.06,0.03,-0.01
