Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.5,-0.33,9.89,-0.06,0.02,-0.01
64,0.51,-0.36,9.86,-0.06,0.03,-0.01
127,0.49,-0.42,9.92,-0.06,0.03,-0.01
190,0.46,-0.29,9.84,-0.05,0.03,-0.01
253,0.42,-0.27,9.87,-0.06,0.03,-0.01
317,0.48,-0.27,9.9,-0.06,0.03,-0.01
380,0.47,-0.28,9.88,-0.06,0.03,-0.01
443,4.57,5.01,9.67,0.24,0.55,-0.09
504,1.64,-2.87,10.56,0.0,-0.02,-0.03
567,0.77,-1.41,10.09,-0.13,-0.17,-0.02
632,0.37,-3.04,7.01,0.01,-0.59,-0.0
695,0.92,-1.36,10.0,-0.15,-0.28,-0.02
760,0.01,-0.04,9.73,-0.13,-0.09,-0.02
824,2.2,1.31,9.34,0.01,-0.01,-0.02
886,0.63,-1.05,9.77,-0.04,0.01,-0.02
949,0.23,-0.48,9.73,-0.07,-0.02,-0.01
1014,0.12,-2.59,8.61,0.13,-0.36,-0.07
1077,0.28,-1.68,10.23,-0.1,-0.24,-0.02
1142,-0.07,-0.51,9.84,-0.1,-0.11,-0.01
1208,0.79,0.24,9.87,0.01,0.14,-0.01
1268,1.14,-0.59,10.04,-0.04,0.05,-0.01
1331,0.68,-0.51,9.94,-0.08,-0.0,-0.01
1396,0.66,0.72,9.68,-0.01,0.22,0.0
1456,0.64,-0.57,9.96,-0.0,0.07,-0.01
1520,0.76,-3.75,7.05,0.14,-0.31,-0.03
1583,1.25,-2.05,10.39,-0.08,-0.23,-0.03
1648,0.63,-0.81,10.02,-0.12,-0.15,-0.02
1712,4.46,-0.37,9.97,0.14,-0.02,-0.05
1775,0.62,-1.68,9.82,-0.05,-0.11,-0.03
1840,0.17,-0.67,9.9,-0.08,-0.07,-0.01
1904,0.63,-0.18,9.82,0.07,-0.02,-0.03
1968,0.95,-1.39,10.0,-0.03,-0.03,-0.02
2032,-0.6,-1.99,9.79,-0.25,-0.11,0.05
2097,0.03,-0.91,9.81,-0.15,-0.19,-0.01
2161,-0.34,0.19,9.58,-0.09,-0.04,-0.0
2226,2.52,-0.23,10.81,-0.07,0.42,0.0
2288,1.56,-0.48,10.21,-0.09,0.05,-0.02
2351,0.44,-0.17,9.86,-0.12,-0.03,-0.02
2415,-0.41,-1.2,10.12,-0.08,0.13,0.02
2479,1.29,0.26,9.86,-0.08,0.08,0.0
2539,0.62,-0.26,9.93,-0.06,0.06,-0.01
2602,0.43,-1.35,10.13,-0.09,0.17,0.03
2664,0.82,0.02,9.83,-0.06,0.06,-0.01
2726,0.48,-0.21,9.86,-0.05,0.04,-0.01
2790,0.3,-0.18,9.79,0.12,-0.03,-0.04
2853,1.23,-1.02,10.05,-0.04,0.04,-0.0
2916,1.1,-0.6,10.02,-0.08,-0.0,-0.01
2981,0.27,-2.17,10.27,0.02,-0.01,-0.01
3044,1.47,-0.87,10.13,-0.03,0.01,-0.01
3107,1.16,-0.76,10.1,-0.09,-0.02,-0.01
3172,-1.42,-1.93,9.64,0.04,-0.1,-0.04
3236,0.66,-0.96,10.09,0.03,0.07,0.0
3297,1.68,-0.67,10.21,-0.05,0.06,-0.0
3360,1.9,-0.36,9.86,-0.14,0.29,0.03
3422,1.79,0.17,10.17,-0.11,0.11,-0.01
3484,0.66,-0.15,9.92,-0.11,0.01,-0.01
3547,0.52,0.74,9.78,-0.02,0.24,-0.0
3609,0.61,0.1,9.86,-0.09,0.1,-0.0
3671,0.45,-0.07,9.91,-0.05,0.07,-0.01
3734,-1.27,-2.3,10.15,0.06,-0.17,-0.03
3799,0.82,-0.68,10.04,-0.02,-0.0,-0.01
3864,1.23,-1.47,10.21,-0.02,-0.05,-0.03
3928,0.67,0.06,9.92,-0.11,-0.02,-0.01
3992,0.02,0.13,9.65,-0.05,0.05,-0.01
4053,-0.62,0.46,9.3,-0.26,0.02,0.07
4115,0.33,0.42,9.95,-0.19,-0.01,0.01
4177,-0.21,0.97,9.59,-0.07,0.13,-0.01
4240,-0.51,0.65,9.19,-0.17,0.11,0.04
4302,-0.16,-0.27,9.79,-0.04,0.01,-0.02
4367,0.31,-0.32,9.81,-0.02,0.04,-0.01
4430,0.58,-0.49,9.9,-0.03,0.05,-0.01
4493,-0.27,-0.04,9.83,0.01,0.02,-0.01
4556,0.4,-0.66,9.86,-0.01,0.05,-0.01
4620,1.25,-1.49,10.09,0.07,-0.06,-0.04
4683,0.69,-1.1,10.11,-0.1,-0.12,-0.03
4748,0.14,-0.27,9.81,-0.1,-0.07,-0.01
4812,0.17,-1.34,10.01,-0.03,-0.02,-0.01
4877,0.23,-0.65,9.89,-0.07,-0.06,-0.01
4941,0.2,-0.28,9.84,-0.06,0.0,-0.01
5005,1.1,-0.67,10.03,-0.11,0.15,0.01
5067,0.55,-0.38,9.95,-0.08,-0.0,-0.02
5131,0.11,-0.23,9.79,-0.06,0.01,-0.01
5194,-0.06,-1.53,10.08,-0.08,0.03,0.02
5258,0.37,-0.32,9.85,-0.05,-0.02,-0.01
5322,0.47,-0.29,9.81,-0.05,0.02,-0.01
5385,0.38,-0.29,9.87,-0.05,0.03,-0.01
5449,0.56,-0.29,9.75,-0.05,0.03,-0.01
5512,0.48,-0.24,9.95,-0.05,0.04,-0.01
5575,0.44,-0.21,9.9,-0.05,0.03,-0.01
5638,0.51,-0.27,9.84,-0.06,0.04,-0.01
