Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.53,-0.25,9.86,-0.06,0.04,-0.01
63,0.56,-0.3,9.81,-0.05,0.03,-0.01
126,0.49,-0.27,9.86,-0.05,0.03,-0.01
190,0.52,-0.32,9.87,-0.05,0.03,-0.01
253,0.56,-0.28,9.83,-0.05,0.04,-0.01
316,0.57,-0.31,9.88,-0.06,0.03,-0.01
379,0.47,-0.29,9.86,-0.05,0.03,-0.01
443,0.53,-0.29,9.85,-0.06,0.03,-0.01
506,0.53,-0.27,9.81,-0.05,0.03,-0.01
569,0.54,-0.28,9.83,-0.06,0.03,-0.01
632,0.54,-0.32,9.9,-0.05,0.03,-0.01
696,0.52,-0.29,9.85,-0.06,0.03,-0.01
759,0.52,-0.22,9.84,-0.06,0.03,-0.01
822,0.53,-0.32,9.89,-0.05,0.03,-0.01
885,0.59,-0.3,9.83,-0.05,0.03,-0.01
949,0.58,-0.28,9.88,-0.05,0.03,-0.01
1012,0.55,-0.29,9.85,-0.05,0.03,-0.01
1075,0.59,-0.27,9.91,-0.05,0.03,-0.01
1138,0.53,-0.28,9.88,-0.05,0.03,-0.01
1202,0.55,-0.27,9.84,-0.05,0.03,-0.01
1265,0.51,-0.31,9.79,-0.05,0.03,-0.01
1328,0.58,-0.33,9.87,-0.05,0.03,-0.01
1391,0.51,-0.23,9.84,-0.05,0.03,-0.01
1455,0.49,-0.3,9.83,-0.05,0.03,-0.01
1518,0.52,-0.26,9.73,-0.06,0.03,-0.01
1581,0.56,-0.34,9.83,-0.05,0.03,-0.0
1644,0.51,-0.28,9.86,-0.05,0.04,-0.01
1708,0.49,-0.32,9.87,-0.05,0.03,-0.01
1771,0.5,-0.27,9.79,-0.06,0.03,-0.01
1834,0.52,-0.27,9.83,-0.06,0.03,-0.0
1897,0.57,-0.3,9.86,-0.06,0.03,-0.01
1961,0.57,-0.33,9.95,-0.05,0.04,-0.01
2024,0.55,-0.34,9.83,-0.05,0.04,-0.01
2087,0.44,-0.23,9.91,-0.06,0.03,-0.01
2150,0.47,-0.24,9.79,-0.06,0.03,-0.01
2214,0.59,-0.26,9.81,-0.06,0.03,-0.01
2277,0.57,-0.3,9.78,-0.05,0.03,-0.01
