Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.6,-0.03,9.91,-0.06,0.03,-0.0
63,0.55,-0.06,9.81,-0.06,0.03,-0.01
127,0.51,-0.08,9.92,-0.05,0.03,-0.01
190,0.59,-0.09,9.84,-0.06,0.03,-0.01
253,0.57,-0.05,9.92,-0.06,0.03,-0.01
316,0.6,-0.06,9.94,-0.05,0.03,-0.01
380,0.6,-0.06,9.89,-0.05,0.03,-0.01
443,0.61,-0.11,9.94,-0.06,0.04,-0.01
506,0.5,0.0,9.81,-0.06,0.03,-0.01
568,0.59,-0.06,9.82,-0.05,0.03,-0.01
631,0.59,-0.05,9.8,-0.06,0.03,-0.01
694,0.53,-0.03,9.84,-0.06,0.03,-0.01
758,0.57,-0.03,9.92,-0.06,0.03,-0.0
821,0.57,-0.06,9.8,-0.06,0.03,-0.01
884,0.54,-0.13,9.87,-0.06,0.03,-0.01
947,0.58,-0.04,9.86,-0.05,0.03,-0.01
1011,0.59,-0.13,9.98,-0.06,0.03,-0.01
1074,0.54,-0.05,9.87,-0.06,0.03,-0.01
1137,0.59,-0.08,9.91,-0.06,0.03,-0.01
1200,0.57,-0.07,9.96,-0.06,0.03,-0.01
1264,0.49,-0.08,9.84,-0.06,0.04,-0.01
1327,0.55,-0.07,9.95,-0.06,0.03,-0.0
1390,0.61,-0.15,9.93,-0.06,0.03,-0.01
1453,0.56,-0.05,9.89,-0.06,0.03,-0.01
1517,0.57,-0.03,9.83,-0.06,0.03,-0.01
1580,0.57,-0.05,9.86,-0.06,0.03,-0.01
1643,0.57,-0.08,9.86,-0.05,0.03,-0.01
1706,0.55,-0.04,9.94,-0.05,0.03,-0.01
1770,0.56,-0.08,9.76,-0.06,0.03,-0.01
1833,0.58,-0.12,9.86,-0.06,0.03,-0.01
1896,0.54,-0.08,9.9,-0.05,0.03,-0.01
1959,0.61,-0.03,9.89,-0.06,0.03,-0.01
2023,0.6,-0.08,9.85,-0.06,0.03,-0.01
2086,0.57,-0.01,9.86,-0.06,0.03,-0.01
2149,0.59,-0.08,9.89,-0.06,0.04,-0.01
2212,0.55,-0.03,9.9,-0.06,0.03,-0.01
2276,0.56,-0.05,9.9,-0.06,0.04,-0.01
2339,0.53,-0.06,9.82,-0.05,0.03,-0.01
2402,0.53,-0.05,9.94,-0.06,0.03,-0.01
2465,0.56,-0.0,9.88,-0.06,0.04,-0.01
2529,0.57,-0.08,9.92,-0.06,0.03,-0.01
2592,0.54,-0.08,9.94,-0.06,0.03,-0.01
2655,0.54,-0.14,9.86,-0.06,0.03,-0.0
2718,0.62,-0.07,9.94,-0.06,0.03,-0.01
2782,0.57,-0.1,9.89,-0.06,0.03,-0.01
2845,0.5,-0.04,9.89,-0.06,0.04,-0.01
2908,0.58,-0.05,9.96,-0.06,0.03,-0.01
2971,0.55,-0.08,9.9,-0.06,0.03,-0.01
3035,0.56,-0.08,9.88,-0.06,0.04,-0.01
3098,0.53,-0.07,9.9,-0.06,0.03,-0.01
3161,0.52,-0.1,9.9,-0.06,0.03,-0.0
3224,0.57,-0.11,9.91,-0.06,0.03,-0.01
3288,0.6,-0.07,9.9,-0.05,0.04,-0.01
3351,0.56,-0.06,9.83,-0.06,0.03,-0.01
3414,0.54,-0.1,9.87,-0.05,0.03,-0.01
3477,0.51,-0.07,9.88,-0.06,0.03,-0.01
3541,0.52,-0.04,9.97,-0.06,0.03,-0.01
3604,0.59,-0.08,9.96,-0.06,0.03,-0.01
3667,0.53,-0.08,9.93,-0.06,0.04,-0.01
3730,0.53,-0.09,9.94,-0.06,0.04,-0.01
3794,0.53,-0.06,9.88,-0.06,0.03,-0.01
3857,0.57,-0.0,9.84,-0.06,0.03,-0.01
3920,0.52,-0.06,9.86,-0.06,0.04,-0.01
3983,0.58,-0.01,9.81,-0.05,0.03,-0.01
4047,0.58,-0.01,9.91,-0.05,0.03,-0.01
4110,0.57,-0.01,9.81,-0.06,0.03,-0.01
4173,0.58,-0.03,9.91,-0.06,0.03,-0.01
4236,0.57,-0.06,9.88,-0.05,0.03,-0.01
4300,0.6,-0.06,9.9,-0.06,0.03,-0.01
4363,0.56,-0.04,9.94,-0.06,0.03,-0.01
4426,0.54,-0.1,9.86,-0.06,0.03,-0.01
4489,0.54,-0.04,9.9,-0.06,0.03,-0.0
4553,0.57,-0.05,9.9,-0.06,0.03,-0.01
4616,0.58,-0.08,9.86,-0.06,0.03,-0.01
4679,0.57,-0.08,9.86,-0.06,0.03,-0.01
4742,0.57,-0.07,9.86,-0.06,0.03,-0.01
4806,0.55,-0.04,9.94,-0.05,0.04,-0.01
4869,0.56,-0.05,9.9,-0.06,0.03,-0.0
4932,0.54,-0.05,9.81,-0.06,0.04,-0.01
