Time_ms,Piezo
0,0
19,0
40,0
60,0
81,0
101,0
122,0
142,0
163,0
182,0
203,0
223,0
244,0
264,0
285,0
305,0
326,0
345,0
366,0
386,0
407,0
427,0
447,0
468,0
488,0
508,0
528,0
549,0
569,0
590,0
610,0
631,0
651,0
672,0
692,0
712,0
732,0
753,102
773,0
794,0
814,0
835,0
855,0
876,0
896,500
916,0
937,0
957,0
978,0
997,0
1018,0
1038,911
1059,0
1079,0
1100,0
1120,0
1141,0
1161,0
1182,0
1202,866
1223,0
1243,0
1264,0
1283,0
1304,0
1324,0
1345,710
1365,0
1385,0
1406,0
1426,0
1447,0
1467,0
1488,0
1508,532
1529,0
1549,0
1570,0
1589,0
1610,0
1630,0
1651,376
1671,0
1692,0
1712,0
1733,0
1753,0
1774,0
1794,0
1815,625
1835,0
1855,0
1875,0
1895,0
1916,0
1936,0
1957,0
1977,0
1998,0
2018,0
2039,0
2059,0
2080,0
2100,0
2120,0
2140,848
2161,0
2181,0
2202,0
2222,0
2243,0
2263,0
2284,0
2304,429
2324,0
2345,0
2365,0
2386,0
2405,0
2426,0
2446,0
2467,505
2487,0
2508,0
2528,0
2549,0
2569,0
2590,0
2610,0
2631,518
2651,0
2672,0
2691,0
2712,0
2732,0
2753,0
2773,0
2793,834
2814,246
2834,0
2855,0
2875,0
2896,0
2916,0
2937,0
2957,0
2977,365
2998,0
3018,0
3038,0
3059,0
3079,0
3100,0
3120,0
3141,932
3161,0
3182,0
3202,0
3223,0
3243,0
3263,0
3283,0
3303,707
3324,0
3344,0
3365,0
3385,0
3406,0
3426,0
3447,0
3467,0
3488,144
3508,0
3529,0
3549,0
3569,0
3589,0
3610,0
3630,0
3651,0
3671,0
3692,0
3712,177
3732,0
3753,0
3773,0
3794,0
3814,0
3834,0
3854,0
3875,0
3895,0
3916,0
3936,0
3957,0
3977,0
3998,0
4018,702
4039,0
4059,0
4080,0
4099,0
4120,0
4140,0
4161,0
4181,878
4201,0
4222,0
4242,0
4263,0
4283,0
4304,0
4324,0
4345,0
4364,743
4385,0
4405,0
4426,0
4446,0
4467,0
4487,0
4508,0
4528,0
4549,523
4569,0
4590,0
4610,0
4631,0
4650,0
4670,0
4691,0
4711,0
4732,655
4752,0
4773,0
4793,0
4814,0
4834,0
4855,0
4875,0
4896,0
4915,695
4937,0
4956,0
4977,0
4997,0
5018,0
5038,0
5059,0
5079,0
5100,627
5120,0
5140,0
5161,0
5181,0
5202,0
5221,0
5242,0
5262,0
5283,636
5303,0
5324,0
5344,0
5365,0
5385,0
5406,0
5426,0
5447,0
5467,1
5487,0
5507,0
5528,0
5548,0
5569,0
5589,0
5609,0
5630,0
5650,0
5671,472
5691,0
5712,0
5732,0
5752,0
5772,0
5793,0
5813,0
5834,0
5854,440
5875,0
5895,0
5916,0
5936,0
5957,0
5977,0
5998,0
6017,0
6037,0
6058,672
6078,0
6099,0
6119,0
6140,0
6160,0
6181,0
6201,0
6222,763
6242,0
6263,0
6283,0
6303,0
6323,0
6344,0
6364,0
6385,0
6405,1023
6426,0
6446,0
6467,0
6487,0
6508,0
6528,0
6548,0
6569,0
6588,933
6609,0
6629,0
6650,0
6670,0
6691,0
6711,0
6732,0
6752,0
6773,0
6793,793
6814,0
6834,0
6855,0
6874,0
6895,0
6915,0
6936,0
6956,816
6977,70
6997,0
7017,0
7038,0
7058,0
7079,0
7099,0
7120,0
7140,0
7160,0
7180,0
7201,0
7221,0
7242,0
7262,0
7283,0
7303,992
7324,0
7344,0
7365,0
7385,0
7406,0
7425,0
7445,0
7466,0
7486,593
7507,0
7527,0
7548,0
7568,0
7589,0
7609,0
7630,0
7650,0
7671,567
7691,0
7711,0
7731,0
7752,0
7772,0
7793,0
7813,0
7834,0
7854,731
7875,0
7895,0
7916,0
7936,0
7956,0
7977,0
7996,0
8017,0
8037,927
8058,432
8078,0
8099,0
8119,0
8140,0
8160,0
8181,0
8201,0
8222,0
8242,0
8263,410
8283,0
8303,0
8323,0
8344,0
8364,0
8385,0
8405,0
8425,826
8446,48
8466,0
8487,0
8507,0
8528,0
8548,0
8569,0
8588,0
8609,770
8629,0
8650,0
8670,0
8691,0
8711,0
8732,0
8752,0
8773,0
8793,723
8814,0
8834,0
8855,0
8874,0
8894,0
8915,0
8935,0
8956,998
8976,0
8997,0
9017,0
9038,0
9058,0
9079,0
9099,0
9120,0
9139,0
9160,0
9180,0
9201,0
9221,0
9242,0
9262,0
9283,0
9303,0
9324,0
9344,0
9364,0
9384,0
9404,0
9425,0
9445,0
9466,0
9486,0
9507,740
9527,0
9548,0
9568,0
9589,0
9609,0
9630,0
9650,0
9671,565
9691,593
9712,0
9732,0
9753,0
9773,0
9794,0
9814,0
9833,0
9854,860
9874,447
9896,0
9915,0
9936,0
9956,0
9977,0
9997,0
10018,0
10038,0
10059,838
10079,0
10100,0
10120,0
10141,0
10161,0
10182,0
10202,0
10223,0
10243,0
10264,765
10284,0
10305,0
10325,0
10345,0
10366,0
10386,0
10407,0
10427,0
10448,883
10468,0
10489,0
10509,0
10530,0
10550,0
10570,0
10590,0
10611,853
10631,18
10652,0
10672,0
10693,0
10713,0
10734,0
10754,0
10775,0
10795,0
10815,83
10836,0
10856,0
10877,0
10897,0
10918,0
10938,0
10959,0
10979,0
11000,0
11020,853
11041,0
11061,0
11082,0
11102,0
11123,0
11143,0
11164,0
11184,0
11205,0
11225,52
11246,0
11265,0
11285,0
11306,0
11326,0
11347,0
11367,0
11388,0
11408,0
11429,664
11449,0
11470,0
11490,0
11511,0
11531,0
11552,0
11572,0
11593,0
11613,787
11634,0
11654,0
11675,0
11695,0
11716,0
11736,0
11757,0
11777,0
11797,0
11818,508
11838,0
11859,0
11879,0
11899,0
11919,0
11940,0
11960,0
11981,0
12001,757
12022,0
12042,0
12063,0
12083,0
12104,0
12124,0
12145,0
12165,0
12186,0
12206,682
12227,0
12247,0
12268,0
12288,0
12308,0
12329,0
12349,0
12370,1006
12390,0
12411,0
12431,0
12452,0
12472,0
12493,0
12513,0
12534,0
12554,483
12575,0
12595,0
12615,0
12635,0
12656,0
12676,0
12697,0
12717,837
12738,0
12758,0
12778,0
12799,0
12819,0
12840,0
12860,0
12881,0
12901,871
12922,0
12942,0
12963,0
12983,0
13004,0
13024,0
13045,0
13065,0
13086,300
13106,0
13127,0
13147,0
13168,0
13188,0
13209,0
13229,0
13250,0
13269,934
13290,411
13311,0
13331,0
13352,0
13371,0
13392,0
13412,0
13433,0
13453,0
13474,0
13494,1003
13515,114
13535,0
13556,0
13576,0
13597,0
13617,0
13638,0
13658,0
13679,0
13699,825
13720,0
13740,0
13761,0
13781,0
13801,0
13822,0
13842,0
13863,0
13883,0
13904,0
13924,809
13945,0
13965,0
13986,0
14006,0
14027,0
14047,0
14068,0
14088,0
14108,0
14128,905
14149,0
14169,0
14190,0
14210,0
14231,0
14251,0
14271,0
14292,0
14312,985
14333,0
14353,0
14374,0
14394,0
14415,0
14435,0
14456,0
14476,875
14497,162
14517,0
14538,0
14558,0
14579,0
14599,0
14620,0
14640,1007
14661,13
14681,0
14702,0
14722,0
14743,0
14763,0
14783,0
14804,878
14824,0
14845,0
14865,0
