Time_ms,Piezo
446,0
466,412
487,361
507,0
528,0
548,0
569,0
589,0
610,2
629,321
650,192
670,0
691,0
711,0
732,0
752,0
773,4
793,371
814,217
834,0
854,0
874,0
894,0
915,0
935,92
956,426
976,9
997,0
1017,0
1037,0
1057,0
1078,0
1098,263
1119,495
1139,0
1160,0
1180,0
1201,0
1221,0
1242,0
1262,0
1283,82
1303,294
1324,0
1344,0
1363,0
1384,0
1404,0
1425,0
1445,352
1466,407
1486,0
1507,0
1527,0
1548,0
1568,0
1589,25
1609,428
1630,410
1650,0
1671,0
1691,0
1711,0
1731,0
1752,0
1772,109
1793,404
1813,103
1833,0
1854,0
1874,0
1895,0
1915,0
1936,120
1956,456
1977,84
1997,0
2018,0
2038,0
2059,0
2078,49
2099,103
2119,161
2140,151
2160,0
2181,0
2201,0
2222,0
2242,0
2263,0
2283,270
2304,307
2324,0
2344,0
2365,0
2385,0
2406,0
2426,1
2446,35
2466,275
2487,172
2507,0
2528,0
2548,0
2569,0
2589,0
2610,0
2630,1
2651,271
2671,348
2692,0
2712,0
2733,0
2753,0
2774,0
2793,196
2814,561
2835,327
2855,0
2875,0
2895,0
2916,0
2936,0
2957,163
2977,305
2998,288
3018,0
3039,0
3059,0
3080,0
3100,0
3121,0
3141,0
3162,306
3182,362
3203,0
3223,0
3243,0
3263,0
3283,0
3304,0
3324,0
3345,398
3365,374
3386,0
3406,0
3427,0
3447,0
3468,0
3488,2
3509,0
3528,8
3549,305
3569,236
3590,0
3610,0
3631,0
3651,0
3672,0
3692,0
3713,204
3733,601
3753,151
3774,0
3794,0
3815,0
3835,0
3856,0
3875,0
3896,17
3916,282
3937,128
3957,0
3978,0
3998,0
4019,0
4039,0
4060,0
4080,153
4101,362
4121,128
4142,0
4162,0
4183,0
4203,0
4224,0
4244,5
4263,315
4284,256
4304,0
4325,0
4345,0
4366,0
4386,0
4407,0
4427,61
4448,259
4468,261
4489,0
4509,0
4530,0
4550,0
4571,0
4591,0
4611,232
4631,364
4652,6
4672,0
4692,0
4713,0
4733,0
4754,0
4774,162
4795,334
4815,279
4836,0
4856,0
4877,0
4897,0
4918,0
4938,0
4959,3
4978,378
4999,290
5019,0
5040,0
5060,0
5081,0
5101,0
5122,0
5142,130
5163,231
5183,326
5203,199
5224,0
5244,0
5265,0
5285,0
5306,0
5326,225
5347,380
5367,326
5388,0
5408,0
5428,0
5448,0
5469,0
5489,0
5510,2
5530,405
5551,268
5571,0
5592,0
5612,0
5633,0
5653,0
5673,0
