Time_ms,Piezo
447,0
467,0
488,0
508,251
529,148
549,0
569,0
589,0
610,0
630,0
651,1
671,128
692,185
712,76
733,0
753,0
773,0
793,0
814,0
834,1
855,100
875,222
896,0
916,0
936,0
956,0
976,0
997,11
1017,208
1038,178
1058,0
1079,0
1099,0
1120,0
1140,0
1161,0
1181,0
1202,247
1222,206
1243,0
1262,0
1283,0
1303,0
1324,0
1344,0
1364,232
1385,242
1405,0
1426,0
1446,0
1467,0
1487,0
1508,0
1528,0
1548,196
1568,100
1590,0
1609,0
1630,0
1650,0
1671,0
1691,99
1712,345
1732,51
1753,0
1773,0
1794,0
1814,0
1835,1
1855,147
1875,257
1896,0
1916,0
1936,0
1956,0
1977,0
1997,0
2018,131
2038,251
2059,63
2079,0
2100,0
2120,0
2141,0
2161,1
2182,161
2202,259
2223,146
2243,0
2264,0
2284,0
2304,0
2324,0
2344,94
2365,304
2385,146
2406,0
2426,0
2447,0
2467,0
2488,0
2508,34
2529,200
2549,187
2570,0
2590,0
2611,0
2631,0
2652,0
2671,49
2692,219
2712,184
2733,0
2753,0
2774,0
2794,0
2814,0
2835,19
2855,220
2876,198
2896,0
2917,0
2937,0
2958,0
2978,0
2999,0
3019,179
3040,343
3060,297
3081,0
3100,0
3121,0
3141,0
3162,0
3182,0
3203,290
3223,398
3244,1
3264,0
3284,0
3305,0
3325,0
3346,0
3366,93
3387,324
3407,421
3428,0
3448,0
3468,0
3488,0
3509,0
3529,0
3550,35
3570,220
3591,274
3611,55
3632,0
3652,0
3673,0
3693,0
3714,0
3734,0
3755,0
3774,288
3794,382
3816,0
3835,0
3856,0
3876,0
3897,0
3917,0
3938,118
3958,289
3979,261
3999,0
4020,0
4040,0
4061,0
4081,0
4102,0
4122,116
4143,392
4163,432
4184,0
4203,0
4224,0
4244,0
4264,0
4285,0
4305,64
4326,455
4346,352
4367,0
4387,0
4408,0
4428,0
4449,0
4469,71
4490,301
4510,420
4531,0
4551,0
4571,0
4591,0
4612,0
4632,63
4653,208
4673,314
4694,416
4714,0
4734,0
4755,0
4775,0
4796,0
4816,0
4837,41
4857,307
4878,405
4898,0
4919,0
4939,0
4959,0
4979,0
5000,0
5020,0
5041,287
5061,450
5082,0
5102,0
5123,0
5143,0
5164,0
5184,0
5204,96
5225,238
5245,362
5266,273
5286,0
5307,0
5326,0
5347,0
5367,0
5388,0
5408,173
5429,454
5449,236
5470,0
5490,0
5511,0
5531,0
5552,0
5572,0
5593,0
5613,276
5634,422
5654,0
5675,0
5694,0
5714,0
5735,0
5755,0
5776,267
5796,397
5817,113
5837,0
5858,0
5878,0
5899,0
5919,0
5940,0
5960,187
5981,334
6001,388
6022,0
6042,0
6063,0
6082,0
6103,23
6123,159
6144,243
6164,342
6184,316
6205,0
6225,0
6246,0
6266,0
6287,0
6307,0
6328,246
6348,473
6369,341
6389,0
6410,0
6430,0
6451,0
6471,0
6491,0
6511,143
6532,381
6552,347
6573,0
6593,0
6614,0
6634,0
6654,0
6675,0
6695,0
6716,27
6736,321
6757,155
6777,0
6798,0
6818,0
6839,0
6859,0
6879,0
6899,164
6920,287
6940,164
6961,0
6981,0
7002,0
7022,0
7043,0
7063,2
7084,237
7104,469
7124,248
7145,0
7165,0
7186,0
7206,0
7227,0
7247,0
7267,0
7287,304
7308,416
7328,0
7349,0
7369,0
7390,0
7410,0
7431,0
7451,89
7472,311
7492,356
7513,8
7533,0
7554,0
7574,0
7595,0
7614,0
7634,0
7655,12
7675,337
7696,475
7716,0
7737,0
7757,0
7778,0
7798,0
7819,1
7839,4
7860,268
7880,442
7901,157
7921,0
7942,0
7962,0
7982,0
8002,0
8023,0
8043,135
8064,317
8084,465
8104,35
8125,0
8145,0
8166,0
8186,0
8207,0
8227,0
8248,237
8268,328
8289,55
8309,0
8330,0
8349,0
8370,0
8390,0
8411,1
8431,1
8452,1
8472,309
8493,264
8513,0
8534,0
8554,0
8574,0
8595,0
8615,1
8636,0
8655,120
8676,343
8696,376
8717,0
8737,0
8758,0
8778,0
8799,0
8819,0
8840,0
8860,233
8881,435
