Time_ms,Piezo
0,0
20,0
41,0
60,0
81,65
101,138
122,49
142,0
163,0
183,0
204,0
224,0
244,1
264,65
285,79
305,0
326,0
346,0
367,0
387,8
408,47
427,92
447,40
468,0
488,0
509,0
529,1
550,24
570,81
591,89
611,0
632,0
652,0
672,0
692,19
713,62
733,77
754,24
774,0
795,0
815,0
836,0
856,24
877,75
897,51
917,0
938,0
958,0
979,0
998,0
1019,0
1039,40
1060,0
1080,0
1101,0
1121,0
1142,0
1162,0
1183,34
1203,68
1224,0
1244,0
1265,0
1284,17
1305,40
1325,49
1346,68
1366,35
1386,0
1407,0
1427,1
1448,55
1468,91
1489,91
1509,61
1530,1
1550,0
1571,0
1591,29
1612,63
1632,50
1653,14
1673,0
1693,0
1713,0
1734,0
1754,64
1775,89
1795,78
1816,0
1836,0
1857,0
1877,0
1897,2
1918,50
1938,89
1959,67
1979,25
2000,0
2019,0
2040,0
2060,5
2081,40
2101,49
2122,48
2142,55
2163,0
2183,0
2204,0
2224,0
2245,1
2265,3
2286,14
2306,107
2327,26
2347,0
2366,0
2387,0
2407,0
2428,0
2448,17
2469,65
2489,81
2510,41
2530,0
2551,0
2571,0
2592,0
2612,0
2633,9
2652,76
2673,100
2693,38
2714,0
2734,0
2755,0
2775,0
2796,0
2816,0
2836,0
2857,52
2877,112
2898,71
2918,0
2939,0
2959,0
2980,0
2999,0
3020,3
3040,35
3061,96
3081,78
3102,0
3122,0
3143,0
3163,0
3184,0
3204,4
3225,35
3245,81
3266,67
3286,0
3305,0
3326,0
3346,0
3367,0
3387,0
3408,34
3428,78
3449,64
3469,0
3490,0
3510,0
3531,0
3551,0
3572,21
3592,63
3613,72
3632,34
3653,0
3673,0
3694,0
3714,0
3735,0
3755,14
3775,44
3796,89
3816,93
3837,0
3857,0
3878,0
3898,0
3919,1
3938,1
3959,15
3979,76
4000,103
4020,10
4041,0
4061,0
4082,0
4102,0
4123,0
4143,0
4164,35
4184,77
4205,55
4225,0
4245,0
4266,0
4285,0
4306,0
4326,0
4347,0
4367,10
4388,49
4408,102
4429,43
4449,0
4470,0
4490,0
4511,0
4531,0
4552,0
4572,4
4592,41
4612,60
4633,0
4653,0
4674,0
4694,0
4714,3
4735,1
4755,9
4776,36
4796,68
4817,21
4837,0
4858,0
4878,0
4898,0
4918,1
4939,14
4959,47
4980,44
5000,0
5021,0
5041,0
5062,0
5082,0
5103,2
5123,29
5144,76
5164,55
5185,0
5205,0
5224,0
5245,0
5265,0
5286,9
5306,61
5327,98
5347,68
5368,0
5388,0
5409,0
5429,0
5450,10
5470,40
5491,51
5511,67
5532,16
5552,0
5572,0
5592,0
5613,2
5633,0
5653,1
5674,64
5694,101
5715,13
5735,0
5756,0
5776,0
5797,0
5817,0
5838,0
5858,0
5878,18
5898,90
5919,86
5939,0
5960,0
5980,0
6001,0
6021,0
6042,0
6062,36
6083,84
6103,55
6124,0
6144,0
6164,0
6184,0
6204,0
6225,8
6245,57
6266,83
6286,57
6307,0
6327,0
6348,0
6368,0
6389,2
6409,0
6430,27
6450,88
6471,76
6491,47
6512,0
6531,0
6552,0
6572,0
6593,0
6613,0
6633,0
6654,1
6674,35
6695,84
6715,13
6736,0
6756,0
6777,0
6797,0
6817,0
6837,0
6858,0
6878,59
6899,104
6919,0
6940,0
6960,0
6981,0
7001,0
7022,0
7042,0
7063,1
7082,41
7102,83
7123,6
7143,0
7164,0
7184,0
7205,15
7225,39
7246,75
7266,99
7287,20
7307,0
7328,0
7348,0
7369,0
7389,0
7410,4
7429,31
7450,59
7470,54
7491,9
7511,0
7532,0
7552,0
7572,0
7593,0
7613,0
7634,4
7654,43
7675,27
7695,0
7716,0
7735,0
7756,0
7776,0
7797,2
7817,0
7838,1
7858,112
7879,52
7899,0
7920,8
7940,0
7961,0
7981,0
8001,0
8021,0
8041,0
8062,2
8082,45
8103,137
8123,52
8144,0
8164,0
8185,0
8205,0
8226,0
8246,17
8267,89
8287,94
8308,57
8328,0
8348,0
8368,0
8389,0
8409,0
8430,0
8450,35
8471,90
8491,39
8511,0
8532,0
8552,0
8573,0
8593,2
8614,4
8633,19
8654,52
8674,68
8695,0
8715,0
8736,0
8756,0
8777,1
8797,2
8818,3
8838,33
8859,135
8879,36
8900,0
8920,0
8941,0
8960,0
8980,0
9001,0
9021,4
9042,59
9062,140
9083,85
9103,0
9124,0
9144,0
9165,0
9185,0
9206,4
9226,69
9247,98
9267,66
9288,1
9307,0
9328,0
9348,0
9369,0
9389,9
9410,67
9430,102
9450,131
9471,110
9491,0
9512,0
9532,0
9553,0
9573,34
