Time_ms,Piezo
447,121
467,29
488,0
508,0
529,0
549,0
569,0
589,39
610,65
630,0
651,0
671,0
692,0
712,2
733,6
752,60
773,51
793,0
814,0
834,0
855,0
875,0
896,13
916,57
935,42
956,0
976,0
997,0
1017,0
1038,0
1058,19
1079,49
1099,64
1120,17
1140,0
1161,0
1181,0
1201,0
1221,20
1242,50
1262,83
1283,49
1303,0
1324,0
1344,0
1364,0
1385,11
1405,52
1426,33
1446,0
1467,0
1487,0
1508,0
1527,0
1548,29
1568,51
1589,43
1609,36
1630,0
1650,0
1671,0
1691,0
1712,24
1732,72
1753,84
1773,92
1794,41
1814,0
1835,0
1855,0
1875,0
1895,0
1915,47
1936,109
1956,33
1977,0
1997,0
2018,0
2038,0
2059,0
2079,8
2100,60
2120,84
2141,45
2161,0
2182,0
2202,0
2222,0
2242,0
2263,0
2283,24
2304,86
2324,56
2344,0
2365,0
2385,0
2406,0
2426,4
2447,25
2467,36
2488,53
2508,20
2529,0
2549,0
2569,0
2589,0
2610,0
2630,1
2651,48
2671,85
2692,91
2712,31
2733,0
2753,0
2774,0
2794,0
2814,24
2835,55
2855,62
2876,54
2896,0
2916,0
2936,0
2957,0
2977,12
2998,41
3018,45
3039,12
3059,0
3080,0
3100,0
3121,0
3141,0
3162,0
3182,18
3203,68
3222,81
3243,64
3263,0
3283,0
3304,0
3324,0
3345,0
3365,20
3386,116
3406,92
3427,57
3447,0
3468,0
3488,0
3509,0
3529,0
3549,29
3569,94
3590,115
3610,41
3631,0
3651,0
3672,0
3692,0
3713,0
3733,29
3753,78
3774,104
3794,60
3815,0
3835,0
3856,0
3876,0
3897,0
3916,0
3937,7
3957,73
3978,71
3998,36
4019,0
4039,0
4060,0
4080,0
4101,0
4121,8
4142,37
4162,114
4183,119
4203,0
4224,0
4244,0
4263,0
4284,0
4304,0
4325,0
4345,0
4366,38
4386,99
4407,40
4427,0
4448,0
4468,0
4489,0
4509,0
4530,1
4549,30
4570,88
4590,86
4611,0
4631,0
4652,0
4672,0
4692,0
4713,0
4733,0
4754,0
4774,1
4795,80
4815,65
4836,0
4855,0
4876,0
4896,0
4917,0
4937,9
4958,40
4978,87
4999,100
5019,17
5040,0
5060,0
5081,0
5101,0
5122,7
5142,41
5161,94
5182,48
5202,0
5223,0
5243,0
5264,0
5284,1
5305,0
5325,0
5346,10
5366,67
5387,89
5407,21
5428,0
5448,0
5469,0
5488,0
5509,0
5529,0
5550,1
5570,43
5591,122
5611,52
5632,0
5652,0
5672,0
5693,0
5713,1
5734,20
5754,63
5775,82
5795,73
5816,0
5835,0
5856,0
5876,0
5897,0
5917,0
5938,27
5958,99
5979,102
5999,63
6020,0
6040,0
6061,0
6081,0
6102,2
6122,20
6141,51
6162,71
6182,86
6203,51
6223,0
6244,0
6264,0
6285,0
6305,0
6326,26
6346,57
6367,60
6387,67
6408,0
6428,0
6449,0
6469,0
6489,0
6509,6
6530,49
6550,75
6571,86
6591,23
6611,0
6632,0
6652,0
6673,0
6693,0
6714,23
6734,66
6755,85
6775,89
6796,0
6816,0
6836,0
6856,0
6877,0
6897,2
6918,24
6938,79
6959,71
6979,60
7000,0
7020,0
7041,0
7061,0
7081,0
7102,12
7122,57
7143,71
7162,67
7183,0
7203,0
7224,0
7244,0
7265,0
7285,0
7306,40
7326,74
7347,93
7367,1
7388,0
7408,0
7429,0
7449,0
7469,1
7489,10
7510,73
7530,107
7550,0
7571,0
7591,0
7612,0
7632,1
7653,13
7673,49
7694,72
7714,37
7735,0
7755,0
7776,0
7795,0
7816,29
7836,83
7857,89
7877,0
7898,0
7918,0
7939,0
7959,0
7980,7
8000,74
8020,89
8041,25
8061,0
8082,0
8102,0
8122,0
8142,4
8163,63
8183,62
8204,0
8224,0
8245,0
8265,0
8286,0
8306,2
8327,49
8347,89
8368,49
8388,0
8409,0
8428,0
8449,0
8469,0
8489,5
8510,74
8530,57
8551,0
8571,0
8592,0
8612,0
8633,0
8653,23
8674,103
8694,55
8715,0
8735,0
8755,0
8775,0
8796,0
8816,0
8837,34
8857,103
8878,0
8898,0
8919,0
8939,0
8960,0
8980,18
9000,64
9021,76
9041,0
9061,0
9081,0
9102,0
9122,0
9143,8
9163,21
9184,45
9204,92
9225,72
9245,0
9266,0
9286,0
9307,1
9327,0
9348,1
9367,35
9388,89
9408,24
9428,0
9449,0
9469,0
9490,0
9510,0
9531,1
9551,34
9572,59
9592,0
9613,0
9633,0
9654,0
9673,0
9694,8
9714,18
9735,59
9755,83
9776,0
9796,0
9817,0
9837,0
9858,0
9878,2
9899,13
9919,40
9939,60
9960,0
9980,0
10000,0
10020,1
10041,1
10061,25
10082,46
10102,63
10123,0
10143,0
10164,0
10184,0
10205,0
10225,1
10246,35
10266,73
10287,22
10307,0
10328,0
10348,0
10369,0
10389,0
10409,2
10430,13
10450,36
10471,14
10491,0
10512,0
10532,0
10553,1
10573,2
10594,0
10614,0
10635,15
10655,51
10676,35
10696,0
10717,0
10737,0
10758,0
10778,1
10798,3
10818,32
10839,75
10859,0
10880,0
10900,0
10920,0
10941,0
10961,2
10982,0
11002,15
11023,81
11043,79
11064,0
11084,0
11105,0
11125,0
11146,0
11166,27
11187,55
11207,22
11228,0
11248,0
11269,0
11289,0
11310,9
11330,23
11351,55
11371,28
11392,0
11412,0
11432,0
11453,0
11473,0
11494,3
11514,21
11535,56
11555,86
11576,0
11596,0
11617,0
11637,0
11658,0
11677,1
11698,23
11718,67
11739,51
11759,0
11780,0
11800,0
11821,0
11841,0
11862,1
11882,36
11902,106
11923,55
11943,0
11964,0
11984,0
12005,0
12025,0
12046,25
12066,84
12087,126
12107,0
12128,0
12148,0
12169,0
12189,0
12210,0
12230,56
12251,118
12271,136
12292,0
12312,0
12333,0
12353,0
12374,0
12394,1
12414,24
12435,76
12455,168
12476,96
12496,0
12517,0
12537,0
12558,0
12578,0
12599,0
12619,50
12640,99
12660,94
12681,19
12701,0
12722,0
12742,0
12763,0
12783,0
12804,13
12824,75
12845,120
12865,81
12886,0
12906,0
12926,0
12946,0
12966,0
