Time_ms,Piezo
0,0
20,412
41,361
61,0
82,0
102,0
123,0
143,0
164,2
183,321
204,192
224,0
245,0
265,0
286,0
306,0
327,4
347,371
368,217
388,0
408,0
428,0
448,0
469,0
489,92
510,426
530,9
551,0
571,0
591,0
611,0
632,0
652,263
673,495
693,0
714,0
734,0
755,0
775,0
796,0
816,0
837,82
857,294
878,0
898,0
917,0
938,0
958,0
979,0
999,352
1020,407
1040,0
1061,0
1081,0
1102,0
1122,0
1143,25
1163,428
1184,410
1204,0
1225,0
1245,0
1265,0
1285,0
1306,0
1326,109
1347,404
1367,103
1387,0
1408,0
1428,0
1449,0
1469,0
1490,120
1510,456
1531,84
1551,0
1572,0
1592,0
1613,0
1632,49
1653,103
1673,161
1694,151
1714,0
1735,0
1755,0
1776,0
1796,0
1817,0
1837,270
1858,307
1878,0
1898,0
1919,0
1939,0
1960,0
1980,1
2000,35
2020,275
2041,172
2061,0
2082,0
2102,0
2123,0
2143,0
2164,0
2184,1
2205,271
2225,348
2246,0
2266,0
2287,0
2307,0
2328,0
2347,196
2368,561
2389,327
2409,0
2429,0
2449,0
2470,0
2490,0
2511,163
2531,305
2552,288
2572,0
2593,0
2613,0
2634,0
2654,0
2675,0
2695,0
2716,306
2736,362
2757,0
2777,0
2797,0
2817,0
2837,0
2858,0
2878,0
2899,398
2919,374
2940,0
2960,0
2981,0
3001,0
3022,0
3042,2
3063,0
3082,8
3103,305
3123,236
3144,0
3164,0
3185,0
3205,0
3226,0
3246,0
3267,204
3287,601
3307,151
3328,0
3348,0
3369,0
3389,0
3410,0
3429,0
3450,17
3470,282
3491,128
3511,0
3532,0
3552,0
3573,0
3593,0
3614,0
3634,153
3655,362
3675,128
3696,0
3716,0
3737,0
3757,0
3778,0
3798,5
3817,315
3838,256
3858,0
3879,0
3899,0
3920,0
3940,0
3961,0
3981,61
4002,259
4022,261
4043,0
4063,0
4084,0
4104,0
4125,0
4145,0
4165,232
4185,364
4206,6
4226,0
4246,0
