Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.06,0.44,8.01,-0.04,0.06,0.01
61,0.47,0.09,9.4,-0.02,0.07,0.01
122,1.49,-1.38,13.16,0.14,0.11,-0.01
184,-0.72,0.66,11.12,-0.1,0.07,0.0
246,-0.46,1.19,9.68,-0.12,0.04,0.01
308,-0.21,0.78,11.56,-0.17,0.09,0.01
370,-0.8,2.42,9.42,-0.1,-0.02,-0.02
434,0.96,0.95,10.0,0.03,0.03,-0.02
495,0.9,-1.7,10.49,0.08,0.06,-0.02
557,-0.6,-1.89,10.42,-0.09,0.07,-0.0
622,-0.47,-1.01,8.02,-0.15,0.06,-0.0
686,0.49,-0.95,8.03,-0.09,0.04,-0.04
749,-0.29,-1.17,10.57,-0.23,0.09,-0.01
814,0.24,4.69,1.17,-0.15,-0.1,0.01
876,1.18,1.47,11.78,-0.08,0.06,-0.04
938,1.19,2.26,11.36,-0.04,0.04,-0.0
1000,2.23,0.19,11.4,0.23,-0.04,0.02
1061,-0.54,-0.23,10.56,0.16,-0.09,-0.05
1125,-1.74,-0.18,9.4,0.11,-0.02,0.0
1189,4.96,-0.4,18.77,-0.05,0.12,-0.03
1252,2.39,-3.04,9.77,-0.26,0.2,-0.02
1315,1.03,-1.33,9.22,-0.38,0.1,-0.06
1378,-1.08,2.06,10.55,-0.36,0.12,-0.04
1442,0.63,3.18,10.87,-0.25,0.21,0.0
1502,5.67,4.12,11.8,0.06,0.08,-0.07
1563,5.57,1.93,19.61,0.64,-0.16,-0.11
1625,0.57,-0.87,10.42,0.48,-0.22,-0.01
1688,-1.2,-2.43,8.92,0.38,-0.16,0.02
1751,0.03,-7.2,9.87,0.11,0.02,-0.08
1813,-1.12,-2.31,8.9,-0.11,-0.05,-0.06
1879,-4.02,-0.14,8.93,-0.13,-0.07,-0.04
1945,-3.57,1.06,7.53,0.16,0.27,0.14
2006,4.42,-0.83,9.8,-0.26,0.1,-0.07
2069,0.05,1.45,10.67,-0.26,-0.1,-0.11
2132,-0.23,2.9,7.91,0.22,0.16,-0.06
2194,8.39,0.11,11.18,-0.13,0.08,-0.08
2256,-1.19,0.15,5.49,-0.02,-0.22,-0.06
2320,-1.91,3.53,6.32,-0.03,0.05,0.02
2382,2.41,1.05,9.54,0.06,0.0,-0.0
2443,-0.0,1.52,10.7,0.13,-0.12,-0.05
2506,-1.09,0.14,13.05,-0.14,0.25,0.13
2568,2.91,-0.41,8.82,-0.17,0.14,0.02
2630,1.84,1.1,8.09,-0.21,-0.01,-0.07
2693,-0.77,1.49,12.19,-0.19,-0.03,-0.07
2758,-1.13,0.04,10.46,-0.28,0.08,0.0
2820,1.94,-3.25,8.9,-0.21,0.09,-0.07
2883,-0.15,0.59,8.88,0.01,-0.05,-0.0
2946,0.48,-0.97,9.29,0.21,-0.06,-0.01
3010,-0.92,0.35,7.5,0.11,0.01,0.02
3070,0.6,0.13,9.71,0.08,-0.01,-0.03
3132,-0.34,0.64,10.39,-0.0,0.02,-0.02
3195,0.27,1.53,12.05,-0.21,0.16,0.03
3256,2.27,2.83,11.15,-0.2,0.03,-0.01
3318,-0.45,4.62,9.16,-0.09,-0.06,-0.03
3382,-1.21,2.94,10.33,-0.03,-0.07,-0.05
3447,-0.31,0.41,11.36,-0.19,0.08,0.01
3509,-1.15,0.38,9.06,-0.38,0.08,0.06
