Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-1.12,-0.38,9.43,0.63,0.18,0.01
62,4.16,-2.85,12.67,-0.43,0.13,-0.01
125,2.18,2.87,10.04,-0.36,0.01,-0.03
187,1.06,7.27,19.61,0.39,-0.42,0.04
248,3.38,-2.06,12.72,0.23,0.09,-0.01
310,1.54,-1.25,8.62,0.28,-0.07,-0.02
373,-0.62,-1.46,9.02,0.17,-0.04,-0.02
438,3.68,-2.57,19.12,0.42,0.02,-0.12
500,-0.06,0.85,17.65,-0.34,-0.12,-0.05
564,-2.69,1.94,9.2,-0.13,-0.03,-0.02
629,0.97,-1.29,19.61,-0.22,0.13,0.03
691,1.52,-3.71,7.62,-0.41,0.01,-0.04
754,-0.69,-0.25,8.44,-0.03,-0.02,-0.04
820,-0.44,-0.85,10.22,-0.12,0.06,-0.01
885,1.11,1.93,4.53,-0.33,0.28,0.06
945,1.72,2.41,8.89,0.01,-0.01,-0.07
1007,-0.17,2.89,10.63,-0.09,-0.02,-0.02
1072,1.02,1.93,9.31,-0.05,0.02,0.0
1132,1.96,1.94,19.61,-0.37,-0.02,-0.02
1196,-1.87,2.1,8.5,0.0,-0.01,-0.01
1259,0.61,0.69,10.23,-0.05,0.03,-0.01
1321,-2.05,0.99,11.92,-0.53,0.01,0.08
1383,1.26,0.93,8.73,-0.3,0.1,0.07
1443,0.18,-0.14,8.91,0.06,0.05,-0.01
1505,-0.05,-0.15,9.29,-0.02,0.08,-0.01
1570,0.03,0.59,0.56,-0.21,-0.02,0.09
1632,-0.14,1.18,10.61,0.17,-0.03,-0.06
1695,0.32,0.59,10.4,0.03,0.01,-0.0
1755,1.2,0.0,9.84,-0.03,0.01,-0.0
1817,-3.08,2.66,4.93,0.25,0.07,-0.02
1879,1.23,-0.09,11.55,-0.17,0.13,0.01
1941,0.74,1.65,10.74,-0.2,0.07,-0.01
2003,-0.2,2.09,2.89,0.06,0.02,-0.03
2065,2.13,-0.85,11.47,0.27,0.12,-0.03
2127,1.97,-0.69,10.17,0.02,0.02,0.0
2188,-0.62,-0.17,9.59,-0.03,0.02,0.0
2251,3.18,-0.62,4.77,-0.88,0.38,-0.16
2314,0.88,3.29,7.19,0.05,-0.18,-0.09
2376,-2.72,3.63,11.11,-0.15,-0.04,-0.04
2441,-1.5,3.97,10.06,-0.06,0.05,0.01
2503,-0.11,2.48,10.37,-0.39,0.02,0.09
2565,-0.68,1.8,7.89,0.15,-0.01,-0.01
2628,0.62,0.17,10.31,0.07,-0.0,-0.01
2690,0.45,0.04,-0.04,0.16,0.02,0.12
2751,2.08,-0.13,13.04,0.34,0.06,-0.1
2813,1.88,-1.64,10.82,-0.17,0.06,-0.01
2876,-0.25,-0.13,9.19,-0.11,0.04,-0.01
2941,6.21,-4.31,17.2,-0.44,0.16,0.03
3003,1.48,1.85,6.81,-0.31,0.05,0.01
3063,-0.26,1.92,9.34,-0.05,-0.03,-0.03
3128,2.66,-0.8,14.91,0.27,0.09,-0.02
3190,-0.59,-6.24,-1.92,0.17,-0.0,-0.05
3256,-0.85,1.3,7.73,-0.03,-0.08,-0.06
3320,-0.15,-0.04,9.65,-0.07,0.02,-0.02
3385,1.49,2.27,6.28,-0.35,0.19,0.11
3445,1.6,2.36,8.52,0.1,0.04,-0.09
3506,1.13,1.97,11.09,-0.12,0.01,-0.01
3568,-2.25,4.68,4.04,-0.13,0.05,-0.02
3631,0.61,1.58,9.15,0.42,0.01,-0.06
3692,0.5,-1.19,10.82,0.05,-0.02,-0.02
3755,-0.86,-0.7,9.8,-0.05,0.03,0.0
3818,8.24,-3.57,16.81,-1.05,0.43,-0.07
3882,0.87,3.41,6.79,0.01,-0.04,-0.09
3943,0.23,2.19,10.7,-0.13,-0.02,-0.03
4007,-3.12,3.54,9.9,-0.6,0.03,0.08
4068,4.02,0.02,10.57,-0.34,0.07,0.05
4129,-2.3,0.69,9.05,0.13,-0.13,-0.07
4192,-1.65,-0.86,9.96,-0.05,0.02,-0.0
4257,-1.62,0.61,9.71,0.11,0.03,-0.05
4319,1.3,-0.5,10.62,-0.31,0.09,-0.01
4382,0.12,2.13,9.85,-0.28,0.07,-0.01
4444,-6.45,-3.0,-6.71,-0.59,-0.31,-0.12
4511,0.6,2.33,12.02,0.22,-0.07,-0.05
4573,-1.11,1.94,9.78,0.14,-0.09,-0.01
4637,0.19,-2.74,10.82,0.6,0.0,-0.0
4699,0.27,-5.47,3.82,0.15,-0.16,-0.0
4762,-3.44,-0.54,7.62,-0.14,-0.05,-0.01
4828,-2.08,-1.23,9.41,-0.18,0.06,-0.01
4893,-3.61,0.23,10.93,-0.99,-0.2,-0.01
4957,-2.02,3.02,7.63,-0.07,0.07,-0.03
5021,0.0,2.82,11.15,-0.1,0.12,0.04
5081,0.47,-0.4,3.15,0.22,-0.06,0.01
5143,-1.19,1.2,6.19,0.19,-0.17,-0.0
5207,-3.58,-0.41,10.78,-0.16,0.07,0.04
5270,-0.34,-1.54,8.77,-0.11,0.15,0.01
5333,-1.26,1.35,15.24,0.2,0.17,-0.05
5395,1.18,-0.79,11.89,-0.39,0.2,0.02
5457,1.71,1.96,10.02,-0.28,0.15,0.0
5518,0.69,0.28,11.99,-0.63,0.11,0.11
5579,2.52,-3.74,9.97,-0.2,-0.07,-0.02
5643,0.27,0.82,8.1,0.27,-0.11,-0.04
5705,-0.68,0.02,9.82,0.1,-0.01,-0.01
5769,-7.13,1.41,19.61,-0.66,-0.5,-0.05
5833,-3.43,1.93,4.98,0.24,-0.07,-0.03
5897,-1.61,0.3,10.99,-0.05,0.06,0.02
5959,-1.96,0.0,12.51,-0.52,0.04,0.1
6021,0.52,-0.42,9.47,-0.51,-0.01,-0.04
6085,-0.05,-0.83,10.7,-0.07,-0.05,-0.06
6151,-0.56,-0.33,9.39,-0.14,0.02,-0.01
6216,3.84,-4.49,15.62,-0.0,0.12,0.0
6278,1.54,0.67,8.47,-0.26,0.05,0.01
6339,-0.03,1.17,9.12,-0.08,0.02,-0.01
6402,5.3,-2.52,18.33,0.39,0.2,-0.19
6464,1.17,1.1,11.29,-0.23,-0.09,0.01
6526,-0.17,2.32,9.75,0.1,-0.08,-0.02
6590,1.41,1.46,12.74,0.16,0.02,-0.06
6650,0.61,-0.86,8.12,0.19,0.02,-0.08
6712,0.26,-1.29,10.76,-0.21,0.09,0.0
6774,1.07,-0.21,10.08,-0.24,0.1,0.0
6836,-1.67,4.2,-0.85,0.04,0.07,-0.07
6900,1.41,1.23,9.86,0.49,0.12,-0.05
6960,2.53,-1.43,10.96,0.14,0.01,-0.01
7022,0.35,-0.92,9.99,0.09,0.0,-0.0
7085,-2.43,-3.33,12.61,-0.14,0.16,-0.04
7149,-0.37,-0.43,6.44,-0.27,0.22,0.05
7212,1.29,0.11,9.46,-0.34,0.18,-0.01
7274,1.91,2.42,14.5,-0.55,0.05,0.03
7335,0.77,4.62,8.26,-0.03,0.0,0.02
7396,1.33,1.54,8.84,0.26,-0.09,-0.01
7458,-3.72,2.72,8.01,0.1,-0.07,-0.01
7521,-1.03,-1.2,9.26,0.42,0.03,0.04
7583,1.92,-3.21,10.26,-0.01,0.01,-0.06
7647,-1.48,-1.11,9.14,-0.21,-0.01,-0.03
7713,-2.3,3.1,3.55,-0.25,0.28,0.11
7775,1.84,-0.19,11.0,-0.11,0.16,-0.03
7838,1.49,1.68,11.01,-0.23,0.09,-0.01
7900,0.05,2.79,0.64,0.26,0.06,-0.0
7961,1.73,3.42,8.6,0.39,-0.1,0.01
8021,2.07,-2.09,10.92,0.16,-0.11,-0.05
8085,-0.81,-0.94,9.69,0.02,-0.05,-0.02
8150,-1.29,-0.63,15.32,0.13,0.14,-0.07
8213,0.35,-0.27,9.1,-0.36,0.13,0.04
8275,-0.11,1.06,9.22,-0.22,0.06,-0.01
8338,-0.23,-0.01,0.68,-0.1,0.13,0.22
8401,3.83,-3.51,14.14,0.07,0.1,0.01
8462,2.56,-0.49,9.39,-0.06,-0.04,0.02
8525,0.27,0.05,9.24,0.03,-0.06,-0.03
8587,-2.48,2.49,7.69,0.41,0.14,0.01
8648,3.21,-0.83,11.79,-0.2,0.15,-0.01
8712,1.41,1.77,10.24,-0.23,0.08,-0.01
8774,0.52,4.14,2.79,-0.37,-0.01,0.08
8836,0.23,2.46,9.89,0.32,-0.13,-0.03
8898,-0.55,0.4,10.35,0.23,-0.09,-0.02
8961,-0.27,-0.82,9.46,0.16,-0.03,-0.01
9026,-4.52,1.25,5.13,0.57,0.04,0.05
9086,2.45,-2.12,11.06,-0.11,0.12,-0.02
9150,1.19,-0.13,9.79,-0.25,0.1,-0.01
9213,0.67,0.87,1.14,0.19,0.09,0.08
9272,1.38,3.68,6.32,0.26,-0.03,-0.01
9334,2.45,-1.81,11.09,0.07,-0.07,-0.03
9398,-0.46,-0.38,9.62,-0.0,-0.03,-0.02
9464,1.43,-0.05,5.08,0.75,-0.09,-0.1
9527,1.74,-1.07,10.0,-0.28,0.02,-0.03
9590,-0.36,1.4,9.4,-0.02,-0.02,-0.03
9655,-3.02,2.94,4.93,-0.12,-0.01,-0.02
9720,1.45,-1.92,11.07,0.15,0.01,-0.02
9782,0.8,-2.21,10.15,-0.0,-0.04,-0.02
9846,-1.19,-1.29,8.74,-0.01,-0.02,-0.02
9912,-5.42,-0.97,9.03,-0.5,-0.02,0.05
9977,-0.99,-0.63,10.49,-0.17,0.22,0.01
10040,0.9,-0.29,10.14,-0.38,0.21,0.01
10102,2.36,2.39,8.34,0.31,0.35,-0.07
10163,2.89,1.96,12.5,-0.09,0.01,0.08
10224,0.45,3.42,11.02,0.13,-0.25,-0.03
10286,-5.19,1.42,11.44,-0.01,-0.17,0.08
10349,5.19,-0.93,13.93,-0.09,-0.02,-0.06
10414,1.7,-3.29,10.56,0.07,-0.12,-0.03
10477,-0.07,-2.15,9.5,-0.05,-0.06,-0.04
10543,-2.73,1.77,4.59,-0.21,0.09,0.05
10605,0.76,-0.44,9.71,-0.12,0.06,-0.03
10668,0.5,0.38,11.22,-0.23,0.08,-0.01
10730,-0.01,0.49,2.61,-0.01,0.1,0.1
10792,2.5,-1.63,12.44,0.19,0.15,-0.05
10854,1.68,-0.01,9.24,0.0,0.02,-0.0
10916,-0.44,0.16,9.53,-0.0,0.01,-0.01
10980,0.94,0.57,10.13,-0.35,0.16,0.06
11040,1.68,0.63,9.07,0.0,0.05,-0.02
11101,0.09,1.07,10.13,-0.07,0.02,-0.01
11163,-2.21,1.2,11.66,-0.72,-0.01,0.13
11227,4.98,-0.75,13.66,-0.37,0.07,-0.01
