Ax_Mean,Ax_Std,Ax_Variance,Ax_RMS,Ax_Maximum,Ax_Minimum,Ax_Peak_to_Peak,Ay_Mean,Ay_Std,Ay_Variance,Ay_RMS,Ay_Maximum,Ay_Minimum,Ay_Peak_to_Peak,Az_Mean,Az_Std,Az_Variance,Az_RMS,Az_Maximum,Az_Minimum,Az_Peak_to_Peak,Gx_Mean,Gx_Std,Gx_Variance,Gx_RMS,Gx_Maximum,Gx_Minimum,Gx_Peak_to_Peak,Gy_Mean,Gy_Std,Gy_Variance,Gy_RMS,Gy_Maximum,Gy_Minimum,Gy_Peak_to_Peak,Gz_Mean,Gz_Std,Gz_Variance,Gz_RMS,Gz_Maximum,Gz_Minimum,Gz_Peak_to_Peak,AccelMag_Mean,AccelMag_Std,AccelMag_Variance,AccelMag_RMS,AccelMag_Maximum,AccelMag_Minimum,AccelMag_Peak_to_Peak,GyroMag_Mean,GyroMag_Std,GyroMag_Variance,GyroMag_RMS,GyroMag_Maximum,GyroMag_Minimum,GyroMag_Peak_to_Peak,Label,File
-0.2793,1.9032026980855192,3.62218051,1.923587533750414,3.75,-5.29,9.04,-0.2426,2.00974755628661,4.03908524,2.0243369284780632,7.35,-9.58,16.93,9.033299999999999,3.14452796298586,9.88805611,9.56496549915367,19.18,-2.65,21.83,-0.0802,0.19100251307247243,0.03648196,0.20715694533372517,0.47,-0.59,1.06,0.0209,0.14487301335997677,0.020988190000000004,0.1463728116830445,0.35,-0.69,1.04,-0.00030000000000000035,0.0576793723960308,0.0033269099999999998,0.057680152565678953,0.2,-0.29,0.49,9.623393979589629,2.583985741755952,6.676982313598057,9.96427087146872,19.335131238240923,1.5314698821720263,17.803661356068897,0.213284503307679,0.14891514580054194,0.02217572064879666,0.26012689211229195,0.7387827826905551,0.022360679774997897,0.7164221029155572,Minor_Fault,Minor_fault_004_window_002.csv
-0.14410000000000006,1.7023590073777033,2.8980261899999995,1.708446955571053,3.75,-5.29,9.04,0.02160000000000003,1.3304350566637968,1.77005744,1.3306103862513625,4.24,-3.47,7.710000000000001,9.382200000000001,2.651722677807768,7.03163316,9.749733842521035,17.69,-2.65,20.34,-0.0729,0.16461041886830857,0.027096589999999997,0.1800305529625458,0.31,-0.59,0.8999999999999999,0.0297,0.10285382831961096,0.010578910000000004,0.10705606008068859,0.34,-0.33,0.67,-0.004900000000000001,0.04946705974686589,0.0024469899999999996,0.049709154086546276,0.11,-0.29,0.39999999999999997,9.722633317540692,2.2840810783874637,5.217026372647639,9.987323214956048,17.734319834715965,2.1226634212705506,15.611656413445415,0.1717371674777285,0.12980502804871089,0.01684934530672662,0.2152742436985902,0.599749947894954,0.022360679774997897,0.5773892681199561,Minor_Fault,Minor_fault_004_window_003.csv
0.11080000000000004,1.5526021254655038,2.41057336,1.556550673765554,4.21,-3.43,7.640000000000001,0.162,1.5462832858179645,2.3909920000000007,1.5547462815520736,4.24,-9.17,13.41,9.2856,2.7630571184830766,7.634484640000002,9.687974607728904,17.69,-9.0,26.69,-0.0171,0.14762990889382818,0.021794590000000006,0.14861695730972294,0.79,-0.27,1.06,0.0167,0.07746037696784078,0.006000109999999999,0.07924014134263013,0.26,-0.33,0.5900000000000001,-0.009900000000000003,0.028652923062054244,0.00082099,0.03031501278244824,0.1,-0.08,0.18,9.730334939645624,2.0043752049732557,4.017519962311581,9.934633259461568,17.734319834715965,2.4229527440707543,15.311367090645211,0.12960773572970707,0.11174450697469834,0.012486834839018407,0.17112860660918153,0.8125269226308751,0.024494897427831782,0.7880320252030434,Minor_Fault,Minor_fault_004_window_004.csv
0.3419,1.959875860864662,3.84111339,1.9894745537452847,8.39,-4.02,12.41,0.4529000000000001,2.1173900420092657,4.48334059,2.165284969697984,4.94,-7.2,12.14,9.9695,2.1175336479026727,4.483948750000001,10.191902619236508,19.61,1.17,18.439999999999998,-0.03919999999999999,0.20993656184666834,0.044073360000000006,0.21356497840235883,0.64,-0.39,1.03,0.0245,0.10087987906416222,0.010176749999999997,0.10381233067415449,0.27,-0.22,0.49,-0.0115,0.04341370751271999,0.0018847500000000001,0.044911023145771244,0.14,-0.11,0.25,10.397356960873424,2.1015030878342693,4.416315228176969,10.607607977296293,20.476862552647074,4.8396900727215995,15.637172479925475,0.20344274601163687,0.13044174598357924,0.01701504909524461,0.24166919538906897,0.6688049042882386,0.0282842712474619,0.6405206330407767,Minor_Fault,Minor_fault_005_window_001.csv
0.17839999999999998,1.665418097655961,2.7736174399999998,1.6749459692778152,4.02,-3.83,7.85,0.11330000000000001,2.2254698627480893,4.95271611,2.2283520816962477,5.53,-4.21,9.74,9.925799999999999,1.4405999999999999,2.0753283599999994,10.029797306027675,19.33,6.51,12.819999999999999,0.012100000000000007,0.22883747507783772,0.052366590000000005,0.22915715131760564,0.54,-0.7,1.24,0.004699999999999999,0.10692478664930784,0.011432910000000001,0.10702803371079934,0.44,-0.2,0.64,-0.0052,0.03814393791941257,0.00145496,0.03849675310984032,0.11,-0.1,0.21000000000000002,10.299291927275119,1.514072916594695,2.2924167967655658,10.409987079723011,19.76187744117446,6.524860151758044,13.237017289416414,0.21484127366713246,0.13890006165975696,0.019293227129084288,0.2558319761093207,0.7286288492778747,0.0282842712474619,0.7003445780304128,Minor_Fault,Minor_fault_005_window_002.csv
-0.12060000000000004,2.221154123423226,4.93352564,2.22442576859737,4.02,-6.39,10.41,-0.4689000000000001,2.510769561309839,6.30396379,2.5541791244938166,6.3,-8.03,14.329999999999998,9.710700000000001,1.8578747293614817,3.4516985099999986,9.886829269285476,19.33,0.03,19.299999999999997,-0.035800000000000005,0.2729218935886237,0.07448636000000002,0.2752598772069769,0.51,-0.7,1.21,0.022500000000000006,0.14147349575097098,0.02001475,0.1432515270424717,0.44,-0.45,0.89,-0.0088,0.045393391589525454,0.0020605600000000003,0.04623851208678757,0.16,-0.14,0.30000000000000004,10.31705858261299,1.6672121049619417,2.7795962029316286,10.450899195763013,19.76187744117446,7.342649385610074,12.419228055564385,0.2725685264372821,0.1553492787102941,0.02413339839580864,0.31373077630350515,0.7286288492778747,0.05830951894845301,0.6703193303294217,Minor_Fault,Minor_fault_005_window_003.csv
0.23370000000000002,1.4070910809183603,1.9799053099999997,1.426366362474943,5.78,-4.73,10.510000000000002,-0.10989999999999998,1.527242282678161,2.33246899,1.5311913662243528,3.94,-5.36,9.3,10.0358,2.249368435805926,5.059658359999999,10.284791684813065,19.61,4.69,14.919999999999998,-0.04759999999999999,0.1294767932874459,0.01676424,0.1379492660364672,0.37,-0.36,0.73,0.039599999999999996,0.07041193080721476,0.00495784,0.08078366171448284,0.27,-0.16,0.43000000000000005,-0.01,0.02465765601187591,0.0006080000000000001,0.026608269391300142,0.05,-0.11,0.16,10.253598621010035,2.2404739050524816,5.019723319221117,10.495523236123104,21.13504435765395,5.999441640686239,15.13560271696771,0.13856667218942206,0.08404330644583928,0.00706327735834925,0.16206171663906316,0.3906404996924922,0.02,0.3706404996924922,Minor_Fault,Minor_fault_006_window_001.csv
0.16950000000000004,1.2454311502447657,1.5510987500000002,1.2569124870093382,3.88,-4.73,8.61,-0.029700000000000032,1.3655558977940083,1.86474291,1.3658788379647737,3.94,-3.62,7.5600000000000005,9.843200000000001,1.8916843711359461,3.57846976,10.023325595828961,16.73,4.69,12.04,-0.0426,0.10391939183809729,0.010799240000000002,0.1123120652467935,0.23,-0.3,0.53,0.0286,0.06107405341059328,0.00373004,0.06743886120034946,0.19,-0.21,0.4,-0.0092,0.02335294413987239,0.0005453600000000002,0.025099800796022267,0.05,-0.11,0.16,10.032392033614366,1.806549219886072,3.2636200838709755,10.193748574494075,17.539124835635327,5.999441640686239,11.539683194949088,0.1148135136941346,0.06789592825204446,0.004609857073206769,0.13338665600426455,0.3171750305430741,0.01414213562373095,0.30303289491934315,Minor_Fault,Minor_fault_006_window_002.csv
0.2718,1.2510550587404219,1.5651387600000002,1.280239821283497,3.22,-2.97,6.19,-0.2994,1.3267055588939094,1.7601476400000002,1.3600691158908065,4.8,-4.27,9.07,10.0204,2.1569631058504455,4.652489839999999,10.24992224360751,16.9,-0.26,17.16,-0.06720000000000001,0.1180091521874469,0.013926160000000003,0.13580132547217644,0.22,-0.43,0.65,0.041800000000000004,0.07211629496861302,0.00520076,0.08335466393669883,0.39,-0.21,0.6,-0.0048,0.03511353015576759,0.00123296,0.0354400902933387,0.2,-0.09,0.29000000000000004,10.218147830932827,2.0344932797143334,4.1391629052027845,10.418719115131188,17.62540779670076,2.2252415599210793,15.40016623677968,0.1333594974567314,0.09413418315409153,0.00886124443808805,0.1632360254355637,0.5860034129593444,0.01414213562373095,0.5718612773356135,Minor_Fault,Minor_fault_006_window_003.csv
0.03209999999999999,1.099428301436706,1.2087425900000002,1.0998968133420517,2.34,-2.99,5.33,0.0702,1.28710681763403,1.65664396,1.2890197826255423,3.23,-3.04,6.27,9.4364,2.1210683723067487,4.4989310399999995,9.671844498336396,13.38,0.73,12.65,-0.0581,0.1540110061002135,0.023719390000000003,0.16460558921251736,0.32,-0.5,0.8200000000000001,0.0336,0.04572789083261986,0.0020910399999999997,0.05674504383644443,0.21,-0.08,0.29,-0.007699999999999999,0.02682741135480649,0.00071971,0.027910571473905726,0.07,-0.09,0.16,9.625677559626133,1.939652679762503,3.762252518109859,9.819160911198065,13.523864092780585,1.8810901094843915,11.642773983296193,0.14203348440935185,0.10450114500108794,0.010920489306538406,0.1763349086256037,0.503189825016365,0.01414213562373095,0.48904768939263404,Minor_Fault,Minor_fault_007_window_001.csv
