Time_ms,Microphone
9411,373
9432,488
9454,356
9476,403
9497,490
9519,383
9541,510
9562,343
9584,364
9605,481
9627,365
9649,368
9670,447
9692,335
9714,395
9735,349
9757,475
9779,346
9800,333
9822,377
9843,407
9865,374
9887,508
9908,359
9930,353
9952,362
9973,408
9995,533
10016,307
10038,362
10060,381
10081,497
10103,507
10125,360
10146,345
10168,355
10190,309
10211,372
10233,373
10254,349
10276,372
10298,342
10319,354
10341,341
10363,382
10384,453
10406,489
10427,361
10449,444
10471,351
10492,322
10514,362
10536,368
10557,347
10579,374
10601,434
10622,372
10644,377
10665,465
10687,380
10709,382
10730,380
10752,346
10774,318
10795,386
10817,313
10839,525
10860,445
10882,515
10903,335
10925,363
10947,367
10968,474
10990,345
11012,535
11033,380
11055,458
11076,500
11098,371
11120,385
11141,391
11163,371
11185,379
11206,359
11228,378
11250,387
11271,363
11293,368
11314,382
11336,358
11358,381
11379,337
11401,369
11423,399
11444,349
11466,461
11488,375
11509,362
11531,369
11552,370
11574,368
11596,436
11617,342
11639,371
11661,334
11682,373
11704,373
11725,366
11747,361
11769,363
11790,375
11812,409
11834,367
11855,496
11877,427
11899,398
11920,358
11942,354
11963,377
11985,390
12007,365
12028,372
12050,522
12072,349
12093,336
12115,359
12137,407
12158,369
12180,375
12201,354
12223,372
12245,374
12266,378
12288,364
12310,346
12331,338
12353,379
12374,383
12396,353
12418,362
12439,380
12461,365
12483,364
12504,368
12526,334
12548,381
12569,486
12591,355
12612,382
12634,362
12656,373
12677,375
12699,417
12721,339
12742,364
12764,366
12786,373
12807,419
12829,342
12850,342
12872,386
12894,369
12915,377
12937,354
12959,417
12980,351
13002,358
13023,372
13045,377
13067,392
13088,440
13110,346
13132,446
13153,461
13175,354
13197,361
13218,359
13240,354
13261,355
13283,360
13305,547
13326,360
13348,379
13370,466
13391,362
13413,375
13435,431
13456,491
13478,373
13499,351
13521,342
13543,361
13564,334
13586,323
13608,357
13629,378
13651,372
13672,353
13694,387
13716,492
13737,368
13759,373
13781,428
13802,533
13824,356
13846,350
13867,342
13889,367
13910,382
13932,457
13954,360
13975,367
13997,482
14019,359
14040,375
14062,377
14084,366
14105,371
14127,386
14148,329
14170,373
14192,362
14213,375
14235,491
14257,356
14278,359
14300,390
14321,377
14343,371
14365,381
14386,350
14408,376
14430,446
14451,363
14473,360
14495,331
14516,354
14538,376
14559,495
14581,309
14603,395
14624,357
14646,351
14668,361
14689,363
14711,378
14733,525
14754,374
14776,359
14797,470
14819,375
14841,369
14862,355
14884,344
14906,368
14927,356
14949,339
14971,343
14992,475
15014,489
15035,344
15057,333
15079,523
15100,459
15122,358
15144,447
15165,526
15187,365
15208,363
15230,361
15252,349
15273,387
15295,376
15317,345
15338,336
15360,357
15382,330
15403,365
15425,341
15446,360
