Time_ms,Microphone
0,426
21,449
43,308
65,334
86,332
108,370
129,410
151,371
173,386
194,389
216,342
238,376
259,369
281,333
303,331
324,357
346,327
367,435
389,378
411,354
432,349
454,383
476,419
497,396
519,343
540,383
562,368
584,368
605,350
627,386
649,371
670,373
692,379
714,304
735,342
757,478
778,381
800,498
822,377
843,373
865,376
887,349
908,384
930,527
952,339
973,366
995,350
1016,424
1038,358
1060,370
1081,355
1103,373
1125,427
1146,365
1168,336
1189,367
1211,385
1233,522
1254,359
1276,381
1298,431
1319,371
1341,422
1363,381
1384,344
1406,367
1427,350
1449,408
1471,381
1492,382
1514,319
1536,368
1557,366
1579,348
1601,342
1622,381
1644,354
1665,370
1687,504
1709,356
1730,341
1752,505
1774,342
1795,361
1817,369
1838,374
1860,375
1882,509
1903,362
1925,367
1947,302
1968,368
1990,370
2012,365
2033,410
2055,377
2076,361
2098,368
2120,362
2141,348
2163,382
2185,384
2206,353
2228,378
2250,476
2271,425
2293,364
2314,326
2336,505
2358,381
2379,379
2401,386
2423,343
2444,489
2466,319
2487,360
2509,481
2531,325
2552,347
2574,329
2596,471
2617,365
2639,375
2661,377
2682,394
2704,379
2725,518
2747,357
2769,463
2790,377
2812,359
2834,371
2855,393
2877,397
2899,389
2920,405
2942,419
2963,361
2985,370
3007,375
3028,378
3050,345
3072,366
3093,367
3115,366
3136,369
3158,380
3180,424
3201,359
3223,367
3245,388
3266,356
3288,341
3310,366
3331,421
3353,338
3374,355
3396,389
3418,353
3439,359
3461,507
3483,333
3504,371
3526,338
3548,346
3569,494
3591,383
3612,343
3634,357
3656,531
3677,338
3699,353
3721,382
3742,381
3764,469
3785,388
3807,527
3829,356
3850,398
3872,405
3894,382
3915,383
3937,319
3959,383
3980,363
4002,491
4023,518
4045,360
4067,394
4088,402
4110,366
4132,367
4153,385
4175,354
4197,365
4218,377
4240,353
4261,343
4283,505
4305,356
4326,496
4348,471
4370,387
4391,402
4413,522
4435,534
4456,351
4478,312
4499,394
4521,333
4543,339
4564,367
4586,315
4608,330
4629,359
4651,343
4672,369
4694,337
4716,417
4737,346
4759,365
4781,329
4802,327
4824,378
4846,317
4867,511
4889,390
4910,388
4932,353
4954,359
4975,371
4997,414
5019,362
5040,465
5062,354
5083,369
5105,388
5127,390
5148,374
5170,367
5192,354
5213,354
5235,368
5257,377
5278,375
5300,421
5321,371
5343,453
5365,344
5386,347
5408,362
5430,372
5451,375
5473,340
5495,373
5516,350
5538,387
5559,357
5581,400
5603,399
5624,376
5646,319
5668,361
5689,374
5711,452
5732,368
5754,376
5776,498
5797,347
5819,484
5841,528
5862,350
5884,362
5906,377
5927,357
5949,340
5970,383
5992,365
6014,393
6035,366
6057,334
6079,495
6100,385
6122,370
6144,354
6165,370
6187,387
6208,360
6230,369
6252,369
6273,361
6295,351
6317,355
6338,376
6360,530
6381,514
6403,362
6425,359
6446,323
6468,392
6490,432
6511,380
6533,349
6555,374
6576,348
6598,375
6619,493
6641,378
6663,372
6684,354
6706,337
6728,382
6749,496
6771,344
6793,331
6814,337
6836,324
6857,357
6879,385
6901,357
6922,360
6944,362
6966,369
6987,358
7009,383
7030,379
7052,354
7074,333
7095,362
7117,356
7139,483
7160,329
7182,365
7204,368
7225,363
7247,383
7268,488
7290,344
7312,390
7333,378
7355,372
7377,372
7398,374
7420,358
7442,370
7463,370
7485,393
7506,366
7528,378
7550,431
7571,407
7593,381
7615,340
7636,333
7658,376
7679,390
7701,369
7723,374
7744,407
7766,348
7788,498
7809,374
7831,377
7853,368
7874,349
7896,529
7917,452
7939,365
7961,374
7982,487
8004,328
8026,339
8047,348
8069,402
8091,367
8112,372
8134,379
8155,353
8177,365
8199,520
8220,354
8242,338
8264,382
8285,377
8307,372
8328,383
8350,364
8372,360
8393,459
8415,509
8437,363
8458,427
8480,376
8502,328
8523,334
8545,510
8566,365
8588,455
8610,358
8631,369
8653,496
8675,453
8696,369
8718,433
8740,327
8761,350
8783,340
8804,364
8826,451
8848,395
8869,452
8891,342
8913,399
8934,459
8956,377
8977,367
8999,343
9021,353
9042,312
9064,372
9086,446
9107,325
9129,375
9151,522
9172,334
9194,363
9215,397
9237,344
9259,392
9280,381
9302,404
9324,353
9345,377
9367,431
9389,391
9410,400
9432,442
9453,309
9475,360
9497,353
9518,508
9540,422
9562,374
9583,508
9605,377
9627,350
9648,398
9670,434
9691,401
9713,357
9735,360
9756,344
9778,346
9800,363
9821,326
9843,431
9864,372
9886,370
9908,368
9929,391
9951,402
9973,317
9994,379
10016,370
