Time_ms,Microphone
10947,360
10968,360
10990,372
11011,507
11033,374
11055,389
11076,377
11098,316
11120,362
11141,340
11163,356
11184,358
11206,373
11228,382
11249,391
11271,368
11293,327
11314,389
11336,369
11358,392
11379,357
11401,378
11422,399
11444,517
11466,335
11487,461
11509,337
11531,378
11552,380
11574,381
11596,377
11617,349
11639,404
11660,371
11682,510
11704,442
11725,354
11747,372
11769,530
11790,366
11812,518
11834,423
11855,427
11877,367
11898,334
11920,374
11942,506
11963,373
11985,346
12007,350
12028,365
12050,421
12071,356
12093,381
12115,369
12136,331
12158,355
12180,360
12201,349
12223,380
12245,382
12266,337
12288,370
12309,372
12331,502
12353,351
12374,369
12396,376
12418,381
12439,389
12461,368
12482,361
12504,364
12526,359
12547,484
12569,399
12591,388
12612,494
12634,396
12656,356
12677,350
12699,408
12720,525
12742,363
12764,378
12785,332
12807,356
12829,300
12850,387
12872,373
12894,372
12915,351
12937,376
12958,450
12980,515
13002,429
13023,385
13045,387
13067,313
13088,351
13110,375
13131,409
13153,353
13175,364
13196,385
13218,333
13240,338
13261,378
13283,383
13305,348
13326,387
13348,474
13369,329
13391,381
13413,337
13434,357
13456,354
13478,364
13499,429
13521,329
13543,358
13564,398
13586,360
13607,366
13629,378
13651,393
13672,432
13694,332
13716,382
13737,370
13759,365
13780,327
13802,355
13824,373
13845,369
13867,373
13889,421
13910,377
13932,445
13954,491
13975,327
13997,309
14018,282
14040,314
14062,333
14083,339
14105,359
14127,364
14148,314
14170,361
14192,417
14213,387
14235,436
14256,478
14278,388
14300,411
14321,321
14343,344
14365,376
14386,424
14408,366
14429,496
14451,440
14473,335
14494,372
14516,386
14538,351
14559,340
14581,371
14603,489
14624,406
14646,387
14667,357
14689,377
14711,375
14732,314
14754,345
14776,346
14797,368
14819,356
14841,372
14862,479
14884,358
14905,371
14927,350
14949,381
14970,490
14992,470
15014,340
15035,363
15057,387
15078,374
15100,262
15122,363
15143,405
