Time_ms,Microphone
0,372
22,380
44,406
65,466
87,431
108,415
130,346
152,347
173,391
195,363
217,339
238,372
260,419
281,372
303,368
325,327
346,478
368,386
390,347
411,395
433,328
455,350
476,382
498,366
519,329
541,388
563,392
584,496
606,527
628,335
649,356
671,358
693,494
714,325
736,324
757,358
779,369
801,336
822,494
844,382
866,354
887,375
909,365
930,443
952,328
974,360
995,334
1017,303
1039,508
1060,325
1082,375
1104,435
1125,531
1147,398
1168,496
1190,406
1212,380
1233,460
1255,375
1277,494
1298,406
1320,366
1342,458
1363,378
1385,375
1406,385
1428,392
1450,490
1471,355
1493,366
1515,377
1536,374
1558,325
1579,377
1601,351
1623,400
1644,376
1666,382
1688,419
1709,388
1731,376
1753,337
1774,346
1796,401
1817,358
1839,378
1861,361
1882,381
1904,442
1926,371
1947,376
1969,433
1991,369
2012,509
2034,322
2055,371
2077,390
2099,379
2120,374
2142,365
2164,374
2185,339
2207,383
2228,472
2250,496
2272,494
2293,449
2315,360
2337,374
2358,420
2380,378
2402,379
2423,383
2445,375
2466,387
2488,340
2510,478
2531,365
2553,375
2575,341
2596,368
2618,439
2640,377
2661,365
2683,366
2704,371
2726,363
2748,377
2769,307
2791,343
2813,380
2834,371
2856,365
2878,396
2899,494
2921,371
2942,354
2964,360
2986,422
3007,382
3029,370
3051,377
3072,356
3094,367
3115,356
3137,356
3159,523
3180,362
3202,372
3224,335
3245,340
3267,372
3289,393
3310,360
3332,372
3353,290
3375,364
3397,474
3418,315
3440,333
3462,340
3483,531
3505,401
3526,322
3548,378
3570,356
3591,343
3613,356
3635,379
3656,364
3678,371
3700,377
3721,359
3743,374
3764,375
3786,371
3808,317
3829,346
3851,425
3873,369
3894,361
3916,375
3938,444
3959,372
3981,371
4002,369
4024,539
4046,368
4067,349
4089,366
4111,329
4132,492
4154,497
4175,380
4197,377
4219,359
4240,374
4262,381
4284,338
4305,380
4327,370
4349,341
4370,382
4392,392
4413,359
4435,385
4457,377
4478,340
4500,374
4522,405
4543,395
4565,330
4587,349
4608,367
4630,345
4651,379
4673,373
4695,365
4716,347
4738,490
4760,507
4781,349
4803,381
4824,491
4846,347
4868,375
4889,388
4911,364
4933,318
4954,508
4976,380
4998,338
5019,359
5041,368
5062,348
5084,457
5106,357
5127,364
5149,389
5171,359
5192,464
5214,483
5236,373
5257,380
5279,528
5300,361
5322,350
5344,511
5365,317
5387,368
5409,385
5430,390
5452,372
5473,357
5495,377
5517,367
5538,445
5560,372
5582,360
5603,372
5625,360
5647,362
5668,407
5690,401
5711,339
5733,354
5755,378
5776,383
5798,330
5820,369
5841,388
5863,389
5885,355
5906,366
