Ax_Mean,Ax_Std,Ax_Variance,Ax_RMS,Ax_Maximum,Ax_Minimum,Ax_Peak_to_Peak,Ay_Mean,Ay_Std,Ay_Variance,Ay_RMS,Ay_Maximum,Ay_Minimum,Ay_Peak_to_Peak,Az_Mean,Az_Std,Az_Variance,Az_RMS,Az_Maximum,Az_Minimum,Az_Peak_to_Peak,Gx_Mean,Gx_Std,Gx_Variance,Gx_RMS,Gx_Maximum,Gx_Minimum,Gx_Peak_to_Peak,Gy_Mean,Gy_Std,Gy_Variance,Gy_RMS,Gy_Maximum,Gy_Minimum,Gy_Peak_to_Peak,Gz_Mean,Gz_Std,Gz_Variance,Gz_RMS,Gz_Maximum,Gz_Minimum,Gz_Peak_to_Peak,AccelMag_Mean,AccelMag_Std,AccelMag_Variance,AccelMag_RMS,AccelMag_Maximum,AccelMag_Minimum,AccelMag_Peak_to_Peak,GyroMag_Mean,GyroMag_Std,GyroMag_Variance,GyroMag_RMS,GyroMag_Maximum,GyroMag_Minimum,GyroMag_Peak_to_Peak
-0.2613,5.261344629464982,27.68174731000001,5.267829249320824,19.61,-19.61,39.22,-0.5255000000000001,3.4165852469973585,11.67305475,3.4567622134014364,6.36,-19.54,25.9,9.0444,5.3187551776708055,28.28915664,10.492393816474866,19.61,-19.61,39.22,-0.0581,0.5137055479552465,0.26389339,0.5169806572783938,1.18,-2.66,3.84,0.0262,0.7824867794410331,0.61228556,0.7829252837914994,3.39,-3.76,7.15,-0.0212,0.2793574054862337,0.07804056,0.2801606681888091,1.01,-1.19,2.2,11.506121663381728,4.17117756364528,17.39872226745777,12.2388544398567,28.002831999638893,6.486886772558929,21.515945227079964,0.516748322391209,0.8316863419017239,0.6917021713058712,0.9791480991147355,4.343109485150012,0.0458257569495584,4.297283728200453
1.5909,5.235325795974879,27.408636190000003,5.471708965213701,19.61,-19.26,38.870000000000005,-0.4301,11.681614485592307,136.46011699000002,11.689529631255484,19.61,-19.61,39.22,6.116499999999999,6.3163241485851565,39.89595075,8.792469675807816,19.61,-19.61,39.22,0.6666,3.6959202426459368,13.659826440000002,3.755553487836381,4.37,-4.37,8.74,-0.06,1.427706552481987,2.0383460000000007,1.4289667595854008,3.61,-4.37,7.98,0.1003999999999999,2.628692420196779,6.910023840000001,2.630609054952864,4.37,-4.37,8.74,14.498655610020236,5.803551542118738,33.68121050202878,15.617049177101288,33.96551633642569,3.800684148939504,30.164832187486184,4.519378403372791,1.625254086943822,2.6414508471275973,4.802731722676168,7.058463005499143,0.310805405358401,6.747657600140742
0.3353000000000001,3.790382422658695,14.366998909999998,3.805183964015406,19.61,-6.93,26.54,-0.2722,9.36688225398398,87.73848316,9.370836462130796,19.61,-19.61,39.22,7.284700000000002,3.91311447698633,15.31246491,8.269178858871054,17.6,-4.77,22.37,0.1333999999999999,3.032614126459217,9.19674844,3.035546738233493,4.37,-4.37,8.74,0.0494999999999999,1.7184722139156046,2.95314675,1.7191849813210909,4.37,-4.37,8.74,-0.0908,2.420774537209114,5.860149359999999,2.4224768316745573,4.37,-4.37,8.74,12.224535358231394,4.6078254388974536,21.232055275350508,13.064123391946357,32.846068257860026,3.666142386760231,29.1799258710998,3.829789874406548,1.8360949098271253,3.3712445178930808,4.247179652428185,7.281229291816046,0.8339064695755753,6.44732282224047
0.8808000000000001,3.690544317577016,13.62011736,3.7941963575966913,11.54,-8.44,19.98,-0.5724,6.777525082211058,45.934846240000006,6.801653328419496,18.28,-19.61,37.89,7.411700000000001,3.139751281550817,9.858038109999995,8.04930649186624,13.43,-6.57,20.0,-0.2415,2.7235033963628537,7.41747075,2.734189642288918,4.37,-4.37,8.74,0.0225,1.9768876422295727,3.90808475,1.97701568026154,4.37,-4.37,8.74,-0.047,1.7768542427560003,3.157211,1.777475738231045,4.37,-4.37,8.74,10.668142842306198,3.411814370119081,11.640477296151062,11.200435214758398,24.63595949014368,3.95070879716539,20.685250692978283,3.3486899240787937,1.8248506219340697,3.3300797923731613,3.813633962508725,7.112257025726784,0.3549647869859769,6.757292238740807
0.0669,1.1356986352021383,1.28981139,1.137667350326975,2.59,-3.47,6.0600000000000005,-0.0347,1.3513448523600482,1.8261329100000003,1.3517902943874098,3.13,-3.63,6.76,9.5604,2.04823481075779,4.19526584,9.77734698167146,16.51,0.74,15.77,-0.0674,0.121339358824744,0.01472324,0.138802017276407,0.25,-0.43,0.6799999999999999,0.0343,0.0615021137848123,0.00378251,0.070420167565833,0.26,-0.14,0.4,-0.0018,0.0325693107080883,0.00106076,0.0326190128606001,0.18,-0.09,0.27,9.7327478178158,1.99793841616848,3.9917579148018127,9.935700176635766,16.67903474425304,1.1861703081766968,15.492864436076344,0.125461079234689,0.0977165165019049,0.009548517597267,0.1590251552428105,0.4892851929090027,0.01,0.4792851929090027
-0.0362,1.8822565074930675,3.5428895600000003,1.882604578768468,7.99,-6.03,14.02,0.2976,1.6059869987020443,2.57919424,1.6333278911473958,7.02,-4.68,11.7,9.4421,2.1293836173879046,4.534274589999999,9.679231736041864,19.61,-2.34,21.95,-0.0603999999999999,0.2926223504792482,0.0856278399999999,0.2987908967823485,0.68,-1.16,1.84,0.0416,0.2979151557071241,0.08875344,0.3008055850545332,0.64,-1.47,2.11,-0.0172,0.0628980126872065,0.00395616,0.0652073615476044,0.22,-0.21,0.43,9.836940818584877,1.7703339604884536,3.1340823316587336,9.994973086507038,21.381332979961748,4.118361324604726,17.26297165535702,0.3468916031207296,0.2523454292915373,0.0636782156843302,0.4289661991346172,1.4810131667206743,0.033166247903554,1.4478469188171204
0.1100999999999999,1.834665906916025,3.36599899,1.8379665394125104,4.19,-5.58,9.77,-0.3203999999999999,1.7413643616429044,3.03234984,1.7705948153092508,8.14,-5.86,14.0,9.7415,2.584299663351756,6.67860475,10.078463523771864,19.61,-2.47,22.08,-0.0603999999999999,0.1285528685016402,0.01652584,0.1420352069030773,0.4,-0.35,0.75,0.0288999999999999,0.0838319151636177,0.0070277899999999,0.0886735586293907,0.22,-0.24,0.4599999999999999,-0.0127,0.0519587336258304,0.00269971,0.0534883164812653,0.16,-0.2,0.36,10.13881579656974,2.300645179776294,5.292968243227896,10.396564528727748,20.024752183235627,3.976744900040736,16.04800728319489,0.1478799107231266,0.0950238496616513,0.0090295320045201,0.1757782694191748,0.4420407221060069,0.0223606797749978,0.419680042331009
-0.1241999999999999,1.9842410035073863,3.93721236,1.9881242415905505,8.1,-4.49,12.59,0.0213,2.259995865040465,5.10758131,2.2600962368890403,5.82,-5.26,11.08,9.536700000000002,2.664090109211773,7.097376109999999,9.90181917629281,19.32,-4.37,23.69,-0.0183,1.2648992489522632,1.5999701099999997,1.2650316201581682,3.67,-4.08,7.75,0.0644999999999999,0.6513545501491488,0.42426275,0.6545402966968497,2.16,-1.52,3.68,0.0011999999999999,0.4561475199976428,0.20807056,0.4561490984316422,1.44,-1.61,3.05,10.053222959697656,2.457519912962629,6.03940412260785,10.34923649357768,21.47662217388945,5.26677320567347,16.20984896821598,1.205754761740296,0.8848477013252634,0.7829554545406026,1.4955935276671934,4.133049721452671,0.0979795897113271,4.035070131741343
0.5635999999999999,0.0330913886079142,0.0010950399999999,0.5645706333134942,0.66,0.47,0.19,-0.0612,0.0329933326597965,0.00108856,0.0695269731830747,0.03,-0.16,0.19,9.8858,0.0531635213280685,0.00282636,9.88594294946112,10.0,9.76,0.2400000000000002,-0.0576999999999999,0.0042083250825001,1.770999999999998e-05,0.0578532626564829,-0.05,-0.06,0.0099999999999999,0.0314,0.0034698703145794,1.2040000000000008e-05,0.0315911379978626,0.04,0.03,0.01,-0.0087,0.00336303434416,1.1309999999999997e-05,0.0093273790530888,-0.0,-0.01,0.01,9.902152418347072,0.0530988118810107,0.0028194838231749,9.902294784543631,10.015358206275002,9.77356639103659,0.2417918152384111,0.0664482161254547,0.0040785504465259,1.6634573744857156e-05,0.0665732679083729,0.0728010988928051,0.058309518948453,0.0144915799443521
0.2997999999999999,3.6875598923949697,13.59809796,3.6997267466665695,19.61,-6.63,26.24,0.6858,1.6810711942092158,2.826000359999999,1.815577594045487,5.55,-4.13,9.68,9.601800000000004,2.7504037449072816,7.564720759999999,9.987956948245222,19.61,2.48,17.13,-0.0532,0.6054153615494076,0.3665277599999998,0.607748303165052,2.02,-1.41,3.43,0.0339999999999999,0.6801441023783121,0.462596,0.680993392038425,2.73,-1.35,4.08,-0.0205999999999999,0.3040191441340495,0.09242764,0.3047162614630208,1.02,-0.73,1.75,10.21059302258704,3.533747886748128,12.48737412709686,10.80479449133578,27.920191618253625,6.016469064160473,21.90372255409315,0.8281946939412717,0.4899546396632278,0.2400555489275233,0.9622691931055468,2.8285862192975486,0.1714642819948224,2.657121937302726
