Time_ms,Piezo
446,0
466,0
487,1
507,1
528,1
548,1
569,0
589,2
609,1
629,0
650,1
670,3
691,0
711,0
732,4
752,0
772,3
792,0
813,4
833,3
854,0
874,2
894,0
915,0
934,0
955,1
975,0
996,2
1016,1
1037,0
1057,2
1078,0
1098,1
1119,1
1138,0
1159,0
1179,1
1200,1
1220,0
1241,0
1261,0
1282,0
1302,0
1323,0
1343,0
1363,0
1383,1
1403,0
1424,0
1444,1
1465,1
1485,1
1506,2
1526,1
1547,1
1567,0
1588,0
1608,0
1628,0
1648,0
1669,0
1689,0
1710,1
1730,1
1751,0
1771,1
1792,4
1812,0
1832,1
1853,0
1872,2
1893,0
1913,1
1934,0
1954,0
1975,0
1995,2
2016,0
2036,0
2057,2
2077,0
2098,0
2117,0
2138,1
2158,0
2179,1
2199,0
2220,0
2240,0
2260,0
2281,2
2301,0
2322,0
2342,1
2362,2
2382,0
2403,1
2423,1
2444,1
2464,1
2485,1
2505,0
2526,1
2546,0
2567,0
2587,2
2607,8
2627,0
2648,1
2668,0
2689,4
2709,4
2729,0
2750,0
2770,0
2791,0
2811,0
2832,1
2851,0
2872,0
2892,1
2913,1
2933,1
2954,1
2974,1
2995,0
3015,0
3036,0
3056,0
3077,0
3096,0
3117,0
3137,0
3158,0
3178,0
3198,1
3219,0
3239,0
3260,0
3280,0
3301,0
3321,4
3341,2
3361,1
3382,1
3402,0
3423,1
3443,1
3464,3
3484,1
3505,0
3525,0
3546,3
3566,0
3586,1
3606,0
3627,0
3647,0
3667,4
3688,0
3708,0
3729,0
3749,0
3770,0
3790,0
3811,1
3830,0
3851,0
3871,0
3892,1
3912,0
3933,0
3953,0
3974,0
3994,0
4015,0
4035,0
4056,1
4075,0
4096,1
4116,0
4136,0
4157,0
4177,0
4198,0
4218,4
4239,0
4259,1
4280,3
4300,0
4320,1
4340,0
4361,0
4381,0
4402,0
4422,1
4443,0
4463,3
4484,0
4504,0
4525,0
4545,1
4564,4
4585,4
4605,0
4626,0
4646,2
4667,0
4687,0
4708,2
4728,0
4749,1
4769,0
4790,1
4809,0
4830,0
4850,0
4871,0
4891,2
4912,0
4932,0
4953,0
4973,0
4994,0
5014,0
5035,0
5054,2
