Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.49,-0.3,9.88,-0.05,0.03,-0.01
63,0.52,-0.23,9.84,-0.06,0.03,-0.01
126,0.49,-0.24,9.77,-0.06,0.04,-0.01
190,0.46,-0.33,9.87,-0.05,0.04,-0.01
253,0.43,-0.25,9.94,-0.06,0.03,-0.01
316,0.46,-0.24,9.84,-0.06,0.03,-0.01
379,0.45,-0.26,9.87,-0.05,0.03,-0.01
443,0.53,-0.28,9.81,-0.06,0.03,-0.01
506,0.5,-0.3,9.91,-0.05,0.03,-0.01
569,0.43,-0.26,9.87,-0.05,0.03,-0.01
632,0.46,-0.25,9.91,-0.05,0.03,-0.01
696,0.43,-0.29,9.92,-0.05,0.03,-0.01
759,0.46,-0.33,9.84,-0.05,0.03,-0.01
822,0.45,-0.28,9.75,-0.06,0.03,-0.01
885,0.52,-0.23,9.93,-0.05,0.03,-0.01
949,0.48,-0.24,9.85,-0.05,0.03,-0.01
1012,0.44,-0.28,9.93,-0.05,0.03,-0.01
1075,0.51,-0.21,9.85,-0.05,0.03,-0.01
1138,0.49,-0.31,9.89,-0.05,0.03,-0.01
1202,0.52,-0.27,9.83,-0.06,0.03,-0.01
1265,0.48,-0.25,9.86,-0.05,0.04,-0.01
1328,0.43,-0.23,9.84,-0.05,0.04,-0.01
1391,0.47,-0.23,9.85,-0.05,0.03,-0.01
1455,0.44,-0.3,9.89,-0.06,0.03,-0.01
1518,0.44,-0.31,9.85,-0.05,0.03,-0.01
1581,0.47,-0.28,9.87,-0.05,0.03,-0.01
1644,0.49,-0.29,9.85,-0.05,0.03,-0.01
1708,0.48,-0.32,9.97,-0.05,0.03,-0.01
1771,0.46,-0.32,9.87,-0.05,0.03,-0.01
1834,0.46,-0.32,9.91,-0.05,0.03,-0.01
1897,0.45,-0.33,9.83,-0.05,0.04,-0.01
1961,0.47,-0.27,9.9,-0.05,0.03,-0.01
2024,0.48,-0.28,9.91,-0.05,0.03,-0.01
2087,0.47,-0.21,9.83,-0.05,0.03,-0.01
2150,0.49,-0.3,9.85,-0.05,0.04,-0.01
2214,0.49,-0.26,9.84,-0.05,0.03,-0.01
2277,0.48,-0.27,9.87,-0.05,0.03,-0.01
2340,0.44,-0.28,9.79,-0.05,0.03,-0.01
