Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.48,-0.32,9.88,-0.05,0.03,-0.01
63,0.53,-0.28,9.9,-0.05,0.03,-0.01
127,0.48,-0.23,9.75,-0.05,0.03,-0.01
190,0.52,-0.27,9.87,-0.05,0.03,-0.01
253,0.49,-0.33,9.85,-0.06,0.04,-0.01
316,0.48,-0.27,9.9,-0.05,0.03,-0.01
380,0.53,-0.27,9.9,-0.05,0.04,-0.01
443,0.48,-0.32,9.81,-0.05,0.03,-0.01
506,0.52,-0.27,9.94,-0.06,0.03,-0.01
569,0.46,-0.27,9.83,-0.06,0.04,-0.01
633,0.46,-0.31,9.82,-0.05,0.03,-0.01
696,0.5,-0.28,9.86,-0.06,0.03,-0.01
759,0.45,-0.31,9.87,-0.05,0.03,-0.01
822,0.49,-0.34,9.83,-0.06,0.03,-0.01
886,0.47,-0.27,9.84,-0.05,0.03,-0.01
949,0.56,-0.24,9.84,-0.06,0.03,-0.01
1012,0.5,-0.26,9.89,-0.05,0.03,-0.01
1075,0.51,-0.31,9.83,-0.06,0.03,-0.01
1139,0.51,-0.29,9.83,-0.05,0.03,-0.01
1202,0.52,-0.29,9.9,-0.05,0.03,-0.01
1265,0.55,-0.29,9.83,-0.05,0.03,-0.01
1328,0.5,-0.32,9.83,-0.05,0.03,-0.01
1392,0.51,-0.25,9.83,-0.05,0.03,-0.01
1455,0.48,-0.25,9.88,-0.05,0.03,-0.01
1518,0.47,-0.32,9.9,-0.05,0.03,-0.01
1581,0.54,-0.3,9.86,-0.05,0.03,-0.01
1645,0.47,-0.29,9.94,-0.06,0.03,-0.01
1708,0.52,-0.28,9.88,-0.05,0.03,-0.01
1771,0.48,-0.3,9.85,-0.05,0.03,-0.01
1834,0.56,-0.32,9.93,-0.05,0.03,-0.01
1898,0.48,-0.32,9.79,-0.05,0.04,-0.01
1961,0.4,-0.31,9.87,-0.05,0.04,-0.01
2024,0.43,-0.28,9.79,-0.05,0.03,-0.01
2087,0.47,-0.26,9.9,-0.05,0.03,-0.01
2151,0.53,-0.25,9.85,-0.05,0.03,-0.01
2214,0.51,-0.3,9.86,-0.05,0.03,-0.01
2277,0.51,-0.33,9.88,-0.05,0.03,-0.01
2340,0.48,-0.33,9.9,-0.05,0.03,-0.01
2404,0.51,-0.28,9.87,-0.06,0.04,-0.01
2467,0.51,-0.27,9.81,-0.05,0.03,-0.01
2530,0.54,-0.27,9.89,-0.06,0.03,-0.01
2593,0.55,-0.31,9.9,-0.05,0.03,-0.01
2657,0.45,-0.3,9.85,-0.05,0.03,-0.01
2720,0.58,-0.27,9.88,-0.05,0.03,-0.01
2783,0.51,-0.29,9.83,-0.06,0.04,-0.01
2846,0.43,-0.26,9.78,-0.05,0.03,-0.01
2910,0.46,-0.31,9.98,-0.06,0.03,-0.01
2973,0.51,-0.25,9.9,-0.06,0.03,-0.01
3036,0.51,-0.29,9.87,-0.05,0.03,-0.01
3099,0.48,-0.25,9.87,-0.05,0.04,-0.01
3163,0.52,-0.28,9.89,-0.06,0.04,-0.01
3226,0.5,-0.28,9.87,-0.06,0.03,-0.01
3289,0.54,-0.28,9.89,-0.05,0.03,-0.01
3352,0.48,-0.34,9.88,-0.05,0.03,-0.01
3416,0.5,-0.29,9.82,-0.05,0.03,-0.01
3479,0.51,-0.32,9.83,-0.05,0.03,-0.01
3542,0.51,-0.33,9.9,-0.05,0.03,-0.01
3605,0.48,-0.28,9.92,-0.05,0.03,-0.01
3669,0.49,-0.33,9.92,-0.06,0.03,-0.01
