Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.99,-0.1,9.81,-0.05,0.01,-0.0
64,-0.83,-0.09,9.74,-0.1,0.05,-0.01
129,-0.1,0.13,10.08,-0.12,0.06,-0.01
192,0.28,0.22,9.88,-0.15,0.03,-0.01
254,0.1,0.33,9.82,-0.12,0.03,-0.01
316,4.84,-0.46,8.7,1.5,-0.29,-1.01
380,1.96,-8.77,8.41,4.37,0.53,2.73
440,0.35,14.41,0.81,4.37,-1.75,3.52
501,5.81,19.61,13.18,-3.87,0.6,-1.67
563,5.67,-1.84,-11.61,-4.37,2.1,-4.37
628,1.4,-8.48,10.54,-1.61,-0.32,0.88
692,0.35,-11.74,7.51,-1.06,-0.07,-0.1
756,0.38,-8.73,8.19,4.37,1.44,1.22
817,-2.53,-6.51,0.39,4.37,2.96,3.04
879,-1.19,13.88,6.03,4.37,-1.17,4.05
941,-0.55,19.61,9.51,-0.66,0.15,0.37
1003,1.36,13.21,-2.39,-4.37,0.96,-4.37
1067,-1.26,-19.61,6.25,-4.37,-2.17,-2.26
1133,-0.04,-5.49,8.26,-1.36,-0.85,-0.11
1199,0.68,-10.63,10.24,2.94,-0.29,2.26
1261,-5.71,-3.98,2.36,4.37,-0.76,1.24
1324,1.3,8.39,1.08,4.37,-0.69,1.93
1385,3.39,17.24,12.3,-0.42,-0.67,-0.22
1448,0.19,18.41,-0.51,-4.37,-0.28,-4.37
1513,-1.63,-18.15,3.42,-4.37,-0.7,-0.92
1579,0.42,0.26,5.33,-3.92,-1.21,-1.1
1642,5.81,-12.73,8.29,-0.25,-1.83,0.59
1705,1.21,-12.63,8.52,4.37,1.53,1.79
1766,0.58,-5.8,6.23,4.37,0.57,-0.18
1828,-2.49,6.05,-0.68,4.37,1.73,1.18
1890,1.66,18.28,8.01,-0.49,-2.85,2.33
1952,10.68,11.7,1.73,-4.37,-0.4,-0.57
2016,-3.44,-19.61,3.8,-4.37,-0.37,0.72
2081,0.04,-6.63,4.19,-1.81,-0.16,-0.62
2145,4.55,-12.57,10.08,0.14,0.46,0.53
2206,-0.52,-5.39,5.9,2.57,2.2,0.03
2268,-0.41,-10.37,1.47,4.37,0.11,-0.05
2331,-1.75,8.25,0.41,4.37,-4.02,2.29
2393,5.3,8.5,6.04,-0.34,-4.37,2.28
2455,8.05,3.06,7.61,0.37,-3.19,-0.85
2517,6.61,1.44,5.52,2.79,-1.11,-1.66
2579,6.34,8.1,2.92,4.37,0.23,-3.78
2640,11.28,12.62,6.88,0.26,3.7,-1.76
2701,1.69,13.53,-0.8,-4.37,4.37,0.24
2763,0.14,-2.59,2.46,-4.37,3.96,-1.34
2826,2.89,-13.35,11.25,-0.37,-1.1,0.72
2890,-1.02,-1.37,10.81,4.37,2.4,-0.25
2953,-4.87,-1.67,1.66,4.37,-0.44,3.08
3016,3.29,11.51,12.24,-0.16,-2.26,3.45
3078,4.31,14.39,11.97,-4.37,1.87,-2.98
3141,-0.35,3.88,2.91,-4.37,3.13,-2.78
3204,-1.85,-10.43,4.57,-3.59,-2.15,-1.52
3270,-2.52,-5.15,7.64,1.38,-0.23,0.83
3333,-1.53,-8.92,7.54,4.03,0.74,0.44
3395,-5.06,-1.75,4.07,4.37,-0.21,0.99
3459,2.56,10.41,5.86,4.37,-1.13,3.4
3519,1.21,17.48,9.13,-1.14,-0.26,0.03
3581,-0.6,18.61,4.37,-4.37,1.1,-4.18
3645,-0.86,-18.56,-2.62,-4.37,-2.07,-4.0
3712,-0.72,4.68,6.92,-0.24,-2.01,0.29
3775,3.65,-9.78,12.25,0.29,-1.44,1.33
3837,-0.08,-4.78,9.13,4.37,0.77,0.08
3900,-0.76,-4.82,4.95,4.37,1.11,-1.36
3963,1.01,8.28,10.04,3.71,1.28,1.14
4022,1.87,8.38,9.89,-1.38,2.01,-0.32
4084,-2.2,5.6,4.07,-4.37,1.04,-1.66
4147,0.87,-13.46,6.7,-4.37,-2.55,-2.9
4212,3.45,-5.97,12.0,1.58,-1.39,3.73
4274,-2.89,-7.47,8.57,3.33,-0.2,-0.43
4339,-0.5,-4.86,5.25,4.37,1.51,-1.92
4402,-0.25,9.74,2.22,4.37,-1.6,4.1
4464,7.08,13.02,3.72,3.9,-2.53,2.1
4525,7.27,19.61,7.63,-2.83,1.27,-1.2
4587,3.22,12.78,-5.22,-4.37,1.53,-3.19
4650,-0.82,-19.61,5.31,-4.37,-0.71,-0.81
4716,-0.57,0.79,7.36,-0.55,-0.08,0.13
4780,2.5,-13.77,8.61,4.37,0.6,4.37
4840,-2.56,1.05,6.48,4.37,2.23,0.55
4901,-4.45,14.2,0.99,4.37,-0.12,4.37
4963,-2.75,15.4,6.66,0.4,-0.92,0.75
5025,1.25,18.61,7.29,-4.37,1.21,-4.37
5087,2.32,-5.3,-8.98,-4.37,-2.02,-4.37
5153,4.06,-2.98,10.09,-2.31,-4.37,0.6
5217,0.63,-8.84,7.88,-1.02,-0.58,0.03
5280,1.1,-10.56,7.74,3.19,0.89,1.08
5341,-2.36,-9.05,-4.44,4.37,0.43,3.08
5404,2.27,14.2,0.02,4.37,-2.17,3.89
5465,5.32,15.07,5.43,3.06,-1.86,2.22
5525,5.53,14.97,5.43,-1.4,0.96,-0.91
5587,6.28,14.28,4.61,-4.37,3.0,-2.88
5649,-0.13,-3.0,-0.86,-4.37,2.94,-2.88
5715,-1.92,-14.68,9.27,-3.49,-1.07,-1.6
5781,-1.15,-3.55,8.26,-1.8,-0.12,-0.44
5847,-0.62,-6.88,8.23,-0.4,-0.22,-0.15
5913,2.87,-9.71,7.94,4.37,2.15,0.8
5974,-4.04,6.11,-1.61,4.37,4.37,3.0
6036,-0.23,14.02,6.85,3.4,2.26,4.37
6097,-3.02,18.57,7.65,-3.01,1.54,-2.08
6160,-1.31,7.6,-1.61,-4.37,-0.72,-4.37
6226,-0.8,-12.84,5.86,-3.87,-2.52,-2.01
6292,-0.09,-5.89,9.0,-0.58,-1.68,-0.22
6358,0.6,-8.32,7.63,4.37,0.75,3.93
6419,-6.39,-1.07,2.7,4.37,1.78,3.34
6481,-1.89,10.32,5.01,3.96,-0.46,3.44
6543,-1.91,14.99,8.09,-1.01,-0.49,-0.0
6607,-0.61,12.73,4.22,-4.37,-0.73,-4.37
6672,-5.42,-7.83,2.03,-4.37,-3.87,-3.33
6738,3.62,-1.47,11.23,-1.47,-2.27,-0.76
6803,1.72,-8.07,9.34,0.32,-0.07,0.31
6865,0.68,-9.73,7.57,4.37,1.07,1.2
6925,3.26,4.41,5.32,4.37,1.02,2.76
6985,2.83,10.51,5.16,4.37,-1.1,2.02
7045,4.62,11.66,7.86,1.88,-1.05,0.98
7106,1.99,11.4,5.78,0.34,0.6,-0.33
7167,5.67,19.61,1.58,-4.37,2.32,-4.37
7229,-0.52,-8.38,-5.46,-4.37,-0.71,-4.37
7296,1.56,-8.68,11.78,-1.69,-0.51,0.07
7360,0.7,-5.71,8.54,-1.43,-0.57,0.06
7423,1.84,-9.43,8.99,1.13,0.71,1.28
7484,-0.01,-7.31,6.71,4.37,2.16,2.89
7546,0.9,3.7,-2.5,4.37,0.1,4.37
7606,3.07,17.63,-0.96,4.37,-4.37,4.37
7668,5.15,15.92,4.69,1.58,-4.37,0.88
7729,8.8,10.47,7.01,-2.66,-3.29,-0.47
7792,8.03,15.45,-1.79,-4.37,2.56,-4.37
7856,-0.16,-3.53,4.08,-4.37,0.36,4.08
7919,3.61,-1.03,8.87,-1.37,-0.11,-0.34
7984,2.72,-3.36,13.3,-1.55,0.22,0.51
8046,2.57,-6.13,7.65,-0.91,0.12,0.85
8108,4.16,-4.63,10.43,-0.01,0.2,0.01
8170,1.35,-3.62,7.81,0.63,0.56,-0.42
8232,3.54,-5.97,10.24,1.37,0.91,0.2
8293,3.0,-2.16,7.84,4.37,1.6,1.39
8353,-1.44,-4.15,5.22,4.37,4.37,-0.01
8417,-1.83,9.8,5.24,3.67,1.71,0.91
8477,-1.58,8.25,6.7,1.45,0.43,0.15
8538,-2.32,6.74,6.23,1.05,0.69,-0.04
8600,-4.4,8.91,6.49,-1.42,-0.74,-0.21
8665,-4.17,8.83,4.87,-1.96,-1.5,0.4
8728,0.86,11.75,4.11,-4.37,-4.37,0.78
8790,2.75,-8.48,2.77,-4.37,-0.95,-0.23
8855,7.27,-6.19,12.28,-2.33,-1.21,-0.21
8919,3.47,-7.1,8.5,1.43,0.96,-0.44
8981,4.13,-3.99,9.04,4.13,4.1,-0.24
9043,-5.89,-2.39,3.75,4.37,4.37,1.54
9105,-3.94,10.13,8.92,0.94,0.52,0.54
9166,-1.35,-0.22,9.36,-0.8,0.37,0.31
9229,-3.81,15.79,8.81,-3.01,-0.08,-0.65
9294,4.41,-11.33,2.38,-4.37,-3.99,-4.14
9359,3.71,-4.58,11.76,-1.2,-0.66,-0.24
9424,0.88,-6.68,8.15,2.96,0.4,-0.3
9486,5.46,-6.23,9.5,4.37,3.19,0.33
9546,-2.56,1.5,2.92,4.37,-0.45,2.86
9608,2.45,8.16,11.53,-1.95,-0.13,3.61
9670,0.49,11.43,8.86,-4.37,2.78,-2.49
9732,-2.06,0.55,-0.32,-4.37,-0.45,-4.26
9798,1.71,-10.79,11.58,0.86,-1.99,0.21
9861,-1.5,-3.27,7.01,4.37,-0.65,-0.22
9925,0.07,4.57,5.43,4.37,1.43,2.03
9985,1.12,14.02,11.82,-2.25,1.72,0.35
10045,-0.32,12.42,2.84,-4.37,2.66,-4.36
10109,0.18,-8.76,2.15,-4.21,-2.87,-1.69
10174,2.22,-2.84,10.41,0.45,-1.24,0.43
10236,0.22,-6.06,9.74,4.37,0.64,1.59
10296,1.06,-3.13,7.73,4.37,3.26,0.81
10357,-2.69,10.14,2.67,4.37,0.56,4.37
10418,3.65,12.31,12.41,0.14,-0.1,2.36
10479,0.01,14.47,10.52,-3.53,1.03,-2.11
10541,3.11,-1.34,-2.0,-4.37,-0.89,-4.37
10607,4.3,-5.09,10.36,-1.4,-3.3,1.07
10670,2.24,-4.66,11.31,-0.53,0.84,-0.85
10734,-0.24,-9.17,6.63,4.37,0.96,1.41
10796,-0.21,3.51,1.8,4.37,-2.98,3.16
10858,7.18,10.02,11.68,4.37,-1.39,-1.14
10920,4.27,8.23,7.78,0.27,2.33,-1.6
10981,0.27,7.14,3.33,0.24,0.94,-0.66
11041,0.41,15.9,8.6,-3.78,0.27,-0.37
11103,2.89,7.27,5.05,-4.37,1.5,-3.68
11165,-0.83,-9.44,5.12,-4.37,-0.85,-1.72
11231,-0.38,-4.51,9.42,-0.24,-0.78,-0.43
11297,-0.51,-4.58,11.25,1.89,0.29,1.57
11359,-0.78,3.08,6.15,4.37,0.79,2.85
11420,0.68,-2.48,3.98,4.37,-0.42,1.62
11482,0.62,6.96,6.89,4.37,-2.04,1.24
11543,4.15,11.01,7.4,3.85,-0.4,2.25
11603,3.75,14.47,9.06,-0.33,0.69,0.04
11664,7.26,9.12,3.65,-4.37,2.39,-2.28
11726,0.73,10.01,0.81,-4.37,1.25,-4.37
11788,1.79,-11.59,7.38,-4.37,-1.92,-4.37
11853,1.86,-4.35,10.54,0.36,0.1,0.72
11914,1.45,-4.02,7.55,4.37,1.47,4.29
11974,-2.43,2.63,2.9,4.37,1.24,2.93
12035,0.39,10.93,3.03,4.37,-1.09,4.37
12096,8.42,17.98,10.15,2.46,-0.12,0.5
12157,4.07,14.17,7.76,-3.35,0.95,-2.08
12219,3.83,7.08,3.12,-4.37,2.6,-4.37
12281,0.32,-7.25,0.66,-4.37,-1.59,-4.37
12345,0.59,-6.03,10.61,-1.53,-0.67,0.07
12409,0.45,-5.59,9.46,1.17,0.07,0.86
12469,0.33,-4.24,9.64,4.28,1.52,2.35
12530,-1.14,-2.21,4.12,4.37,2.08,2.27
12592,-1.58,8.24,4.53,4.37,-0.56,4.37
12654,5.1,13.89,7.38,1.89,-1.31,3.1
12715,4.66,17.21,8.7,-2.91,1.06,-1.99
12777,4.22,14.04,-0.09,-4.37,1.03,-4.37
12840,-1.25,-16.75,1.57,-4.37,-0.75,-3.7
12906,0.27,1.13,9.08,-1.45,-1.07,-0.66
