Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,2.66,-6.26,9.84,-1.08,-1.27,-1.16
26,4.06,-9.8,10.63,1.35,0.87,-0.52
52,3.77,-6.09,8.16,3.46,2.14,-0.06
77,0.76,-6.98,6.96,4.37,2.87,-0.57
103,0.3,-7.5,4.35,4.37,2.56,0.44
128,2.18,-8.8,7.24,4.37,1.8,2.51
154,-10.45,14.44,8.49,3.12,-0.59,2.05
180,-1.93,3.84,6.34,0.28,0.41,1.87
204,1.58,3.09,9.77,-0.35,0.03,1.52
230,0.47,3.29,9.2,-3.18,-0.27,0.88
255,-0.15,3.14,9.71,-2.74,0.14,1.21
281,-0.24,6.77,9.9,-4.22,-0.73,-1.12
306,-0.11,-2.61,8.57,-3.42,-0.71,-2.17
332,0.23,-5.15,8.02,-1.84,-0.17,-2.07
358,0.85,-8.32,11.34,0.5,0.34,-1.99
383,3.65,-8.22,6.62,3.74,1.81,-1.55
409,0.66,-16.96,2.42,4.37,1.91,0.99
434,-12.49,9.22,-4.41,4.37,-0.37,3.9
459,5.49,-4.64,7.3,4.37,0.73,3.81
485,5.67,-1.01,3.03,4.37,1.6,4.37
510,-5.81,7.32,3.19,3.64,1.62,3.66
536,0.25,19.61,10.92,-1.4,2.06,3.03
561,-9.2,19.15,1.1,-4.37,-0.14,-0.06
587,11.69,18.25,-0.5,-4.37,0.93,-4.37
613,0.34,-6.91,-7.44,-4.37,-2.14,-4.37
638,6.94,-18.19,10.58,-4.37,-1.45,-2.05
664,1.78,-6.03,9.22,-1.72,-0.83,-1.9
689,1.85,-2.27,8.08,-0.92,-0.17,-1.35
715,1.13,-14.96,7.49,1.01,0.42,-0.42
741,2.17,-17.63,5.95,4.37,0.56,2.92
766,3.8,-11.15,-0.57,4.37,1.26,4.37
792,19.61,19.61,19.61,4.37,4.37,4.37
817,2.16,-1.71,5.34,4.37,0.77,2.03
843,-4.83,9.98,4.86,4.37,2.12,1.94
868,-1.68,16.67,9.32,0.93,0.0,0.2
893,0.75,12.79,10.46,-1.46,0.35,-0.0
919,-2.48,19.61,4.74,-4.37,-0.91,-2.36
944,19.61,14.7,0.72,-4.37,0.9,-4.37
970,9.26,-19.22,-2.66,-4.37,0.91,-4.37
996,-3.7,-11.69,2.73,-4.37,-0.6,-1.85
1021,-0.28,-4.06,7.55,-0.86,-1.12,-1.71
1047,2.47,-6.03,6.99,-0.18,-0.98,-0.99
1072,1.44,-8.62,9.05,1.54,-0.94,0.35
1098,1.1,-11.81,10.99,3.99,0.39,2.28
1124,1.32,-7.78,4.82,4.37,0.8,4.27
1149,0.72,-7.96,2.0,4.37,-0.35,2.59
1175,7.03,5.28,10.63,2.01,-0.08,-0.61
1200,0.18,-5.32,9.48,4.37,0.02,-0.23
1226,1.67,-7.27,2.41,4.37,-0.2,0.15
1252,0.78,19.61,8.75,-3.34,0.96,1.13
1277,2.28,14.56,-0.05,-4.37,-0.46,-2.56
1303,-0.47,0.79,-9.29,-4.37,0.23,-4.37
