Mean,Std,Variance,RMS,Maximum,Minimum,Peak_to_Peak,Dominant_Frequency,Spectral_Energy
91.88,236.43626117835643,55902.10559999998,253.6612702010301,866.0,0.0,866.0,6.0,280521570.0
1.13,1.4328642643321106,2.0531,1.8248287590894656,6.0,0.0,6.0,1.0,10410.0
0.98,1.3340164916521833,1.7795999999999998,1.6552945357246849,8.0,0.0,8.0,1.0,8996.0
0.8,1.2,1.4399999999999995,1.4422205101855958,5.0,0.0,5.0,11.5,7218.0
0.87,1.6532090007013631,2.7331,1.8681541692269408,8.0,0.0,8.0,1.0,13689.999999999998
1.16,1.7760630619434663,3.1544000000000008,2.1213203435596424,9.0,0.0,9.0,1.5,15899.999999999998
17.02,25.424389864852216,646.3996000000001,30.595424494522053,89.0,0.0,89.0,5.0,3232880.0
20.91,31.23366613127572,975.5419,37.58683280086259,97.0,0.0,97.0,5.0,4877890.000000001
52.17,91.9579311424523,8456.261099999998,105.72591924405292,321.0,0.0,321.0,5.5,42294590.00000001
22.58,33.39526313715764,1115.2436000000002,40.31252906975696,125.0,0.0,125.0,5.5,5578530.0
73.57,223.9829571641557,50168.36510000001,235.75603915912737,982.0,0.0,982.0,6.5,251584806.0000001
0.67,1.0682228231974826,1.1411000000000002,1.2609520212918492,4.0,0.0,4.0,1.0,5729.999999999999
0.8,1.3490737563232045,1.82,1.5684387141358125,9.0,0.0,9.0,1.5,9150.0
89.78,259.9066978744488,67551.49160000001,274.9762535201904,1023.0,0.0,1023.0,5.5,339639258.00000006
45.9,92.9096873313004,8632.210000000003,103.62924297706704,404.0,0.0,404.0,6.0,43463692.0
38.94,72.58730191982617,5268.916400000001,82.37256824938748,308.0,0.0,308.0,6.0,26347032.0
74.16,120.5052463588204,14521.5144,141.4963603772196,422.0,0.0,422.0,5.0,72633109.99999999
14.75,32.16562606261535,1034.6275,35.386296782794325,168.0,0.0,168.0,5.0,5173138.000000001
51.36,86.60675724214593,7500.730399999998,100.69051593869206,290.0,0.0,290.0,5.0,37503701.99999999
18.51,32.619777742958334,1064.0499,37.5055995819291,141.0,0.0,141.0,5.0,5322914.0
26.36,39.672287556933234,1573.8903999999995,47.63129223525223,147.0,0.0,147.0,5.0,7884939.999999998
82.82,239.75284690697632,57481.42760000002,253.65444999053332,1019.0,0.0,1019.0,6.0,288716100.0
21.15,35.75790122476429,1278.6274999999996,41.5445543964549,159.0,0.0,159.0,6.0,6396102.0
8.27,14.762015445053564,217.91709999999995,16.920697385155258,57.0,0.0,57.0,5.0,1098698.0
75.46,131.6196353132769,17323.728400000004,151.71664378043695,599.0,0.0,599.0,6.0,86753842.00000001
19.27,29.517064555947968,871.2570999999998,35.25039006876378,129.0,0.0,129.0,6.0,4361386.000000001
89.21,220.358131004962,48557.70590000001,237.7312137688276,827.0,0.0,827.0,6.5,243099790.00000003
69.22,212.91047790092435,45330.8716,223.8800571734785,1023.0,0.0,1023.0,11.5,226675990.0
0.79,1.160129303138232,1.3459,1.40356688476182,4.0,0.0,4.0,10.5,6730.0
65.68,110.1588743588096,12134.9776,128.25303115326358,422.0,0.0,422.0,5.5,60681849.99999999
67.02,210.5230144188516,44319.93959999999,220.93351941251467,977.0,0.0,977.0,5.5,222481490.0
0.98,1.7319353336657808,2.999599999999999,1.98997487421324,9.0,0.0,9.0,1.0,15285.999999999996
0.96,1.6487571076419958,2.7184,1.9078784028338915,9.0,0.0,9.0,10.5,13689.999999999998
44.86,82.48430396142045,6803.660400000001,93.8939827678004,295.0,0.0,295.0,6.5,34024133.99999999
21.76,38.97258523629142,1518.8624,44.6358600230801,145.0,0.0,145.0,5.5,7594511.999999998
1.01,1.3303758867327686,1.7699000000000005,1.6703293088490063,8.0,0.0,8.0,1.0,8962.000000000002
51.12,174.49546011286367,30448.6656,181.82937056482376,956.0,0.0,956.0,6.0,152641159.99999997
68.57,206.6895379548757,42720.5651,217.76687075861656,947.0,0.0,947.0,11.0,218075866.00000003
89.04,257.4353091555236,66272.9384,272.3987151217861,1023.0,0.0,1023.0,5.5,342175942.00000006
67.64,111.20157552840696,12365.790399999996,130.1574431217823,400.0,0.0,400.0,6.0,61866489.99999999
13.43,19.67447839206925,387.0851,23.82120903732638,73.0,0.0,73.0,5.5,1935606.0
11.82,19.48711369084708,379.7475999999998,22.79166514320531,67.0,0.0,67.0,6.0,1900089.9999999995
1.25,1.699264546796643,2.8875,2.1095023109728985,9.0,0.0,9.0,1.0,14437.999999999998
18.57,27.75653256442526,770.4250999999999,33.39565840045679,99.0,0.0,99.0,5.0,3861238.0
1.2,1.6186414056238645,2.62,2.0149441679609885,9.0,0.0,9.0,1.0,13102.000000000002
79.93,144.83758179422907,20977.9251,165.42892733739163,483.0,0.0,483.0,5.0,104964510.0
0.81,1.1635720862928949,1.3539,1.4177446878757824,5.0,0.0,5.0,11.5,6782.0
57.38,96.73177140939788,9357.035600000005,112.46999599893296,351.0,0.0,351.0,5.0,46793116.0
16.99,26.487919888130136,701.6098999999999,31.468555734256377,120.0,0.0,120.0,5.5,3515369.9999999995
124.86,280.2195218038886,78522.9804,306.7784216661922,885.0,0.0,885.0,6.0,392615480.0
0.9,1.3747727084867525,1.8900000000000008,1.6431676725154984,9.0,0.0,9.0,1.0,9482.0
13.62,24.14364512661665,582.9155999999999,27.72038960765162,107.0,0.0,107.0,6.0,2931139.9999999995
1.09,1.4972975656161336,2.2419,1.8520259177452127,8.0,0.0,8.0,19.5,11269.999999999998
0.98,1.428145650835376,2.0396,1.7320508075688772,9.0,0.0,9.0,1.0,10199.999999999998
1.18,1.7909773867919156,3.2076,2.1447610589527217,9.0,0.0,9.0,1.5,16279.999999999998
56.83,95.82703741637847,9182.8211,111.41126513957197,377.0,0.0,377.0,5.5,45933510.0
62.15,113.5821618917337,12900.907500000005,129.4740514543358,402.0,0.0,402.0,5.0,64522778.0
18.45,29.89159580885571,893.5075,35.12705510002226,119.0,0.0,119.0,5.0,4473262.0
95.04,155.32887175280712,24127.0584,182.0979406802834,629.0,0.0,629.0,10.5,120652964.0
87.89,223.22571066075696,49829.71789999998,239.90491866570807,858.0,0.0,858.0,5.5,252753202.00000003
28.62,41.64127279514881,1733.9956,50.52820994256575,146.0,0.0,146.0,5.0,8701730.0
77.9,231.90344973716972,53779.21000000003,244.63773216738247,1014.0,0.0,1014.0,6.0,275426548.0
73.93,235.67750232043784,55543.88509999999,247.00107287216383,1003.0,0.0,1003.0,6.0,277732710.0
81.68,133.57678540824375,17842.7576,156.5706869116949,431.0,0.0,431.0,6.5,89752510.0
0.66,1.1155267813907472,1.2444,1.296148139681572,4.0,0.0,4.0,1.0,6240.0
21.53,33.71422696726117,1136.6491,40.002374929496376,128.0,0.0,128.0,5.0,5687205.999999999
74.38,134.28512799264112,18032.49560000001,153.50856653620346,471.0,0.0,471.0,5.5,90194230.0
6.42,9.417197035211696,88.68359999999997,11.397368117245314,41.0,0.0,41.0,5.5,443436.0
64.03,213.5402282943427,45599.4291,222.9333308413078,933.0,0.0,933.0,7.5,230903606.00000003
50.06,176.86852857419265,31282.476400000007,183.8164301687964,894.0,0.0,894.0,5.5,157403614.00000003
51.45,189.16777606135776,35784.4475,196.0396643539261,953.0,0.0,953.0,18.0,180271962.0
45.58,151.09891991672208,22830.8836,157.8240159164631,750.0,0.0,750.0,10.5,114450868.0
16.05,26.458032806692188,700.0275,30.94559742515888,140.0,0.0,140.0,5.5,3503749.9999999995
0.84,1.2705904139414874,1.6144000000000005,1.5231546211727816,8.0,0.0,8.0,20.0,8074.0
79.47,151.7535801884094,23029.149099999995,171.30274370248716,726.0,0.0,726.0,5.5,115147990.0
0.97,1.681992865621017,2.8291000000000004,1.94164878389476,9.0,0.0,9.0,16.5,14186.0
0.84,1.1464728518373213,1.3144000000000002,1.4212670403551897,4.0,0.0,4.0,1.0,6580.000000000001
29.2,42.33107605530481,1791.9200000000003,51.42528560931869,150.0,0.0,150.0,5.0,8992882.0
108.35,267.9690420552344,71807.4075,289.0452040771478,895.0,0.0,895.0,5.5,359399138.00000006
19.31,30.371267671929665,922.4139,35.99013753794225,109.0,0.0,109.0,6.5,4612214.000000001
0.92,1.3317657451669191,1.7735999999999996,1.6186414056238645,8.0,0.0,8.0,1.5,8870.0
5.43,9.2986611939569,86.46509999999998,10.768008172359457,47.0,0.0,47.0,4.5,432386.00000000006
76.21,233.79701858663643,54661.04590000002,245.90447332246725,1023.0,0.0,1023.0,11.5,273462590.00000006
13.28,20.652399376343656,426.5215999999999,24.55361480515649,80.0,0.0,80.0,5.5,2132946.0
0.69,1.1286717857729944,1.2739000000000005,1.3228756555322954,4.0,0.0,4.0,2.5,6454.0
0.7,0.99498743710662,0.99,1.2165525060596438,4.0,0.0,4.0,1.0,4952.0
19.09,29.8221712824536,889.3619,35.408897187006545,105.0,0.0,105.0,5.5,4447029.999999999
61.16,114.4765233574116,13104.874400000004,129.7899071576831,399.0,0.0,399.0,6.0,65526420.00000001
0.9,1.315294643796591,1.7300000000000002,1.5937377450509227,8.0,0.0,8.0,1.0,8722.0
51.7,92.48832358735886,8554.090000000002,105.95744428778944,374.0,0.0,374.0,6.5,42930628.0
69.85,114.53710097605926,13118.747499999998,134.15576767325362,599.0,0.0,599.0,6.5,65613537.99999999
52.21,96.55964944012588,9323.765900000002,109.77089778260904,342.0,0.0,342.0,6.0,46649830.00000001
56.32,106.29213329310878,11298.017600000005,120.29114680640468,443.0,0.0,443.0,5.5,56696169.99999999
16.92,28.484269342919784,811.3535999999999,33.130650461468456,109.0,0.0,109.0,6.5,4057416.0
57.34,87.8303159507012,7714.1644,104.89060968456614,356.0,0.0,356.0,5.5,38592454.00000001
51.88,90.04690777589201,8108.445600000001,103.92295222904322,345.0,0.0,345.0,6.0,40566428.0
14.59,27.042224390756022,731.2819000000001,30.727023936593664,122.0,0.0,122.0,5.0,3657170.0
0.97,1.4384366513684224,2.0691,1.7349351572897471,9.0,0.0,9.0,1.5,10350.0
22.88,34.438722392098114,1186.0256,41.3463420389277,109.0,0.0,109.0,6.0,5930416.000000001
0.7,0.9539392014169454,0.9099999999999996,1.1832159566199232,5.0,0.0,5.0,1.0,4582.000000000001
0.87,1.1459057552870566,1.3131,1.4387494569938155,5.0,0.0,5.0,1.0,6569.999999999999
84.94,244.6161000424952,59837.0364,258.94370044471054,948.0,0.0,948.0,5.5,309591103.99999994
22.7,39.15060663642392,1532.7700000000002,45.25549690369116,141.0,0.0,141.0,5.0,7664818.000000001
41.4,154.83714024742255,23974.54,160.27632389096027,743.0,0.0,743.0,5.5,125755150.0
6.85,9.958288005475636,99.16749999999996,12.0867696263311,32.0,0.0,32.0,6.0,495949.9999999998
22.21,33.019477585207184,1090.2859,39.794095039339695,112.0,0.0,112.0,5.5,5456133.999999999
29.47,47.60870823704419,2266.5891,55.991695812861394,154.0,0.0,154.0,5.0,11333958.0
57.94,92.35094152200074,8528.6964,109.02174095105984,329.0,0.0,329.0,6.0,42655339.99999999
7.7,12.084287318663026,146.03000000000003,14.328991590478376,48.0,0.0,48.0,5.5,731302.0
111.07,272.48630259152486,74248.78510000004,294.2538529909167,1023.0,0.0,1023.0,6.0,371597566.0
0.79,1.4233411397131748,2.0259,1.6278820596099706,8.0,0.0,8.0,1.0,10170.0
57.29,196.11085105113384,38459.4659,204.30763568697083,959.0,0.0,959.0,10.5,196610314.00000003
10.26,20.41010534024751,416.5724,22.843817544359787,82.0,0.0,82.0,6.0,2084013.9999999995
71.65,199.9849681851114,39993.98750000002,212.4328364448397,873.0,0.0,873.0,6.0,201646218.00000003
0.81,1.3689046716261877,1.8739,1.5905973720586866,6.0,0.0,6.0,1.0,9410.0
78.7,233.7800461972749,54653.10999999999,246.6714413952292,898.0,0.0,898.0,5.5,273765550.0
18.77,31.41778318086749,987.0771000000004,36.5976775219412,140.0,0.0,140.0,5.0,4935498.0
79.95,139.60525598988025,19489.6275,160.87768645775586,606.0,0.0,606.0,6.0,97460150.0
77.91,140.6197066559307,19773.9019,160.76028738466474,495.0,0.0,495.0,6.0,98989070.0
0.8,1.1489125293076057,1.3199999999999996,1.4,5.0,0.0,5.0,21.5,6632.0
87.65,152.14475837175596,23148.0275,175.58630356608114,589.0,0.0,589.0,5.5,115750650.0
79.36,227.6055148716744,51804.27040000001,241.04414533441795,1023.0,0.0,1023.0,12.5,271883944.0
16.48,28.81058138948258,830.0495999999999,33.19096262538946,129.0,0.0,129.0,5.5,4150298.0
44.65,78.915952126297,6227.727500000001,90.67166040169332,290.0,0.0,290.0,5.0,31151922.000000004
55.75,99.21838287333654,9844.2875,113.80839160624316,441.0,0.0,441.0,5.5,49223550.00000001
1.0,1.3856406460551018,1.92,1.7088007490635062,8.0,0.0,8.0,1.0,9608.0
110.84,163.20016666658157,26634.2944,197.28101784003448,758.0,0.0,758.0,6.0,133193522.0
1.25,1.8131464364468743,3.2875,2.202271554554524,9.0,0.0,9.0,21.5,16450.0
79.24,138.85216022806415,19279.922400000003,159.87151090797886,547.0,0.0,547.0,5.5,96407804.0
86.51,248.56429731560408,61784.20990000002,263.1885065879587,1023.0,0.0,1023.0,5.5,312871910.00000006
54.31,94.6197331427224,8952.8939,109.0984417853894,441.0,0.0,441.0,5.0,44789782.0
53.13,94.67699350951106,8963.7331,108.56578650753652,453.0,0.0,453.0,6.0,44852726.00000001
56.97,99.37599861133472,9875.589099999996,114.54767566389114,318.0,0.0,318.0,5.5,49433389.99999999
11.04,15.302888616205768,234.17840000000004,18.86955219394461,63.0,0.0,63.0,5.0,1171342.0000000002
32.62,141.30483218913642,19967.055600000003,145.0211019127906,1023.0,0.0,1023.0,19.5,103373078.0
133.27,272.7450038039195,74389.83710000003,303.5633871203838,911.0,0.0,911.0,6.5,374093706.00000006
59.95,107.57819249271668,11573.067500000005,123.15465886437264,430.0,0.0,430.0,6.5,58009521.99999999
5.28,8.446395680999085,71.3416,9.96092365195116,39.0,0.0,39.0,4.5,356725.99999999994
102.8,251.4652262242237,63234.76,271.6663394681056,942.0,0.0,942.0,11.5,320297991.99999994
12.48,17.342133663422157,300.74960000000004,21.365860619221497,60.0,0.0,60.0,6.0,1503749.9999999998
10.86,18.088128703655336,327.1804,21.09786719078495,64.0,0.0,64.0,5.0,1645702.0000000002
37.86,74.2724740398487,5516.4004,83.36534051990671,262.0,0.0,262.0,5.5,27651940.0
0.85,1.351850583459577,1.8275,1.5968719422671311,9.0,0.0,9.0,10.0,9162.0
16.05,25.64814808129429,657.8275,30.25607377040187,128.0,0.0,128.0,5.5,3289138.0000000005
39.82,71.5911139737328,5125.287600000001,81.9202050778683,247.0,0.0,247.0,6.0,25658190.0
10.53,23.689430132445143,561.1890999999999,25.92431291278517,129.0,0.0,129.0,5.0,2806058.0
1.11,1.6303067196083072,2.6579,1.972308292331602,9.0,0.0,9.0,9.0,13294.0
34.69,48.379684786075245,2340.5939000000003,59.53142027534703,149.0,0.0,149.0,5.5,11704954.000000002
108.72,267.496096420116,71554.16159999998,288.7459090619294,908.0,0.0,908.0,6.0,358845386.0
21.43,31.450677258208604,989.1450999999998,38.05771932210337,99.0,0.0,99.0,5.5,4945737.999999999
1.37,2.1847425477616347,4.7731,2.5787593916455256,9.0,0.0,9.0,1.5,23866.0
0.97,1.33007518584477,1.7690999999999997,1.6462077633154328,7.0,0.0,7.0,1.0,8886.000000000002
60.16,107.4789021157176,11551.714400000004,123.17036981352292,411.0,0.0,411.0,5.5,57773710.0
62.99,112.91195640852212,12749.1099,129.29365800378608,451.0,0.0,451.0,5.0,63745589.99999999
0.95,1.6515144564913744,2.7275,1.905255888325765,8.0,0.0,8.0,17.5,13661.999999999998
64.49,118.37385648866896,14012.369899999996,134.80107566336406,385.0,0.0,385.0,4.5,70065633.99999999
1.16,1.629232948353304,2.6543999999999994,2.0,9.0,0.0,9.0,1.5,13400.0
0.77,1.3027279071241238,1.6970999999999998,1.5132745950421556,8.0,0.0,8.0,20.5,8510.0
95.9,252.3420496072741,63676.51,269.9505880712246,994.0,0.0,994.0,6.0,323867222.0
18.88,29.64263146213576,878.6856000000004,35.144558611540425,105.0,0.0,105.0,6.0,4395476.0
17.66,33.73965619267629,1138.3644,38.08201675331809,134.0,0.0,134.0,6.0,5762510.000000002
94.69,265.7227764042819,70608.59389999999,282.090038817396,1004.0,0.0,1004.0,5.5,360465774.0
50.67,181.3944902691369,32903.9611,188.33855155012745,899.0,0.0,899.0,11.5,165150370.00000003
0.92,1.6951696080333674,2.8736,1.9287301521985911,8.0,0.0,8.0,4.0,14386.0
64.35,127.14522208875958,16165.907499999998,142.50203507318764,609.0,0.0,609.0,5.5,81752977.99999999
16.98,25.793789950296173,665.3195999999999,30.88106215789865,92.0,0.0,92.0,5.5,3327245.9999999995
82.77,132.98269473882684,17684.397100000002,156.63738378816214,463.0,0.0,463.0,5.5,88580470.0
0.68,1.0380751417888785,1.0776,1.2409673645990855,4.0,0.0,4.0,1.0,5419.999999999999
0.99,1.389208407691229,1.9299,1.705872210923198,8.0,0.0,8.0,9.5,9673.999999999998
80.69,237.27514387309927,56299.49389999999,250.61997127124567,1023.0,0.0,1023.0,6.0,287759730.0
0.92,1.2056533498481226,1.4535999999999996,1.51657508881031,8.0,0.0,8.0,15.5,7468.0
3.93,6.395709499344072,40.9051,7.506663706334526,34.0,0.0,34.0,4.5,205006.0
60.58,103.61468814796484,10736.003600000004,120.02474744818254,377.0,0.0,377.0,5.5,53816260.000000015
1.04,1.5869467539901898,2.5184,1.8973665961010275,9.0,0.0,9.0,16.5,12610.000000000002
61.1,196.9227513518943,38778.56999999999,206.18384999800543,851.0,0.0,851.0,5.5,195724548.0
79.51,227.54307262582176,51775.8499,241.03462406882545,895.0,0.0,895.0,5.5,259095074.0
19.5,32.58327791981648,1061.67,37.97262171617862,124.0,0.0,124.0,5.0,5309317.999999998
80.36,236.76378608224687,56057.0904,250.0296382431491,1023.0,0.0,1023.0,5.5,281785364.00000006
62.46,105.06668549069204,11039.0084,122.23035629498918,461.0,0.0,461.0,5.5,55215042.00000001
1.2,1.5937377450509227,2.54,1.994993734326,8.0,0.0,8.0,1.0,12862.0
74.98,226.3906349653184,51252.71960000001,238.48421331400533,883.0,0.0,883.0,5.5,257174848.0
0.98,1.636948380371232,2.6796,1.9078784028338915,9.0,0.0,9.0,1.0,13495.999999999998
16.02,24.40900653447412,595.7995999999999,29.196575141615497,93.0,0.0,93.0,5.5,2979000.0
54.71,103.30753070323576,10672.4459,116.90008554316802,405.0,0.0,405.0,6.0,53540434.0
15.88,21.39545746180717,457.76560000000006,26.64469928522369,68.0,0.0,68.0,5.5,2289339.9999999995
100.22,173.67115937886751,30161.6716,200.513640433762,658.0,0.0,658.0,5.0,150902535.99999997
71.18,126.79876813281744,16077.927599999995,145.41155387382395,443.0,0.0,443.0,5.5,80390286.0
1.03,1.465980900284857,2.1491,1.7916472867168918,8.0,0.0,8.0,1.5,10745.999999999998
59.92,92.64433927661204,8582.973600000001,110.33304128863664,290.0,0.0,290.0,5.0,42950245.99999999
13.28,20.679980657631187,427.6616,24.576818345750127,79.0,0.0,79.0,5.5,2145995.9999999995
0.75,1.2196310917650468,1.4875,1.4317821063276353,5.0,0.0,5.0,25.0,7802.000000000001
17.38,23.797806621619568,566.3356000000001,29.46862738574704,86.0,0.0,86.0,5.5,2834416.0
20.31,31.64101610252111,1001.1539,37.5985372055882,116.0,0.0,116.0,5.5,5005809.999999999
39.52,172.05170618160108,29601.78959999999,176.53220669328303,1023.0,0.0,1023.0,5.5,148034940.0
72.5,213.4347909784157,45554.41,225.4122002022073,846.0,0.0,846.0,5.5,228383668.0
22.71,37.30450240922669,1391.6259,43.6734473106944,168.0,0.0,168.0,5.5,6958889.999999999
1.28,1.8443427013437603,3.4016,2.244994432064365,8.0,0.0,8.0,1.5,17025.999999999996
12.42,19.728750593993524,389.2235999999999,23.312657506170336,73.0,0.0,73.0,5.0,1946766.0
1.04,1.5551205741035,2.4184,1.8708286933869709,9.0,0.0,9.0,1.0,12220.0
23.19,39.15295518859336,1532.9538999999995,45.50527441956592,142.0,0.0,142.0,5.0,7668554.000000002
59.31,121.6122275924588,14789.5339,135.3041388871752,609.0,0.0,609.0,5.5,74567054.00000001
48.66,94.08934264835736,8852.804399999999,105.92733358298037,377.0,0.0,377.0,5.5,44356472.0
58.98,200.5089514211273,40203.83959999999,209.0035406398657,936.0,0.0,936.0,5.5,211198270.0
71.37,118.14979094353068,13959.373100000004,138.03278596043768,372.0,0.0,372.0,5.5,69837478.0
78.2,238.95941077932045,57101.600000000006,251.42959253039407,1023.0,0.0,1023.0,12.5,290444081.99999994
0.84,1.2705904139414874,1.6144000000000005,1.5231546211727816,4.0,0.0,4.0,1.0,8200.0
18.98,29.94494281176706,896.6995999999998,35.45334963018304,114.0,0.0,114.0,5.0,4483739.999999999
0.94,1.2555476892575606,1.5763999999999996,1.5684387141358125,5.0,0.0,5.0,1.5,7889.999999999999
23.24,38.81420358580091,1506.5424000000005,45.239805481456266,136.0,0.0,136.0,5.0,7535754.000000002
0.88,1.1249888888340187,1.2656,1.42828568570857,4.0,0.0,4.0,1.0,6336.0
0.76,1.16721891691319,1.3624,1.3928388277184118,4.0,0.0,4.0,11.5,6884.000000000001
19.82,31.428452077695457,987.7476,37.15615695951345,113.0,0.0,113.0,6.0,4939076.0
0.98,1.3998571355677691,1.9596,1.7088007490635062,8.0,0.0,8.0,1.0,9870.0
79.85,239.9207942217598,57561.9875,252.8596646363354,1022.0,0.0,1022.0,5.5,288258342.0000001
0.98,1.378259772321604,1.8996,1.6911534525287764,4.0,0.0,4.0,1.0,9548.000000000002
87.74,146.72229687406067,21527.4324,170.95537429399522,483.0,0.0,483.0,5.5,107637194.0
13.0,22.645529360118744,512.82,26.11168320886265,98.0,0.0,98.0,4.5,2564198.0
15.39,21.650355655277348,468.7378999999999,26.56294411393436,78.0,0.0,78.0,5.5,2344002.0
74.88,112.78007625462932,12719.3456,135.37488688822606,413.0,0.0,413.0,5.0,63596730.0
73.22,116.8249613738434,13648.0716,137.87400044968595,388.0,0.0,388.0,5.0,68242406.0
31.81,43.37457665499457,1881.3539,53.78875347133451,133.0,0.0,133.0,5.5,9415090.0
1.07,2.089282173379173,4.365100000000001,2.3473389188611,15.0,0.0,15.0,3.0,21886.0
3.67,5.548071737099296,30.781099999999995,6.652067347825035,28.0,0.0,28.0,9.0,153917.99999999997
0.9,1.5524174696260025,2.4100000000000006,1.794435844492636,9.0,0.0,9.0,1.0,12337.999999999998
93.71,172.5899936265136,29787.305900000003,196.38958730034545,726.0,0.0,726.0,5.5,149102994.00000003
50.56,92.81102520713796,8613.8864,105.68916689992405,316.0,0.0,316.0,5.5,43075704.0
0.82,1.275774274705365,1.6276000000000002,1.51657508881031,8.0,0.0,8.0,1.0,8170.0
5.17,9.219604112975786,85.00110000000001,10.570241246064349,44.0,0.0,44.0,4.5,425118.00000000006
18.3,28.770644761631605,827.7500000000001,34.09750724026611,105.0,0.0,105.0,5.5,4140208.0
18.15,28.123433289696333,790.9275,33.471629778067275,128.0,0.0,128.0,6.0,3959738.000000001
45.55,76.91454673857214,5915.847499999999,89.39043573000413,260.0,0.0,260.0,5.0,29592198.0
66.8,108.33946649305598,11737.44,127.27796352864858,392.0,0.0,392.0,5.5,58751282.00000001
54.79,92.03871956953768,8471.1259,107.11241758078285,339.0,0.0,339.0,6.5,42391273.99999999
17.1,23.9025103284153,571.3300000000002,29.3894538908092,78.0,0.0,78.0,5.5,2856651.9999999995
11.08,16.265103750053363,264.5536,19.680447149391703,58.0,0.0,58.0,5.5,1328175.9999999998
1.92,3.363569532505609,11.3136,3.872983346207417,12.0,0.0,12.0,4.0,57079.99999999999
0.93,1.3583445807305303,1.8451,1.6462077633154328,5.0,0.0,5.0,1.0,9230.000000000002
16.4,30.66724637133239,940.4799999999996,34.777003896253056,121.0,0.0,121.0,5.5,4715200.0
0.97,1.3450278807519196,1.8091,1.6583123951777,5.0,0.0,5.0,1.0,9050.0
18.93,27.166617382368383,738.0251,33.11147837231071,105.0,0.0,105.0,5.5,3691326.000000001
0.75,1.1258330249197703,1.2675,1.3527749258468684,5.0,0.0,5.0,1.0,6338.0
0.96,1.6365818036383024,2.678399999999999,1.8973665961010275,9.0,0.0,9.0,1.0,13423.999999999996
117.74,272.87186076984926,74459.05240000002,297.18977102181697,859.0,0.0,859.0,6.0,372301760.0
0.96,1.5742934923323542,2.4784,1.8439088914585773,9.0,0.0,9.0,6.0,12391.999999999996
80.04,134.72059382291928,18149.6384,156.70366938907333,601.0,0.0,601.0,5.5,91013184.0
100.29,169.47438124979246,28721.56590000001,196.92549352483545,617.0,0.0,617.0,6.0,144550393.99999997
0.9,1.5132745950421558,2.2900000000000005,1.760681686165901,8.0,0.0,8.0,1.0,11451.999999999998
51.6,84.56169345513369,7150.68,99.06179889341804,348.0,0.0,348.0,5.0,35755081.99999999
101.08,253.31710088345795,64169.553600000014,272.73928943223416,994.0,0.0,994.0,6.0,324093920.0
77.81,120.41019018338936,14498.613899999998,143.36321006450714,459.0,0.0,459.0,5.5,72602114.0
37.0,146.51211553997845,21465.8,151.11187908301585,933.0,0.0,933.0,7.5,109141608.0
1.21,1.5766737138672666,2.4859,1.9874606914351791,9.0,0.0,9.0,1.0,12469.999999999998
65.09,108.90951244037409,11861.281899999996,126.87785464768862,439.0,0.0,439.0,6.0,59331274.0
17.97,28.078623541762152,788.4090999999997,33.33661650497842,119.0,0.0,119.0,5.0,3950626.000000001
0.93,1.457772273024837,2.1251,1.7291616465790582,8.0,0.0,8.0,1.0,10630.000000000002
48.0,82.90174907684397,6872.7,95.7950938200908,407.0,0.0,407.0,7.0,34532861.99999999
25.61,46.00367267947202,2116.3379000000004,52.65178059667118,247.0,0.0,247.0,5.0,10582374.0
11.87,21.339004194198004,455.3531,24.41823089414956,83.0,0.0,83.0,5.5,2276946.0000000005
0.75,1.3143439428094916,1.7275,1.5132745950421556,8.0,0.0,8.0,9.0,8642.0
9.22,17.685349869312734,312.7716,19.94442277931352,72.0,0.0,72.0,5.5,1564370.0000000002
23.2,40.54109026654315,1643.5799999999997,46.70995611216093,154.0,0.0,154.0,5.0,8221950.000000002
80.0,230.63425591182244,53192.16,244.11505484095,886.0,0.0,886.0,6.0,265970600.0
0.99,1.2449497981846496,1.5498999999999996,1.5905973720586866,5.0,0.0,5.0,1.0,7789.999999999999
54.67,194.9390189264325,38001.22110000001,202.45994665612253,1014.0,0.0,1014.0,11.5,190860230.00000003
61.69,203.162087752612,41274.83389999999,212.32166634613623,1023.0,0.0,1023.0,5.0,206415354.0
1.01,1.4865732407116712,2.2099,1.797220075561143,9.0,0.0,9.0,5.5,11193.999999999998
64.55,113.98152262537997,12991.787500000002,130.99041949699986,519.0,0.0,519.0,6.0,65256158.00000001
48.7,88.81356878315384,7887.849999999998,101.28938740065516,321.0,0.0,321.0,6.0,39483651.99999999
92.9,151.7475205728252,23027.31000000001,177.92616446155412,560.0,0.0,560.0,5.5,115443878.0
0.99,1.2688183479127342,1.6099,1.6093476939431082,4.0,0.0,4.0,15.0,8061.999999999999
14.28,20.73262163837463,429.8416,25.1745903640953,75.0,0.0,75.0,5.5,2152408.0
1.0,1.2569805089976536,1.58,1.606237840420901,5.0,0.0,5.0,13.5,7917.999999999999
94.22,236.6612169325596,56008.5316,254.7271873985971,892.0,0.0,892.0,6.0,284748969.99999994
34.19,45.84423518829821,2101.6939,57.18959695608984,153.0,0.0,153.0,5.5,10518694.0
92.51,139.6795257007984,19510.3699,167.5364736408165,477.0,0.0,477.0,5.5,97765054.0
75.73,231.10382320506943,53408.97709999999,243.19541525283736,907.0,0.0,907.0,6.0,267605626.0
66.19,118.7838116074745,14109.593899999996,135.98055007978164,599.0,0.0,599.0,5.5,70559673.99999999
