Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.62,0.48,9.73,-0.11,-0.17,0.03
61,-1.17,0.79,9.18,-0.13,0.17,-0.0
125,3.79,-0.31,11.9,0.3,-0.01,0.08
187,0.79,0.29,10.55,-0.18,0.14,0.13
247,-3.52,0.42,7.53,-0.08,-0.08,-0.21
312,3.23,0.33,10.19,-0.19,0.57,-0.03
374,1.42,0.96,10.56,-0.05,0.16,0.11
434,-6.18,-0.36,8.43,-0.26,-0.07,-0.09
500,3.61,0.7,9.86,0.01,0.56,-0.11
561,1.5,0.91,9.2,-0.21,0.15,-0.01
623,-0.92,-2.6,10.41,0.07,-0.78,0.01
686,-3.21,-0.29,10.01,0.06,0.03,0.04
748,-1.92,-0.15,8.16,-0.14,0.33,0.01
811,5.22,0.48,11.61,-0.21,0.1,-0.11
873,1.87,0.69,9.97,0.04,-0.09,0.15
934,-2.07,1.3,8.19,-0.16,-0.06,-0.08
998,0.17,0.48,10.8,-0.08,0.37,-0.04
1060,1.04,0.41,11.04,-0.07,0.46,0.1
1121,-6.98,-2.4,5.96,-0.45,-0.05,-0.16
1187,4.02,1.73,10.89,0.28,0.63,-0.13
1247,2.14,1.17,9.05,-0.2,-0.22,0.04
1309,-3.58,-1.08,9.68,0.11,-0.45,-0.05
1374,-2.79,-0.46,10.27,-0.1,0.24,0.05
1437,-0.38,0.76,9.0,-0.31,0.4,-0.04
1500,-1.17,-2.58,10.21,0.14,-0.91,-0.04
1565,-2.39,-0.73,9.44,-0.22,0.45,-0.03
1629,0.46,0.26,9.38,-0.11,0.25,-0.04
1691,4.39,-0.95,13.32,0.15,-0.06,0.04
1753,-0.33,0.07,9.9,-0.11,-0.18,0.03
1816,-2.79,0.58,8.48,-0.11,0.17,-0.07
1880,2.63,1.16,9.77,-0.03,0.39,0.05
1940,1.4,1.05,9.86,-0.05,0.1,0.1
2001,-1.95,0.19,8.19,-0.05,-0.51,-0.05
2065,-3.68,0.37,8.91,-0.12,0.12,-0.01
2129,0.58,0.21,10.12,-0.13,0.55,0.07
2189,-2.51,0.43,7.36,-0.1,-0.84,-0.15
2254,-0.21,0.5,11.04,-0.01,0.64,0.07
2316,-0.27,1.01,8.65,-0.04,0.21,-0.05
2379,2.57,-0.18,18.15,-0.26,-0.61,0.15
2442,-1.18,-0.16,9.92,0.07,-0.08,0.13
2506,-2.14,3.07,8.26,0.0,0.25,-0.03
2567,2.38,0.26,7.67,-0.29,-0.26,-0.1
2631,0.0,0.72,10.13,0.11,0.13,0.11
2690,-2.09,1.03,8.49,-0.37,0.16,-0.11
2753,3.67,-0.61,7.57,0.46,-0.89,0.13
2815,-2.07,0.57,10.42,-0.19,0.01,0.08
2877,-2.81,-0.35,8.21,-0.25,0.2,-0.11
2941,4.49,-3.36,6.74,0.88,-0.85,0.29
3003,-2.83,0.93,10.28,0.32,-0.13,0.13
3065,-0.15,1.45,8.66,-0.23,0.32,-0.06
3129,2.89,-0.92,13.77,-0.16,0.25,0.15
3191,2.57,0.36,11.03,-0.03,0.06,0.21
3251,-1.61,2.14,7.58,-0.46,0.49,-0.05
3315,2.8,-0.93,10.08,0.23,-0.95,-0.06
3378,-2.03,0.17,10.47,-0.04,0.13,0.11
3440,-3.38,-0.06,8.28,-0.33,0.27,-0.09
3504,-1.02,-6.83,19.61,0.24,-0.54,0.06
3568,-1.14,0.27,10.28,-0.17,-0.1,0.03
3631,-2.92,0.07,8.28,-0.06,0.2,-0.11
3694,-0.79,-3.73,11.68,0.25,-0.75,-0.03
3759,-1.73,0.21,10.31,-0.11,0.06,0.03
3821,-2.03,-0.06,8.43,-0.07,0.23,-0.08
3885,-1.23,-1.98,9.37,0.23,-1.03,-0.02
3950,-3.56,-0.75,9.07,-0.02,-0.2,-0.02
4016,-1.86,1.45,8.94,-0.05,0.3,0.01
4078,-1.42,-1.93,10.09,0.07,-0.87,-0.04
4142,-2.39,0.29,9.98,-0.01,-0.12,0.05
4206,-1.95,1.42,8.62,-0.23,0.6,0.04
4267,-2.64,-1.14,7.59,0.12,-1.03,-0.13
4332,-5.07,-0.02,8.62,-0.17,0.48,-0.04
4397,-1.73,-0.74,9.72,0.11,0.16,-0.01
4460,3.79,-0.35,12.11,-0.15,0.01,0.02
4522,0.23,0.5,10.26,-0.35,-0.15,0.12
4584,-0.33,2.15,9.41,-0.53,0.24,-0.08
4647,1.47,-6.94,16.27,0.27,-0.23,0.03
4709,-0.97,-1.7,9.22,0.68,-0.16,0.09
4773,-4.21,0.1,7.06,-0.06,-0.11,0.06
4836,-1.81,1.81,9.95,-0.5,0.12,-0.03
4899,-0.38,-0.19,9.87,-1.04,0.13,-0.26
4964,0.33,-4.78,9.08,-0.41,0.08,-0.14
5027,0.44,-1.1,9.92,1.11,0.04,0.21
5087,0.2,1.27,10.13,1.03,0.05,0.17
5147,2.41,1.0,11.76,-0.26,0.06,0.05
5207,0.63,2.0,10.48,-0.47,-0.15,-0.09
5270,-0.59,-2.74,9.15,-0.14,-0.1,0.03
5335,12.9,13.15,7.5,0.56,0.76,-0.05
5396,1.84,-1.59,10.72,0.34,0.17,0.1
5456,0.89,2.53,9.98,0.57,0.02,0.22
5516,0.32,2.44,9.63,-0.35,0.0,-0.0
5577,0.23,-0.05,9.14,-1.6,0.09,-0.33
5641,-1.27,1.42,9.15,-0.17,-0.01,-0.28
5705,-1.12,-0.21,9.59,-0.03,0.14,-0.03
5770,-1.19,-3.93,10.01,0.38,-0.05,0.1
5833,0.11,2.44,8.57,0.72,0.04,-0.13
5894,-0.11,0.8,9.94,-0.39,0.09,-0.01
5957,-0.4,0.32,9.86,-0.17,0.04,0.0
6019,-0.36,3.75,9.06,-1.19,0.09,0.17
6080,-4.74,-0.03,11.03,-0.02,0.3,-0.16
6145,0.34,0.78,9.98,-0.48,0.27,-0.1
6207,1.53,-2.22,9.98,0.2,0.07,-0.01
6269,-3.42,2.22,10.0,-0.25,0.05,0.01
6331,-2.77,2.28,9.31,0.16,0.1,0.21
6391,-1.31,-0.77,9.84,0.1,-0.02,0.07
6455,-0.63,2.49,9.37,-0.26,-0.02,0.04
6518,0.59,1.95,9.75,-0.04,0.06,0.02
6578,0.91,0.78,10.07,-0.02,0.02,-0.33
6640,0.74,2.61,10.65,-0.19,-0.02,-0.1
6704,0.68,-3.28,8.94,-1.9,-0.08,-0.0
6768,-0.48,-4.62,8.75,1.15,-0.02,0.0
6831,-4.26,15.54,10.96,0.48,0.32,-1.59
6893,4.15,-2.57,13.17,-0.19,0.84,-0.74
6957,3.59,-2.14,10.86,0.07,0.3,0.01
7017,2.52,-2.27,10.51,-0.01,0.18,0.28
7079,0.69,-1.13,10.42,-0.06,0.14,0.28
7141,0.72,-0.11,10.02,0.85,0.07,-0.04
7203,-0.28,4.79,9.15,-0.41,0.07,-0.02
7267,-2.15,-13.96,11.39,-0.13,-0.15,0.31
7331,1.32,-0.71,10.08,-0.16,-0.15,-0.01
7396,0.48,0.02,10.19,-0.06,0.04,-0.12
7458,-0.05,-0.34,9.97,-0.02,0.03,-0.23
7523,0.24,0.02,10.03,-0.07,0.04,-0.01
7585,0.06,0.18,9.92,-0.03,0.05,-0.01
7647,-0.43,1.5,9.83,-0.02,0.11,0.4
7708,-0.97,1.11,10.13,-0.07,0.12,0.19
7770,-0.97,0.6,9.72,0.04,0.03,0.16
7831,-0.14,1.29,9.43,0.03,0.04,-0.11
7893,-1.88,-6.66,15.08,-0.44,-0.02,-0.25
7959,0.76,-0.48,11.09,0.22,0.98,-0.08
8021,-5.43,-0.79,6.2,-0.3,-0.27,-0.2
8087,6.31,4.51,16.19,-0.25,-0.1,-0.5
8150,-1.2,1.57,9.02,0.26,-0.13,0.02
8212,-1.06,1.3,9.16,-0.09,0.04,-0.04
8275,4.32,-2.06,10.13,0.0,-0.06,0.06
8337,-1.15,2.54,8.27,-0.05,0.49,0.02
8399,-1.7,-1.12,7.64,-0.2,-1.1,-0.18
8465,-1.81,0.45,11.56,0.27,0.72,0.05
8525,-1.25,0.22,9.37,-0.32,0.2,-0.11
8589,0.7,5.47,12.64,0.23,-1.08,-0.07
8651,0.58,0.52,9.85,-0.04,0.06,0.02
8711,-2.17,0.23,7.41,-0.12,-0.4,-0.03
8776,-2.26,-0.92,10.63,-0.01,0.58,0.07
8839,1.51,-1.02,10.9,-0.11,0.4,0.19
8901,-3.17,1.36,8.15,-0.26,0.03,-0.24
8964,1.3,0.12,13.84,0.3,-0.1,0.15
9025,0.37,0.39,9.43,-0.08,-0.17,0.18
9087,0.27,-0.02,10.15,0.0,-0.24,-0.01
9150,-0.19,0.16,9.35,-0.45,0.09,0.04
9212,-0.33,-0.24,11.25,0.37,-0.62,0.13
9275,2.79,-2.47,11.0,-0.29,1.35,-0.02
9338,-0.75,-1.35,10.04,-0.02,-0.4,0.09
9403,-0.79,2.75,6.98,0.12,0.51,-0.0
9465,-0.32,-0.93,9.99,-0.18,0.27,-0.1
9529,0.46,-0.23,9.42,0.29,-0.09,-0.04
9593,-1.48,3.15,10.09,-0.32,0.07,-0.08
9656,1.29,-0.52,9.87,0.05,-0.03,-0.01
9719,-1.04,1.13,9.0,-0.22,0.5,-0.04
9782,-6.44,-2.41,6.61,0.12,-1.05,-0.18
9847,-0.32,2.9,11.31,0.12,0.8,0.08
9907,-0.98,0.11,6.8,-0.41,0.18,-0.12
9971,7.69,-1.03,14.57,0.3,-0.3,0.11
10033,-0.46,-1.3,9.81,-0.43,0.3,0.1
10096,-2.55,0.56,7.07,0.03,-0.33,0.05
10158,-1.46,-1.54,10.77,-0.54,-0.25,0.0
10223,-0.52,0.84,10.27,0.61,-0.34,0.01
10285,1.09,4.5,9.2,-0.17,0.18,-0.04
10346,-0.96,-2.17,10.0,-1.15,0.23,-0.12
10411,0.15,0.58,10.19,0.38,0.02,0.05
10471,-0.92,1.93,8.44,-0.37,0.07,-0.06
10534,-1.8,0.64,7.53,-0.1,0.12,-0.01
10597,0.73,-0.66,10.76,0.36,0.04,0.07
10658,-1.17,2.03,7.21,-0.24,0.04,0.0
10719,-1.75,-1.19,11.61,0.03,0.21,0.06
10781,0.79,-0.7,10.99,-0.1,0.14,0.27
10843,-1.49,1.3,7.58,-0.07,0.1,0.02
10905,2.84,2.39,10.1,0.05,0.39,0.03
10965,1.65,-0.77,10.7,-0.12,0.04,-0.04
11028,-0.79,1.0,8.2,0.09,0.24,-0.11
11090,-6.52,-3.92,8.69,-0.48,-0.58,-0.01
11156,-6.78,3.59,8.56,-0.3,0.17,-0.01
11219,-1.02,1.52,9.48,0.24,0.35,-0.08
11281,2.01,-1.81,9.99,-0.0,-0.24,-0.04
11345,0.5,0.85,10.26,-0.17,-0.01,-0.04
11408,-1.18,0.68,8.36,-0.16,0.3,-0.06
11472,3.18,-3.94,14.55,0.51,-0.8,0.03
11534,-1.76,-0.45,9.61,-0.26,-0.01,0.01
11598,-2.23,2.06,7.32,-0.17,0.14,-0.14
11661,5.93,7.52,19.61,0.12,0.4,-0.01
11722,0.23,-0.92,10.11,-0.21,-0.2,-0.03
11787,-1.25,2.27,8.14,0.31,0.21,-0.03
11849,-0.96,-2.49,14.86,-0.28,-0.96,0.21
11913,-3.37,-0.17,9.6,0.24,-0.09,0.01
11976,0.81,1.94,9.34,0.28,0.14,-0.05
12037,2.59,1.16,13.37,-0.75,0.42,-0.06
12099,0.04,-0.23,9.86,0.08,0.06,-0.01
12161,0.98,0.58,10.18,0.07,0.11,0.05
12220,-2.53,0.78,8.66,-0.27,-0.28,0.04
