Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-1.26,0.41,7.24,-0.1,0.56,-0.04
63,3.94,-1.38,16.4,-0.68,0.39,-0.13
126,-0.09,2.0,9.34,-0.97,0.29,-0.04
190,-0.64,-2.02,9.56,-0.18,0.14,0.03
253,0.27,-0.79,10.1,0.34,0.02,0.25
314,-0.15,0.43,10.15,0.86,-0.13,0.16
376,-0.73,0.03,8.63,0.4,-0.1,0.07
438,-0.07,2.34,9.89,-0.32,0.06,-0.14
501,0.01,1.84,10.17,-0.93,0.19,-0.27
563,-0.85,-1.19,9.28,0.14,-0.1,0.16
626,-0.27,-3.68,9.71,1.25,-0.1,0.43
690,0.4,0.97,10.31,0.38,0.03,0.03
749,-0.09,0.5,10.1,-1.73,0.1,-0.45
813,-0.79,-0.54,9.13,0.09,0.05,0.1
875,-0.07,-2.57,9.84,0.69,0.01,0.27
937,-0.57,1.2,9.61,0.09,0.04,0.0
997,-0.43,0.11,9.1,-0.3,0.12,-0.18
1060,0.52,-0.99,9.65,0.43,0.07,-0.01
1123,-0.06,0.66,10.53,-0.15,-0.1,-0.06
1187,-0.26,1.34,9.56,-0.45,0.21,-0.12
1250,0.01,-2.74,9.57,-0.85,0.12,-0.18
1314,-0.5,1.9,9.65,1.84,-0.24,0.67
1376,0.33,0.99,9.9,0.2,-0.0,0.05
1436,-0.17,1.46,9.84,-0.81,0.04,-0.31
1499,-0.43,-4.87,9.11,-0.52,0.09,0.01
1563,-0.08,-0.66,10.0,0.59,-0.06,0.25
1626,-0.54,1.52,10.08,1.26,-0.04,0.36
1688,-0.94,3.32,10.38,-0.81,0.21,-0.33
1751,-0.69,-0.27,8.64,-1.33,-0.08,-0.62
1817,-1.26,-0.28,9.3,0.26,0.11,0.2
1879,-0.38,1.14,9.96,0.41,0.02,0.21
1940,-0.54,1.06,9.62,0.12,0.05,0.25
2001,-0.05,2.51,10.54,-0.68,0.31,-0.24
2064,0.18,-2.66,9.61,-1.19,0.03,-0.39
2127,-0.59,-0.76,8.96,0.65,0.11,0.18
2189,0.12,0.01,10.6,1.38,0.0,0.47
2249,0.6,2.17,10.87,-0.33,0.02,-0.08
2311,-0.47,0.93,10.04,-1.62,0.03,-0.53
2374,-0.66,-5.02,7.75,0.02,-0.06,0.1
2437,-0.51,-1.7,9.55,1.57,-0.16,0.52
2500,-4.47,4.35,11.14,0.53,-0.2,0.16
2562,-0.75,2.0,9.51,-1.01,0.01,-0.25
2626,-0.15,-3.1,9.09,-0.65,-0.08,-0.26
2692,-0.87,-1.06,9.45,1.31,-0.13,0.46
2755,-0.65,2.44,9.5,0.3,-0.0,0.02
2817,-0.15,2.26,10.24,-0.0,0.08,0.14
2879,-0.76,0.17,10.01,-1.49,-0.13,-0.51
2944,1.03,-2.63,10.01,0.14,-0.0,0.18
3006,-0.22,-1.19,9.66,1.04,-0.12,0.3
3069,-0.98,1.5,10.1,0.2,-0.04,-0.03
3132,-0.79,1.52,9.07,-0.98,0.0,-0.26
3196,-0.38,-1.47,9.25,-1.03,-0.05,-0.38
3262,0.16,-0.65,10.93,1.03,0.14,0.43
3322,0.1,2.85,9.19,1.73,0.24,0.41
3382,-0.06,1.9,9.84,0.08,0.12,0.0
3442,0.54,3.92,10.85,-2.27,0.02,-0.43
3504,0.18,-4.4,9.02,-0.66,-0.07,-0.25
3569,-0.39,-1.68,9.25,0.65,-0.15,0.15
3632,6.34,2.47,19.61,1.32,-0.23,0.59
3693,0.92,1.8,9.86,0.04,0.04,-0.11
3754,-0.87,2.51,10.35,-1.76,-0.0,-0.47
3818,-0.06,-2.21,8.96,0.5,-0.02,0.24
3881,-0.39,-2.17,8.78,0.62,0.09,0.25
3943,-0.88,0.46,9.52,0.39,-0.05,-0.07
4007,0.48,4.66,10.41,-1.01,0.16,-0.41
4069,-0.26,-4.6,8.93,-1.46,-0.13,-0.51
4135,-0.65,-0.24,10.04,0.41,0.03,0.18
4197,0.55,-2.95,9.62,1.73,0.13,0.72
4257,-0.4,2.75,9.57,0.3,0.22,-0.02
4319,5.52,3.42,19.61,-0.2,-1.03,-0.02
4383,1.05,-0.44,10.13,0.01,-0.05,-0.13
4446,-0.61,0.35,8.17,-0.09,0.25,-0.01
4509,-0.27,0.86,9.96,-0.14,-0.15,-0.0
4574,0.84,0.52,10.03,-0.07,0.08,-0.01
4636,-0.64,0.26,8.96,-0.1,-0.04,-0.06
4701,-1.92,-0.34,10.58,0.37,-0.09,0.04
4764,1.4,-2.85,11.04,-0.19,-1.18,-1.04
4829,-0.09,-1.15,7.77,-0.01,-0.3,0.0
4893,0.57,0.26,10.38,-0.31,0.29,0.12
4954,-0.41,1.14,10.27,-0.22,0.26,0.1
