Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-1.55,-7.58,10.08,1.1,-0.19,-0.24
65,-2.06,10.18,8.66,-0.27,-0.36,0.86
128,-0.82,-3.56,8.03,-1.55,0.29,0.5
192,-1.22,-4.3,9.45,2.01,-0.26,-0.56
256,0.16,4.65,9.9,0.08,-0.01,-1.31
318,-1.48,-3.15,9.33,-1.62,0.13,0.42
382,-1.03,-6.58,9.07,1.21,-0.14,-0.25
446,0.57,5.04,10.01,0.41,0.01,-1.23
507,-1.59,-0.53,10.61,-2.05,0.2,1.17
570,-4.26,-11.82,11.86,-0.46,-0.27,0.02
635,-0.56,-0.36,10.09,2.31,-0.19,-0.66
700,4.29,4.52,10.2,-2.0,0.59,0.8
761,-1.01,-2.96,9.97,-1.02,0.1,0.38
824,-0.3,0.34,9.21,1.86,0.05,-0.17
886,5.33,6.39,11.46,-1.57,0.72,0.74
947,-0.04,-2.79,9.3,-0.95,0.24,0.53
1010,-0.59,-0.58,9.71,1.52,0.09,-0.04
1073,0.64,4.81,10.12,-0.01,0.13,-0.1
1135,-0.48,-2.01,10.04,-0.94,0.14,0.33
1199,-0.42,-1.21,9.82,0.19,0.05,-0.0
1262,-0.96,2.96,9.12,0.39,-0.08,0.37
1324,-0.15,-1.19,9.93,-0.13,0.04,-0.01
1389,-0.35,-0.86,10.18,0.99,-0.01,-0.55
1453,0.27,3.56,9.83,-0.58,0.11,0.01
1514,-0.31,-1.57,9.5,-0.57,0.09,0.18
1577,-0.41,-0.29,10.47,1.13,-0.05,-0.07
1642,1.58,3.27,9.39,-1.84,0.42,0.51
1703,-1.09,-2.46,9.56,-0.98,0.18,0.12
1766,-2.72,0.28,7.25,1.82,-0.22,-0.22
1829,2.49,9.1,10.02,-0.75,0.37,1.02
1890,-0.24,-2.08,9.37,-1.13,0.25,0.37
1953,-1.23,-0.05,9.35,0.98,0.11,-0.08
2016,-1.0,0.08,11.75,-1.31,0.37,-0.02
2080,-3.46,-4.45,7.4,-0.14,-0.19,-0.77
2146,-2.08,4.29,13.18,1.81,-0.42,-0.22
2209,-0.26,-1.23,9.32,-1.37,-0.13,0.34
2274,0.09,-3.24,9.38,0.57,0.04,-0.49
2336,0.48,6.81,10.02,0.31,-0.07,0.53
2397,-0.62,-1.42,8.61,-1.02,0.03,0.3
2460,-1.28,-2.98,8.71,1.46,-0.01,-0.36
2525,3.62,3.68,10.54,-1.52,0.32,0.8
2585,-0.94,-2.66,8.55,-1.09,0.35,0.35
2649,0.46,-2.09,8.4,2.17,-0.04,0.02
2711,3.54,2.87,9.97,-1.48,0.54,0.61
2771,-0.18,-3.42,8.71,-1.03,0.34,0.32
2834,0.12,-0.34,10.13,1.54,0.05,-0.15
2896,0.28,-1.04,9.98,-0.71,0.15,0.01
2959,-0.52,-0.87,9.73,-0.19,0.02,0.01
3022,-0.8,-1.09,9.37,0.99,-0.06,-0.47
3087,0.36,1.86,11.33,-1.69,0.23,0.39
3147,-3.7,-8.59,9.77,-0.2,-0.18,-0.69
3213,-2.35,2.35,10.01,1.66,-0.03,-0.44
3277,-8.81,-4.01,17.54,-1.67,-0.45,0.29
3341,-0.59,-4.9,10.01,0.69,0.08,-0.86
3405,-0.44,2.25,10.36,1.55,-0.16,-0.61
3468,-0.14,-1.41,8.72,-1.29,-0.04,0.31
3533,-0.12,-3.83,8.67,0.42,0.02,-0.72
3596,0.85,4.2,9.65,0.82,-0.01,-0.41
3658,-0.27,-1.48,9.43,-1.61,-0.06,0.48
3723,0.43,-4.53,9.45,0.87,0.15,-1.68
3785,0.4,8.17,9.76,0.18,-0.03,0.64
3845,0.75,-1.68,8.35,-1.28,0.12,0.43
3907,0.96,-3.19,7.4,1.09,0.3,-0.91
3970,0.11,7.64,10.18,0.7,-0.18,0.29
4030,0.22,-1.92,9.19,-1.56,0.16,0.46
4092,0.2,-4.05,9.31,0.62,0.17,-0.83
4154,-0.55,1.97,10.05,1.31,-0.15,-0.58
4218,-1.47,-2.11,8.87,-1.28,-0.12,0.3
4282,-0.39,-3.99,9.67,0.61,0.06,-0.71
4346,0.81,5.14,9.9,0.73,-0.06,-0.22
4408,-0.3,-1.12,9.69,-1.03,-0.06,0.3
4472,0.04,-3.07,9.76,0.92,0.11,-0.52
4534,0.28,5.6,9.2,0.02,0.04,0.32
4594,0.11,-1.95,9.66,-1.01,0.05,0.4
4656,0.41,-3.67,10.39,1.31,0.06,-0.46
4718,0.33,8.43,9.78,-0.45,0.13,0.73
4779,-0.64,-2.4,9.35,-1.43,-0.14,0.58
4843,-1.57,-3.2,9.01,1.77,-0.22,-0.19
4908,1.92,6.55,10.13,-1.18,0.07,0.54
4969,-1.64,-2.17,11.3,-0.96,0.02,0.36
5032,-0.75,-0.22,9.21,1.53,0.02,-0.25
5095,0.15,5.49,10.13,-0.98,0.2,0.28
5156,-0.47,-1.39,9.57,-0.6,0.1,0.17
5219,-0.51,-1.46,9.62,1.14,0.03,-0.36
5283,0.38,3.11,9.94,-0.15,0.07,-0.06
5345,-0.15,-0.8,9.85,-0.54,0.07,0.14
5408,-0.22,-0.89,9.6,0.17,0.03,-0.01
5471,-0.24,0.57,9.93,0.07,-0.02,-0.03
5534,-0.02,-0.69,9.95,-0.28,0.07,-0.0
5599,-0.23,-1.16,9.51,0.13,0.03,-0.02
5662,-0.11,1.94,10.0,-0.11,0.04,-0.03
5726,0.03,-1.9,10.87,-1.17,0.06,0.08
5788,-1.26,-4.86,8.72,0.36,-0.03,-0.84
5852,1.39,5.37,10.98,1.33,-0.14,-0.59
5914,-2.21,-2.8,10.1,-1.92,-0.06,0.53
5979,0.18,-5.76,10.19,0.72,0.28,-1.32
6041,0.18,3.12,11.16,1.82,-0.29,-0.61
6103,-1.08,-2.82,9.24,-1.97,-0.08,0.52
