Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.78,-1.21,9.53,0.05,-0.07,0.07
62,-2.55,2.75,8.88,-0.27,0.0,-0.06
125,4.18,-1.89,11.25,0.2,-0.05,-0.13
189,0.95,-1.63,9.67,0.16,0.15,0.13
249,-1.29,4.12,7.8,-0.28,-0.03,-0.03
314,1.34,-2.74,10.59,0.32,0.47,0.05
374,1.31,-0.41,10.41,-0.08,0.05,-0.07
438,0.51,-1.5,8.32,-0.08,-0.56,-0.04
502,-2.14,0.24,9.39,-0.04,-0.24,0.03
565,-0.68,0.74,9.05,0.41,0.31,0.09
626,-4.66,-7.88,13.25,-1.27,-0.29,-0.03
692,-1.67,2.4,10.3,0.23,0.15,-0.01
754,-0.37,2.01,8.63,-0.17,-0.01,-0.08
818,0.46,0.47,9.66,0.11,0.21,0.01
878,1.03,-0.57,10.75,-0.07,0.09,0.03
940,-2.24,1.33,8.49,-0.19,0.13,-0.09
1003,2.09,-0.21,9.79,-0.08,0.56,0.02
1065,0.46,0.48,10.26,0.08,-0.03,0.02
1125,-2.97,-0.86,12.48,-0.36,-0.37,0.07
1190,-2.74,0.39,9.87,-0.02,0.16,-0.0
1253,0.29,-0.67,9.12,-0.09,0.18,-0.02
1316,1.02,0.31,10.27,-0.05,0.07,-0.04
1378,-0.61,0.38,9.61,-0.17,0.1,-0.1
1442,2.14,-0.53,11.4,0.06,-0.07,-0.0
1505,0.57,-1.47,11.76,-0.03,0.03,0.11
1567,-1.25,2.57,6.65,-0.01,0.33,0.04
1629,6.48,6.39,-0.4,-0.06,0.1,-0.59
1692,-1.35,0.65,10.5,0.14,0.32,0.11
1753,-0.72,2.81,7.77,0.21,-0.03,-0.01
1816,0.47,-7.27,9.08,-0.29,-0.48,0.48
1879,-0.7,1.06,9.29,-0.1,0.03,0.04
1941,-1.86,1.63,8.98,-0.32,-0.09,-0.07
2005,-1.02,0.04,10.18,0.06,0.5,0.13
2066,2.12,0.12,10.77,0.14,0.23,0.1
2125,-2.25,0.33,8.5,-0.31,-0.36,0.01
2188,-2.38,0.5,9.49,0.03,0.0,-0.04
2250,-1.2,2.32,8.36,-0.08,0.26,0.0
2312,8.78,-0.05,18.44,0.09,0.03,-0.09
2374,2.58,-0.85,10.45,-0.03,-0.46,-0.05
2439,-2.73,2.19,8.17,-0.12,0.21,-0.09
2502,9.34,9.22,15.26,-0.16,-0.18,-0.41
2565,2.17,-0.49,10.12,0.01,-0.22,0.04
2627,-3.23,1.2,7.43,-0.25,0.03,0.09
2689,-0.7,0.53,9.16,0.14,0.45,0.07
2750,1.44,0.06,10.47,0.23,0.3,0.04
2809,0.35,0.82,9.33,-0.08,0.1,-0.11
2871,0.99,-0.22,9.17,0.19,0.12,-0.1
2933,0.62,0.07,10.16,0.12,0.02,-0.07
2993,-0.48,1.69,8.41,-0.11,0.12,0.04
