Time_ms,Piezo
0,0
19,0
40,0
60,0
81,0
101,0
122,0
142,0
163,0
182,0
203,0
223,0
244,0
264,0
285,0
305,0
326,0
345,0
366,0
386,0
407,0
427,0
447,0
468,0
488,0
508,0
528,0
549,0
569,738
590,0
610,0
631,0
651,0
672,0
692,392
713,0
733,0
753,0
773,0
794,0
814,603
835,0
855,0
876,0
896,0
916,0
937,921
957,0
978,0
998,0
1019,0
1038,0
1059,0
1079,211
1100,0
1120,0
1141,0
1161,0
1182,0
1202,0
1223,271
1243,0
1264,0
1284,0
1305,0
1324,0
1345,0
1365,0
1385,697
1406,13
1426,0
1447,0
1467,0
1488,0
1508,0
1529,0
1549,198
1570,0
1590,0
1611,0
1630,0
1651,0
1671,0
1692,0
1712,0
1733,0
1753,0
1774,0
1794,0
1815,0
1835,0
1855,895
1876,0
1895,0
1916,0
1936,0
1957,0
1977,0
1998,0
2018,498
2039,0
2059,0
2080,0
2100,0
2121,0
2141,0
2161,0
2181,0
2202,0
2222,0
2243,0
2263,0
2284,0
2304,0
2324,0
2345,689
2365,0
2386,0
2406,0
2426,0
2446,0
2467,0
2487,0
2508,179
2528,0
2549,0
2569,0
2590,0
2610,0
2631,0
2651,0
2672,0
2691,0
2712,0
2732,0
2753,0
2773,0
2793,1023
2814,447
2834,0
2855,0
2875,0
2896,0
2916,0
2937,0
2957,0
2978,0
2997,0
3018,0
3038,622
3059,0
3079,0
3100,0
3120,0
3141,0
3161,0
3182,0
3202,0
3223,341
3243,605
3263,22
3284,0
3304,0
3324,0
3344,0
3365,0
3385,0
3406,731
3426,0
3447,0
3467,0
3488,0
3508,0
3529,0
3549,0
3570,0
3589,0
3610,613
3630,0
3651,0
3671,0
3692,0
3712,0
3732,0
3753,0
3773,0
3794,0
3814,842
3835,0
3855,0
3875,0
3895,0
3916,0
3936,0
3957,0
3977,0
3998,775
4018,0
4039,0
4059,0
4080,0
4100,0
4121,0
4140,0
4161,0
4181,567
4201,0
4222,0
4242,0
4263,0
4283,0
4304,0
4324,0
4345,0
4365,402
4386,0
4406,0
4426,0
4446,0
4467,0
4487,0
4508,0
4528,0
4549,0
4569,118
4590,0
4610,0
4631,0
4651,0
4671,0
4691,0
4711,0
4732,488
4752,0
4773,0
4793,0
4814,0
4834,0
4855,0
4875,0
4896,0
4916,269
4937,0
4957,0
4978,0
4997,0
5018,0
5038,0
5059,0
5079,0
5100,653
5120,0
5140,0
5161,0
5181,0
5202,0
5222,0
5243,0
5262,0
5283,0
5303,127
5324,0
5344,0
5365,0
5385,0
5406,0
5426,0
5447,0
5467,0
5488,461
5508,0
5529,0
5548,0
5569,0
5589,0
5609,0
5630,0
5650,0
5671,493
5691,70
5712,0
5732,0
5753,0
5773,0
5794,0
5813,0
5834,0
5854,0
5875,733
5895,0
5916,0
5936,0
5957,0
5977,0
5998,0
6018,0
6039,0
6059,0
6078,409
6100,0
6119,0
6140,0
6160,0
6181,1
6201,0
6222,1
6242,0
6263,2
6283,0
6304,0
6324,0
6345,0
6364,1
6385,0
6405,0
6426,4
6446,0
6467,0
6487,0
6508,0
6528,1
6548,2
6569,0
6589,0
6609,0
6629,0
6650,957
6670,0
6691,0
6711,0
6732,0
6752,0
6773,0
6793,0
6814,0
6834,855
6855,0
6875,0
6895,0
6915,0
6936,0
6956,0
6977,0
6997,0
7017,959
7038,0
7058,0
7079,0
7099,0
7120,0
7140,0
7160,0
7180,0
7201,553
7221,0
7242,0
7262,0
7283,0
7303,0
7324,0
7344,0
7365,0
7385,624
7406,0
7426,0
7445,0
7466,0
7486,0
7507,0
7527,0
7548,947
7568,0
7589,0
7609,0
7630,0
7650,0
7671,0
7691,0
7711,0
7731,0
7752,355
7772,0
7793,0
7813,0
7834,0
7854,0
7875,0
7895,0
7916,0
7936,0
7956,0
7976,0
7996,0
8017,0
8037,0
8058,0
8078,0
8099,0
8119,915
8140,0
8160,0
8181,0
8201,0
8222,0
8241,0
8262,0
8282,0
8303,276
8323,0
8344,0
8364,0
8385,0
8405,0
8425,0
8446,0
8466,406
8487,0
8507,0
8527,0
8547,0
8568,0
8588,0
8609,774
8629,0
8650,0
8670,0
8691,0
8711,0
8732,0
8752,0
8773,0
8793,698
8814,0
8833,0
8853,0
8874,0
8894,0
8915,0
8935,0
8956,0
8976,616
8997,0
9017,0
9038,0
9058,0
9079,0
9098,0
9119,0
9139,693
9160,0
9180,0
9201,0
9221,0
9242,0
9262,0
9283,0
9303,0
9324,0
9344,0
9363,0
9384,0
9404,0
9425,0
9445,0
9466,0
9486,0
9507,201
9527,0
9548,0
9568,0
9589,0
9609,0
9630,0
9650,0
9671,0
9690,15
9711,0
9731,0
9752,0
9772,0
9793,0
9813,0
9833,0
9854,884
9874,0
9895,0
9915,0
9936,0
9956,0
9977,0
9997,0
10018,913
10038,77
10059,0
10079,0
10100,0
10120,0
10141,0
10161,0
10182,0
10202,895
10223,0
10243,0
10264,0
10284,0
10305,0
10325,0
10345,0
10366,0
10385,734
10407,0
10426,0
10447,0
10467,0
10488,0
10508,0
10529,0
10549,755
10570,0
10590,0
10611,0
10631,0
10652,0
10672,0
10693,0
10713,0
10734,546
10754,0
10775,0
10795,0
10815,0
10836,0
10856,0
10877,0
10897,0
10918,705
10938,17
10959,0
10979,0
11000,0
11020,0
11041,0
11061,0
11082,0
11101,834
11123,0
11142,0
11163,0
11183,0
11204,0
11224,0
11245,0
11265,0
11285,762
11306,0
11326,0
11347,0
11367,0
11388,0
11408,0
11429,0
11449,0
11470,0
11490,1
11511,662
11531,0
11552,0
11572,0
11593,0
11613,0
11634,0
11654,0
11675,0
11695,0
11716,638
11736,0
11757,0
11777,0
11796,0
11817,0
11837,0
11858,0
11878,0
11899,0
11919,712
11940,0
11960,0
11981,0
12001,0
12022,0
12042,0
12063,0
12083,0
12104,690
12124,0
12145,0
12165,0
12186,0
12206,0
12227,0
12247,0
12268,736
12288,0
12308,0
12329,0
12349,0
12370,0
12390,0
12411,0
12431,0
12452,762
12472,0
12493,0
12512,0
12533,0
12553,0
12574,0
12594,0
12615,976
12635,418
12656,0
12676,0
12697,0
12717,0
12738,0
12758,0
12778,0
12799,827
12819,0
12840,0
12860,0
12881,0
12901,0
12922,0
12942,0
12963,0
12983,826
13004,346
13024,0
13045,0
13065,0
13086,0
13106,0
13127,0
13147,0
13168,0
13188,0
13209,0
13229,0
13249,0
13269,0
13289,0
13310,0
13330,0
13351,0
13371,0
13392,0
13412,979
13433,0
13453,0
13474,0
13494,0
13515,0
13535,0
13556,0
13576,0
13597,949
13617,0
13638,0
13658,0
13679,0
13699,0
13720,0
13740,0
13761,0
13781,851
13801,0
13822,0
13842,0
13863,0
13883,0
13903,0
13923,0
13944,0
13964,946
13985,137
14005,0
14026,0
14046,0
14067,0
14087,0
14108,0
14128,0
14149,0
14169,745
14190,0
14210,0
14231,0
14251,0
14271,0
14292,0
14312,0
14333,0
14353,979
14374,0
14394,0
14415,0
14435,0
14456,0
14476,0
14497,0
14517,0
14538,564
14558,45
14579,0
14599,0
14620,0
14640,0
14661,0
14681,0
14701,0
14721,0
