Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.91,4.19,8.43,-1.07,-0.02,-0.33
65,12.87,8.14,19.61,-1.75,-0.85,-0.8
128,-0.03,-1.25,9.92,-0.36,-0.17,0.02
193,0.38,-2.42,9.07,2.72,0.51,0.37
253,-4.57,1.75,-11.98,2.1,-0.88,1.77
317,-0.63,4.57,9.8,-0.98,0.03,-0.29
380,-0.31,-0.66,8.22,-2.8,-0.02,-0.24
446,-5.68,-4.37,2.75,-0.1,0.7,0.63
509,-0.05,-3.68,10.44,1.61,-0.07,0.18
573,-1.14,4.1,6.67,1.83,0.48,0.35
633,-0.05,0.74,9.87,-0.63,0.1,-0.33
696,-0.23,1.39,10.02,-2.26,-0.33,-0.35
761,-0.37,-1.52,8.01,-0.38,-0.13,-0.02
827,0.23,-0.94,10.34,0.98,-0.09,0.12
889,0.03,-0.81,9.73,1.7,0.16,0.09
950,-0.92,10.77,10.65,0.22,0.12,0.42
1010,-0.28,2.54,9.66,-1.43,0.03,-0.76
1074,-0.45,-3.31,7.94,-2.58,-0.25,-0.35
1140,-0.56,1.49,10.07,0.02,-0.07,0.01
1202,-0.21,-2.47,8.93,0.89,0.12,0.25
1264,0.45,1.92,9.95,1.94,0.22,0.15
1323,0.08,1.68,10.12,-0.68,0.05,-0.03
1385,0.16,1.48,12.15,-1.31,-0.07,-0.14
1448,-0.54,-1.92,6.12,0.16,0.04,0.02
1510,-2.06,0.29,8.6,-2.74,0.41,-0.36
1573,-0.28,3.32,10.01,0.65,-0.08,-0.09
1637,-1.85,3.59,6.95,0.35,-0.09,0.61
1699,1.82,-0.92,11.76,0.35,-0.32,0.49
1761,0.43,1.53,10.31,0.49,-0.32,0.05
1822,0.54,3.53,8.94,0.48,0.28,-0.09
1882,3.01,1.53,12.37,0.37,0.52,-0.02
1943,-2.22,1.33,8.34,-1.02,0.09,0.13
2005,-0.41,4.08,13.24,-0.91,-0.74,0.4
2069,-0.68,-0.58,6.45,-1.66,-0.05,0.02
2133,0.61,-0.83,13.29,-1.09,-0.49,-0.4
2198,-0.05,-1.27,7.98,-0.96,-0.16,-0.15
2264,-2.89,0.69,18.65,-0.78,1.87,-0.07
2327,-0.24,-4.47,9.3,-0.61,-0.28,0.16
2392,-0.94,0.11,7.29,-0.69,0.09,0.1
2454,0.56,-1.12,10.42,-0.29,0.26,-0.03
2518,-0.09,-3.39,10.61,0.46,0.02,0.24
2580,-2.63,-1.04,7.73,0.3,-0.26,0.03
2643,-0.52,-2.29,9.37,0.47,0.0,-0.21
2706,-0.2,-1.16,9.46,0.94,0.13,-0.11
2769,0.54,-2.23,19.61,0.1,-0.51,0.01
2831,-0.22,-1.11,9.46,1.47,0.03,-0.23
2894,0.31,-0.61,9.02,2.18,0.27,0.08
2955,0.4,1.6,10.55,0.91,0.0,-0.16
3016,-3.17,1.85,7.38,1.67,-0.36,-0.26
3079,1.05,3.73,7.89,-1.38,-1.31,0.05
3141,-2.09,2.01,9.58,-0.97,0.35,0.08
3203,0.28,0.13,9.78,-1.21,-1.27,-0.17
3266,-0.87,2.91,6.39,-0.26,0.2,0.18
3328,-0.35,-1.39,10.16,-0.64,-0.44,0.02
3393,-0.88,-0.08,6.96,-0.85,0.5,0.43
3456,0.73,0.01,10.44,-0.06,-0.18,0.05
3518,1.5,-0.6,11.08,-0.78,-0.11,-0.29
3583,-1.07,0.94,7.19,0.33,0.7,0.31
3644,3.45,-0.96,12.91,-0.22,0.94,-0.02
3707,-2.58,0.06,8.68,0.45,1.13,0.31
3768,-3.17,1.57,7.45,0.04,0.27,-0.02
3830,0.7,-0.42,11.36,-0.38,-0.1,0.06
3893,-1.42,-0.75,8.93,0.07,-0.17,0.01
3957,-2.33,1.02,7.61,0.02,-0.87,-0.45
4020,19.61,2.1,19.61,-0.39,0.42,-0.25
4082,-1.09,0.1,8.2,0.44,-0.33,-0.04
4145,2.69,2.14,10.96,0.51,-1.2,0.18
4206,-0.06,0.63,10.2,0.75,-0.26,0.46
4268,1.46,3.67,10.29,0.16,-1.01,0.04
4329,-1.21,1.07,6.32,-0.29,-0.51,-0.29
4393,0.63,0.62,10.54,0.28,-0.77,0.11
4454,0.89,1.14,9.33,-0.28,0.39,0.21
4515,1.5,0.36,9.79,0.13,1.02,0.57
4574,1.22,0.3,12.1,-0.69,0.81,0.08
4635,-0.35,0.62,8.21,0.65,0.73,0.83
4695,-1.04,3.14,9.32,-0.7,-0.16,-0.17
4760,-0.26,-0.81,9.38,-0.35,-0.02,-0.29
4826,-1.86,1.62,7.91,-0.48,-0.52,-0.73
4891,0.61,0.5,10.74,0.14,-0.29,-0.24
4953,1.1,0.48,10.85,-0.21,0.06,-0.45
5015,-1.34,0.67,6.92,0.35,-0.55,-0.33
5078,-3.0,-2.52,13.87,0.16,0.88,-0.04
5141,-0.42,0.16,10.56,0.96,-1.08,0.07
5203,0.25,1.28,8.36,-0.4,1.33,-0.12
5266,0.57,-0.09,10.38,-0.32,-0.2,0.22
5329,2.05,-1.38,12.85,0.04,0.57,0.28
5390,-1.11,3.53,8.24,0.86,0.34,0.68
5450,1.33,0.76,9.0,-0.77,-0.15,-0.18
5514,-1.84,1.59,10.53,-0.18,0.06,-0.12
5577,-2.34,1.73,6.81,-0.47,-0.63,-0.34
5642,19.61,-3.23,19.61,-0.24,-0.07,-0.2
5707,-0.45,-1.55,10.47,0.29,0.0,0.05
5769,-1.12,0.41,8.2,0.39,0.37,0.18
5829,15.39,1.17,19.61,0.44,-0.92,0.02
5890,0.25,-0.88,10.38,0.16,0.02,-0.06
5952,1.16,0.96,11.44,0.2,0.12,-0.23
6013,-1.19,1.47,7.33,-0.26,0.16,-0.06
6076,0.15,0.39,9.77,0.29,0.02,0.03
6135,-0.52,0.38,9.48,0.71,0.09,0.12
6196,-1.05,2.23,7.63,0.58,-0.19,-0.19
6259,-1.53,-1.2,10.08,-0.46,-0.29,-0.29
6325,0.63,3.39,8.93,0.09,-1.04,-0.32
6387,0.96,3.05,9.8,-0.66,0.11,-0.23
6449,0.27,0.79,9.7,-0.36,-0.35,-0.1
6512,2.06,1.65,10.52,-0.79,-0.4,-0.23
6576,0.62,0.25,7.61,-0.26,-0.89,-0.11
6639,1.93,2.1,9.68,-0.53,-1.35,-0.63
6702,-0.01,-0.09,6.79,-0.17,-0.02,0.01
6767,-0.04,0.4,7.98,-0.05,0.29,0.17
6829,2.2,-0.82,11.56,0.32,-0.25,-0.14
6893,0.62,0.69,7.53,0.78,1.0,0.68
6952,1.27,0.56,10.89,0.53,0.35,0.42
7011,3.41,0.04,11.55,0.26,1.46,1.02
7071,-1.02,2.26,7.98,0.44,0.89,0.38
7131,-2.76,1.68,9.16,-0.12,0.8,0.08
7193,-2.36,1.02,7.77,-0.45,0.15,-0.14
7257,0.03,1.65,10.36,-0.41,0.33,-0.07
7319,-1.57,-0.4,6.84,-0.29,-0.39,-0.21
7385,-1.39,2.94,12.52,-0.16,0.03,-0.61
7448,-0.86,1.87,9.12,0.33,-0.1,-0.22
7511,-3.64,-4.13,14.26,-0.87,-0.64,-0.69
7577,-1.93,1.26,8.22,0.64,-0.41,-0.01
7641,0.38,0.99,9.92,0.74,0.14,0.11
7700,2.83,1.51,9.12,-0.91,1.36,-0.65
7762,-0.51,-0.85,10.09,0.2,0.12,0.14
7824,0.95,0.71,10.15,0.05,0.12,0.16
7883,-0.31,2.0,9.36,-0.67,-0.15,0.0
7946,-1.52,0.91,13.23,0.62,-0.25,-0.23
8010,-1.19,1.92,6.8,-1.04,-0.25,-0.25
8074,-2.34,-1.45,15.02,0.12,0.45,0.21
8137,2.34,-2.98,11.02,0.64,-0.11,0.06
8199,-0.84,0.11,8.26,2.02,0.2,0.26
8259,0.96,4.67,9.74,1.95,0.52,0.11
8319,-1.65,4.73,10.16,-0.31,-0.19,-0.23
8383,0.22,0.77,8.7,-1.35,-0.05,-0.05
8447,-6.34,5.55,7.27,-1.0,-0.72,-0.2
8511,0.11,2.29,8.94,0.02,-0.14,0.11
8572,-0.2,1.53,8.49,-0.35,0.09,-0.13
8635,-0.47,3.71,9.0,-1.3,-0.04,-0.17
8700,1.02,-3.33,12.94,-0.58,-0.62,0.03
8763,-0.5,0.57,6.54,-1.41,-0.46,-0.36
8828,6.27,-0.88,2.48,-0.46,2.73,0.58
8890,-0.17,-2.21,9.51,-0.07,-0.65,-0.33
8956,0.21,-0.1,8.06,0.33,0.41,-0.07
9018,-4.13,0.21,4.37,0.54,1.95,0.14
9078,0.87,-0.74,10.03,0.07,-1.08,-0.16
