Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,9.01,-2.47,19.61,-0.56,-0.57,0.01
64,0.01,-1.22,8.17,0.13,-0.38,0.05
126,-0.94,0.88,8.08,-0.28,0.13,-0.01
189,-0.98,2.01,12.03,0.14,0.04,-0.07
251,-0.26,0.06,9.44,0.09,-0.02,0.01
313,-0.66,0.18,9.15,-0.22,-0.22,-0.09
378,0.37,-0.76,9.83,0.13,-0.05,-0.05
441,-0.97,1.24,7.45,-0.35,0.12,-0.02
504,-0.99,1.24,13.26,-0.04,0.14,-0.07
568,-0.61,0.57,7.69,-0.04,0.14,0.03
630,-9.43,0.12,8.38,0.16,-0.43,0.2
692,-0.58,0.34,8.03,0.09,0.21,0.03
752,-0.35,0.32,9.37,-0.23,0.01,-0.02
815,-0.95,0.81,12.12,0.06,-0.06,-0.13
879,-0.74,0.66,7.82,-0.06,-0.01,0.02
942,3.81,-2.8,10.5,-0.21,0.52,-0.04
1005,-0.83,0.74,8.69,0.17,0.27,0.05
1066,-0.94,0.21,8.09,-0.26,0.31,-0.0
1129,0.72,1.6,12.59,-0.18,0.37,-0.14
1191,-0.2,1.0,9.46,-0.01,-0.02,-0.04
1256,-0.7,-0.23,9.6,-0.35,0.16,-0.05
1321,-0.12,-0.13,9.8,-0.1,0.07,-0.05
1385,-1.33,0.23,6.32,-0.17,0.44,0.12
1447,0.36,1.9,12.16,-0.1,0.34,-0.05
1509,0.12,-0.1,10.98,0.2,0.06,0.09
1570,-0.82,0.41,7.87,-0.19,-0.01,0.0
1633,-0.07,-2.04,13.96,0.55,0.26,0.13
1695,-0.77,0.51,6.8,0.14,-0.09,-0.08
1759,-14.09,5.48,18.14,-0.63,-1.52,0.4
1822,-1.26,-0.39,8.51,0.0,-0.04,-0.09
1887,-0.52,1.65,8.05,-0.06,0.14,-0.06
1950,-0.36,-1.12,11.93,-0.31,-0.23,-0.12
2016,-0.61,0.8,8.72,0.98,-0.07,0.17
2078,-1.46,1.81,7.63,-0.17,0.17,-0.29
2142,-0.46,1.18,13.15,-0.7,-0.02,-0.26
2206,-0.49,0.69,7.85,-0.06,-0.09,-0.02
2271,0.29,-1.23,10.78,-0.22,-0.36,0.05
2334,-0.7,0.67,8.12,0.13,-0.36,-0.03
2398,-0.68,0.72,8.18,0.06,0.16,0.07
2458,1.51,0.49,10.99,0.14,0.04,-0.01
2519,-0.29,0.54,9.07,-0.03,0.06,-0.02
2582,-0.44,0.19,8.84,-0.17,0.54,0.07
2644,-2.92,-0.83,7.22,0.11,0.47,-0.14
2708,-0.19,1.44,9.53,-0.28,0.04,-0.19
2771,-0.56,0.28,9.22,0.16,0.16,0.05
2831,-1.49,-0.98,8.61,1.24,0.05,0.07
2893,-1.01,-0.33,6.8,0.72,-0.04,0.06
2957,0.56,1.04,10.63,0.83,0.2,0.22
3016,0.34,3.51,11.56,-0.52,-0.13,-0.04
3079,0.17,1.72,9.33,-2.02,-0.24,-0.37
3143,-0.48,-3.74,9.22,-0.89,0.26,0.07
3206,0.29,-0.99,11.6,0.96,-0.25,0.22
3268,-0.0,2.81,9.72,0.76,-0.03,0.28
3330,-0.29,2.08,9.56,-0.7,0.08,-0.15
3393,-0.22,-1.08,9.78,-1.31,-0.05,-0.32
3459,-0.9,0.61,8.37,0.05,0.25,0.03
3520,-0.41,-1.01,10.03,0.51,0.15,0.2
3582,0.1,5.09,8.89,1.16,0.38,0.53
3641,-0.31,0.25,8.77,0.41,0.13,0.17
3702,-1.77,2.2,7.81,-0.75,0.19,-0.25
3765,0.01,-0.04,11.31,-1.08,-0.07,-0.22
3830,-0.7,-1.2,7.74,-0.35,-0.06,-0.04
3896,0.14,-1.75,11.01,0.93,-0.02,0.12
3958,0.89,2.11,9.89,0.86,0.11,0.2
4017,-0.83,3.48,9.52,0.07,0.02,0.09
4078,-0.24,1.71,9.04,-1.56,-0.02,-0.54
4143,-0.2,-2.6,9.1,-1.61,-0.18,-0.57
4209,1.19,-0.88,11.15,0.84,-0.0,0.31
4271,-0.28,-0.35,9.9,1.88,0.06,0.69
4333,-0.7,0.56,9.33,1.12,-0.02,0.37
4395,0.05,5.16,10.53,-1.11,-0.05,-0.37
4458,-0.25,-1.76,8.53,-2.9,-0.35,-1.02
4524,0.42,-0.64,11.3,0.57,0.39,0.41
4585,0.41,-1.51,10.53,2.08,0.18,0.77
4646,0.41,2.86,10.33,-0.15,-0.18,-0.2
4709,-0.54,4.54,9.29,-1.32,0.28,-0.5
4772,-0.16,-1.17,9.0,-2.35,-0.15,-0.66
4838,0.74,-2.73,11.02,0.54,0.83,0.49
4899,-0.28,-3.04,9.39,2.31,-0.01,0.64
4962,-0.32,2.64,9.0,1.03,0.13,0.33
5023,0.46,1.8,9.29,-0.47,-0.02,-0.16
5086,-0.43,-0.91,9.72,-1.83,-0.11,-0.67
5152,-0.38,-0.6,7.63,-0.67,-0.05,0.06
5217,5.2,-0.54,10.7,1.95,1.48,0.6
5278,0.27,2.95,9.15,1.43,-0.07,0.73
5338,-0.42,-0.74,7.66,-0.56,-0.19,-0.33
5404,-0.07,0.82,9.39,1.04,0.08,0.26
5465,0.62,1.66,10.17,-0.2,-0.0,-0.06
5528,-0.62,1.71,7.85,-2.82,0.06,-1.09
5591,0.96,-3.89,11.38,0.13,0.21,0.31
5652,0.18,-1.16,9.89,1.12,-0.14,0.37
5714,-0.17,4.01,9.02,1.39,0.09,0.43
5775,0.27,2.17,10.01,0.09,0.13,-0.07
5836,-0.81,3.41,9.18,-2.23,0.08,-0.75
5899,-2.98,-5.18,10.17,-1.23,-0.42,0.0
5964,-0.03,-1.59,10.12,0.74,-0.06,0.29
6027,-0.52,1.37,7.87,1.58,-0.06,0.68
6089,0.24,0.79,10.03,-0.02,-0.22,-0.02
6152,-0.16,2.12,9.9,-1.8,-0.26,-0.69
6217,5.1,-2.49,17.64,-1.7,0.13,-0.65
6281,-0.27,-2.32,9.69,0.74,0.12,0.12
6343,0.92,-2.04,10.07,3.05,0.08,1.26
6403,-1.18,2.41,9.52,1.1,-0.54,0.29
6465,1.19,4.98,11.27,-0.35,-0.16,-0.11
6529,-1.08,0.17,7.73,-3.09,-0.26,-1.04
6593,-3.88,-4.54,7.61,1.32,-0.17,0.7
6657,0.16,-2.67,9.49,1.59,0.01,0.5
6717,0.58,2.86,10.34,0.31,-0.21,0.12
6778,-0.33,4.49,9.78,-1.76,0.25,-0.61
6841,-0.34,-4.53,8.33,-1.99,-0.19,-0.71
