Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-2.46,-3.07,7.52,0.77,-0.4,1.95
63,-1.53,2.61,10.52,0.53,-0.43,0.48
125,-1.21,3.28,10.01,0.27,-0.09,-0.26
189,-1.97,-0.31,10.14,-0.46,0.05,-1.26
253,-2.45,-2.78,9.05,-0.07,-0.03,-0.1
319,-1.96,-1.51,9.67,0.04,-0.03,0.3
382,-1.56,0.45,10.38,0.21,0.12,0.12
443,-1.97,0.45,10.25,-0.17,0.26,-0.06
506,-2.39,-0.76,9.62,-0.43,0.45,-0.03
571,-1.76,-3.45,10.39,0.29,0.42,0.67
633,-2.88,-0.62,10.51,0.4,0.24,0.75
695,-2.67,-0.67,7.9,1.43,0.07,1.07
757,-2.07,-5.25,8.43,0.57,-0.11,0.87
820,-1.45,-1.62,7.8,1.55,-0.84,2.02
883,-0.29,9.26,8.73,0.14,-1.55,1.0
945,-0.82,7.92,7.5,-2.03,-0.52,-0.53
1009,1.37,5.88,9.0,-4.37,1.88,-2.01
1071,-5.33,-19.61,2.33,-0.54,1.4,-3.58
1136,0.21,-1.11,0.46,4.37,-2.63,3.99
1198,7.29,19.61,19.61,-2.62,1.78,0.22
1259,1.08,-0.31,-0.61,-4.37,1.18,-3.11
1323,-3.5,-15.38,-1.28,-4.37,-2.6,-0.47
1390,2.11,-5.5,8.66,0.8,-3.05,0.63
1452,3.35,-4.92,14.44,-0.42,0.53,-0.05
1515,-0.64,-4.12,5.45,0.61,2.96,-2.51
1579,-7.02,-14.3,6.96,4.37,0.8,1.64
1641,-2.79,-2.72,7.67,0.46,0.08,1.32
1702,-0.33,6.65,9.81,-1.5,0.05,0.21
1764,0.43,-1.51,8.73,-3.87,-1.22,-2.42
1829,0.64,-10.58,8.63,-0.3,0.23,0.34
1891,1.02,-14.5,10.52,4.37,1.54,1.15
1952,-2.32,-0.35,3.51,4.37,1.9,4.29
2013,-1.58,6.61,6.73,4.37,0.1,2.97
2074,-0.78,8.88,7.24,0.29,0.22,0.44
2135,-0.16,14.21,8.47,-4.37,0.02,-3.48
2198,0.67,-6.24,3.79,-4.37,-1.02,-4.37
2262,-1.47,-3.19,8.95,-2.0,-1.38,-1.1
2328,-1.17,-8.81,9.19,1.91,0.26,0.7
2390,0.03,-4.41,7.79,4.37,1.32,3.54
2451,-0.11,0.58,8.61,2.94,0.88,1.54
2511,-2.54,8.85,8.95,0.93,-0.01,1.04
2573,-0.69,14.2,8.4,-4.37,-0.07,-2.56
2638,1.91,-17.57,4.73,-4.37,-2.47,-4.22
2703,-1.33,-1.98,7.24,0.45,0.26,0.28
2764,1.36,-11.61,9.33,4.37,1.14,1.67
2825,-1.13,8.38,0.29,4.37,2.39,4.37
2886,-0.72,10.09,6.62,4.37,-0.53,3.63
2948,-0.03,11.41,7.97,-0.54,0.4,-0.53
3011,-0.35,15.81,5.76,-4.37,0.38,-3.43
3074,-0.01,-4.26,6.55,-4.37,-0.2,-4.3
3140,0.7,-15.41,7.83,-1.6,-3.25,-2.19
3205,0.01,-5.34,3.25,1.52,-3.02,-1.33
3268,-0.91,4.76,8.44,3.72,-0.49,-1.78
3331,1.47,4.92,6.87,4.37,2.83,3.22
3390,2.51,-0.34,8.31,0.22,-2.89,1.09
3452,6.98,-0.85,8.75,1.26,-2.24,0.46
3514,7.21,3.47,11.57,-0.8,1.65,0.53
3575,5.2,3.61,9.05,-3.58,3.56,2.0
3635,-1.9,-2.09,5.91,-3.59,1.09,0.64
3698,-2.46,-8.23,6.53,-1.05,-1.34,-0.45
3764,-0.82,-5.97,8.99,1.3,-2.91,0.65
3828,4.97,-3.02,9.7,3.15,-3.23,0.03
3889,6.16,3.77,6.02,2.69,-2.43,-2.89
3951,0.91,-3.34,7.34,-0.32,-1.21,0.04
4015,11.09,3.26,8.16,0.23,1.47,-0.59
4075,2.72,4.0,4.39,0.19,0.23,0.3
4134,2.97,3.49,3.1,-0.96,-0.43,0.14
4196,11.53,0.17,9.85,-0.1,2.09,-0.48
4258,-1.44,5.26,3.09,-1.09,3.14,-0.08
4321,12.68,-4.93,13.34,-2.0,-2.66,0.22
4385,4.67,1.39,7.9,0.75,1.14,-0.16
4445,-2.53,3.22,2.72,0.13,-0.24,0.23
4507,19.04,-2.45,13.41,-1.25,-0.56,0.97
4571,3.99,-0.87,7.55,2.78,4.09,0.02
4631,4.79,-0.95,6.9,1.23,4.37,-0.83
4693,-8.2,-4.69,8.2,-4.37,0.1,-0.01
4758,-1.61,10.31,8.17,-1.95,1.57,0.91
4820,-0.52,-9.98,5.67,-0.27,-0.32,0.06
4884,-2.25,-9.5,13.98,4.37,0.72,1.02
4946,-4.67,0.27,2.5,1.96,0.94,0.3
5007,-4.47,7.82,10.68,-1.51,1.08,-0.44
5070,-3.54,-2.08,7.06,-4.37,-0.29,-2.43
5136,-6.65,2.23,1.91,-0.22,-1.81,0.5
5199,-0.21,-4.07,13.21,-0.44,-0.47,-0.2
5265,-3.34,-5.15,4.56,1.11,0.57,0.99
5327,-3.52,-4.46,7.37,4.37,-1.69,2.63
5390,2.89,14.57,9.62,4.37,-1.87,0.24
5451,-2.74,15.18,9.52,-2.99,-1.11,-1.03
5515,0.13,-10.02,4.61,-4.37,-4.37,0.63
5579,3.76,-0.1,7.22,-1.82,-4.37,-0.77
5643,9.12,-1.08,11.83,-0.42,-1.1,-0.15
5708,8.94,-4.21,11.94,2.02,3.86,1.35
5769,-2.36,8.58,4.6,-1.08,2.63,-0.15
5832,2.23,-5.72,6.0,-4.37,-1.46,-0.78
5896,4.97,-13.03,9.38,-1.46,-1.26,-0.49
5961,4.53,-10.71,8.83,4.37,1.31,-0.09
6023,2.34,4.47,2.71,4.37,0.68,-0.51
6084,1.71,16.89,9.0,1.82,0.41,0.41
6143,1.22,11.18,8.4,-4.37,1.34,0.16
6204,-1.02,-0.66,-1.89,-4.37,0.8,-3.24
6269,1.43,-11.29,9.91,1.88,-0.03,0.24
6331,6.8,-4.81,9.94,3.77,1.3,0.14
6392,-2.96,2.3,7.47,4.37,1.9,0.82
6453,-0.45,3.61,7.21,4.37,0.68,0.74
6513,1.15,12.3,12.33,-1.38,0.5,1.69
6574,-0.24,8.12,1.61,-4.37,0.97,-1.99
6637,1.57,-17.83,9.77,0.34,-0.45,-0.58
6700,-0.07,-0.84,7.87,4.37,0.25,1.97
6762,-1.38,3.93,8.62,3.44,-0.53,1.36
6824,-0.96,18.91,10.97,-4.37,-0.87,-3.33
6889,0.2,-11.04,7.11,-4.37,-1.68,-0.58
6953,1.09,-4.89,8.48,2.59,0.11,0.26
7014,2.55,-4.57,8.55,4.37,1.76,2.12
7075,0.83,3.09,9.32,3.06,1.46,1.03
7134,0.12,4.41,9.98,1.41,0.09,0.56
7193,0.46,14.03,9.41,-4.37,0.51,-3.17
7255,2.86,-19.29,10.43,-2.09,-0.5,-0.4
7320,0.95,-8.31,10.47,4.37,0.46,2.07
7380,0.19,8.55,1.75,4.37,0.22,4.37
7440,4.02,14.28,12.12,-2.42,0.47,-0.72
7502,-0.01,5.77,-1.04,-4.37,1.23,-4.37
7566,3.09,-19.61,13.03,2.0,-0.07,0.31
7628,1.27,-2.27,4.41,4.37,0.65,2.75
7689,-1.44,16.87,9.53,1.98,-0.88,1.44
7751,1.24,12.41,8.19,-4.37,0.95,-1.06
