Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.3,12.12,8.89,-4.15,-0.17,-4.2
26,6.92,4.81,6.67,-4.37,0.72,-4.37
52,0.38,-18.44,5.84,-4.37,-0.33,-3.19
77,-4.36,-15.44,-3.39,-1.29,0.28,0.3
103,3.0,-6.77,8.25,2.15,-0.48,2.49
128,1.76,-4.64,8.6,4.02,-0.55,3.79
154,-1.04,-2.17,8.61,4.37,-0.49,3.95
180,-0.86,4.89,8.82,3.29,0.46,2.12
204,-0.9,1.13,5.79,2.46,0.4,1.79
230,-2.73,8.57,8.41,1.87,0.33,0.94
255,-3.19,15.47,9.12,-1.98,-0.28,-2.34
281,5.35,9.01,8.83,-4.37,-0.05,-4.37
306,3.97,-7.95,2.5,-4.37,-0.97,-4.37
332,-2.63,-13.53,6.23,-2.71,-0.04,-0.28
358,0.69,-9.34,8.91,1.83,-0.38,1.5
383,1.29,-6.42,9.88,4.37,-0.44,3.02
409,-3.98,2.85,12.04,4.37,0.29,3.0
434,-0.55,0.71,8.2,3.92,0.37,2.74
459,1.4,1.63,7.42,3.58,0.74,3.01
485,-0.96,11.52,8.19,2.0,0.68,1.47
510,-10.52,19.54,5.47,-2.47,-0.68,-3.5
536,9.86,13.43,3.71,-4.37,-0.4,-4.37
561,2.26,-8.74,4.75,-4.37,0.41,-1.05
587,-1.12,-19.61,7.8,-1.33,-0.47,-0.78
613,-1.36,-2.35,6.91,3.56,-0.35,1.25
638,-1.87,-7.85,2.07,4.37,-0.81,3.66
664,8.88,13.75,17.73,4.37,0.83,4.37
689,1.86,0.79,8.54,3.8,0.62,3.75
715,1.84,5.1,7.66,4.13,0.93,3.58
741,-5.3,19.61,6.43,0.88,0.49,0.9
766,-1.87,19.61,6.31,-4.37,-1.24,-4.37
791,11.01,7.39,2.63,-4.37,-0.31,-4.37
816,-1.8,-19.61,2.19,-4.37,0.63,-3.47
842,1.37,-9.38,9.76,1.62,-0.82,0.18
868,-0.34,-6.34,8.48,3.37,-0.32,1.78
893,0.02,-7.82,6.61,4.37,-0.37,3.29
919,2.51,17.56,16.02,3.39,0.83,3.78
944,-0.55,0.22,8.7,1.97,0.23,2.29
970,1.71,2.64,9.75,2.81,0.46,2.76
996,-1.22,9.01,9.03,0.78,0.31,1.17
1021,-5.74,15.16,-1.5,-3.06,-0.25,-2.25
1047,3.81,7.41,6.9,-4.37,-1.0,-4.37
1072,-1.43,-4.94,-13.84,-4.37,-0.48,-4.37
1098,1.61,-16.81,4.91,-4.37,-0.58,-0.43
1124,2.18,-9.96,9.22,1.82,0.16,0.78
1149,3.01,-10.85,6.06,4.37,0.24,3.64
1175,3.72,-6.38,3.28,4.37,-0.67,4.37
1200,9.74,8.88,11.82,4.37,0.66,4.37
1226,2.82,1.02,5.64,4.37,1.01,4.37
1252,-0.55,19.61,3.05,3.68,2.02,1.8
1277,-5.25,19.61,8.04,-3.27,-2.68,-4.37
1303,8.71,15.57,8.27,-4.37,-2.49,-4.37
1328,10.98,-7.64,1.94,-4.37,-1.11,-3.55
1354,2.41,-19.61,6.89,-4.04,-0.25,-1.8
1380,3.49,-5.6,1.64,4.37,0.21,2.84
1404,0.71,1.46,4.93,4.37,0.84,2.28
1430,1.68,4.88,6.95,2.63,1.02,4.37
1455,2.61,-3.94,9.28,4.09,0.29,3.09
1481,2.59,5.59,5.47,4.37,1.35,4.37
1507,-10.32,19.61,6.12,-0.07,0.17,0.06
1532,-0.37,19.61,2.28,-4.37,-1.09,-4.37
1558,5.3,4.58,3.26,-4.37,1.03,-4.37
1583,2.89,-19.61,3.64,-4.37,-1.21,-3.55
1609,4.33,-18.15,6.12,1.33,-0.28,0.97
1635,-0.31,-8.21,4.49,4.37,-0.85,4.31
1660,7.73,-2.73,11.05,4.37,0.72,4.37
1686,6.65,-0.32,7.85,4.37,0.52,4.37
1711,4.46,0.55,3.65,4.37,1.2,4.37
1737,-7.98,19.61,1.89,2.55,1.28,2.45
1763,-3.14,18.23,8.98,-4.28,-0.68,-3.81
1788,4.46,19.61,10.1,-4.37,-0.43,-4.37
1814,6.22,-7.5,-0.14,-4.37,-0.34,-4.37
1839,3.67,-18.8,2.34,-4.37,-0.08,-4.19
1865,2.77,-19.61,4.58,3.26,0.06,1.77
1891,3.62,-9.32,5.02,4.37,-0.18,4.37
1916,19.61,19.61,19.61,4.37,-2.4,4.37
1942,2.01,4.58,7.21,4.37,0.59,2.49
1967,2.02,2.7,5.93,4.37,0.92,2.3
1993,-10.78,19.61,6.32,0.1,-0.43,-1.06
2019,-4.04,17.8,3.34,-4.37,-2.43,-4.37
2044,3.73,6.95,2.35,-4.37,-1.8,-4.37
2070,10.14,-16.58,3.79,-4.37,-0.92,-1.24
2095,-1.39,-19.61,8.59,1.51,0.35,0.29
2121,4.34,-7.08,2.93,4.37,0.11,1.95
2146,-6.69,11.94,13.76,4.37,2.39,2.96
2172,3.82,-0.55,11.79,2.59,0.56,2.51
2197,-1.43,8.17,8.11,2.45,0.37,1.48
2222,-0.64,8.42,9.57,-0.92,-0.23,-0.51
2248,0.37,0.74,9.77,-1.3,-0.2,-0.56
2274,-0.94,1.68,10.24,-0.78,0.13,-1.7
2299,-1.36,-0.02,12.93,-1.05,0.43,-2.29
2325,1.52,-1.07,8.35,-1.72,-0.47,-1.44
2350,0.9,-2.63,6.85,-0.9,0.54,-0.35
2376,-10.01,4.0,9.89,0.33,0.13,0.16
2402,11.54,8.49,16.05,-1.14,-0.71,-0.74
2427,-2.22,3.84,9.45,-3.93,-0.08,-2.26
2453,-1.44,0.67,7.57,-4.37,-0.43,-1.16
2478,-1.44,-2.87,7.83,-4.37,-0.01,-2.57
2504,2.05,-13.29,2.8,-4.37,-0.58,-1.6
2530,1.14,-17.11,11.92,-0.19,-1.93,1.81
2555,9.92,-4.79,7.82,4.37,0.58,1.81
2581,-0.04,-8.11,4.6,4.37,0.34,3.17
2606,3.65,-4.12,5.64,4.37,0.82,4.37
2632,-3.97,10.95,-5.46,4.37,4.37,4.36
2658,0.41,4.52,11.63,2.39,0.19,1.28
2683,2.05,-2.13,7.95,3.13,0.14,0.66
2709,-4.03,4.07,4.5,4.28,-0.08,-0.24
2734,-7.23,19.61,4.86,-0.79,0.36,-0.42
2759,-5.46,19.61,3.98,-4.37,-1.65,-4.37
2786,8.43,-6.36,8.27,-4.37,-0.35,-3.13
2810,-7.73,-19.61,5.88,0.36,-0.51,-0.65
2836,0.98,6.03,9.66,0.87,-0.4,-0.09
2861,2.07,-7.56,9.98,2.27,-0.57,0.31
2887,3.29,-7.02,8.24,4.37,1.09,2.38
2913,-1.95,2.39,8.47,4.37,1.19,2.88
2938,3.7,4.77,6.73,4.37,0.94,2.43
2964,1.6,10.19,3.25,4.37,1.84,4.37
2989,-6.42,19.61,7.99,-0.01,0.41,-0.83
3015,-6.29,19.61,8.37,-4.37,-0.64,-1.56
3041,9.12,19.61,3.45,-4.37,-0.9,-4.37
3066,7.02,-5.67,-8.74,-4.37,-0.29,-4.37
3092,2.15,-19.61,4.48,-4.37,-0.55,-2.06
3117,2.39,-11.38,11.23,2.84,-0.86,1.18
3143,0.83,0.23,9.49,3.8,-0.49,2.33
3169,1.11,-7.65,7.06,4.37,0.03,2.75
3194,13.53,15.75,6.51,3.57,1.44,3.68
3220,2.3,0.68,8.45,0.47,-0.18,0.18
3245,-0.9,-3.06,9.77,0.8,0.04,0.66
3271,0.9,-0.62,9.03,2.02,0.13,1.13
3297,-4.39,17.06,6.76,0.51,0.66,2.04
3321,-1.58,12.39,3.47,-4.37,-0.55,-3.81
