Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.15,-11.83,9.3,0.78,-2.24,0.56
26,2.72,-5.55,9.66,3.73,-1.8,1.17
52,3.91,0.36,10.63,2.82,-1.03,0.94
77,0.67,2.75,6.38,1.07,-1.62,-0.1
103,4.2,-1.09,12.17,0.59,-2.07,-1.14
128,3.32,-2.3,10.64,0.62,-0.87,-0.96
154,2.02,-0.14,8.35,0.76,0.14,-0.85
180,1.91,-1.52,5.25,1.34,0.02,-1.43
204,3.48,-3.9,7.0,1.97,-1.26,-1.96
230,7.92,1.69,9.03,2.97,0.06,-0.31
255,3.99,-2.0,8.83,4.32,-0.37,-1.35
281,4.03,-2.1,6.53,4.37,-1.25,1.39
306,8.8,0.59,9.06,4.37,-0.51,3.02
332,11.63,4.07,5.63,4.37,2.19,2.98
358,2.76,11.58,1.58,4.37,3.26,0.3
383,3.18,17.88,6.29,-0.59,2.43,-0.03
409,6.53,13.07,10.09,-4.37,3.17,-1.91
434,3.58,6.25,3.77,-4.37,4.01,-2.08
459,-1.04,-0.13,-0.26,-4.37,1.92,-2.17
485,-1.4,-6.87,4.47,-4.37,0.19,-1.61
510,1.44,-13.83,8.68,-2.82,0.21,-0.8
536,0.11,-14.35,9.33,2.39,0.85,1.96
561,0.45,-4.54,8.05,4.28,0.75,4.3
587,5.82,3.21,9.44,4.37,0.59,2.37
613,2.29,8.11,9.32,4.37,2.15,-0.44
638,-6.67,3.31,6.94,4.37,0.56,-1.05
664,3.05,12.46,12.1,-0.89,0.92,1.6
689,2.73,5.36,11.33,-1.08,2.32,-0.62
715,-3.1,-0.59,7.47,-0.38,1.84,-0.49
740,-1.87,6.69,10.42,-0.35,1.17,0.67
765,-5.03,5.46,7.23,-1.78,1.46,-1.11
791,-4.03,6.53,6.14,-3.89,-0.4,-1.72
816,-6.87,1.43,2.38,-4.37,-3.29,-2.2
842,1.82,-11.72,5.39,-4.37,-4.37,-1.34
868,5.42,-11.49,10.77,1.68,-4.0,1.05
893,0.8,-0.38,7.03,4.1,-3.48,1.38
919,0.76,0.24,6.85,3.17,0.26,0.88
944,-0.73,2.4,8.98,3.59,-0.56,0.18
970,1.63,-0.44,7.74,4.37,-0.74,-0.42
996,3.32,1.18,9.96,4.37,-0.53,0.07
1021,2.1,3.57,4.07,4.31,-0.25,0.85
1047,1.25,5.46,4.86,4.37,-1.45,0.67
1071,3.34,11.63,8.54,3.19,-0.79,0.16
1097,2.0,15.68,6.53,-2.33,-0.21,-0.7
1123,2.57,8.5,4.12,-4.37,-1.46,-0.83
1148,7.72,8.01,9.72,-4.37,-0.83,-2.55
1174,2.95,2.78,4.41,-4.37,-2.31,-0.46
1199,4.94,-2.21,6.85,-4.37,-2.16,-0.96
1225,4.13,-4.17,8.74,-4.37,-1.36,-0.34
1251,4.04,-2.97,8.02,-2.07,0.33,-0.18
1276,4.75,-3.18,9.25,-1.08,1.01,-0.04
1302,4.3,-3.73,9.3,0.35,1.34,0.47
1327,5.19,7.19,12.16,0.49,2.5,0.16
1353,4.86,-2.76,10.52,0.81,3.01,0.8
1379,8.62,-2.81,7.45,2.14,4.37,1.12
1404,5.83,-3.14,8.98,3.11,4.37,1.89
1430,-1.61,1.32,7.32,2.91,4.37,2.73
1455,-1.84,4.39,7.81,2.48,3.78,1.7
1481,-2.58,3.91,8.56,1.79,3.37,1.04
1507,-0.53,4.05,10.22,0.76,3.66,0.98
1532,-5.77,3.45,7.23,0.6,3.8,-0.17
1557,-7.52,2.47,4.74,0.94,2.38,0.07
1582,-8.6,3.91,2.66,0.64,0.33,0.56
1608,-6.51,7.29,8.54,-0.54,-0.6,-0.2
1634,-8.61,9.2,6.47,-2.33,-1.7,-3.0
