Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-7.54,3.55,8.54,-1.61,1.65,-0.04
64,-7.3,6.19,7.53,-1.53,-0.13,-1.44
128,-2.64,-3.87,5.18,-4.37,-3.6,-4.15
194,1.16,-5.92,10.62,-0.83,-3.43,-0.24
259,-3.32,-5.91,6.36,1.88,0.2,0.34
321,2.06,0.64,11.71,1.85,-1.92,0.83
381,0.82,-0.36,11.14,3.49,3.18,0.66
442,0.68,8.1,10.85,-0.33,2.3,0.68
503,-3.3,-3.29,5.53,-1.5,3.27,0.82
566,-8.6,8.03,10.21,0.24,0.9,-1.2
628,-8.02,-3.13,3.04,-2.53,-3.06,-4.23
694,-2.88,-9.76,7.33,2.17,-0.07,1.93
757,7.67,1.16,11.42,-3.42,-4.17,2.25
819,3.73,-4.59,10.99,-0.32,0.29,0.23
881,0.81,-3.87,9.73,0.93,-0.14,-0.11
944,1.59,-2.62,7.86,4.37,1.62,1.57
1005,-0.01,4.79,5.56,4.37,-0.35,1.2
1067,-0.51,13.96,8.81,0.97,1.17,0.66
1127,-0.45,19.61,1.83,-4.37,-1.1,-4.03
1192,6.72,-19.61,10.52,-3.64,-0.98,-0.97
1257,1.72,-4.97,7.99,0.58,-2.89,1.06
1319,-0.96,-3.09,5.25,1.02,-1.66,0.15
1382,3.06,-6.04,11.9,2.36,-0.11,-1.61
1445,2.13,-1.85,4.99,4.37,3.28,0.05
1506,8.83,3.55,6.84,1.89,-0.02,0.67
1566,-0.97,7.3,7.24,-0.03,-1.6,1.04
1629,3.32,-1.79,8.26,-3.01,-1.4,1.14
1693,5.32,-3.52,13.86,0.2,0.02,-0.05
1755,1.21,0.47,7.98,1.73,3.26,-2.46
1815,0.12,8.08,6.36,0.12,0.35,-0.31
1876,0.54,5.41,3.26,-4.37,-0.71,-0.79
1939,3.97,-11.5,11.03,-0.53,-2.99,0.83
2002,6.71,-5.4,12.92,1.49,0.01,-0.24
2064,2.03,0.8,7.52,4.37,0.99,-0.51
2125,5.58,2.27,8.8,4.13,1.18,-1.46
2186,3.56,16.28,9.18,-3.4,0.56,-1.05
2248,1.45,0.13,5.07,-4.37,-0.41,-0.14
2311,3.89,-7.17,9.69,-4.37,-0.76,0.14
2374,3.15,-8.8,6.92,2.16,0.31,0.05
2435,5.21,-7.64,8.71,4.37,2.84,3.13
2495,1.03,2.45,7.73,4.37,0.16,1.76
2554,2.04,9.15,10.01,0.28,0.51,-0.58
2615,2.49,8.45,6.98,-4.37,0.14,-4.03
2677,4.89,-18.34,7.92,-4.37,-2.08,-1.25
2741,3.27,-3.73,9.52,1.59,-2.54,0.57
2803,1.63,-6.66,10.43,3.4,0.58,-0.98
2865,2.95,-2.44,8.14,2.95,2.33,-1.02
2927,4.76,6.91,12.01,-1.89,1.04,-0.38
2989,0.24,-4.81,8.42,-3.69,-0.32,0.34
3053,1.12,-3.66,10.1,2.43,0.26,1.69
3113,-3.75,-0.81,9.85,4.37,0.84,2.26
3175,0.77,5.66,7.52,4.37,-0.77,2.49
3236,2.63,9.46,11.55,-1.44,0.61,-1.24
3298,2.25,7.37,6.07,-4.37,0.35,-3.62
3359,2.24,-9.57,7.05,-4.37,-1.01,-2.74
3424,0.14,-6.58,8.03,0.28,-0.55,-0.26
3487,0.85,-10.15,8.26,4.37,0.91,1.85
3548,-0.42,-2.42,7.07,4.37,0.02,3.14
3610,1.2,10.31,10.53,2.77,-0.6,1.03
3670,1.2,13.91,9.62,-4.37,0.69,-2.03
3732,2.15,-9.52,3.38,-4.37,-0.78,-3.64
3797,1.32,-3.43,8.1,-1.33,-1.66,-0.41
3861,2.91,-11.54,8.75,4.37,0.5,1.02
3922,0.06,7.63,7.18,4.37,1.99,2.91
3981,0.27,8.02,9.1,3.35,0.57,1.08
4040,2.09,16.47,11.1,-4.37,-0.08,-1.2
4104,0.32,-2.01,0.14,-4.37,-0.31,-4.27
4168,2.48,-6.66,9.0,-1.01,-0.29,0.36
4232,2.89,-6.21,9.8,4.37,-0.24,3.8
4293,-0.73,1.68,8.15,3.39,-0.89,0.45
4355,2.49,9.56,10.73,0.28,-3.72,-0.76
4417,8.97,-12.1,7.67,-3.11,-1.31,-0.86
4482,4.62,3.18,10.14,-1.01,-0.09,-0.07
4545,4.03,-0.89,11.36,1.52,0.44,-0.53
4607,4.62,-1.2,10.13,2.98,3.31,-0.42
4669,2.06,2.53,8.6,0.77,1.82,2.31
4728,4.37,0.28,9.4,-1.64,3.13,1.21
4789,-1.02,-0.43,11.73,-0.84,3.84,-0.51
4854,-2.87,1.57,9.8,0.12,0.04,-1.38
4916,-2.79,1.22,10.36,-0.18,-0.52,-0.12
4980,-7.03,5.95,7.48,-0.89,-1.96,-2.11
5045,2.85,-3.4,9.67,-2.51,-3.35,0.3
5108,5.04,-4.98,8.24,0.36,-3.0,-0.11
5171,4.34,0.47,11.42,1.31,-0.42,-0.02
5233,3.73,-1.2,9.09,4.21,-1.9,0.29
5295,3.25,8.47,11.42,0.3,1.69,-1.32
5356,2.5,1.98,8.1,-4.17,1.97,-0.26
5418,2.17,-0.09,7.24,-4.01,2.45,-0.83
5481,5.67,-10.7,10.65,1.82,0.31,2.15
5542,-4.47,1.58,7.46,0.95,3.66,-0.26
5603,-4.33,1.37,8.35,2.55,0.53,2.74
5664,-2.78,8.61,9.91,-1.11,-2.57,-1.4
5729,-0.43,-5.66,7.6,-3.25,-4.37,-3.9
5794,-0.0,-3.58,6.45,0.36,-3.97,-0.23
5859,4.36,-1.17,10.35,3.41,-0.42,0.62
5921,1.4,0.9,10.93,4.37,1.03,1.59
5980,6.69,10.25,10.27,3.87,1.71,2.79
6040,0.88,18.33,8.43,-4.37,3.13,-2.46
6102,1.91,-8.27,0.82,-4.37,-0.6,-4.37
6166,0.72,-5.95,8.9,-0.84,-1.28,-0.33
6231,1.19,-9.51,8.41,2.3,-0.76,1.94
6293,0.31,1.33,8.04,4.37,-0.28,2.52
6353,-0.21,0.03,8.95,4.37,-0.45,0.35
6415,1.95,9.55,11.79,0.7,1.02,0.29
6474,-2.03,6.66,7.6,-4.37,0.58,-1.9
6538,-0.31,-4.44,9.67,-3.94,0.77,-3.02
6602,2.4,-8.59,9.11,-3.2,0.8,1.04
6664,2.29,-5.26,9.2,0.3,0.32,-0.03
6726,1.82,4.54,12.55,1.26,1.21,1.37
6785,-0.18,-2.78,13.07,2.7,1.25,0.62
6847,-4.42,2.37,7.35,4.07,2.17,1.44
6908,0.02,3.43,7.02,1.16,2.17,0.69
6967,-5.56,4.46,7.36,1.18,0.99,1.1
7027,-6.43,4.0,7.7,-0.17,-1.08,-1.6
7092,-1.65,1.35,7.93,-3.4,-3.34,-3.34
7156,-2.46,-5.74,7.8,-2.28,-4.37,-0.87
7222,0.26,-3.4,7.35,1.9,-4.26,1.68
7284,5.02,1.2,9.04,1.26,-3.37,1.29
7345,4.22,1.99,6.95,0.91,-2.41,0.2
