Time_ms,Piezo
0,1
20,1
41,0
61,0
82,1
102,0
123,2
143,0
163,0
183,1
204,0
224,0
245,2
265,0
286,0
306,2
326,0
346,1
367,0
387,3
408,1
428,0
448,2
469,1
488,0
509,1
529,2
550,1
570,0
591,4
611,0
632,0
652,1
673,0
692,0
713,0
733,1
754,0
774,0
795,2
815,0
836,0
856,1
877,0
897,0
917,0
937,0
957,0
978,1
998,0
1019,0
1039,4
1060,1
1080,2
1101,0
1121,4
1142,1
1162,0
1182,1
1202,0
1223,2
1243,1
1264,1
1284,0
1305,8
1325,9
1346,1
1366,0
1386,0
1407,0
1426,3
1447,1
1467,0
1488,1
1508,0
1529,1
1549,4
1570,0
1590,3
1611,1
1631,0
1652,2
1671,0
1692,0
1712,0
1733,0
1753,1
1774,0
1794,0
1814,0
1835,0
1855,0
1876,0
1896,0
1916,0
1936,0
1957,0
1977,2
1998,0
2018,1
2039,2
2059,0
2080,0
2100,0
2121,0
2141,4
2161,0
2181,1
2202,0
2222,0
2243,0
2263,0
2283,0
2304,2
2324,4
2345,0
2365,0
2386,0
2405,0
2426,2
2446,1
2467,2
2487,0
2508,1
2528,0
2549,0
2569,1
2590,0
2610,0
2631,0
2650,0
2671,1
2691,0
2712,0
2732,0
2752,0
2773,0
2793,2
2814,1
2834,0
2855,1
2875,0
2895,0
2915,0
2936,0
2956,1
2977,2
2997,1
3018,0
3038,4
3059,0
3079,0
3100,3
3120,0
3140,0
3160,1
3181,1
3201,0
3221,4
3242,1
3262,2
3283,8
3303,2
3324,0
3344,1
3365,0
3384,4
3405,2
3425,0
3446,0
3466,1
3487,1
3507,0
3528,0
3548,0
3569,0
3589,0
3610,0
3629,0
3650,0
3670,0
3690,1
3711,0
3731,1
3752,0
3772,0
3793,1
3813,1
3834,0
3854,1
3874,1
3894,0
3915,4
3935,0
3956,1
3976,2
3997,0
4017,4
4038,2
4058,0
4079,1
4099,8
4118,0
4139,0
4159,0
4180,0
4200,0
4221,0
4241,0
4262,0
4282,0
4303,0
4323,0
4344,0
4363,0
4384,1
4404,1
4425,0
4445,0
4466,0
4486,0
4507,1
4527,2
4548,0
4568,4
4589,1
4608,1
4628,1
4649,0
4669,0
4690,0
4710,0
4731,1
4751,0
4772,0
4792,2
4813,1
4833,0
4853,1
4873,1
4894,2
