Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-2.34,3.03,12.31,0.03,0.1,0.09
61,4.32,-0.63,8.75,0.09,-0.0,-0.05
124,-0.43,1.04,1.11,0.51,-0.43,0.04
186,1.71,-2.17,11.22,-0.09,-0.07,-0.07
250,-0.08,-0.02,9.28,-0.27,-0.01,-0.04
316,0.28,0.24,10.33,-0.17,0.09,-0.01
378,3.67,-0.14,12.17,-0.17,0.13,0.01
440,3.2,1.66,10.62,-0.08,-0.07,0.01
502,-1.39,2.58,9.37,0.11,-0.14,-0.03
566,-0.92,2.0,2.86,0.33,0.03,-0.01
627,-4.2,1.64,10.77,0.17,0.04,0.08
688,4.17,-0.04,12.25,0.18,0.21,-0.08
750,0.28,-3.69,2.02,0.02,-0.17,-0.13
813,-6.37,3.61,11.94,-0.15,0.0,0.02
876,3.64,-1.98,5.75,-0.09,0.18,0.08
937,1.03,-2.67,4.79,-0.04,-0.19,-0.16
1002,-1.12,0.64,1.32,-0.32,0.26,-0.02
1065,4.4,1.7,13.89,0.07,0.39,-0.08
1126,3.65,0.5,10.55,0.01,-0.0,0.1
1186,1.86,2.43,14.2,0.2,-0.26,-0.06
1248,-5.04,1.25,10.62,0.16,-0.19,0.09
1310,2.11,-4.03,10.39,0.1,0.25,0.03
1371,2.62,-2.9,8.79,-0.23,0.01,-0.09
1434,-0.35,0.46,12.03,-0.09,0.01,-0.09
1497,1.15,-1.56,10.84,-0.42,0.11,-0.03
1561,0.08,0.67,9.01,-0.44,0.12,-0.01
1622,-0.29,4.32,6.73,-0.37,0.14,-0.01
1686,0.59,3.87,11.59,-0.14,0.12,-0.03
1748,2.2,3.6,11.69,-0.05,0.05,0.01
1808,1.48,2.38,10.52,0.15,-0.07,-0.01
1870,0.88,-2.51,9.07,-0.22,-0.14,0.11
1933,0.03,1.71,7.82,0.04,-0.16,-0.03
1995,-4.01,1.84,9.33,0.02,-0.03,-0.02
2058,0.07,0.46,10.41,-0.08,0.1,0.02
2119,0.63,0.35,16.31,0.22,-0.19,-0.04
2181,-3.32,0.17,11.29,0.1,0.23,0.13
2242,4.94,-2.23,12.07,-0.38,-0.06,-0.05
2306,-2.77,1.7,4.79,-0.36,-0.25,-0.09
2371,-3.43,2.37,6.99,0.25,0.29,0.16
2431,6.35,-0.68,7.76,-0.34,-0.04,-0.01
2496,0.74,5.62,15.5,-0.17,-0.13,-0.08
