Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.51,-0.99,9.7,0.12,-0.05,-0.03
65,-0.72,-1.53,8.43,-0.02,0.05,-0.0
129,0.32,-3.32,9.45,-0.13,0.09,-0.03
193,-0.53,-2.32,9.26,-0.33,0.12,-0.06
257,0.0,-0.36,8.72,-0.17,0.11,-0.03
321,1.13,1.68,11.21,-0.43,0.05,-0.04
383,-0.02,5.53,11.67,-0.07,0.03,0.01
445,2.34,2.91,11.93,0.35,-0.03,-0.02
507,2.03,-1.84,9.72,0.36,-0.19,-0.02
570,-2.34,-2.19,8.43,0.26,-0.16,-0.01
634,-1.89,-3.26,9.28,0.03,0.02,0.01
696,0.45,-3.41,9.4,-0.3,0.12,-0.1
759,-1.41,-1.13,9.48,-0.53,0.1,-0.01
824,-0.95,1.5,9.96,-0.46,0.22,0.03
886,2.45,2.81,12.75,-0.02,0.13,-0.0
948,1.5,2.89,11.97,0.16,0.03,0.0
1007,1.96,-1.02,10.37,0.31,-0.07,0.01
1069,-0.35,-1.77,9.17,0.22,-0.09,-0.01
1134,-2.05,-2.73,11.14,0.09,-0.01,0.02
1197,-0.57,-3.05,8.5,-0.15,0.14,0.04
1260,0.88,-2.97,8.94,-0.26,0.14,-0.04
1323,0.74,-1.23,10.39,-0.38,0.12,-0.04
1387,1.3,0.62,10.41,-0.49,0.12,-0.01
1449,1.05,4.23,10.44,-0.23,0.07,0.01
1509,1.7,1.89,10.92,0.04,-0.06,0.05
1570,-2.09,2.0,9.27,0.29,-0.12,0.05
1632,0.77,-1.17,9.32,0.34,0.03,0.04
1692,0.99,-2.83,9.02,0.17,-0.06,-0.01
1755,-0.89,-2.74,9.02,0.11,-0.06,-0.06
1820,-1.52,-3.27,9.73,-0.05,0.03,-0.0
1884,-0.76,-3.22,8.36,-0.18,0.11,-0.04
1949,-0.98,-2.49,9.52,-0.3,0.16,-0.05
2013,-0.97,-2.09,10.38,-0.48,0.27,-0.09
2078,1.46,-0.49,9.49,-0.54,0.28,0.02
2140,3.23,2.6,12.27,-0.48,0.16,0.02
2201,2.09,5.57,12.52,0.07,-0.04,0.04
2261,0.62,1.03,10.3,0.46,-0.19,0.06
2322,-1.2,-2.18,8.97,0.38,-0.1,0.03
2385,-0.74,-3.56,8.62,0.1,-0.04,-0.0
2449,-1.62,-4.01,8.63,-0.05,0.02,-0.02
2514,-1.1,-3.03,9.45,-0.28,0.09,-0.02
2578,-1.87,-1.75,8.97,-0.43,0.11,-0.07
2643,-2.0,-0.42,9.05,-0.29,0.21,-0.0
2708,-0.04,-0.47,9.6,-0.36,0.24,0.05
2771,2.51,-0.19,10.93,-0.41,0.2,-0.01
2834,2.39,1.65,10.18,-0.32,0.1,-0.0
2896,1.16,3.01,10.72,-0.14,0.05,-0.03
2958,1.1,2.52,10.18,0.01,0.03,0.02
3017,1.74,0.15,9.62,0.22,-0.05,0.02
3078,0.0,-1.01,9.46,0.24,-0.09,-0.01
3141,-0.98,-1.79,9.26,0.14,-0.03,-0.01
3206,0.74,-3.56,9.18,0.08,-0.04,-0.01
3269,-1.28,-2.71,9.17,-0.11,-0.05,-0.04
3335,-1.77,-1.65,9.02,-0.16,0.04,-0.03
3399,-1.54,-2.21,9.99,-0.23,0.13,-0.04
3464,-0.76,-2.66,9.0,-0.35,0.18,-0.01
3528,0.54,-0.9,9.54,-0.34,0.15,-0.02
3591,-0.18,-0.39,10.3,-0.33,0.17,-0.0
3656,1.52,-0.44,9.78,-0.35,0.23,0.04
3718,2.89,1.0,9.97,-0.23,0.12,-0.01
3780,0.72,2.54,9.38,-0.07,0.04,-0.02
