Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-3.19,-2.71,9.53,0.07,-0.01,0.07
63,-0.63,-3.68,9.97,-0.22,0.27,-0.0
128,1.93,-3.08,8.43,-0.52,0.19,-0.08
191,-1.2,1.82,2.17,-0.52,0.3,-0.02
254,4.56,6.19,11.38,0.18,0.04,-0.01
315,3.72,-1.08,12.41,0.48,-0.32,-0.04
378,-3.93,0.11,8.43,0.27,-0.27,-0.05
441,-4.82,-2.26,9.45,0.21,0.08,0.03
503,2.27,-4.77,9.72,-0.27,0.26,-0.09
566,0.32,-1.24,9.07,-0.59,0.05,-0.05
629,-1.57,1.16,9.6,-0.63,0.21,-0.0
693,2.78,3.55,10.23,-0.44,0.17,-0.01
755,2.9,5.17,11.25,-0.11,-0.04,-0.01
818,0.9,5.13,10.85,0.16,-0.13,-0.01
880,-1.6,3.08,9.24,0.34,-0.17,0.0
942,-1.07,0.35,9.7,0.36,-0.04,0.02
1004,-0.28,-2.35,5.05,0.21,-0.03,0.02
1067,1.04,-1.03,8.27,0.3,0.09,0.05
1128,2.6,-2.98,8.88,0.1,-0.12,-0.05
1191,-2.95,-0.45,10.56,-0.06,-0.13,0.0
1255,-3.98,-0.56,9.37,-0.11,0.12,0.02
1319,2.21,-4.51,9.99,-0.39,0.25,-0.06
1382,1.71,-1.02,10.0,-0.68,0.15,-0.04
1445,1.02,4.09,11.2,-0.48,0.19,-0.03
1507,2.39,7.58,11.43,-0.04,0.09,0.08
1568,2.54,2.64,10.06,0.55,-0.18,0.03
1629,-1.0,-1.48,9.06,0.44,-0.24,0.02
1692,-1.04,-3.15,9.02,0.34,-0.03,-0.08
1756,1.19,-4.14,9.36,-0.06,0.01,-0.07
1820,-1.89,-1.7,8.62,-0.27,-0.03,-0.05
1885,-2.77,-0.54,9.05,-0.38,0.09,0.02
1949,-0.76,1.41,9.56,-0.29,0.15,0.01
2010,1.16,2.52,10.5,-0.19,0.09,0.0
2071,0.82,2.43,10.38,0.02,-0.01,-0.01
2133,0.4,0.88,9.5,0.24,-0.09,-0.03
2195,-1.03,-1.07,9.85,0.15,-0.05,-0.01
