Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.93,-10.58,9.45,-2.79,-0.6,-1.42
26,-0.72,0.85,5.99,-3.5,-1.08,-1.36
52,0.34,-7.19,9.42,-4.37,-2.08,-1.9
77,3.99,-10.3,13.0,-2.49,-1.4,-0.17
103,2.09,-5.69,8.06,-0.8,0.08,0.17
128,1.81,-7.85,8.94,0.84,0.41,-0.14
154,2.72,-9.14,10.6,2.42,1.01,0.67
178,1.16,-11.6,10.58,4.37,2.02,1.19
204,-1.99,-6.56,0.22,4.37,1.87,2.04
230,0.41,-0.23,3.22,4.37,0.83,2.32
255,-0.31,4.68,5.66,4.37,-0.44,1.87
281,2.42,2.09,10.28,4.37,-1.25,2.49
306,-0.27,0.87,3.93,4.37,-1.13,2.52
332,2.56,6.02,3.05,4.37,-2.19,2.4
358,5.97,14.49,8.63,4.17,-2.05,1.56
383,6.84,13.21,11.37,0.96,-0.06,0.38
409,3.07,7.85,5.24,0.52,0.67,0.12
434,3.46,10.92,5.24,0.12,0.41,-0.17
460,4.58,14.49,6.39,-2.44,0.94,-1.16
485,4.5,15.74,8.77,-4.37,1.73,-2.55
510,5.87,15.84,4.85,-4.37,2.56,-4.35
536,4.38,6.45,-3.4,-4.37,2.01,-4.37
561,-1.35,-5.34,-8.82,-4.37,-0.35,-4.37
587,3.12,-19.61,4.37,-4.37,-2.83,-3.11
613,1.25,-9.93,10.18,-1.78,-1.06,-1.11
638,1.74,-6.33,7.75,0.64,-0.98,-0.8
664,2.83,-4.91,10.1,-0.09,-0.87,-0.74
689,2.18,-8.25,10.15,0.11,-0.57,-0.48
715,3.58,-8.73,10.99,2.24,0.44,-0.05
741,1.99,-7.59,7.93,4.37,1.15,0.3
766,1.94,-6.82,7.86,4.37,1.2,1.03
792,2.64,-3.6,7.13,4.37,1.51,2.25
816,2.41,2.03,5.62,4.37,1.61,2.3
842,0.95,-0.52,3.89,4.37,1.24,2.15
868,1.18,1.57,1.47,4.37,-0.28,3.4
893,3.13,11.61,4.68,4.37,-1.36,3.01
919,5.52,19.61,17.0,1.8,-0.3,1.65
944,5.89,13.17,6.62,-1.2,2.15,-0.34
970,2.11,8.1,7.88,-2.55,1.79,-0.52
996,2.67,14.36,8.51,-4.37,2.63,-1.43
1021,2.22,12.66,8.27,-4.37,2.86,-3.2
1047,1.3,7.53,2.75,-4.37,2.6,-4.37
1072,-2.11,7.87,3.49,-4.37,1.22,-3.57
1098,0.04,-1.55,1.45,-4.37,-1.63,-4.37
1124,2.3,-13.29,5.82,-4.37,-2.47,-3.31
1149,-0.31,-14.36,15.17,-3.44,-2.15,-1.32
1175,2.04,-5.16,9.39,-1.76,-0.57,0.24
