Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.52,-7.69,12.01,0.22,-1.55,-1.11
26,-0.45,-5.52,7.68,2.16,-0.02,0.51
52,0.18,-9.14,7.99,4.37,0.25,1.15
77,-0.32,-4.97,4.72,4.37,0.32,2.28
103,6.6,2.19,13.0,4.37,2.88,0.8
128,3.66,-3.13,10.3,2.44,0.36,2.69
154,-1.33,4.43,10.43,2.04,0.57,2.4
180,0.85,1.68,9.95,2.51,0.61,1.7
205,1.19,3.59,8.92,1.86,0.67,1.56
230,-0.68,13.81,9.89,0.31,0.06,-0.36
255,1.12,19.52,5.89,-4.37,-1.7,-4.37
281,8.94,6.34,1.47,-4.37,-1.48,-4.37
306,2.22,4.01,-3.47,-4.37,1.09,-3.32
332,1.4,-19.61,6.63,-4.37,-0.38,-3.1
358,0.97,-10.69,8.15,1.09,0.01,-0.29
383,1.45,-8.62,7.86,4.37,1.55,2.65
409,2.52,-9.64,3.26,4.37,-0.32,1.44
434,3.21,-3.43,16.46,4.37,0.08,4.02
460,-1.81,2.07,3.27,4.37,0.02,0.95
486,1.22,-4.07,7.72,4.37,0.94,3.44
510,4.99,5.07,5.13,4.37,1.38,4.21
536,-9.23,16.68,9.56,-0.41,0.46,0.42
561,2.56,19.61,10.24,-4.37,-0.34,-3.88
587,3.07,10.49,-4.42,-4.37,0.16,-4.37
613,-0.45,-19.61,-3.6,-4.37,-1.86,-3.99
638,4.62,-12.96,12.13,-2.64,-1.5,-1.29
664,0.98,-11.55,8.69,2.79,-0.52,0.47
689,5.78,-8.16,13.71,4.37,0.76,2.0
715,2.27,-5.77,7.11,4.37,0.9,2.7
741,8.58,3.23,14.83,4.37,1.88,4.37
766,-0.66,2.6,6.6,3.22,0.23,1.39
792,1.82,-1.08,5.98,4.37,0.52,2.14
817,2.72,2.6,7.2,4.37,1.08,3.07
842,1.73,13.11,13.21,-0.89,0.32,-0.01
868,2.51,19.61,10.42,-4.37,-0.35,-3.12
894,2.82,3.73,-3.79,-4.37,0.7,-4.37
919,0.53,-18.26,0.77,-4.37,-1.67,-3.25
944,4.45,-13.96,11.3,-1.74,-1.51,-0.62
971,1.04,-3.2,8.14,3.74,-0.24,1.8
996,0.67,-5.02,5.51,4.37,-0.02,2.08
1021,2.46,-0.85,8.74,4.37,0.54,2.37
1047,-5.35,5.62,8.24,4.37,0.05,1.55
1072,-1.45,4.18,6.92,4.37,0.56,2.29
1098,0.93,4.21,8.72,4.37,0.72,2.0
1124,-1.26,12.5,10.2,2.01,0.76,0.97
1149,-3.51,15.51,9.98,-3.5,-0.07,-0.81
1175,6.38,16.61,6.12,-4.37,-0.17,-4.37
1200,0.71,-4.19,-2.75,-4.37,-0.19,-4.37
1226,1.22,-19.61,10.57,-4.37,-2.56,-1.81
1252,1.56,4.67,10.67,1.15,-0.66,0.37
1277,1.31,-7.0,7.12,3.16,-0.46,1.59
1303,-0.03,-5.96,4.04,4.37,-0.08,1.94
1328,13.02,10.91,19.61,4.37,0.59,2.64
1354,0.33,3.48,8.18,3.33,0.39,1.23
1380,-0.78,0.58,7.64,2.27,0.32,1.06
1405,-0.71,3.02,10.59,2.11,0.48,1.45
1431,-0.1,4.94,9.03,0.02,0.15,0.2
1456,-2.81,13.72,6.72,-4.22,-0.12,-1.14
1482,2.65,13.26,6.14,-4.37,0.45,-4.37
1508,1.81,-12.43,-14.01,-4.37,4.31,-3.44
1533,0.45,-2.97,7.56,-2.16,-0.91,-1.23
1559,2.89,-4.82,10.06,-1.44,-1.17,-0.97
1584,1.12,-10.0,7.97,0.81,-0.25,-0.02
1610,1.2,-16.68,5.79,4.37,-0.08,1.94
1635,6.76,-14.31,-0.53,4.37,-0.61,4.37
1660,-4.6,11.67,-1.87,4.37,2.26,4.35
1686,1.35,9.62,0.94,4.37,-0.07,3.35
1711,4.71,12.33,11.84,4.24,1.31,2.02
1737,-1.58,12.23,6.92,1.81,1.13,0.55
1763,-0.26,19.61,7.84,-1.32,1.05,-2.2
1788,-0.1,19.61,5.59,-4.37,-1.12,-2.78
1814,13.77,17.36,3.58,-4.37,0.17,-4.37
1839,2.21,-9.23,-8.8,-4.37,-0.13,-4.37
1865,1.29,-19.61,2.42,-4.37,-1.86,-3.15
1891,1.41,-11.45,11.78,1.32,-0.58,0.49
1916,0.81,-0.11,9.17,2.37,-0.53,0.54
1942,0.83,-2.17,9.63,1.29,-0.37,0.29
1967,0.24,-9.7,7.04,3.29,0.43,1.92
1993,0.58,-2.26,1.26,4.37,-0.44,3.28
2019,-6.07,18.27,-0.07,3.92,0.04,1.8
2044,1.49,-3.75,7.24,3.9,0.33,2.03
2070,3.31,-1.75,8.82,1.28,0.25,0.37
2095,0.21,-3.24,10.39,2.73,0.49,1.61
2121,1.41,8.36,9.83,2.28,0.87,1.74
2147,-1.09,13.69,10.33,-0.65,0.3,-0.1
2172,2.76,18.4,8.17,-4.37,0.22,-4.3
2198,-0.35,7.91,-2.97,-4.37,0.17,-4.37
2223,-0.69,-16.77,-0.63,-4.37,-1.79,-4.37
2249,5.59,-5.07,15.38,-3.23,-1.86,-0.67
2275,2.72,-10.08,10.12,0.5,-0.81,-0.16
2300,1.87,-8.16,7.59,2.48,-0.27,1.88
2326,0.06,-12.72,6.8,4.37,0.03,2.73
2351,-0.15,-5.71,4.14,4.37,-0.11,3.03
2377,6.9,0.76,9.75,4.37,3.0,4.37
2402,3.12,-1.13,6.54,4.37,0.96,3.46
2427,1.85,5.72,6.68,4.37,1.69,3.9
2453,0.55,14.31,9.41,3.73,1.8,2.35
2478,-2.82,16.97,9.13,0.09,0.08,-0.29
2504,-6.33,19.61,6.76,-4.37,-1.47,-3.05
2530,18.49,19.61,3.2,-4.37,-0.77,-4.37
2555,-3.7,-17.5,-8.51,-4.37,2.18,-4.37
2581,-1.66,-19.61,0.33,-4.37,-2.48,-4.26
2606,3.13,-11.13,11.77,-1.16,-1.33,-1.02
2632,-0.26,-4.6,7.32,1.25,-0.82,-0.12
2658,4.31,-8.94,9.65,2.21,1.44,2.05
2683,-1.05,-7.05,6.33,4.37,0.04,2.53
2709,0.32,-7.05,4.71,4.37,0.03,3.56
2734,19.61,19.61,19.61,4.37,0.52,4.37
2760,2.38,0.78,9.43,4.37,0.33,2.57
2786,0.24,1.84,5.84,4.37,0.89,3.39
2811,-1.37,14.59,8.67,3.28,0.79,1.2
2837,-0.83,10.07,10.28,-0.32,0.03,-1.0
2862,-2.16,19.24,6.68,-4.37,-1.05,-3.59
2888,14.53,16.0,3.6,-4.37,1.01,-4.37
2914,7.52,-1.96,-4.91,-4.37,-0.27,-4.37
2939,-1.11,-19.61,6.79,-4.37,-2.14,-1.7
2965,-0.93,-12.59,6.99,0.92,-1.42,1.44
2990,-2.05,-8.73,6.97,3.51,-0.01,2.06
3016,-2.49,-9.86,6.27,4.37,0.36,0.88
3042,-2.3,-8.86,5.05,4.37,-0.32,1.25
3067,4.85,4.66,2.99,4.37,0.59,3.57
3093,-0.95,4.76,5.47,4.37,1.2,3.11
3118,1.93,6.46,4.18,4.37,0.96,1.57
3143,-1.22,16.37,8.7,3.37,0.74,0.98
3169,-2.0,13.51,8.83,-0.22,0.11,-0.19
3194,-6.96,19.61,-1.62,-4.37,-1.36,-2.49
3220,8.07,19.61,-5.15,-4.37,-3.41,-4.37
3245,8.95,-5.9,-5.4,-4.37,-1.14,-3.88
3271,2.2,-19.61,16.22,-4.37,-1.39,0.32
3297,8.6,-18.17,10.44,0.05,1.66,0.18
3322,3.79,-6.59,8.91,2.51,-0.28,2.61
3348,1.14,-11.2,8.16,4.37,-0.44,2.88
3373,-3.55,-3.65,3.89,4.37,-1.22,1.92
3399,11.12,7.64,14.53,4.37,-0.54,2.72
3425,-5.33,-1.12,8.11,4.37,2.46,2.4
3450,0.12,7.64,6.63,3.43,0.41,1.32
3476,1.15,10.96,8.41,1.96,0.63,0.79
3501,-0.35,10.07,10.84,-0.86,-0.02,-1.07
3527,0.97,19.61,8.68,-4.37,0.23,-4.37
3553,2.78,4.85,-1.83,-4.37,0.41,-4.37
