Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.33,-1.02,7.79,-0.12,0.21,0.06
62,3.36,-9.37,11.35,4.13,0.05,-0.16
124,-3.2,-6.26,-1.54,4.37,-0.93,0.87
188,5.5,13.69,8.11,3.74,0.78,-0.36
249,4.6,10.03,6.22,-0.38,1.61,-0.12
311,5.33,16.38,7.39,-4.37,1.09,0.15
372,-6.4,-8.34,-6.17,-4.37,-2.31,-1.76
439,5.07,-8.33,11.07,0.23,0.18,0.54
500,3.05,-2.76,7.87,2.44,0.74,0.41
561,-0.78,0.61,0.35,4.37,2.64,0.9
621,0.94,6.28,8.28,3.09,1.08,0.68
681,-1.51,2.16,7.24,2.14,1.83,-0.05
743,1.8,9.46,9.35,-1.93,-0.4,0.18
805,0.98,0.85,7.1,-4.37,-0.36,-1.77
868,2.42,-0.06,10.96,0.67,-0.12,0.32
930,0.78,0.49,9.81,-0.37,0.32,-0.07
992,-1.05,-1.76,7.54,-3.31,0.23,-0.21
1057,1.5,-0.26,8.84,-4.09,-1.58,-1.54
1122,2.72,-12.84,8.02,4.22,1.27,0.25
1182,-11.17,9.67,-5.02,4.37,-1.78,2.54
1246,8.44,2.52,-2.47,4.37,-4.37,-0.27
1309,9.77,19.21,4.56,0.53,0.15,-0.43
1370,4.75,19.41,0.75,-4.37,1.72,-2.76
1432,6.21,10.1,-9.34,-4.37,0.61,2.35
1494,1.55,-9.12,7.01,-1.55,-0.21,0.22
1557,3.11,-6.62,8.84,1.5,0.79,0.57
1618,5.19,-1.29,8.67,4.37,4.37,-0.66
1680,-8.8,5.77,8.36,4.37,2.54,0.05
1740,-2.93,7.21,8.86,-0.88,0.41,-0.65
1804,-5.19,3.38,5.82,-4.12,-1.54,0.15
1867,-1.19,-4.72,6.88,-4.37,-0.7,-4.37
1933,1.01,-3.78,11.56,0.42,-0.02,0.3
1995,-0.04,-3.23,7.28,2.4,-0.48,2.23
2058,0.85,-0.39,4.9,4.37,-0.0,4.37
2120,-1.0,6.65,4.55,4.37,0.15,2.21
