Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.43,-13.8,9.66,3.83,0.27,3.39
26,1.73,-5.99,4.91,4.37,1.32,4.37
52,0.99,-4.65,3.14,4.37,1.34,4.37
77,3.59,8.27,4.63,4.37,-3.45,4.37
103,4.54,-0.49,11.36,4.37,-1.12,3.92
128,-0.12,14.89,8.29,2.85,0.81,1.45
154,-1.22,10.12,8.42,-0.2,-0.16,-0.47
180,-1.12,15.3,8.28,-2.49,-1.13,-3.54
204,11.27,19.61,5.6,-4.37,-0.95,-4.37
230,5.08,4.13,-1.08,-4.37,0.18,-4.37
255,3.88,-19.61,2.43,-4.37,-2.69,-4.37
281,1.49,-17.51,8.25,0.28,-2.9,1.04
306,-0.56,-3.73,11.47,2.25,-2.05,-0.61
332,1.48,-3.92,9.53,3.49,0.74,0.68
358,0.96,-6.4,9.15,4.02,1.14,0.93
383,0.18,-6.68,6.6,4.37,1.56,1.33
409,-5.2,-4.23,1.77,4.37,3.16,1.73
434,-8.65,8.04,-0.22,4.37,0.47,2.73
460,5.66,6.79,12.11,3.66,1.91,3.31
486,-1.78,5.11,3.11,1.73,1.27,2.4
510,-2.13,18.66,9.17,-1.67,0.62,0.48
536,5.41,19.61,5.01,-4.37,-0.6,-4.37
561,2.65,6.61,-5.91,-4.37,-0.35,-4.37
587,19.61,-19.61,19.61,-4.37,-2.35,-3.62
613,1.59,-10.03,9.79,-0.76,-2.06,-0.54
638,3.85,-6.42,8.07,1.55,-0.85,-0.05
664,1.07,-10.07,10.16,3.6,0.34,1.07
689,0.72,-6.31,7.13,4.37,0.7,2.17
715,2.35,-6.64,5.99,4.37,0.62,2.42
741,0.48,-9.8,1.58,4.37,3.63,4.37
766,8.29,6.57,6.66,4.37,1.38,4.37
792,2.35,10.62,7.63,4.37,2.01,3.77
817,-2.25,15.86,8.91,1.37,1.26,1.33
843,-5.62,12.5,7.07,-2.13,0.38,-0.2
868,2.3,19.61,6.88,-4.37,-0.49,-4.37
893,10.78,9.04,-9.55,-4.37,1.12,-4.37
919,4.29,-19.61,-4.3,-4.37,-2.49,-4.37
944,2.47,-19.61,9.95,-0.48,-2.01,0.28
970,3.61,-7.47,10.53,3.39,-1.67,1.53
