Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.85,-0.37,0.74,0.09,-0.1,0.18
63,0.7,-3.63,11.61,0.02,0.06,0.03
123,0.17,-2.91,9.42,-0.13,0.04,-0.02
187,-0.21,-1.73,10.1,-0.1,0.08,-0.03
251,0.51,-3.11,12.66,-0.41,0.16,-0.09
315,-1.47,-0.39,8.63,-0.43,0.23,0.04
378,2.17,0.67,8.07,-0.36,0.26,-0.02
440,2.59,2.47,11.16,-0.2,0.1,-0.07
502,1.4,3.13,11.67,-0.08,-0.02,-0.01
565,1.1,2.78,9.47,-0.02,-0.03,0.01
627,0.06,2.94,8.72,0.1,-0.13,0.01
687,-1.44,0.91,8.96,0.2,-0.03,0.01
749,0.26,-0.55,8.6,0.18,-0.02,0.0
811,0.61,-2.7,11.21,-0.01,-0.02,-0.01
876,-0.34,-0.51,8.61,0.02,0.05,0.0
937,0.72,-1.33,9.61,-0.01,0.03,-0.01
1001,1.05,-0.25,8.79,0.1,0.05,-0.01
1062,-0.32,-0.38,10.46,0.06,0.05,-0.0
1126,-0.09,0.03,9.89,0.0,0.03,0.0
1186,-0.53,-1.92,10.38,-0.28,0.0,-0.07
1251,-0.9,0.25,9.71,0.13,-0.01,-0.04
1314,0.14,-0.65,10.5,-0.01,0.05,0.0
1376,-1.76,1.54,7.42,0.13,-0.11,-0.05
1439,0.51,-1.58,10.87,-0.03,-0.02,-0.02
1504,0.22,-0.25,9.13,-0.03,0.04,-0.0
1567,-3.1,1.87,6.27,-0.12,-0.04,0.0
1630,0.06,-0.94,9.83,0.02,-0.02,-0.04
1694,1.02,-1.01,10.1,-0.05,0.02,-0.01
1757,-1.56,0.4,6.15,0.02,-0.14,0.04
1819,1.0,-1.71,11.51,-0.05,0.03,0.01
1881,1.25,-0.5,9.89,-0.03,0.01,-0.01
1944,2.25,-0.74,16.51,0.25,0.06,-0.03
2006,1.91,-2.42,12.43,-0.07,0.13,0.03
2068,-0.59,-0.75,9.76,-0.11,0.07,0.01
2131,-0.7,-0.31,9.28,-0.07,0.03,-0.01
2196,0.19,-1.69,10.94,-0.13,0.0,-0.03
2259,1.21,-0.43,9.78,-0.18,0.07,0.0
2321,0.6,0.79,9.19,-0.12,0.06,-0.02
2383,0.22,1.8,8.05,-0.16,0.04,-0.01
2444,0.52,0.33,9.0,-0.06,0.09,0.02
2505,0.85,-0.33,9.83,-0.03,0.04,-0.01
2568,-1.12,-0.37,16.45,-0.07,0.07,-0.01
2633,-0.95,0.78,8.38,-0.18,0.1,0.04
2695,0.36,0.58,9.24,-0.11,0.04,-0.02
2757,-0.35,0.07,12.04,-0.09,0.04,-0.01
2820,0.91,0.63,10.29,-0.18,0.09,0.02
2880,0.96,1.01,9.7,-0.06,0.01,-0.02
2942,-1.75,1.71,9.17,-0.13,0.02,0.03
3004,-0.2,0.93,9.12,0.04,-0.04,-0.02
3067,0.49,-0.2,10.28,0.01,-0.0,-0.02
3131,0.2,0.15,3.33,0.0,-0.06,0.09
3191,-0.14,0.77,8.68,0.12,0.0,0.03
3252,0.55,-0.48,9.37,0.11,0.01,0.01
3312,-2.06,-0.04,3.23,0.06,-0.1,0.06
3376,0.16,-2.91,11.31,0.02,0.02,0.01
3436,0.63,-2.37,10.09,-0.1,0.02,-0.03
3499,-3.47,-1.02,10.07,-0.37,0.05,0.04
3563,-1.65,0.56,7.32,-0.13,0.04,0.01
3624,-0.16,-0.61,9.83,-0.17,0.06,-0.03
3689,-0.76,-2.38,13.13,-0.38,0.17,0.06
3752,0.5,2.0,7.28,-0.28,0.14,0.03
3813,0.22,1.25,9.05,-0.04,0.03,-0.01
3874,0.09,0.47,8.5,-0.06,0.06,-0.01
3936,0.55,0.04,8.79,-0.02,0.04,-0.01
3998,-0.29,-0.32,9.66,-0.03,0.07,0.0
4061,0.06,-0.56,10.02,-0.08,0.05,-0.0
4125,-3.1,2.84,6.3,0.01,-0.01,-0.01
4188,0.77,-0.44,10.98,-0.13,0.03,-0.02
4251,0.36,0.23,9.93,-0.16,0.05,-0.01
4313,-1.73,3.12,6.25,-0.14,0.1,0.04
4375,0.81,0.74,9.77,-0.02,0.02,-0.02
4437,0.37,0.18,10.7,-0.04,0.01,-0.02
4499,-0.03,-0.05,10.58,-0.26,0.11,0.04
4562,0.29,0.28,8.87,-0.04,0.02,-0.02
4624,-0.33,-0.27,10.1,-0.04,0.01,-0.02
4688,-0.54,-0.59,10.44,-0.1,0.03,-0.0
4753,1.07,-0.47,9.47,-0.12,0.09,0.01
4815,0.9,0.07,9.77,-0.09,0.04,-0.02
4877,-1.0,1.32,9.79,-0.11,0.08,0.02
4938,0.11,1.26,9.49,-0.05,0.03,-0.01
5000,0.43,0.99,9.13,-0.05,0.01,-0.01
5062,0.11,0.97,8.46,-0.0,0.0,-0.01
5124,0.5,-0.18,9.21,0.04,0.06,0.02
5185,0.75,-0.8,9.6,0.01,0.02,-0.01
5246,-2.49,1.44,7.4,-0.02,-0.01,-0.01
5311,1.14,-1.46,10.49,-0.11,0.04,-0.01
5374,0.4,-0.59,9.53,-0.14,0.05,-0.01
5437,-0.61,-0.44,10.53,-0.3,0.08,0.02
5501,0.84,-0.18,8.97,-0.12,0.1,0.02
5562,1.45,0.01,10.1,-0.07,0.04,-0.02
5624,-1.62,1.8,9.0,-0.03,0.03,-0.01
5688,1.29,0.19,10.91,-0.09,0.05,-0.0
5750,0.8,0.66,9.72,-0.08,0.01,-0.01
5812,0.03,-0.14,10.92,-0.05,0.01,-0.01
5875,1.3,-0.09,9.68,-0.05,0.07,0.01
5937,0.96,0.1,8.98,-0.03,0.02,-0.02
5998,-1.64,1.24,8.99,-0.11,-0.02,-0.02
6063,-0.47,0.32,9.67,-0.07,0.09,0.0
6125,1.83,-1.44,11.86,0.02,0.0,-0.06
6187,1.53,-0.6,11.21,-0.12,0.05,-0.01
6250,0.39,0.3,9.18,-0.06,0.05,-0.0
6312,0.14,-0.01,9.6,-0.01,0.03,-0.01
6375,-0.48,0.12,9.86,-0.04,0.03,-0.01
6438,0.26,-0.06,9.87,-0.03,0.02,-0.0
6502,1.42,-0.59,10.09,0.04,0.03,-0.01
6564,-0.23,0.09,10.18,-0.01,0.01,-0.01
6627,-0.27,0.45,9.7,-0.03,0.02,-0.01
6690,1.1,0.5,9.51,-0.05,0.09,0.02
6751,1.18,0.68,9.87,-0.01,-0.0,-0.03
6814,-0.36,0.95,10.31,-0.03,0.0,-0.02
6877,2.01,-0.17,11.08,-0.11,0.12,0.02
6939,1.2,0.87,9.44,-0.02,0.01,-0.02
7001,-0.11,0.75,10.05,-0.0,0.0,-0.02
7064,1.98,-0.1,10.76,-0.18,0.04,0.01
7126,1.2,0.82,9.53,-0.03,0.05,-0.01
7188,0.89,0.68,10.17,-0.04,0.06,-0.0
7250,-3.59,2.33,7.63,-0.39,0.03,0.07
7312,0.07,1.08,8.86,0.09,0.03,0.02
7371,0.15,0.01,9.82,0.02,-0.01,-0.02
7433,-0.39,0.3,8.56,-0.03,0.02,-0.01
7496,1.02,-0.28,9.38,0.03,0.06,-0.01
7558,-0.17,-0.21,9.95,-0.03,0.05,0.0
7621,1.93,0.22,13.37,0.03,0.08,-0.06
7682,0.99,-0.31,9.68,0.0,0.04,-0.02
7744,-0.59,-0.1,9.79,-0.04,0.05,0.0
7807,-0.06,-0.03,9.34,-0.08,0.05,-0.0
7871,0.6,-0.38,9.08,-0.1,0.02,-0.02
7935,0.18,-0.7,9.79,-0.06,0.08,0.0
7997,0.21,-0.49,9.73,-0.07,0.06,-0.0
8060,-0.65,-0.13,9.83,-0.08,0.01,-0.01
8124,0.64,-0.35,9.91,-0.06,0.05,-0.0
8188,0.42,-0.14,9.82,-0.06,0.04,-0.01
8251,-0.16,-0.2,10.57,-0.11,0.01,-0.02
8315,0.74,-0.4,9.78,-0.08,0.07,0.0
8377,0.47,-0.2,9.92,-0.09,0.05,-0.0
8440,1.25,0.27,8.92,-0.0,0.06,-0.01
8502,-0.81,0.18,10.17,-0.08,0.05,-0.01
8565,-0.36,0.12,9.86,-0.1,0.06,0.0
8627,0.75,-1.77,10.38,-0.05,0.1,0.03
8689,-0.1,0.11,10.09,-0.09,0.04,-0.0
8753,-0.56,0.13,9.83,-0.05,-0.01,-0.02
8817,1.01,-0.11,11.26,0.03,0.07,-0.02
8879,1.15,-0.31,10.53,-0.03,0.08,0.01
8941,-0.46,0.68,9.92,-0.02,0.01,-0.01
9005,0.08,0.51,10.02,-0.04,0.02,-0.01
9067,0.11,-0.4,10.6,-0.11,0.01,-0.01
9130,1.13,-0.48,9.85,-0.05,0.08,0.0
9192,0.72,-0.29,9.78,-0.04,0.04,-0.01
9255,-0.55,0.14,10.37,-0.06,0.08,0.01
9317,-0.18,0.29,9.91,-0.11,0.02,-0.01
9380,0.4,-0.12,9.9,-0.1,0.03,-0.01
9444,0.64,0.26,9.76,-0.22,0.12,0.04
9504,0.49,1.02,10.11,-0.09,0.02,-0.02
9566,-0.26,1.13,10.2,-0.08,0.03,-0.01
9629,0.55,0.34,10.64,-0.05,0.0,-0.02
9692,0.97,0.64,10.16,-0.06,0.05,0.0
9752,1.07,0.42,10.02,-0.03,0.03,-0.01
9814,-0.0,0.29,7.1,-0.06,0.02,-0.01
9877,0.49,0.11,9.44,0.02,-0.01,-0.04
9939,-0.36,-0.35,9.72,-0.04,0.06,0.0
10002,0.31,-0.55,9.89,-0.05,0.05,0.01
10064,2.5,-1.72,11.97,-0.03,0.08,0.0
10126,-0.41,0.46,9.74,-0.05,-0.01,-0.02
10191,-0.77,0.55,9.98,-0.07,0.02,-0.01
10254,0.21,-0.69,10.53,-0.12,-0.02,-0.03
10319,0.55,0.34,9.81,-0.05,0.05,-0.0
10380,0.89,0.15,9.92,-0.03,0.06,0.0
10441,1.31,-2.77,12.0,-0.03,0.13,0.05
10503,0.93,-0.01,10.0,-0.06,0.05,0.0
10565,-1.0,0.05,9.64,-0.02,-0.02,-0.02
10630,-0.61,-0.17,9.8,-0.04,0.02,-0.01
10694,-1.59,0.17,10.24,-0.05,0.02,-0.01
10757,1.01,-0.34,10.0,-0.12,0.07,0.0
10819,0.83,-0.19,9.86,-0.1,0.03,-0.02
10883,1.09,0.2,7.73,-0.05,0.03,-0.0
10945,0.0,0.08,10.18,-0.05,0.08,-0.0
11007,0.25,0.34,9.95,-0.06,0.06,0.01
11067,1.02,0.27,10.27,-0.03,0.04,-0.02
11129,0.12,-0.02,10.1,-0.02,0.02,-0.02
11192,-0.84,0.35,9.95,-0.06,0.04,-0.0
11256,0.27,-0.13,9.32,-0.08,0.05,0.0
11318,0.28,-0.61,10.0,-0.09,0.0,-0.02
11381,0.62,-0.51,9.77,-0.03,0.05,0.0
11443,0.33,-0.11,9.81,-0.04,0.04,-0.0
11506,1.45,-0.79,11.36,-0.11,0.12,0.02
11568,-0.3,0.86,9.72,-0.06,0.02,-0.02
11631,-0.28,0.5,10.13,-0.09,0.02,-0.01
11694,-3.5,3.38,7.78,-0.22,0.01,0.03
11756,0.05,0.15,9.72,-0.02,0.03,-0.02
11818,0.57,-0.3,9.96,-0.01,-0.02,-0.02
11882,-0.15,0.1,9.85,-0.01,-0.0,-0.02
11947,-0.64,-0.94,11.94,-0.12,-0.01,-0.02
12013,0.61,-0.64,9.76,-0.07,0.08,0.01
12075,0.86,-0.67,9.83,-0.06,0.05,-0.01
12138,-0.78,-1.32,8.0,0.06,-0.09,-0.06
12202,-0.52,0.74,9.66,-0.03,-0.01,-0.02
12267,0.71,0.37,10.03,-0.02,0.04,0.0
12328,0.97,0.26,10.07,-0.02,0.02,-0.01
12390,-2.36,1.68,10.67,0.09,-0.03,-0.02
12453,0.16,-0.15,9.83,-0.11,0.03,-0.01
12516,0.7,-0.54,9.61,-0.08,0.04,-0.01
12579,1.19,-1.26,10.84,0.09,0.06,-0.01
12641,1.19,-1.31,10.48,-0.05,0.08,0.01
12703,-0.85,-0.17,9.58,-0.05,0.03,-0.01
12768,-0.17,-0.29,10.06,-0.05,0.02,-0.01
12833,0.35,-0.37,9.56,-0.04,0.01,-0.02
12896,-0.07,-0.31,9.74,-0.07,0.07,0.0
12959,0.2,-0.39,9.85,-0.08,0.05,-0.0
13022,-0.97,0.16,9.98,-0.08,0.03,-0.01
13086,0.77,-0.11,9.96,-0.09,0.03,-0.01
13149,0.6,0.04,9.86,-0.08,0.04,-0.01
13211,-0.52,0.78,9.57,-0.07,0.06,0.01
13272,0.76,0.25,9.92,-0.07,0.02,-0.01
13334,0.34,0.43,10.13,-0.05,0.02,-0.02
13396,1.05,-0.69,11.38,-0.1,0.1,0.01
13458,-0.67,0.81,9.69,-0.09,0.0,-0.02
13522,-0.21,0.4,9.98,-0.09,0.02,-0.02
13585,1.48,-1.75,11.77,0.01,0.12,0.02
13646,1.97,-0.42,10.35,-0.07,0.05,-0.01
13709,-0.35,0.14,9.84,-0.05,0.02,-0.02
13772,-0.53,0.01,9.84,-0.07,0.04,-0.0
13835,-2.38,1.45,8.13,-0.12,0.03,0.03
13897,-0.02,-0.23,9.49,-0.05,0.02,-0.01
13962,0.85,-0.7,9.89,-0.03,0.01,-0.02
14025,0.62,-1.17,11.49,0.03,0.06,-0.0
14087,0.15,-0.51,9.98,-0.05,0.06,0.0
14149,-0.48,-0.28,9.72,-0.06,0.02,-0.01
14213,-1.96,0.02,9.57,-0.19,0.03,0.03
14275,-0.05,0.19,9.51,-0.02,-0.01,-0.02
14340,0.77,0.04,9.97,-0.01,-0.01,-0.02
14403,-0.04,0.4,9.44,-0.04,0.03,-0.01
14466,0.13,0.48,8.91,-0.1,0.01,-0.01
14528,0.8,-0.62,9.66,-0.05,0.08,0.01
14590,0.66,-0.6,9.67,-0.05,0.05,-0.01
14653,2.71,1.63,7.25,-0.16,0.14,0.03
14714,2.36,-0.35,9.84,-0.1,0.02,-0.02
14777,1.19,0.32,10.02,-0.13,0.03,-0.02
14839,-2.44,3.02,4.62,0.09,-0.06,-0.08
14902,0.89,-0.19,10.68,-0.1,0.06,0.01
14964,1.42,0.11,10.11,-0.03,0.02,-0.0
15026,1.62,-1.07,13.96,0.1,0.09,-0.02
15088,0.51,-0.43,9.99,-0.07,0.09,0.01
15150,-0.7,-0.21,9.7,-0.07,0.03,-0.01
15215,-4.0,2.38,6.59,-0.09,-0.02,-0.0
15279,-0.39,-1.28,10.01,-0.1,0.06,0.0
15342,0.93,-1.23,9.65,-0.06,0.02,-0.01
15406,0.2,-1.5,10.31,-0.1,-0.05,-0.04
15470,-1.26,-0.45,9.53,-0.03,0.02,-0.01
