Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.97,0.93,9.48,-0.04,0.02,-0.01
63,-1.01,0.79,8.95,-0.0,-0.07,-0.04
127,2.03,-1.01,10.64,-0.05,0.02,-0.01
191,0.52,-0.03,9.38,0.01,0.03,-0.01
252,-0.28,-0.04,8.86,-0.02,0.02,-0.01
317,0.9,-0.51,9.39,-0.21,0.11,0.0
379,0.4,-0.23,8.77,-0.12,0.1,0.01
441,0.42,-0.08,9.79,-0.12,0.07,-0.01
504,2.62,-0.37,12.06,-0.29,0.15,0.0
566,0.81,1.26,8.92,0.01,0.05,0.01
625,0.98,0.65,9.38,0.07,0.01,0.0
684,0.01,0.18,9.2,0.05,-0.01,-0.01
746,0.75,-0.52,9.58,-0.04,0.06,0.0
808,0.36,-0.61,9.37,-0.05,0.08,0.01
870,0.1,-0.65,9.36,-0.06,0.04,-0.01
933,0.33,-0.66,10.22,-0.14,0.04,-0.02
996,0.24,-0.4,9.64,-0.11,0.08,0.01
1058,0.48,-0.19,9.94,-0.1,0.05,-0.01
1121,4.05,-0.19,19.61,-0.06,0.02,-0.16
1184,-0.35,0.82,8.8,-0.11,0.07,0.02
1246,0.25,0.69,9.47,-0.06,0.04,0.0
1307,0.52,0.69,10.11,-0.04,0.04,-0.01
1369,0.24,1.98,12.9,0.33,-0.24,-0.17
1431,-3.8,-1.29,9.82,0.03,-0.05,-0.01
1495,-1.65,-1.92,8.4,-0.06,0.09,0.03
1559,1.53,-2.67,14.43,-0.31,0.18,-0.05
1622,-1.26,0.65,8.29,-0.16,0.07,0.01
1684,0.44,0.2,9.65,-0.12,0.07,0.0
1744,-0.97,3.03,6.26,0.08,0.02,-0.09
1806,-1.44,1.16,10.03,0.1,0.0,-0.01
1868,1.47,-0.75,10.44,0.05,0.06,0.01
1929,-2.99,-2.26,14.79,-0.06,-0.11,-0.2
1995,-3.85,0.85,7.03,0.07,0.09,0.06
2055,3.36,-2.72,9.09,-0.03,0.12,-0.0
2118,0.35,-1.68,8.09,-0.27,-0.07,-0.02
2183,-1.05,-0.17,8.73,-0.18,-0.01,-0.03
2249,0.57,-1.2,9.97,-0.2,0.07,-0.02
2312,0.19,-0.55,9.52,-0.15,0.07,-0.0
2375,-1.56,0.91,8.58,0.01,-0.03,-0.06
2438,-1.74,-0.07,10.92,-0.13,0.08,0.0
2502,0.28,-0.2,9.46,-0.1,0.09,0.03
