Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-2.14,0.66,8.24,-0.3,0.06,0.04
62,-0.92,0.21,8.21,-0.05,0.0,-0.04
125,-0.27,-0.78,10.35,-0.12,0.04,-0.02
189,-1.39,1.19,1.6,0.02,-0.04,0.03
251,1.65,-0.11,12.27,-0.05,0.02,-0.04
315,0.84,1.72,10.64,-0.1,0.0,-0.0
377,1.32,0.43,12.06,0.24,0.13,-0.04
437,1.62,-1.84,11.84,0.04,-0.02,-0.04
500,-0.6,0.23,9.16,0.04,-0.06,0.01
562,-0.87,-0.03,8.74,0.04,-0.01,0.0
625,0.62,-0.27,8.0,0.16,0.03,0.01
686,0.78,-2.02,9.64,0.04,0.01,-0.02
748,-2.79,0.44,7.83,-0.39,-0.01,0.06
811,-0.25,-0.95,8.85,0.03,-0.01,-0.05
876,-0.04,-1.38,10.01,-0.19,0.04,-0.02
940,-0.32,-0.35,10.71,-0.01,0.04,-0.02
1005,-0.69,0.84,9.88,-0.15,0.05,0.01
1067,0.15,0.92,9.59,-0.02,0.0,-0.01
1129,-2.67,2.26,7.87,-0.31,-0.03,0.04
1192,-0.15,0.18,9.49,0.19,-0.08,-0.02
1255,0.11,-1.24,10.89,0.0,-0.01,-0.01
1318,0.26,-1.77,12.42,0.15,0.07,-0.0
1380,0.24,-1.78,11.38,-0.13,0.05,0.02
1442,-0.96,-0.09,8.83,-0.04,0.01,-0.01
1507,0.17,-0.58,9.33,0.0,0.02,-0.01
1569,0.37,0.09,8.65,0.06,0.05,-0.02
1629,0.25,-0.83,9.62,0.01,0.05,-0.01
1691,0.34,-0.82,10.05,-0.05,0.04,-0.0
1754,-0.4,1.24,6.39,-0.1,0.05,0.04
1816,0.44,-0.54,8.94,0.01,0.06,-0.01
1878,0.7,-1.21,10.19,-0.02,0.04,-0.02
1941,-0.85,-0.62,8.39,-0.24,0.06,0.07
2004,0.35,-0.45,8.64,-0.01,0.06,-0.03
2068,0.72,-1.59,10.21,-0.09,0.05,-0.03
2131,-2.9,2.56,5.84,-0.25,0.06,0.05
2193,-0.69,-0.17,9.52,-0.14,0.07,-0.04
2257,-0.15,-0.34,10.24,-0.26,0.12,-0.03
2322,1.77,-1.33,9.73,-0.45,0.21,-0.01
2385,0.06,2.51,8.69,-0.13,0.05,-0.03
2447,0.8,1.6,10.81,-0.06,0.05,-0.01
2509,0.88,2.65,7.37,0.13,-0.02,-0.0
2571,1.09,0.27,11.19,0.13,0.0,-0.01
2631,0.52,-0.51,10.54,0.05,0.01,0.0
2692,1.41,-0.07,12.27,0.32,-0.0,-0.04
2755,-0.04,-0.85,11.24,-0.04,0.04,0.0
2819,-0.38,0.06,9.17,-0.01,0.03,0.0
2880,0.76,-2.3,12.14,-0.06,0.08,0.02
2942,-1.48,0.3,8.96,-0.11,0.01,-0.01
3006,-0.96,0.08,9.52,-0.08,0.04,-0.01
3069,0.86,-1.56,11.2,-0.05,0.03,-0.03
3132,1.29,-0.96,9.86,-0.11,0.05,-0.01
3195,-0.04,-0.28,9.32,-0.05,0.02,-0.02
3260,-2.12,1.36,7.44,-0.33,0.05,0.07
3322,-0.92,-0.32,8.54,-0.08,0.0,-0.04
3386,-0.23,-1.51,10.37,-0.19,0.05,-0.02
3451,-0.29,-1.45,10.82,-0.26,0.1,-0.0
3515,-0.68,-0.28,9.35,-0.18,0.06,-0.02
3580,-0.21,-0.38,10.03,-0.2,0.08,-0.0
3645,0.85,-1.83,13.15,-0.16,0.08,-0.05
3708,1.41,-0.37,10.35,-0.24,0.11,0.0
3770,0.15,0.56,9.22,-0.11,0.04,-0.01
3832,-0.13,0.76,11.77,0.12,-0.03,-0.04
3895,1.44,-1.66,10.71,-0.16,0.06,-0.01
3958,-0.19,-0.41,8.91,-0.14,0.04,-0.01
4023,0.11,0.18,8.32,-0.29,0.11,0.03
4083,1.37,0.38,9.16,-0.14,0.12,0.02
4144,1.45,1.52,10.08,-0.06,0.04,-0.01
4206,1.02,3.23,7.83,-0.18,0.06,0.01
4266,1.06,1.11,8.87,0.11,0.04,0.01
4326,0.85,0.19,9.45,0.08,-0.01,-0.02
4387,-2.36,2.15,7.73,-0.25,0.01,0.02
4449,-0.98,0.18,9.22,-0.06,-0.02,-0.03
4514,0.34,-0.64,10.31,-0.15,0.06,-0.01
4577,0.28,1.25,6.85,-0.15,0.07,-0.0
4639,0.75,0.72,9.73,-0.07,0.1,-0.0
4701,1.01,0.6,10.74,-0.08,0.07,-0.0
4763,-0.79,3.22,1.62,0.14,-0.03,-0.09
4826,1.67,-1.04,13.38,-0.04,0.02,-0.03
4889,0.71,0.85,9.48,-0.07,0.02,-0.01
4951,-2.99,1.57,7.42,-0.41,-0.06,0.02
5014,-0.48,1.94,8.05,0.19,-0.07,-0.03
5077,0.9,0.05,10.86,-0.01,0.0,-0.02
5139,0.34,1.7,0.73,0.24,0.07,-0.02
5200,2.34,0.01,12.18,0.22,0.06,-0.03
5261,0.51,-1.05,10.69,0.01,-0.01,-0.02
5324,0.4,-2.63,13.04,0.32,0.07,0.03
5384,2.16,-3.04,12.88,-0.02,0.04,-0.06
5448,-0.35,0.5,8.65,-0.06,0.03,-0.0
5511,-0.15,0.5,8.94,-0.03,0.04,-0.0
5574,-0.16,2.4,5.83,0.15,-0.01,-0.05
5637,0.87,-0.23,10.98,-0.03,0.08,-0.0
5701,-2.34,1.15,7.7,-0.5,0.04,0.04
5762,-1.2,2.96,6.82,-0.08,0.01,-0.01
5826,0.13,-0.13,10.65,0.02,-0.02,-0.03
5889,0.26,0.12,9.24,-0.07,0.04,-0.01
5951,0.61,0.1,9.26,0.09,0.06,-0.0
6011,0.03,-0.14,9.9,-0.0,0.05,-0.01
6074,-0.66,-0.68,11.66,-0.11,0.08,0.03
6138,-1.35,1.26,7.96,-0.06,-0.04,-0.02
6202,0.35,-0.53,10.25,-0.02,-0.01,-0.02
6267,0.24,0.06,9.29,-0.06,0.04,-0.0
6329,1.07,-0.58,8.96,-0.19,0.07,-0.0
6392,0.15,-1.07,9.25,-0.18,0.1,-0.0
6455,0.22,-1.15,9.94,-0.23,0.11,-0.0
6518,5.79,-2.26,19.61,-0.57,0.43,-0.24
6582,0.01,3.09,6.74,-0.33,0.08,-0.01
6643,1.19,2.51,10.11,-0.1,0.03,-0.01
6705,0.2,4.62,-0.31,0.18,-0.32,0.02
6767,0.63,0.65,11.51,0.22,-0.12,-0.06
6829,-0.63,-0.14,10.32,0.16,-0.06,-0.02
6894,-3.4,2.44,6.79,0.09,-0.12,0.01
6956,-0.84,-0.87,8.89,0.16,-0.01,-0.01
7020,-0.07,-1.78,10.11,0.01,0.01,-0.01
7084,0.69,-1.99,10.53,0.13,0.06,-0.02
7146,2.08,-3.14,11.95,-0.03,0.08,-0.03
7209,-0.06,-0.91,9.77,-0.14,0.07,0.0
7272,0.15,0.17,7.43,-0.08,0.05,-0.01
7334,1.45,-0.78,9.09,0.01,0.05,-0.02
7396,0.74,-1.16,10.29,-0.06,0.06,-0.01
7459,0.12,-0.57,9.7,-0.08,0.06,0.0
7521,-1.65,3.14,6.05,-0.15,0.09,0.05
7583,-0.2,-0.23,9.82,-0.0,0.04,-0.02
7648,-0.56,-0.28,10.54,-0.17,0.06,-0.01
7712,-1.4,1.02,9.38,-0.19,0.13,0.06
7774,-0.19,1.24,8.94,-0.07,0.06,0.01
7836,-0.02,0.59,10.19,-0.07,0.04,-0.01
7899,1.52,3.74,7.92,0.13,-0.07,-0.03
7961,1.62,-0.75,11.45,-0.01,0.07,-0.01
8024,0.56,0.41,10.41,-0.13,0.09,0.0
8085,1.86,0.6,9.43,0.04,0.06,-0.01
8146,0.71,-0.01,10.14,-0.01,0.05,-0.01
8209,-0.13,-0.1,9.96,-0.11,0.07,0.0
8272,-1.1,0.76,3.68,-0.1,-0.02,-0.04
8337,-0.29,-1.43,11.4,-0.23,0.01,-0.02
8402,-0.08,-0.3,8.83,-0.06,0.01,-0.02
8466,1.49,-0.93,8.83,-0.14,0.06,-0.01
8529,-0.22,-0.27,9.53,-0.1,0.1,0.0
8592,0.48,0.17,10.21,-0.17,0.12,0.01
8653,2.45,-0.66,14.97,0.03,0.18,-0.03
8715,2.71,0.17,12.06,-0.17,0.12,0.02
8776,0.94,0.83,10.37,-0.09,0.04,-0.01
8838,2.96,-1.23,14.74,0.34,0.08,-0.04
8900,-0.49,-4.05,5.43,0.18,-0.22,0.01
8963,-2.2,-0.45,10.18,-0.06,-0.07,-0.02
9029,-1.85,-0.81,8.87,0.09,-0.02,-0.0
9093,-0.76,0.8,7.97,-0.22,0.04,0.01
9155,-0.4,-0.49,8.73,-0.07,0.01,-0.02
9220,0.45,-0.66,7.3,-0.2,0.06,-0.01
9283,-2.97,3.24,9.86,-0.26,0.02,-0.01
9346,-2.2,0.14,10.64,-0.07,0.07,0.01
9408,0.04,-1.27,10.42,-0.13,0.12,0.01
9470,0.06,-1.87,10.08,-0.23,0.15,0.02
9532,-1.87,-0.08,8.3,-0.17,0.04,-0.01
9597,-1.36,-0.43,9.95,-0.19,0.11,-0.01
9661,-0.39,1.6,7.05,-0.25,0.26,0.04
9723,2.0,0.99,10.27,-0.19,0.12,-0.01
9785,1.11,2.27,11.08,-0.16,0.07,-0.01
9847,2.12,0.81,11.98,-0.12,0.01,-0.01
9909,1.11,1.62,10.07,-0.0,-0.04,-0.01
9972,1.14,0.98,10.35,0.07,-0.04,-0.01
10034,-3.39,3.08,7.22,-0.01,-0.15,-0.01
10099,-0.4,-0.06,10.64,0.11,0.02,0.01
10161,0.45,-0.45,9.95,0.09,0.01,-0.0
10223,-3.51,1.33,7.26,0.05,-0.09,-0.0
10286,-0.68,-0.67,9.98,0.06,0.04,0.0
10348,0.4,-0.87,9.7,0.03,0.02,-0.0
10410,-0.32,-0.75,9.61,0.01,-0.0,-0.01
10474,-1.26,-1.26,10.93,-0.03,-0.06,-0.04
10540,0.34,-0.89,9.52,0.0,0.02,-0.01
10602,0.6,-1.17,9.6,-0.03,0.02,-0.02
10665,1.47,2.15,8.8,0.36,-0.2,-0.05
10727,1.09,-0.66,10.75,-0.03,0.04,-0.0
10790,0.24,0.44,9.77,-0.01,0.04,-0.0
