Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.12,-6.0,9.56,0.5,-0.08,-0.0
65,2.36,4.29,12.45,1.77,-0.12,-0.87
127,-0.14,1.43,9.79,-1.02,0.08,0.3
189,-2.15,-1.85,8.99,-0.94,-0.01,1.0
253,0.79,-2.63,10.0,1.99,-0.14,-0.36
317,0.4,4.24,9.51,-0.4,-0.04,-0.95
380,-0.15,-2.9,10.63,-1.3,0.09,0.97
443,-3.85,-8.76,9.41,1.24,-0.33,-0.51
508,0.24,4.91,9.2,0.26,-0.12,-1.11
570,1.6,-1.8,9.04,-1.89,0.24,1.01
632,-4.87,-8.52,8.32,0.96,-0.11,-0.93
697,1.24,4.86,10.71,0.67,-0.14,-0.52
759,0.06,0.27,10.22,-1.14,0.17,0.44
820,0.16,-1.32,10.02,-0.01,0.01,0.46
882,-0.33,1.4,10.9,1.43,-0.19,-0.63
945,1.35,3.81,10.89,-2.28,0.47,1.23
1006,-3.84,-9.86,7.5,0.07,-0.07,-0.51
1071,-0.61,3.58,12.07,2.1,-0.29,-0.82
1134,0.12,7.98,8.85,-1.94,0.23,1.6
1195,-0.13,-4.37,9.26,-1.3,0.1,1.17
1258,-0.04,-3.28,10.61,1.37,-0.13,-0.73
1323,-0.52,6.19,8.79,1.04,0.2,-1.44
1385,4.28,-0.28,11.53,-2.31,0.47,1.37
1447,-0.18,-2.88,9.67,-0.65,0.05,1.13
1510,-0.46,1.84,13.47,2.99,-0.51,-0.77
1573,-0.8,9.43,9.33,-2.24,0.48,0.98
1635,0.57,-7.9,7.61,-1.57,-0.14,1.05
1698,-1.54,-1.49,10.38,2.71,-0.33,-0.57
1763,1.48,6.27,8.54,-0.51,-0.05,-0.65
1826,-0.3,-4.43,8.26,-1.57,0.09,0.87
1889,0.02,-1.86,8.82,0.84,-0.14,-0.02
1953,1.01,4.45,8.97,1.38,0.06,-1.17
2013,-0.41,1.18,8.35,-2.22,0.27,0.53
2075,-0.0,-3.3,8.26,-0.51,0.75,0.28
2138,-0.34,-1.15,9.79,1.0,0.02,-0.14
2202,0.81,4.22,11.66,1.04,-0.1,-0.61
2264,-0.63,-1.58,9.4,-1.23,0.13,0.39
2327,0.85,-7.56,9.14,1.03,-0.08,0.04
2389,0.71,1.81,10.02,0.34,0.02,-0.2
2450,0.74,0.47,10.56,-0.77,-0.31,-0.12
2513,-1.1,-1.37,5.3,0.28,0.44,-0.06
2576,-3.11,0.61,12.22,-0.53,-0.29,0.6
2640,-0.38,3.28,9.45,0.06,0.16,-0.01
2702,0.82,-0.19,10.36,0.35,0.08,-0.44
2764,-0.44,-1.05,10.04,0.07,-0.01,0.43
2827,-0.16,0.47,9.98,0.47,-0.01,0.12
2889,-0.37,1.48,10.21,-0.81,-0.16,-0.02
2954,0.11,-1.45,10.36,-0.51,-0.15,-0.11
3019,0.57,1.2,9.71,-0.21,0.5,-0.06
3081,-0.22,0.08,9.67,0.82,-0.3,0.21
3143,0.66,1.5,9.85,0.22,0.07,0.31
3202,-0.82,1.9,7.22,0.3,-0.12,0.65
3264,5.44,2.09,19.61,-1.44,1.57,-0.52
3326,-1.08,-1.53,9.34,-0.36,0.03,0.09
3389,-0.43,0.14,10.08,0.39,-0.07,-0.03
3453,-0.13,0.82,9.95,-0.31,0.06,-0.01
3516,-0.25,-0.74,9.85,-0.05,0.04,0.01
3579,0.02,1.51,12.26,0.25,-0.28,0.15
3640,-0.02,4.13,8.01,-0.69,-0.05,-0.3
3705,-3.55,1.77,-0.68,-1.06,1.75,-1.51
3769,0.67,-0.5,9.29,0.82,0.09,-0.41
3831,-0.83,-1.36,10.2,-0.12,0.08,0.0
3895,-0.49,-1.2,9.85,0.91,0.02,-0.23
3958,-0.2,1.24,9.88,-0.57,0.02,-0.01
4021,-0.41,0.37,14.07,1.1,-0.02,-0.23
4085,-1.25,0.38,6.23,0.51,-0.07,-0.01
4148,2.26,2.99,7.48,-1.07,1.19,-1.05
4210,-0.27,-0.07,10.06,0.27,0.12,0.04
4272,-0.25,0.56,9.85,-0.28,0.02,0.01
4334,0.85,-2.3,10.47,-0.81,0.13,0.85
4396,-1.0,-3.03,9.62,0.47,0.02,-0.01
4459,0.47,2.73,9.51,0.99,-0.11,-0.89
4521,-0.11,3.77,9.29,-1.09,0.12,0.37
4583,-0.83,-3.46,9.07,-0.48,0.07,0.81
4647,-0.13,-0.23,9.92,0.36,-0.04,-0.2
4711,1.23,2.46,9.49,0.89,-0.01,-0.49
4773,-0.38,5.19,10.45,-1.86,0.18,1.47
4835,-2.49,-7.18,7.78,0.19,-0.02,-0.28
4900,1.52,3.59,7.75,1.45,-0.04,-1.26
4962,-1.33,3.53,9.74,-0.62,-0.13,-0.31
5027,-1.2,-3.47,8.4,-1.23,0.15,1.06
5090,0.63,-2.71,9.92,1.31,-0.02,-0.69
5153,1.43,4.87,9.56,0.85,0.07,-1.37
5214,1.45,-0.74,10.56,-2.38,0.33,0.83
5276,-0.08,-4.03,9.09,0.04,-0.01,0.62
5339,-0.4,2.26,11.09,1.66,-0.22,-0.77
5403,0.35,6.23,9.84,-2.15,0.46,1.11
5463,1.35,-3.19,8.68,-0.3,0.11,1.57
5525,-1.06,-0.34,9.03,1.48,-0.07,-0.84
5590,-2.49,3.13,11.57,0.02,0.12,-1.07
5652,-2.02,-0.67,9.53,-2.14,0.22,1.38
5715,-0.6,-4.46,8.48,1.5,-0.13,-0.41
5780,2.45,5.74,10.55,1.12,0.37,-1.03
5841,0.97,1.6,12.73,-2.46,0.56,0.77
5901,-1.52,-3.93,9.58,-0.34,0.06,0.88
5965,-1.16,1.46,10.9,1.95,-0.08,-0.74
6028,-2.37,10.49,8.22,-0.8,-0.38,0.73
6092,-0.73,-6.86,9.9,-1.23,0.03,0.6
6155,-0.68,-3.17,9.53,1.31,-0.08,-0.14
6219,1.69,4.41,9.22,1.05,0.15,-1.43
6280,-1.12,-2.11,10.94,-2.13,0.03,0.73
6343,-1.59,-1.66,9.59,0.24,-0.05,0.56
6407,-0.01,0.09,10.37,1.19,-0.05,-1.15
6470,-0.02,3.29,9.77,-0.47,0.06,0.0
6532,-1.42,-1.87,9.16,-1.7,0.39,1.44
6596,-0.83,-3.96,8.66,1.07,-0.21,-0.56
6660,-0.45,3.83,9.8,0.99,0.03,-0.51
6722,0.08,4.35,10.47,-1.99,0.4,0.73
6783,1.47,-4.01,8.78,-0.32,0.07,1.07
6845,-0.39,-2.15,9.55,1.49,-0.07,-0.77
6910,-1.46,4.21,7.14,0.06,0.04,-0.98
6972,-0.71,2.32,10.02,-1.67,0.17,1.14
7034,-0.39,-3.07,9.36,-0.21,-0.09,1.21
7098,0.94,2.87,10.68,1.47,-0.07,-0.96
7160,1.07,3.08,10.24,-0.4,-0.04,-0.77
7224,0.66,-3.16,10.02,-1.97,-0.04,0.81
7287,0.66,-4.36,10.47,0.99,-0.12,0.01
7349,1.1,0.91,9.48,1.63,-0.11,-1.14
7411,1.24,4.44,11.07,-2.28,0.42,1.03
7472,-1.86,-3.33,10.08,-0.68,0.01,0.98
7535,-0.98,-0.76,9.2,1.67,-0.05,-0.68
7600,0.34,4.49,9.33,0.04,0.04,-1.15
7661,-3.09,-2.27,8.78,-1.71,0.07,0.28
7724,-0.23,-1.59,9.93,2.0,-0.07,-0.0
7789,-0.67,3.89,9.69,-0.19,0.01,-0.6
7852,-2.41,-2.55,8.33,-1.92,0.24,0.47
7915,-0.59,-4.1,9.55,0.89,-0.04,-0.06
7980,0.74,3.36,8.65,1.44,0.01,-1.23
8041,-0.19,2.77,9.82,-0.89,0.03,0.23
8103,-1.41,-3.27,9.57,-0.96,0.09,1.12
8166,0.08,-3.07,9.62,1.14,-0.06,-0.25
8229,0.92,2.89,9.48,0.69,0.05,-0.85
8290,0.76,5.24,11.44,-1.9,0.4,1.32
8350,-1.17,-2.59,9.83,-0.49,0.04,1.36
8414,-0.78,-1.47,10.04,1.53,-0.03,-0.85
8478,0.4,5.41,9.9,0.1,0.05,-1.08
8539,2.98,-4.12,12.28,-1.89,0.1,0.64
8601,-0.15,-2.83,10.72,0.14,-0.11,0.47
8664,0.24,3.6,9.88,1.02,-0.13,-0.79
8726,-0.05,2.18,10.13,-0.98,0.11,0.29
8788,-5.24,-7.18,8.79,-0.96,-0.21,-0.11
8854,-1.09,-1.47,9.37,1.71,-0.17,-0.87
8919,-1.16,3.72,9.22,0.05,-0.07,-0.56
8982,-1.56,-3.35,9.01,-1.51,0.05,0.41
9046,-0.3,-2.8,9.41,1.09,-0.03,-0.01
9110,1.02,2.43,10.02,0.35,-0.01,-0.66
9172,-1.21,4.26,10.08,-1.5,0.12,0.32
9234,-2.26,-5.02,8.57,-0.04,0.03,-0.06
9299,0.24,1.55,10.47,1.54,-0.14,-0.82
9361,-0.52,2.35,9.74,-0.64,0.1,0.17
9423,0.68,-1.82,10.47,-1.02,-0.02,1.06
9487,-0.89,-1.65,9.93,0.36,0.01,0.0
9549,-0.62,1.79,10.96,1.01,-0.15,-0.8
9612,-0.38,4.35,9.8,-1.76,0.14,1.01
9674,-2.49,-4.46,7.62,-0.24,-0.02,0.59
9739,-1.15,-1.14,9.73,1.52,-0.15,-0.93
