Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.17,-3.04,11.31,-0.03,-0.91,-0.11
65,-1.17,-0.97,5.95,-0.32,-0.31,-0.2
131,-0.39,-0.53,10.35,-0.13,0.16,0.03
194,-0.45,0.11,11.37,0.61,-0.25,0.1
256,-2.77,-4.94,2.0,-0.12,-0.32,0.24
321,-0.74,-0.09,9.13,-0.19,0.6,0.08
384,-1.04,-1.96,9.13,0.91,0.01,0.01
446,-1.57,-2.13,4.46,-0.1,-0.1,-0.04
511,2.59,9.37,10.76,-0.09,-0.56,-0.02
575,-0.43,0.11,10.89,0.77,0.31,0.37
635,-1.87,-3.31,5.27,0.28,-0.09,0.15
698,-4.75,5.55,7.52,1.25,-0.56,-0.61
762,0.96,3.82,12.8,-0.04,0.08,-0.26
824,-1.13,-0.52,4.7,0.27,0.84,0.21
885,1.73,3.63,14.21,-0.28,2.25,-0.46
947,-0.23,3.64,9.89,0.06,0.23,-0.15
1009,-2.15,0.71,10.83,0.78,-0.21,0.39
1071,-4.41,-2.59,9.21,0.34,-0.38,0.23
1134,-0.92,-1.24,7.79,-0.9,-0.42,-0.41
1200,-15.34,8.34,-19.61,-4.37,1.79,-1.88
1265,0.08,-4.3,9.63,0.38,-0.52,-0.08
1328,-2.37,-5.13,7.62,0.66,-0.55,-0.03
1393,-5.8,3.19,13.23,0.53,-0.93,0.86
1455,-0.55,0.58,9.81,0.39,0.34,0.16
1515,4.19,2.73,19.61,-0.39,-0.81,-0.01
1579,-0.29,-0.21,9.96,0.05,-0.14,-0.08
1643,0.26,1.12,10.66,0.54,0.22,0.05
1703,-0.26,1.96,10.48,-0.17,-0.32,0.19
1766,0.54,0.64,9.83,0.42,0.11,-0.07
1826,-0.0,1.33,10.44,-0.23,0.09,0.07
1888,-0.79,-1.33,9.41,-0.29,0.08,0.13
1952,-0.45,-0.27,9.64,0.34,0.01,-0.02
2015,0.36,0.43,10.24,0.24,0.23,0.32
2074,-0.02,-0.98,9.94,-0.16,0.06,0.04
2138,-0.22,0.42,9.91,0.0,0.02,-0.01
2199,-4.46,-0.95,9.69,0.73,0.17,0.72
2261,0.04,-0.77,9.8,-0.08,0.01,0.02
2323,-0.05,0.27,10.02,-0.05,-0.0,-0.01
2388,-10.29,-2.64,4.98,1.29,-0.93,0.72
2451,0.75,0.1,10.37,0.06,-0.05,-0.01
2513,-0.13,-0.22,9.86,-0.15,0.03,-0.0
2578,-1.37,3.04,6.84,0.09,0.67,-0.22
2639,-0.23,-0.06,10.2,-0.05,-0.01,-0.01
2705,-15.81,19.61,0.3,-3.29,-4.37,-0.08
2770,-1.81,0.33,8.68,-0.13,-0.52,0.05
2833,-0.51,0.5,9.93,0.06,-0.1,-0.01
2897,14.5,-18.83,7.81,-0.2,-0.53,-0.16
