Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-0.28,0.41,9.83,-0.05,0.05,-0.01
64,-0.19,0.38,9.87,-0.06,0.05,-0.01
127,-0.32,0.45,9.86,-0.05,0.03,-0.0
190,-0.05,0.44,9.82,-0.05,0.04,-0.0
253,-0.43,0.45,9.88,-0.06,0.04,-0.01
317,-0.19,0.38,9.89,-0.05,0.05,-0.01
380,-0.23,0.36,9.83,-0.06,0.03,-0.0
443,-0.5,0.41,9.81,-0.06,0.03,-0.0
506,-0.25,0.43,9.96,-0.05,0.03,-0.0
570,-0.31,0.46,9.83,-0.06,0.0,-0.0
633,-0.45,0.49,9.79,-0.06,0.05,-0.01
696,-0.11,0.34,9.96,-0.06,0.06,-0.01
759,-0.22,0.41,9.92,-0.06,0.0,-0.0
823,-0.28,0.5,9.87,-0.06,0.03,-0.01
886,-0.21,0.4,9.93,-0.05,0.05,-0.01
949,-0.13,0.38,9.87,-0.06,0.05,-0.0
1012,-0.16,0.39,9.89,-0.06,0.03,-0.0
1076,-0.22,0.38,9.85,-0.05,0.02,-0.0
1139,-0.2,0.44,9.91,-0.06,0.03,-0.01
1202,-0.16,0.3,9.85,-0.07,0.05,-0.01
1265,-0.19,0.35,9.85,-0.05,0.03,-0.01
1329,-0.2,0.41,9.87,-0.06,0.04,-0.01
1392,-0.15,0.33,9.88,-0.05,0.04,-0.0
1455,-0.14,0.38,9.95,-0.06,0.03,-0.01
1518,-0.34,0.42,9.85,-0.06,0.04,-0.0
1582,-0.2,0.4,9.95,-0.05,0.04,-0.0
1645,-0.07,0.37,9.96,-0.05,0.03,-0.0
1708,-0.21,0.37,9.9,-0.06,0.05,-0.01
1771,-0.19,0.49,9.86,-0.06,0.02,-0.01
1835,-0.45,0.42,9.75,-0.07,0.01,-0.0
1898,-0.18,0.39,9.85,-0.05,0.05,-0.01
1961,0.08,0.34,9.96,-0.06,0.03,-0.01
2023,-0.27,0.41,9.95,-0.05,0.02,-0.0
2086,-0.18,0.33,9.9,-0.05,0.05,-0.01
2149,-0.19,0.44,9.9,-0.06,0.0,-0.0
2213,-0.31,0.41,9.87,-0.06,0.03,-0.01
2276,-0.11,0.37,9.95,-0.05,0.05,-0.0
2339,-0.02,0.4,9.89,-0.07,0.02,-0.0
2402,-0.18,0.42,9.87,-0.06,0.02,-0.0
2466,-0.34,0.38,9.81,-0.07,0.03,-0.0
2529,-0.3,0.43,9.84,-0.06,0.05,-0.01
2592,-0.06,0.38,9.87,-0.05,0.03,-0.0
2655,-0.21,0.37,9.82,-0.06,0.02,-0.01
2719,-0.05,0.48,9.93,-0.06,0.03,-0.0
2782,-0.12,0.34,9.91,-0.06,0.04,-0.0
2845,-0.12,0.41,9.89,-0.06,0.03,-0.01
2908,-0.25,0.37,9.9,-0.06,0.03,-0.0
2972,-0.31,0.4,9.87,-0.06,0.03,-0.01
3035,-0.07,0.38,9.96,-0.05,0.05,-0.0
3098,-0.31,0.34,9.78,-0.07,0.04,-0.01
3161,-0.39,0.41,9.85,-0.06,0.02,-0.01
3225,-0.22,0.36,9.9,-0.05,0.04,-0.01
3288,-0.11,0.42,9.96,-0.05,0.05,-0.01
3351,-0.06,0.35,9.88,-0.06,0.01,-0.0
3414,-0.29,0.43,9.79,-0.06,0.01,-0.01
3478,-0.23,0.37,9.82,-0.06,0.05,-0.01
3541,-0.28,0.39,9.89,-0.06,0.03,-0.0
3604,-0.23,0.43,9.91,-0.06,0.03,-0.0
3667,-0.17,0.36,9.89,-0.07,0.05,-0.01
3731,0.18,0.27,9.91,-0.05,0.03,-0.0
3792,-0.1,0.51,9.9,-0.07,-0.05,-0.0
3857,-0.36,0.39,9.94,-0.07,0.1,-0.01
3920,-0.08,0.35,9.92,-0.07,0.02,-0.01
3984,-0.26,0.38,9.94,-0.05,0.06,-0.01
4047,-0.15,0.27,9.82,-0.06,0.0,-0.01
4110,-0.4,0.42,9.84,-0.04,0.08,-0.01
