Time_ms,Piezo
,0
54927,0
54955,0
54982,1
55009,0
55037,1
55064,0
55091,0
55118,0
55145,1
55173,0
55200,0
55227,0
55255,0
55282,0
55309,0
55337,0
55364,0
55391,0
55419,0
55446,0
55474,1
55501,0
55528,0
55556,0
55583,0
55610,0
55638,0
55665,0
55692,0
55720,0
55747,0
55774,0
55802,1
55829,0
55856,1
55884,0
55911,0
55938,0
55966,0
55993,1
56021,0
56048,0
56075,1
56103,0
56130,1
56157,1
56185,0
56212,0
56239,1
56267,0
56294,1
56321,0
56349,0
56376,0
56404,0
56431,0
56458,0
56486,0
56513,0
56540,0
56568,0
56595,0
56623,0
56650,0
56677,0
56705,0
56732,1
56759,0
56787,0
56814,1
56841,0
56869,1
56896,0
56923,1
56951,0
56978,0
57005,0
57033,0
57060,0
57087,0
57115,1
57142,0
57170,0
57197,1
57224,0
57252,0
57279,0
57306,0
57334,1
57361,0
57388,0
57416,1
57443,0
57470,0
57498,0
57525,0
57552,0
57580,0
57607,0
57634,0
57662,0
57689,1
57717,0
57744,0
57771,0
57799,0
57826,0
57853,0
57881,0
57908,1
57935,0
57963,0
57990,0
58017,1
58045,0
58072,1
58099,1
58127,1
58154,1
58181,0
58209,0
58236,0
58264,0
58291,0
58318,1
58346,1
58373,0
58400,1
58428,0
58455,1
58482,0
58510,0
58537,0
58564,1
58592,0
58619,0
58646,0
58674,0
58701,0
58728,1
58756,0
58783,0
58811,1
58838,0
58865,0
58893,1
58920,0
58947,0
58975,1
59002,0
59029,0
59057,0
59084,0
59111,1
59139,0
59166,0
59193,0
59221,0
59248,1
59276,0
59303,0
59330,0
59358,0
59385,0
59412,1
59440,0
59467,0
59494,0
59522,0
59549,0
59576,0
59604,0
59631,0
59659,0
59686,0
59713,1
59741,0
59768,0
59795,0
59823,0
59850,0
59877,0
59905,0
59932,1
59959,0
59987,0
60014,0
60041,0
60069,1
60096,0
60123,0
60151,1
60178,0
60205,1
60233,0
60260,0
60287,2
60315,0
60342,0
60369,2
60397,1
60424,1
60451,0
60479,1
60506,4
60534,0
60561,0
60588,0
60616,0
60643,6
60670,3
60698,5
60725,0
60752,0
60780,6
60807,5
60835,0
60862,9
60889,9
60917,1
60944,8
60972,5
60999,9
61026,9
61054,8
61081,7
61108,7
61136,6
61163,8
61190,7
61218,5
61245,10
61272,13
61300,9
61327,13
61354,9
61382,4
61409,13
61436,4
61464,10
61491,13
61519,10
61546,5
61573,6
61601,6
61628,7
61655,6
61683,6
61710,6
61737,6
61765,6
61792,6
61818,5
61846,6
61873,5
61900,5
61928,7
61955,3
61983,2
62010,7
62037,6
62065,0
62092,0
62119,7
62147,1
62174,16
62201,3
62229,12
62256,4
62283,4
62311,4
62338,3
62365,0
62393,0
62420,0
62448,0
62475,0
62502,0
62530,0
62557,0
62584,0
62612,0
62639,0
62666,0
62694,0
62721,0
62748,0
62776,0
62803,0
62830,0
62858,0
62885,0
62912,0
62940,0
62967,0
