Time_ms,Piezo
0,0
20,0
41,22
61,340
82,351
102,0
123,0
142,0
163,0
183,0
204,142
224,253
245,271
265,0
286,0
306,0
327,0
346,0
367,1
387,196
408,620
428,328
449,0
469,0
489,0
510,0
530,0
550,261
570,397
591,0
611,0
632,0
652,0
673,0
693,24
714,300
734,400
755,0
775,0
796,0
816,0
837,0
857,0
878,275
898,470
919,0
938,0
958,0
979,0
999,0
1020,73
1040,271
1061,303
1081,0
1102,0
1122,0
1143,0
1163,0
1184,23
1204,325
1225,361
1245,0
1266,0
1286,0
1306,0
1326,0
1347,3
1367,318
1388,371
1408,0
1428,0
1449,0
1469,0
1490,0
1510,140
1531,241
1551,304
1572,1
1592,0
1613,0
1633,0
1654,1
1673,136
1694,238
1714,310
1735,0
1755,0
1776,0
1796,0
1817,0
1837,0
1858,176
1878,299
1898,114
1919,0
1939,0
1960,0
1980,0
2001,0
2021,0
2041,84
2061,235
2082,278
2102,0
2123,0
2143,0
2164,0
2184,0
2205,0
2225,270
2246,351
2266,0
2287,0
2307,0
2328,0
2348,48
2369,96
2389,130
2409,177
2430,41
2450,0
2471,0
2490,0
2511,0
2531,0
2552,101
2572,321
2593,320
2613,0
2634,0
2654,0
2675,0
2695,0
2716,13
2736,177
2757,248
2777,59
2798,0
2818,0
2839,0
2858,0
2878,0
2899,12
2919,207
2940,250
2960,0
2981,0
3001,0
3022,0
3042,0
3063,0
3083,64
3104,214
3124,161
3145,0
3165,0
3186,0
3206,0
3226,0
3246,0
3267,0
3287,180
3308,210
3328,0
3348,0
3369,0
3389,0
3410,0
3430,13
3451,228
3471,327
3492,84
3512,0
3533,0
3553,0
3574,0
3593,20
3614,163
3634,231
3655,283
3675,0
3696,0
3716,0
3737,0
3757,12
3778,67
3798,127
3818,164
3839,228
3859,18
3880,0
3900,0
3921,0
3941,0
3962,14
3982,195
4003,245
4023,95
4044,0
4064,0
4085,0
4104,0
4125,0
4145,11
4166,232
4186,345
4207,65
4227,0
4248,0
4268,0
4289,0
4309,10
4329,118
4350,187
4370,184
4391,0
4411,0
4432,0
4452,0
4473,0
4492,0
4513,0
4533,19
4554,339
4574,373
4595,0
4615,0
4636,0
4656,0
4677,0
4697,0
4718,95
4738,361
4759,515
4779,0
4799,0
4820,0
4840,0
4860,0
4880,0
4901,5
4921,270
4942,378
4962,60
4983,0
5003,0
5024,0
5044,0
5065,0
5085,0
5106,195
5126,306
5147,96
5167,0
5188,0
5207,0
5228,0
5248,0
5268,1
5289,73
5309,276
5330,429
5350,0
5371,0
5391,0
5412,0
5432,0
5453,0
5473,160
5494,266
5514,422
5535,288
5555,0
5576,0
5596,0
5616,0
5636,0
5657,0
5677,1
5698,203
5718,329
5738,176
5759,0
5779,0
5800,0
5820,0
5841,0
5861,0
5882,2
5902,344
5923,547
5943,1
5963,0
5983,0
6004,0
6024,0
6045,0
6065,0
6086,97
6106,392
6127,369
6147,0
6168,0
6188,0
6209,0
6229,0
6249,0
6269,62
6289,261
6310,183
6330,0
6351,0
6371,0
6392,0
6412,0
6433,0
6453,0
6474,223
6494,375
6515,0
6535,0
6556,0
6576,0
6597,0
6616,0
6637,7
6657,207
6677,275
6698,0
6718,0
6739,0
6759,0
6780,0
6800,0
6821,11
6841,343
6862,459
6882,0
6903,0
6923,0
6944,0
6964,0
6984,0
7004,1
7025,4
7045,326
7066,214
7086,0
7107,0
7127,0
7148,0
7168,0
7188,0
7209,211
7229,406
7250,203
7270,0
7291,0
7311,0
7331,0
7351,0
7372,0
7392,1
7413,0
7433,52
7454,184
7474,209
7495,22
7515,0
7536,0
7556,0
7577,0
7597,4
7618,0
7638,0
7657,342
7678,383
7698,0
7719,0
7739,0
7760,0
7780,0
7801,1
7821,2
7842,327
7862,297
7883,0
7903,0
7924,0
7944,0
7965,0
7984,0
8005,0
8025,1
8046,166
8066,122
8087,0
8107,0
8127,0
8148,0
8168,0
8189,0
8209,0
8230,146
8250,465
8271,280
8291,0
8312,0
8332,0
8352,0
8372,0
8393,2
8413,308
8434,369
8454,17
8475,0
8495,0
8516,0
8536,0
8557,0
8577,0
8597,155
8618,344
8638,376
8659,0
8679,0
8700,0
8719,0
8740,0
8760,0
8781,24
8801,345
8822,461
8842,0
8863,0
8883,0
8904,0
8924,0
8945,0
8965,5
8986,215
9006,300
9027,241
9047,0
9068,0
9087,0
9107,0
9128,0
9148,0
9169,0
9189,0
9210,208
9230,384
9251,71
9271,0
9292,0
9312,0
9333,0
9353,0
9374,4
9393,186
9414,285
9434,82
9455,0
9475,0
9496,0
9516,0
9537,0
9557,0
9577,168
