Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.06,-0.44,9.37,0.01,0.04,-0.03
62,0.11,-0.94,10.58,-0.06,0.05,-0.01
125,0.02,-0.52,9.79,-0.09,0.05,0.0
187,0.2,-0.44,9.7,-0.06,0.04,-0.0
250,0.21,-0.58,9.92,-0.05,0.03,-0.01
313,1.77,-6.62,11.54,-0.13,0.11,-0.08
376,-0.77,0.63,7.33,-0.04,0.01,-0.01
440,-0.11,-0.7,9.73,0.01,0.04,-0.01
503,-1.63,1.49,2.48,0.09,-0.04,-0.06
566,1.16,-3.19,12.02,-0.14,0.03,-0.02
629,-0.09,-0.99,9.27,-0.15,0.03,-0.01
694,-0.12,-1.05,9.79,-0.09,0.05,-0.01
758,-0.91,-1.48,7.29,-0.38,0.14,0.05
822,-0.8,0.79,8.48,-0.06,0.04,-0.01
885,0.09,-0.89,10.63,-0.09,0.05,-0.01
948,3.58,-0.06,19.61,0.1,0.17,-0.1
1010,1.32,-1.27,11.42,-0.26,0.08,0.01
1072,0.64,0.68,9.3,-0.15,0.06,-0.01
1134,-0.1,-3.12,12.1,-0.03,0.12,0.04
1197,-0.13,2.22,8.45,-0.19,0.06,0.04
1259,-0.08,1.36,9.36,0.05,-0.02,-0.01
1322,0.98,-1.67,11.03,0.24,0.31,-0.04
1384,0.27,-0.66,10.39,-0.14,-0.0,0.0
1447,0.08,-0.01,8.78,0.03,-0.01,-0.01
1511,-1.61,1.39,2.68,0.05,-0.07,-0.05
1574,0.78,-2.44,11.55,-0.12,0.02,-0.02
1637,0.44,-0.65,9.2,-0.12,0.05,-0.01
1700,-1.76,-7.67,4.11,-0.03,-0.19,-0.03
1766,-0.13,0.45,8.54,-0.03,0.04,-0.01
1830,0.66,-1.0,10.42,-0.08,0.08,-0.0
1893,-1.78,1.71,8.76,-0.37,0.04,0.02
1955,-1.49,1.13,8.14,-0.08,-0.01,-0.02
2019,0.05,-1.04,10.41,-0.1,0.04,-0.01
2082,-1.55,-2.13,9.84,0.48,-0.54,0.07
2146,0.48,-1.84,10.86,-0.22,0.03,-0.01
2209,-0.11,-0.1,8.63,-0.06,0.01,-0.01
2273,0.85,-1.66,17.35,0.41,-0.26,-0.03
2336,1.23,-1.95,11.23,-0.21,0.06,0.0
2398,0.22,-0.41,8.95,-0.11,0.04,-0.01
2462,1.86,-2.21,15.1,0.22,0.14,-0.06
2524,0.41,-0.72,11.59,-0.09,0.08,0.01
2586,0.04,0.23,9.52,-0.08,0.05,0.0
2646,0.94,-2.35,13.76,0.16,0.08,-0.03
2708,-1.14,-0.44,10.72,-0.09,0.05,0.01
2772,-0.63,0.17,9.16,-0.06,0.02,-0.01
2835,-1.1,4.09,-0.39,0.06,-0.23,0.01
2898,1.45,-2.49,12.16,-0.03,0.05,-0.01
2961,0.13,-0.57,9.9,-0.09,0.06,0.01
3023,-2.38,3.94,4.89,-0.12,0.05,0.05
3085,-0.09,-0.89,10.2,0.01,-0.01,-0.05
3150,-0.27,-1.02,10.26,-0.11,0.03,-0.01
3215,-1.92,2.89,9.11,-0.18,0.01,0.0
3276,0.23,-0.52,9.32,-0.03,0.04,-0.01
3340,1.07,-1.33,10.6,-0.07,0.04,-0.01
3403,-2.24,4.47,4.43,0.14,0.07,-0.03
3465,0.2,-1.48,11.09,-0.0,0.01,-0.03
3528,0.19,-0.91,9.67,-0.14,0.04,-0.0
3591,-1.6,2.91,4.6,0.05,-0.03,-0.05
3654,0.82,-1.71,10.82,-0.05,0.05,-0.0
3717,0.8,-0.87,9.9,-0.07,0.05,0.0
3779,0.23,-0.06,9.92,0.29,-0.01,-0.05
3842,-0.97,-0.86,10.93,-0.1,0.06,0.01
3906,-0.52,-0.04,8.99,-0.07,0.03,0.01
3969,1.41,0.36,12.92,0.41,-0.19,-0.09
4031,0.33,-2.29,11.4,-0.12,0.06,-0.01
4094,-0.1,-0.54,9.59,-0.16,0.08,0.01
4157,4.09,-4.0,10.31,-0.48,0.46,-0.07
4221,-0.24,1.37,7.36,-0.12,0.02,-0.01
4284,0.63,-0.34,10.21,-0.1,0.06,-0.02
4347,-1.34,0.77,8.18,-0.48,0.01,0.04
4409,-0.69,2.72,7.83,0.0,-0.03,-0.03
4472,0.44,0.65,10.9,-0.02,-0.0,-0.02
4535,7.08,-2.15,19.61,0.08,0.43,-0.01
4597,3.55,-1.58,12.19,-0.1,0.01,0.04
4659,-0.12,0.51,8.82,0.17,-0.04,-0.01
4723,0.56,-3.87,14.59,0.17,0.1,0.02
4783,1.04,-2.91,11.13,-0.03,0.04,0.02
4845,-0.79,-1.16,8.65,0.04,0.01,-0.0
4908,-0.37,-0.34,2.63,-0.13,0.07,-0.0
4973,1.78,-3.63,12.63,0.07,0.07,-0.04
5035,0.12,-2.03,10.21,-0.12,0.05,-0.01
5098,-0.1,-0.68,7.55,-0.14,0.07,0.0
5162,-0.79,-0.23,7.33,0.2,-0.13,-0.09
5226,0.38,-1.68,10.76,-0.12,0.06,-0.0
5289,0.51,-4.24,8.12,0.12,-0.02,-0.07
5352,1.17,-0.46,9.5,-0.16,0.09,0.01
5414,0.32,0.3,8.98,-0.06,0.04,-0.01
5476,-0.13,0.42,6.35,-0.12,0.04,-0.0
5539,0.6,-0.65,10.43,0.09,0.08,-0.0
5601,0.64,-0.95,10.89,-0.03,0.07,0.01
5663,0.15,-0.39,10.07,-0.06,0.03,-0.01
5727,-0.86,0.72,8.97,-0.23,-0.01,-0.0
5791,0.01,-0.34,9.59,0.01,0.02,-0.01
5853,2.53,-0.1,10.55,0.03,-0.01,-0.05
5916,2.06,-2.52,13.77,-0.01,0.06,-0.06
5979,-0.17,-0.55,10.38,-0.11,0.05,0.01
6043,0.18,-0.41,9.51,-0.03,0.04,0.01
