Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-1.86,1.35,10.07,-0.03,0.08,-0.04
64,0.07,0.13,10.35,-0.18,0.08,-0.0
126,-3.16,-5.08,-2.64,0.16,-0.19,0.04
190,-1.64,3.63,7.08,-0.0,-0.03,0.01
254,0.43,1.45,10.39,0.13,-0.03,-0.01
316,0.68,0.47,10.49,0.08,-0.04,-0.02
378,-2.97,2.96,5.79,-0.15,0.01,0.01
440,0.1,0.46,9.18,0.04,0.01,-0.03
500,0.15,0.48,9.9,-0.05,0.02,-0.02
563,1.11,-0.3,7.32,-0.04,0.07,-0.02
626,2.55,-2.24,13.07,0.05,0.08,-0.07
688,-0.06,-0.39,9.96,-0.26,0.08,0.01
751,0.09,0.53,9.11,-0.22,0.12,0.0
812,-0.51,3.57,0.07,-0.4,-0.04,0.09
875,0.33,3.08,11.56,0.14,-0.0,-0.04
937,0.46,2.19,10.75,0.13,-0.03,-0.0
999,0.4,0.64,9.39,0.13,-0.08,-0.01
1061,-1.87,1.34,12.79,0.31,-0.11,-0.05
1125,0.33,-0.09,9.73,-0.01,0.04,0.01
1187,0.52,-0.05,8.91,-0.05,0.01,-0.01
1250,-1.69,0.33,-0.32,0.02,-0.04,0.02
1313,1.26,-3.18,11.25,0.13,0.13,-0.01
1375,2.02,-2.1,9.73,-0.05,0.02,-0.03
1439,-1.34,0.01,6.38,-0.17,-0.01,-0.04
1503,-1.11,-1.19,9.93,-0.05,0.11,-0.06
1568,-1.62,-0.88,9.95,-0.39,0.19,0.02
1631,0.57,0.22,9.3,-0.36,0.23,0.01
1692,-0.57,1.77,6.14,-0.17,-0.05,0.07
1755,2.14,1.32,14.13,-0.18,0.05,0.01
1816,1.56,0.93,9.56,0.1,-0.03,0.01
1876,-0.68,0.22,9.32,0.08,-0.06,-0.02
1940,0.26,2.16,6.46,-0.23,0.24,0.05
2000,1.74,1.61,7.64,0.01,0.02,-0.03
2061,0.62,2.54,10.46,0.01,-0.05,-0.03
2123,-2.29,2.77,1.78,0.09,0.0,-0.01
2185,2.82,-0.36,12.05,0.4,-0.2,0.01
2247,-3.18,-1.61,9.69,0.04,-0.31,0.02
2310,-5.08,-0.78,9.11,-0.16,0.08,0.04
2374,-0.13,-1.16,8.2,-0.61,0.25,0.03
2437,-1.91,1.99,9.55,0.08,0.05,-0.04
2499,-0.04,1.74,11.78,-0.03,0.07,-0.0
2562,0.22,0.91,9.89,-0.05,0.02,-0.0
2624,-1.77,-0.06,11.2,-0.03,0.02,-0.05
2689,0.35,0.82,10.24,-0.25,0.12,0.02
2750,0.9,1.53,9.19,-0.21,0.07,-0.02
2812,-0.78,0.3,14.69,0.13,-0.33,-0.04
2875,-0.79,3.32,7.82,-0.0,0.11,0.04
2937,2.64,-1.1,9.35,0.26,0.01,-0.01
2999,0.83,-1.62,9.94,0.15,-0.08,-0.03
3063,0.62,-2.59,13.38,-0.12,0.07,0.03
3125,0.57,0.05,8.55,-0.14,0.03,-0.01
3187,-0.19,0.97,9.47,-0.11,0.05,-0.02
3250,0.13,0.68,10.22,-0.1,0.06,-0.0
3312,0.45,-1.52,12.55,-0.32,0.03,-0.0
3375,0.73,1.54,9.14,-0.21,0.09,0.01
3436,1.14,2.26,9.48,-0.09,0.03,-0.01
3498,-3.16,5.09,8.18,-0.28,0.05,0.02
3560,1.6,1.76,6.94,0.18,-0.08,0.05
3621,-0.07,-0.74,10.24,0.04,-0.08,-0.07
3685,-1.72,-1.07,9.75,-0.11,0.01,-0.01
3750,-1.27,-0.86,11.59,-0.32,0.14,0.02
3813,1.15,0.38,9.07,-0.37,0.17,0.01
3874,1.44,3.41,10.22,-0.28,0.1,-0.02
3936,1.98,4.56,9.94,-0.07,0.05,-0.03
3998,1.23,2.66,8.77,0.26,-0.0,-0.09
4060,-0.49,0.47,10.73,-0.04,0.01,0.0
4122,0.95,0.12,10.09,-0.12,0.06,0.01
4183,0.91,1.31,12.74,-0.36,0.07,0.03
4244,-0.53,3.83,9.32,0.0,-0.05,-0.01
4307,-0.78,2.95,9.93,0.2,-0.07,-0.01
4370,0.12,0.85,10.08,0.2,-0.05,-0.01
