Time_ms,Piezo
0,3
20,26
41,47
61,40
82,0
101,0
122,0
142,0
163,2
183,17
204,40
224,36
245,1
264,0
285,0
305,0
326,0
346,0
367,0
387,2
408,12
428,4
447,0
468,0
488,0
509,0
529,0
550,0
570,16
591,54
611,56
632,0
651,0
672,0
692,0
713,8
733,28
754,41
774,27
795,0
815,0
836,0
856,0
877,11
897,29
917,43
938,10
958,0
979,0
998,0
1019,0
1039,10
1060,40
1080,45
1101,10
1121,0
1142,0
1162,0
1183,0
1203,9
1224,31
1244,46
1265,44
1285,5
1306,0
1325,0
1346,0
1366,0
1386,8
1407,25
1427,50
1448,54
1468,0
1489,0
1509,0
1530,0
1550,5
1571,15
1591,34
1612,51
1632,42
1652,0
1672,0
1693,0
1713,0
1734,11
1754,28
1775,57
1795,61
1816,0
1836,0
1857,0
1877,0
1897,0
1918,10
1938,40
1959,47
1978,24
1999,0
2019,0
2040,0
2060,0
2081,0
2101,0
2122,17
2142,35
2163,24
2183,0
2204,0
2224,0
2245,0
2265,2
2285,23
2305,46
2325,30
2346,0
2366,0
2387,0
2407,0
2428,2
2448,3
2469,11
2489,34
2510,21
2530,0
2551,0
2571,0
2591,0
2611,9
2632,7
2652,23
2673,25
2693,2
2714,0
2734,0
2755,0
2775,0
2796,0
2816,2
2836,24
2857,43
2877,35
2898,9
2917,0
2938,0
2958,0
2979,0
2999,0
3020,0
3040,32
3061,38
3081,0
3102,0
3122,0
3143,0
3163,1
3183,2
3203,18
3224,49
3244,16
3265,0
3285,0
3305,0
3326,1
3346,2
3367,12
3387,35
3408,34
3428,0
3449,0
3469,0
3490,0
3509,3
3530,12
3550,44
3571,44
3591,0
3612,0
3632,0
3653,0
3673,0
3694,0
3714,0
3735,24
3755,34
3775,0
3796,0
3815,0
3836,0
3856,0
3877,9
3897,13
3918,17
3938,0
3959,0
3979,0
4000,1
4020,1
4041,1
4061,7
4081,22
4101,0
4122,0
4142,0
4163,3
4183,0
4204,3
4224,20
4244,23
4265,0
4285,0
4306,0
4326,0
4347,0
4366,0
4387,0
4407,9
4428,31
4448,29
4469,0
4489,0
4510,0
4530,0
4551,2
4571,25
4592,52
4612,40
4633,0
4653,0
4673,0
4693,0
4713,7
4734,38
4754,67
4775,22
4795,0
4816,0
4836,0
4857,0
4877,0
4898,16
4918,20
4939,27
4959,22
4980,0
4999,0
5020,0
5040,1
5061,0
5081,12
5102,29
5122,24
5143,0
5163,0
5183,0
5204,0
5224,0
5245,0
5265,0
5285,16
5305,6
5326,0
5346,0
5367,0
5387,0
5408,0
5428,12
5449,25
5469,41
5490,18
5510,0
5531,0
5551,0
5572,0
5591,0
5612,32
5632,44
5652,14
5673,0
5693,0
5714,0
5734,0
5755,3
5775,8
5796,17
5816,28
5837,18
5857,0
5878,0
5898,0
5918,0
5938,0
5959,2
5979,15
6000,30
6020,0
6041,0
6061,0
6082,0
6102,0
6122,2
6143,16
6163,20
6184,4
6203,0
6224,0
6244,0
6265,1
6285,15
6306,20
6326,35
6347,0
6367,0
6388,0
6408,0
6429,1
6449,4
6470,1
6489,19
6510,27
6530,0
6551,0
6571,0
6591,2
6612,0
6632,4
6653,9
6673,20
6694,0
6714,0
6735,0
6755,0
6775,0
6795,1
6816,0
6836,1
6857,25
6877,16
6898,0
6918,0
6939,0
6959,0
6980,0
7000,6
7021,12
7041,28
7060,11
7081,0
7101,0
7122,0
7142,0
7163,0
7183,1
7204,14
7224,23
7245,0
7265,0
7286,0
7306,0
7327,1
7346,4
7367,7
7387,17
7408,34
7428,16
7449,0
7469,0
7490,0
7510,0
7530,1
7551,2
7571,11
7592,14
7612,0
7633,0
7652,0
7673,0
7693,0
7714,1
7734,0
7755,0
7775,29
7796,59
7816,0
7837,0
7857,0
7878,0
7898,0
7918,0
7938,21
7959,17
7979,0
7999,0
8020,0
8040,2
8061,3
8081,2
8102,19
8122,25
8143,0
8163,0
8184,0
8204,0
8224,0
8244,9
8265,22
8285,44
8306,34
8326,0
8347,0
8367,0
8388,0
8408,1
8429,12
8449,28
8469,39
8490,44
8510,0
8531,0
8550,0
8571,0
8591,0
8612,0
8632,0
8653,25
8673,36
8694,0
8714,0
8735,0
8755,0
8776,0
8796,0
8816,0
8836,6
8857,30
8877,60
8898,25
8918,0
8938,0
8959,0
8979,2
9000,1
9020,0
9041,4
9061,29
9082,65
9102,18
9123,0
9142,0
9163,0
9183,0
9204,0
9224,6
9245,22
9265,41
9286,3
9306,0
9327,0
9347,0
9368,0
9388,0
9409,3
9428,23
9448,12
9469,0
9489,0
9510,0
9530,0
9551,0
9571,2
9592,16
9612,23
9633,27
9653,0
9674,0
9694,0
9715,0
9735,1
9756,6
9776,20
9797,30
9817,39
9838,0
9858,0
9879,0
9899,0
9919,2
9940,0
9959,19
9980,35
10001,48
10022,15
10042,0
10062,0
10082,0
10103,0
10123,0
10144,0
10164,8
10185,25
10205,20
10226,0
10246,0
10267,0
10287,0
10308,0
10328,0
10349,3
10369,19
10389,32
10410,17
10430,0
10451,0
10471,0
10492,0
10512,0
10533,12
10553,39
10574,35
10594,0
10615,0
10635,0
10656,0
10676,1
10697,1
10717,0
10738,15
10758,33
10779,18
10799,0
10820,0
10839,0
10860,0
10880,0
10900,0
10921,6
10941,14
10962,21
10982,0
11003,0
11023,0
11044,0
11064,0
11085,0
11105,4
11126,17
11146,28
11167,9
11187,0
11208,0
11228,0
11249,0
11269,8
11290,9
11310,20
11331,36
11351,16
11372,0
11392,0
11412,0
11433,0
11453,0
11474,4
11494,19
11515,33
11535,20
11556,0
11576,0
11597,0
11616,0
11637,0
11657,0
11678,1
11698,20
11719,51
11739,16
11760,0
11780,0
11801,0
11821,0
11842,2
11862,20
11882,36
11903,35
11923,0
11944,0
11964,0
11985,0
12005,2
12026,1
12046,6
12067,23
12087,27
12108,0
12128,0
12149,0
12169,0
12190,0
12210,3
12231,25
12251,24
12272,20
12292,0
12313,0
12333,0
12354,0
12374,0
12394,0
12414,2
12434,16
12455,25
12475,0
12496,0
12516,0
12537,0
12557,0
12578,0
12598,0
12619,14
12639,59
12660,64
12680,0
12701,0
12721,0
12742,0
12762,0
12783,4
12803,23
12824,39
12844,48
12865,0
12885,0
12905,0
12926,0
12946,0
12967,0
12987,4
13008,15
13028,39
13049,39
13069,0
13090,0
13110,0
13131,0
13151,0
13172,0
13192,3
13212,22
13232,52
13254,0
13273,0
13294,0
13314,0
13335,0
13355,0
13375,3
13396,1
13416,19
13437,38
13457,0
13478,0
13498,0
13519,0
13539,1
13560,3
13580,3
13601,12
13621,33
13642,60
13662,18
13683,0
13703,0
13724,0
13744,0
13765,0
13785,1
13806,6
13826,27
13847,64
13867,0
13887,0
13908,0
13928,0
13949,0
13969,8
13989,32
14009,56
14030,59
14051,39
14072,0
14091,0
14112,0
14132,0
14153,0
14173,16
14194,33
14214,40
14235,2
14255,0
14276,0
14296,0
14317,0
14337,11
14357,18
14378,42
14398,57
14419,6
14439,0
14460,0
14480,0
14501,0
14521,9
14542,30
14562,55
14583,68
14603,60
14624,0
14644,0
14665,0
14685,0
14706,8
14726,21
14747,33
14767,49
14788,31
14808,0
14829,0
14849,0
14869,0
14890,0
14910,1
14931,28
14951,56
14972,33
14992,0
15013,0
15033,0
15053,0
15073,1
15094,18
15114,51
15135,75
