Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.44,4.24,8.4,4.37,-0.03,2.28
26,10.38,8.6,19.61,4.25,2.45,3.2
52,-1.14,2.49,7.62,4.37,2.0,2.03
77,2.18,0.64,6.16,2.97,0.45,1.25
103,-3.32,10.07,9.22,0.06,0.46,0.07
128,-1.67,13.19,6.24,-3.93,-0.46,-2.52
154,4.48,4.21,6.02,-4.37,-0.29,-4.37
180,-0.36,-12.08,8.07,-3.62,0.33,-0.86
205,1.0,3.21,10.95,-2.92,-0.9,-0.12
231,-2.09,-5.97,7.52,-2.26,-0.67,0.58
255,0.52,-8.01,8.64,0.56,-0.48,1.67
281,2.22,-5.62,8.47,3.19,-0.41,3.18
306,2.94,-1.11,9.2,4.37,-0.65,3.92
332,2.07,12.52,14.25,2.8,1.26,3.11
358,-2.12,2.71,10.22,1.44,0.53,0.3
383,2.01,-7.13,9.36,2.94,0.91,-2.97
409,-3.2,-1.13,8.14,4.37,-1.51,-4.37
434,-0.37,12.86,7.97,2.86,-1.35,-1.41
460,0.92,14.87,8.17,-2.02,-0.61,-2.2
486,-2.61,10.32,6.05,-4.37,-1.75,-2.82
511,2.27,8.59,5.14,-4.37,-1.7,-0.29
537,5.09,0.64,3.4,-4.37,-1.08,1.05
561,2.0,-19.61,6.06,-2.15,-0.71,-1.61
587,1.41,-9.85,4.04,4.37,0.36,1.92
613,2.59,-6.58,7.34,4.37,0.7,2.77
638,3.51,-2.89,4.24,4.37,1.76,3.49
664,11.18,8.24,19.61,4.37,1.98,3.71
689,5.6,19.61,3.98,4.37,1.37,2.89
715,-4.99,17.13,8.12,0.29,0.2,-0.2
741,-2.07,14.54,11.18,-3.63,0.08,-2.28
766,5.07,19.36,4.36,-4.37,0.74,-4.37
792,-2.1,-19.61,2.69,-4.37,-0.17,-4.37
817,3.55,-8.28,9.22,-4.37,-1.32,-2.76
843,-1.25,-5.17,5.71,-3.93,-1.74,-1.92
869,-3.11,-7.79,3.86,-2.75,-3.09,-0.8
893,1.37,-8.59,6.25,-0.85,-4.37,0.41
919,9.62,-7.7,14.17,1.76,-3.05,1.7
944,2.94,-5.04,7.14,3.17,0.67,0.73
970,1.08,-3.46,6.2,4.37,0.61,0.8
996,2.35,-0.65,4.43,4.37,2.38,0.66
1021,4.92,1.08,9.31,3.74,2.11,-0.31
1047,19.61,13.6,19.43,2.15,4.15,0.08
1072,5.88,-9.33,1.48,0.54,0.31,1.45
1098,-3.37,1.65,12.91,2.21,-0.03,-0.39
1124,7.96,-3.02,5.65,2.18,0.17,0.33
1149,-1.05,5.78,9.84,0.64,0.16,1.07
1175,-4.78,7.16,7.65,-0.5,0.07,0.26
1200,-2.69,0.53,9.1,-1.05,-0.01,-0.09
1226,-3.88,5.35,8.52,-1.29,-0.41,-2.9
1252,6.15,8.66,7.59,-3.79,-0.35,-3.61
1277,3.28,-6.84,8.23,-4.37,0.51,-0.41
1303,-4.32,-4.57,7.39,-3.55,-0.58,-1.75
1328,1.48,-11.58,11.06,-1.71,-0.43,-0.8
1354,1.1,-9.98,7.49,2.86,0.36,0.68
1379,1.78,-5.67,7.91,4.37,0.93,1.53
1404,-5.78,13.06,14.81,4.37,0.44,1.06
1430,1.36,4.76,10.21,2.77,0.55,1.27
1455,0.74,0.53,8.35,3.42,0.37,1.58
1481,0.34,13.62,8.83,2.24,0.23,0.75
1507,-4.19,17.18,7.85,-2.29,-0.8,-2.54
1532,8.27,12.54,6.82,-4.37,-0.87,-4.35
1558,0.07,-2.58,1.49,-4.37,-1.07,-3.63
1583,1.81,-19.61,10.05,-4.37,-2.11,-1.58
1609,2.43,-3.27,8.22,-1.51,-2.9,0.47
1635,4.89,-7.9,12.17,-1.12,-1.18,-0.03
1660,0.5,0.25,5.58,0.36,0.1,0.84
1686,1.84,-5.64,9.55,0.93,0.01,0.4
1711,2.62,-7.77,9.26,2.64,0.41,0.45
1737,7.89,-10.88,6.73,4.37,1.85,2.13
1763,4.22,2.09,6.98,4.37,3.02,2.68
1788,8.97,-2.2,6.53,4.37,0.54,1.79
1814,0.35,0.2,6.93,4.37,0.54,2.3
1839,-1.61,11.22,7.93,1.77,0.46,1.33
1865,0.31,6.06,9.3,-0.51,0.1,0.11
1890,-1.47,17.53,7.44,-4.37,-0.58,-1.68
1915,4.87,9.43,2.39,-4.37,0.32,-3.99
1941,3.63,-11.73,15.26,-4.37,1.58,-2.87
1966,-1.03,-4.71,6.1,-4.37,-1.66,-1.96
1992,3.4,-11.07,7.5,-1.64,-1.34,-0.8
2018,1.8,-10.73,6.81,2.91,-0.15,1.11
2043,0.43,-13.56,3.4,4.37,0.87,2.66
2069,9.91,2.68,6.14,4.37,1.36,4.37
2094,8.1,7.95,9.01,4.37,0.3,2.24
2120,2.57,6.84,10.89,3.64,0.48,1.69
2146,1.44,6.05,6.18,2.67,0.42,0.99
2171,-0.77,11.57,10.03,-1.05,-0.25,-1.0
2197,-5.7,19.61,3.42,-4.37,-1.08,-3.83
2222,7.94,8.73,-1.36,-4.37,-0.05,-4.37
2248,-3.08,-19.61,7.29,-4.37,-0.79,-2.26
2274,2.68,-7.97,10.3,-3.48,-1.7,-0.03
2299,4.48,-12.18,7.75,-0.16,-0.27,0.4
2325,0.39,-10.89,5.76,4.25,0.39,2.93
2350,-0.72,-7.71,3.45,4.37,0.81,4.08
2376,6.07,0.03,12.12,4.37,-0.3,3.3
2402,1.0,12.0,8.16,2.47,0.5,0.31
2427,-0.84,2.65,9.68,-0.02,0.19,-0.02
2453,-0.31,0.95,9.58,0.32,-0.07,-0.48
2478,-0.91,9.32,9.17,-1.58,-0.18,-2.82
2504,0.92,12.83,7.35,-4.37,-0.64,-4.3
2529,5.4,9.86,1.25,-4.37,0.76,-2.42
2554,-7.09,-19.61,4.24,-4.37,-0.83,-3.36
2580,2.22,-11.45,5.16,-1.67,-1.11,-1.1
2605,-1.94,-19.06,5.6,2.36,0.18,1.66
2631,1.65,-11.52,7.83,4.37,0.95,3.33
2657,5.29,-14.85,0.34,4.37,-1.15,3.36
2682,-1.55,19.61,19.61,4.37,-0.21,3.39
2708,-0.38,-2.12,10.88,1.89,-0.01,0.13
2733,1.94,-5.64,7.6,4.37,0.49,2.46
2759,-0.26,11.78,6.31,2.85,0.42,1.4
2785,-3.01,18.36,8.61,-2.25,-0.59,-2.22
2810,2.27,19.61,0.74,-4.37,-0.86,-4.37
2836,12.99,-5.9,3.02,-4.37,2.13,-4.37
