Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-5.51,13.05,5.13,-3.44,-0.4,-4.37
26,-1.06,12.92,4.99,-4.37,-1.11,-4.37
52,2.97,4.49,0.34,-4.37,-1.51,-4.37
77,-0.6,-19.17,-0.77,-4.37,-1.51,-4.37
103,-1.16,-17.88,7.43,-2.37,-2.05,-2.22
128,-1.98,-6.19,10.19,0.51,-0.57,0.3
154,-3.4,-4.11,7.56,0.54,-0.27,-0.3
180,-2.47,-3.5,8.19,-0.63,-0.41,-0.39
205,-2.15,-6.22,7.65,-0.83,-0.52,0.07
230,-3.07,-6.54,8.34,0.1,-0.21,0.48
255,-2.01,-9.08,8.34,1.84,0.1,1.45
281,-1.54,-7.21,7.62,3.2,0.38,3.2
306,-1.01,-3.45,2.89,4.37,0.61,4.37
332,-3.78,-3.36,2.55,4.37,-1.11,4.37
358,-2.83,-0.3,6.85,4.37,-1.68,4.37
383,-3.79,8.6,8.09,4.37,-2.78,2.48
409,-3.91,13.2,6.28,4.37,-3.94,0.69
434,-2.62,11.71,7.4,1.8,-4.37,0.83
459,3.37,12.04,8.38,-1.51,-4.1,-0.94
485,5.49,6.87,10.52,-4.12,-1.83,-2.5
510,2.97,2.91,10.24,-4.37,1.08,-0.77
536,-0.92,-3.78,8.58,-3.96,1.83,0.14
561,-4.85,1.64,3.32,-0.4,0.63,1.05
587,-2.39,1.82,8.08,-1.72,-2.59,-0.07
613,0.7,-5.16,8.4,-0.21,-2.02,0.58
638,1.82,-5.3,8.71,3.62,-1.44,2.38
664,4.53,4.3,8.82,4.37,-1.85,2.58
689,5.63,6.22,9.6,4.37,-0.42,1.61
715,2.0,3.43,6.71,4.37,0.54,0.05
740,2.41,6.51,6.04,4.37,0.27,0.54
765,4.36,11.22,6.93,2.72,0.68,0.49
791,2.36,12.55,3.61,-1.75,1.98,1.64
816,3.0,12.21,9.88,-4.37,1.72,0.91
842,4.42,10.41,11.04,-4.37,3.09,-1.25
868,-1.14,3.18,5.05,-4.37,3.51,-2.83
893,0.46,3.63,5.55,-4.37,2.52,-3.36
919,-2.73,-2.12,2.36,-4.37,1.77,-3.72
944,6.76,-4.31,11.38,-4.37,0.82,-3.69
970,-5.06,-12.69,9.26,-1.29,2.2,-2.38
996,-0.41,-3.16,9.3,0.06,2.02,-1.93
1021,-2.35,-5.38,6.96,0.44,1.86,-0.05
1047,0.96,-6.99,13.79,1.46,2.54,1.2
1072,2.58,-9.69,8.96,3.94,4.37,3.4
1098,1.26,-3.95,4.03,4.37,4.37,4.37
1124,-9.85,14.82,10.89,4.23,4.37,4.37
1149,-11.89,12.7,3.04,0.98,1.96,3.48
1175,-7.12,4.32,5.45,0.95,1.3,2.45
1199,-7.94,9.02,5.08,0.24,0.26,1.73
1225,-7.66,8.18,6.35,-0.31,-0.13,-0.83
1251,-8.46,11.61,5.28,-1.18,-0.28,-4.03
1276,-9.77,12.39,0.9,-4.37,-2.61,-4.37
1302,-1.25,6.51,3.32,-4.37,-4.37,-4.37
1327,0.47,-9.73,2.21,-4.37,-4.37,-4.37
1353,6.56,-18.97,11.52,-2.78,-4.37,-2.17
1379,-0.53,-3.17,9.66,-0.31,-2.78,0.16
1404,1.81,-2.57,10.89,-1.44,-0.77,-0.26
1430,-2.3,-3.84,7.49,-1.46,-0.61,-0.81
1455,-0.09,-5.02,8.01,-1.64,-0.96,-1.23
1481,-0.26,-8.21,9.82,-1.25,-0.81,-0.76
1507,-0.54,-6.29,8.32,-1.01,-0.11,-0.34
1532,-0.95,-6.92,6.89,-0.1,-0.38,-0.27
1558,-0.93,-7.14,6.12,1.09,-0.54,-0.16
1583,0.41,-9.31,10.17,3.17,-0.14,0.73
1609,1.21,-7.94,10.54,4.37,0.92,2.41
1635,2.25,-9.0,8.85,4.37,2.12,4.34
1660,-0.54,0.15,5.06,4.37,2.95,4.37
1686,-4.87,0.78,2.06,4.37,0.13,3.47
1711,-4.19,9.05,7.97,4.37,-3.14,2.82
1737,0.67,11.99,8.61,2.65,-3.0,0.48
1763,0.95,4.34,8.13,1.11,-2.2,-0.89
1787,1.45,1.32,9.56,2.41,-0.9,0.43
1813,0.63,7.85,7.72,2.13,0.04,1.2
1838,0.11,19.61,11.38,-4.37,1.13,-1.75
1864,1.81,7.67,3.75,-4.37,-0.51,-1.89
1890,1.57,-4.38,2.88,-4.37,-0.67,-3.69
1915,3.32,-8.81,9.13,-4.37,0.8,-0.94
1941,-2.46,0.26,4.22,-4.16,-0.34,-2.13
1966,0.71,-7.8,7.21,-3.72,-0.68,-2.11
1992,1.82,-8.44,9.88,-1.02,-0.83,-0.72
2018,2.81,-6.32,10.64,1.09,0.42,0.01
2043,0.96,-9.05,7.95,3.2,0.9,0.42
2069,1.23,-9.54,6.53,4.37,1.23,1.69
2094,-0.13,-4.24,8.89,4.37,1.69,1.9
2120,-0.9,-1.11,5.74,4.37,1.66,2.17
2146,-0.62,4.24,5.76,4.37,0.82,3.61
2171,1.63,8.55,7.77,4.37,0.16,3.34
2197,-2.82,7.3,9.88,1.46,0.86,2.27
2221,0.28,-0.17,5.74,1.27,1.63,0.94
2247,-0.99,5.83,5.61,2.56,1.32,1.76
2273,-2.3,8.72,10.26,1.79,0.18,1.87
