Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-2.24,-0.82,2.0,-4.37,-0.33,-2.41
66,-3.25,-7.27,6.76,-1.49,-0.97,-0.57
132,-0.46,-7.14,7.98,2.85,-2.62,-0.38
197,1.45,-5.25,10.68,2.28,-2.48,0.45
259,4.11,-0.52,8.36,4.37,-3.09,1.63
321,5.43,2.25,9.16,2.75,-0.95,1.15
381,6.06,1.99,11.53,1.54,1.36,0.51
441,4.98,4.21,8.84,-0.49,4.37,-0.77
502,-3.0,3.09,9.66,-4.37,4.37,-1.67
566,-2.7,-2.88,5.33,-2.93,0.64,-1.6
630,-5.49,-2.38,8.29,0.69,-1.0,-0.54
695,-1.65,-2.51,7.02,2.85,-4.37,-0.41
759,2.11,0.99,9.71,3.07,-2.74,1.03
820,5.46,2.24,11.25,1.5,-0.29,0.67
880,5.24,2.89,10.66,1.13,2.09,-0.24
941,0.7,3.17,9.7,-0.61,3.38,-0.78
1003,-0.93,3.48,9.47,-2.99,3.91,-1.24
1066,-5.09,1.7,6.01,0.03,-1.66,-0.77
1129,-1.18,-0.69,9.0,1.75,-4.37,0.12
1193,4.14,2.03,9.91,1.6,-2.52,0.98
1253,6.73,3.76,11.58,0.47,0.72,0.13
1313,6.09,2.48,9.28,-3.06,4.37,-1.89
1374,-7.45,1.48,6.54,-2.73,2.13,-1.48
1438,-7.16,0.31,4.93,-2.26,-1.34,-1.45
1502,0.95,-9.12,11.16,0.91,-4.14,-0.32
1565,3.02,-0.43,9.67,1.35,-1.81,-0.12
1629,7.21,-1.25,14.32,0.85,2.26,0.19
1689,0.52,0.27,7.08,-2.47,4.37,1.18
1750,-5.7,-2.42,7.66,-2.27,1.76,-0.62
1814,-3.43,-1.98,9.08,0.32,0.74,0.75
1876,-4.72,-2.27,7.06,0.31,1.21,1.09
1938,-4.34,-2.11,9.14,0.47,0.46,1.6
2000,-6.2,-1.21,7.12,-0.41,-0.08,0.39
2064,-6.57,0.29,4.33,-0.09,0.05,-0.56
2128,-11.63,-0.37,5.92,0.14,-1.1,-1.2
2192,-7.79,-7.53,3.86,1.67,-4.37,0.14
2255,1.32,2.57,8.19,-0.26,-3.8,-2.97
2319,2.62,-11.23,8.04,-3.18,-1.54,0.72
2382,3.52,-5.36,12.92,1.28,-0.25,-2.02
2445,1.64,-4.59,7.56,4.37,-0.95,-3.79
2508,-9.6,19.61,5.09,2.53,-1.65,-0.59
2572,6.5,5.52,11.4,0.8,-0.9,-0.28
2634,2.66,7.88,8.78,-1.16,2.08,-0.56
2696,1.13,-2.75,9.88,-3.75,2.8,2.06
2757,-6.63,4.29,3.62,-4.37,3.82,3.44
2819,1.93,-5.86,12.74,-1.05,0.33,0.85
2881,-2.28,-4.54,9.57,-0.04,-0.87,-0.42
2947,-0.99,0.91,6.91,-4.37,-2.63,2.52
3010,0.96,-8.64,8.58,0.74,-2.58,-2.35
3074,1.75,-3.88,6.86,0.17,-2.87,-2.36
3137,7.22,-6.74,7.17,-0.83,-2.8,-1.29
3201,12.52,-7.87,10.99,1.36,3.2,1.36
3262,3.72,-7.75,9.07,2.22,4.37,4.25
3323,-9.97,3.3,3.61,-0.36,4.37,3.21
3384,-3.96,-4.59,8.63,-0.09,-0.35,-0.5
3450,-4.13,-2.65,3.81,0.61,-4.37,-2.59
3515,4.39,-2.32,10.07,2.21,-4.37,-1.36
3578,5.71,1.72,11.24,1.23,-0.18,-0.01
3640,12.07,9.01,19.61,0.93,4.37,0.25
3699,-6.29,-0.15,4.98,-0.65,3.81,1.87
3763,-4.15,-0.44,6.93,-1.47,0.38,-1.09
3827,-3.66,-2.32,7.53,-0.25,-2.98,-1.84
3893,0.35,-2.78,9.69,0.79,-3.84,-0.96
3956,5.98,-0.74,9.36,0.5,-3.83,0.34
4018,10.92,-0.73,12.2,3.39,2.92,-0.36
4080,2.28,-0.23,6.83,-0.6,4.37,0.08
4142,-5.15,0.06,7.13,-2.07,2.2,-0.24
4205,-5.47,0.7,5.98,-0.26,-1.74,-0.8
4270,1.38,-0.94,10.48,0.28,-4.37,-0.33
4333,4.24,0.37,9.44,-0.19,-4.37,0.39
4395,6.06,0.62,11.27,-0.7,-1.08,0.25
4457,5.61,0.4,9.55,-2.44,3.96,0.12
4517,1.41,-2.73,6.78,-3.25,4.31,-0.13
4581,-1.45,-3.53,6.67,-2.39,0.35,-0.4
4645,1.53,-5.71,7.22,-0.95,-2.45,-2.71
4710,4.33,-10.06,7.69,1.56,-2.27,-1.27
4773,7.7,-5.77,10.89,1.56,1.6,1.24
4834,6.36,-5.01,6.57,1.0,4.37,3.54
4894,-9.76,1.47,4.53,1.41,3.59,1.74
4955,-3.9,-0.7,9.2,1.54,-3.13,-0.19
5019,-0.31,0.94,9.21,-2.86,-3.04,-0.72
5084,4.23,-6.0,5.75,-4.37,-0.45,-0.85
5148,0.59,-8.03,6.47,-1.45,0.92,1.17
5210,-0.22,-6.61,7.6,1.68,-0.01,-0.05
5275,0.46,-8.77,7.89,1.74,0.53,-0.59
5337,0.96,-8.41,7.47,4.37,-0.37,1.2
5399,0.15,0.95,5.83,4.37,-2.2,0.04
5459,2.29,2.23,10.88,1.37,-1.51,-0.01
5521,5.25,0.73,11.92,0.06,-0.07,-0.27
5583,5.55,4.0,11.68,-3.04,4.37,-0.86
5645,-4.05,-4.25,5.71,-4.37,3.72,0.01
5708,-3.31,-2.09,5.22,-1.58,-1.04,-1.48
5774,-1.23,-7.81,7.85,0.65,-2.45,-1.88
5839,2.71,-6.3,10.24,3.05,-2.55,-1.06
5902,2.82,-3.69,8.35,1.83,0.38,0.6
5963,3.71,-4.33,10.79,3.93,1.61,1.1
6023,-0.28,0.82,9.0,2.18,-0.47,0.98
6085,1.87,2.23,9.45,1.76,0.97,1.07
6144,1.31,2.44,10.8,-1.01,3.02,1.36
6205,-1.06,6.48,7.59,-1.16,3.5,0.56
6267,-3.01,-5.55,12.33,-0.73,2.39,-0.27
6331,-3.97,1.94,7.99,-0.82,0.98,-1.63
6395,-6.83,-6.12,4.66,-1.14,-0.67,-2.61
6460,-2.84,-2.15,8.3,-0.62,-1.39,-2.91
6526,-0.96,-4.43,8.75,-1.05,-2.03,-1.07
6592,0.26,-2.91,7.31,-3.36,-2.65,-0.59
6657,3.63,-8.1,7.47,-1.45,-1.93,-1.52
6721,2.38,-6.97,6.8,1.42,-0.97,-2.07
6785,2.47,-1.85,8.6,3.44,1.47,-1.81
6847,1.63,-3.24,7.18,2.65,4.21,-4.37
6908,-0.62,-0.71,8.43,-1.87,0.69,-0.63
6973,7.8,-7.56,10.55,-1.61,1.1,-2.77
7036,-1.47,-1.99,7.71,0.33,1.87,-0.9
7099,-0.42,3.68,10.13,-0.15,1.76,0.07
7161,-3.28,-5.04,5.12,-0.49,-4.35,-3.26
7227,9.24,4.13,13.58,0.4,-2.45,-1.78
7289,2.66,-2.25,8.64,0.88,-0.21,0.76
7351,4.24,3.28,12.99,1.52,-0.52,-1.9
7413,3.76,-3.49,9.14,-0.37,-0.37,0.42
7476,6.71,0.96,9.69,-0.13,2.59,-1.86
7538,3.32,0.75,6.45,2.91,4.37,2.22
7597,-5.44,0.88,8.55,2.44,0.41,0.6
7658,-4.0,9.08,10.12,-1.57,0.15,-0.55
7721,-0.42,1.45,4.7,-4.37,-1.11,-3.42
7786,-1.13,-10.65,9.7,-1.49,-1.76,-0.15
7852,1.94,-8.37,10.64,1.91,0.85,-0.32
7914,2.02,-2.08,6.13,4.37,1.98,1.65
7974,0.99,11.78,4.53,4.37,0.18,1.75
8033,1.51,14.09,8.08,-2.75,0.88,-0.3
8095,1.88,17.02,2.62,-4.37,-0.45,-3.36
8159,1.63,-13.02,8.08,-4.37,-2.13,-0.48
8224,5.72,-3.15,10.47,-1.07,-1.29,-0.32
8288,0.77,-5.66,7.29,1.09,0.09,-0.22
8350,4.75,-5.14,11.34,3.43,0.97,0.42
8411,2.21,-4.16,-0.64,4.37,4.37,3.05
8472,5.02,14.34,10.05,3.35,-0.99,2.6
8533,-1.24,3.51,8.09,-1.73,1.0,0.09
8595,-0.24,10.11,11.07,-2.63,0.58,0.08
8657,1.15,-2.43,-1.29,-4.37,-1.36,-4.37
8723,-0.14,-6.15,8.4,-1.01,-0.47,0.12
8787,-0.17,-6.3,7.94,0.56,0.04,-0.12
8851,4.75,12.47,12.74,2.95,0.67,1.44
8910,-0.73,-0.02,8.15,1.0,-0.04,0.42
8973,0.44,-0.26,9.8,1.09,0.51,0.37
9034,2.24,-1.07,11.15,-1.03,-2.07,1.63
9097,-0.81,-5.54,8.27,3.66,0.15,4.11
9159,6.96,14.62,10.56,3.26,-1.25,2.85
9219,0.6,19.61,6.03,-4.37,0.84,-3.28
9281,3.56,-19.61,0.72,-4.37,-1.67,-2.88
9346,2.23,-3.12,9.0,1.9,-0.5,0.51
9408,0.19,-5.85,8.19,2.81,0.32,-0.44
9470,5.2,-0.52,12.47,3.46,1.65,0.17
9531,1.01,2.31,5.47,3.39,0.39,0.48
9590,1.39,5.97,9.59,2.35,-0.2,1.33
9650,4.85,-1.18,11.09,-2.3,-2.99,0.3
9713,3.21,3.78,9.11,-2.17,-1.91,0.26
9775,5.29,-1.92,9.95,-0.67,1.71,-1.0
9839,3.31,-5.33,8.12,2.77,0.64,-0.42
9900,8.08,1.02,8.48,4.01,2.11,1.28
9960,3.08,8.5,7.63,1.04,3.81,-0.03
10020,-6.26,10.37,6.2,-4.37,2.51,0.15
10082,-11.25,-5.37,7.34,-4.37,1.46,-4.31
10147,-0.74,-3.71,8.53,-0.88,0.24,-0.61
10211,-0.35,-3.48,8.07,1.17,-0.16,0.43
10275,-4.23,16.9,12.5,2.06,-0.19,1.35
10337,-0.51,-1.57,7.94,4.37,-3.06,1.1
10400,4.67,0.79,4.98,4.37,-1.79,1.48
10461,4.49,16.85,11.37,0.87,0.78,0.29
10520,-1.24,0.28,7.27,-0.14,1.14,0.64
10582,3.74,7.53,8.98,-0.74,-1.01,-0.25
10645,0.33,6.72,8.56,-2.19,1.05,-1.08
10707,2.48,3.35,8.06,-3.56,0.06,-1.5
10769,2.66,-0.41,9.71,-0.05,0.29,-0.34
10832,-3.62,9.4,4.51,-4.03,1.6,0.25
10894,0.83,-3.53,9.39,-2.74,-0.57,0.33
10957,3.11,1.35,9.48,3.02,1.01,1.28
11016,-0.58,4.09,10.49,1.79,1.71,1.85
11077,-3.16,9.34,9.56,-0.88,-0.98,-1.06
11141,3.95,-4.36,7.57,-2.57,-4.37,-1.23
11206,4.12,1.8,8.82,0.88,-1.07,-0.53
11268,1.86,-0.48,9.17,1.44,0.32,-0.34
11329,7.13,-0.73,11.83,1.45,1.65,-0.02
11391,-0.16,9.39,8.32,0.05,4.2,0.31
11452,-0.38,1.42,7.17,-4.37,3.64,-0.71
11515,0.93,-3.13,8.39,0.24,0.52,1.17
11576,-6.12,-1.87,8.84,-0.77,0.9,0.48
11639,-4.88,3.56,9.85,-0.95,-1.08,-0.86
11704,4.48,-6.11,12.92,-0.68,-1.56,0.14
11767,-1.28,2.56,7.73,2.15,-0.6,0.5
11829,0.06,6.73,11.74,-0.33,-0.74,-0.66
11892,0.05,0.12,10.78,3.08,0.45,0.03
11951,0.62,10.39,11.33,-3.43,-0.26,-2.86
12015,1.39,-7.53,3.28,-4.37,-0.39,-3.55
12079,-1.95,-15.13,6.48,0.55,-0.55,0.72
12142,2.21,-0.42,7.26,4.37,0.54,3.36
12203,3.72,0.75,5.88,4.37,0.85,3.82
12262,0.4,17.07,9.03,3.11,-0.04,1.57
12323,0.6,13.25,5.38,-4.37,1.48,-4.37
12385,5.18,-14.91,3.83,-4.37,-2.74,-4.37
12450,0.06,-3.48,8.69,1.37,-0.12,0.56
12512,1.33,-9.12,6.3,4.37,0.83,3.29
12572,0.53,3.38,6.82,4.37,-0.02,3.78
12633,2.26,12.43,11.46,1.33,0.14,0.82
12692,2.2,9.56,8.07,-4.37,0.02,-4.37
12754,3.71,-14.81,3.21,-4.37,-2.15,-4.0
12819,1.34,-8.99,7.07,3.01,0.12,1.63
12879,0.47,-7.12,6.87,4.37,0.57,2.99
12940,-1.56,3.55,4.08,4.37,-0.58,3.46
13002,3.49,12.65,9.29,4.21,-2.59,1.89
13062,4.76,10.44,8.91,-2.13,2.47,-0.28
13124,-0.3,2.5,0.57,-4.37,-1.22,-4.37
13189,2.15,-5.55,7.52,-4.03,-0.51,-1.0
13253,3.58,-9.57,8.55,3.32,0.34,0.3
13314,-2.2,8.34,7.58,4.37,-1.03,1.86
13376,3.31,3.11,7.98,4.37,-1.11,0.37
13436,5.45,11.08,9.11,1.6,-0.59,0.59
13497,2.73,15.6,10.2,-4.37,0.47,-1.65
