Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,-9.39,11.23,12.66,4.37,-0.84,0.22
62,0.51,6.31,8.39,4.37,-0.86,-0.95
124,7.84,1.57,3.79,-4.37,-4.37,-0.75
187,4.82,-0.56,10.9,-4.37,-0.44,4.37
251,3.34,-8.42,5.27,-1.55,-2.32,-0.95
316,5.24,-2.19,10.14,2.23,0.21,-1.37
378,4.48,-4.84,8.63,4.37,1.71,-4.37
440,3.39,9.71,3.57,4.37,2.74,-0.52
500,7.46,16.99,6.14,-4.37,1.28,0.66
561,-0.18,-2.8,2.29,-4.37,0.99,3.83
624,2.59,-7.71,6.85,-1.39,-2.13,-0.23
689,4.57,-8.72,11.11,2.23,-0.82,0.84
751,3.34,-0.0,6.05,3.65,-0.65,-3.39
814,-2.53,1.83,5.68,4.37,-2.25,-4.08
878,14.29,9.03,11.66,-1.35,-2.71,2.04
940,3.49,8.51,6.05,-4.37,2.17,4.37
1000,3.37,-4.26,5.64,0.08,-0.35,-2.3
1064,7.09,-0.33,7.32,4.37,1.12,-2.51
1126,2.71,9.32,4.92,3.35,0.35,-1.94
1186,4.27,10.53,4.69,-4.37,-1.47,1.28
1248,-1.67,-3.74,2.09,-4.37,-0.42,3.54
1313,5.84,-1.08,7.62,1.0,-1.04,-1.32
1376,5.13,-0.87,6.33,1.38,0.74,-0.95
1438,7.1,2.92,5.54,-2.13,-0.75,0.83
1500,8.62,-2.43,7.44,-1.5,-1.59,1.4
1564,7.05,-3.67,9.04,1.07,0.77,-1.06
1626,3.33,3.9,2.51,2.97,1.35,-1.62
1686,7.75,8.69,-3.41,-4.37,-4.22,-1.51
1751,12.71,0.76,10.87,-0.24,0.75,0.67
1812,9.12,0.01,7.69,1.35,1.49,-0.58
1872,3.71,0.51,1.18,1.37,1.27,-0.57
1933,10.64,-0.45,8.21,-0.26,-2.2,0.9
1996,8.96,-0.11,7.55,-0.2,0.75,0.38
2059,4.27,-0.56,4.55,1.4,1.55,-1.48
2121,6.5,1.13,5.41,0.72,-0.47,-0.4
2183,10.68,1.07,8.46,2.31,-0.68,-0.52
2245,7.88,1.8,6.85,2.25,2.16,-1.51
2305,9.22,8.84,6.96,-3.3,3.83,0.32
2366,-4.32,-1.92,1.01,-4.37,3.54,0.52
2429,3.22,-8.07,11.02,1.19,1.0,1.49
2490,-0.13,-0.46,7.6,4.37,0.76,-1.04
2553,3.04,10.08,7.84,4.37,1.66,-0.37
2614,2.65,13.24,9.31,-4.37,0.75,-0.45
2676,-4.76,-11.86,0.73,-4.37,0.44,-3.38
2741,0.58,-2.69,8.66,2.86,0.08,1.28
2802,1.44,-4.47,7.22,4.37,1.51,0.77
2862,-0.12,5.97,9.52,1.87,1.0,1.14
2923,-2.58,6.48,9.53,-1.62,1.06,0.02
2985,0.94,-7.88,7.32,-4.37,-0.43,-4.14
3049,-2.09,-7.51,7.39,0.34,-0.32,-0.36
3114,-4.47,8.09,6.45,3.8,0.38,1.6
3175,1.63,3.09,11.69,1.2,-0.33,0.29
3236,-1.59,1.01,8.73,-4.37,0.27,-1.36
3299,-1.77,-7.98,5.25,-2.3,-0.19,-1.11
3365,2.2,-8.8,8.88,4.37,1.18,2.7
3425,-0.61,0.8,5.91,4.37,0.55,0.54
3486,-1.78,9.98,9.79,2.28,0.13,0.78
3547,-2.95,14.1,6.34,-4.37,-1.34,-1.4
3611,-1.87,-9.38,7.33,-2.69,0.11,-0.41
3676,-0.52,-2.89,8.54,1.3,-0.39,0.26
3739,1.36,-1.65,5.73,4.37,-0.13,1.87
3801,2.15,8.69,10.87,3.94,-0.33,0.65
3862,-2.17,13.95,8.65,-1.42,0.67,-0.78
3926,3.82,3.46,0.92,-4.37,-0.39,-1.63
3989,1.36,-10.81,8.28,-0.26,-0.43,0.02
4052,1.39,-7.43,8.5,3.86,0.72,1.8
4113,0.18,-0.99,8.14,4.37,0.54,0.96
4173,-0.21,6.95,7.7,4.37,-0.07,1.02
4235,-2.86,15.94,8.02,-4.37,-1.7,-0.84
4300,0.54,-19.61,8.74,-4.37,-0.81,-1.2
4365,1.25,-3.28,9.77,2.48,0.06,0.38
4425,-0.73,-3.68,4.66,4.37,0.72,0.63
4487,1.5,4.64,9.61,4.37,1.62,-0.77
4548,-0.99,6.15,9.07,2.08,1.05,-0.47
4610,-0.72,11.29,6.57,-4.37,-0.74,-0.38
4675,0.85,-12.79,7.96,-3.89,-1.29,-1.36
4739,0.44,-3.26,9.52,1.82,-0.29,1.03
4801,1.32,-2.32,7.72,4.37,1.22,0.89
4862,-0.0,4.45,7.05,4.37,-0.5,1.71
4924,3.01,12.15,9.78,2.77,-1.01,0.44
4985,3.24,11.53,0.0,-4.37,-0.58,-3.08
5048,-0.01,-10.16,8.11,-1.95,-2.06,0.08
5113,6.38,-6.54,11.61,0.27,-2.12,0.49
5175,2.61,-6.45,8.53,4.37,0.18,0.3
5235,-0.57,4.4,7.65,3.59,-0.28,-2.45
5299,4.29,1.51,8.34,4.37,-1.97,-1.66
5361,5.7,1.91,5.69,4.37,0.73,-1.86
5421,3.86,12.22,2.59,4.12,-0.43,0.53
5482,5.64,11.37,4.24,-0.67,0.93,-0.19
5544,7.08,19.06,2.93,-4.37,1.73,0.81
5605,-6.27,-6.49,2.88,-4.37,2.22,4.37
5668,2.13,-6.85,8.0,-0.71,-0.24,0.25
5731,8.9,-2.55,11.69,4.34,2.24,0.24
5792,-4.78,0.93,4.58,4.37,1.06,-1.44
5854,2.65,8.85,6.21,4.37,0.06,0.42
5914,-1.17,12.11,3.83,1.26,-0.21,1.36
5976,0.47,17.82,5.88,-4.37,0.34,-0.09
6038,0.65,1.67,-3.66,-4.37,-0.31,1.17
6101,1.18,-6.9,7.03,-0.27,-0.03,-0.14
6166,5.57,0.85,9.29,-1.56,-1.68,-0.25
6229,3.66,-6.48,8.7,0.25,-0.26,-0.26
6292,2.83,-1.44,9.16,1.08,0.38,-0.89
6354,3.73,-5.38,8.92,3.82,1.5,0.22
