Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.7,12.73,8.44,-1.2,0.2,0.92
61,0.78,-6.14,8.64,-0.83,-0.04,0.45
124,0.77,0.15,10.55,1.08,0.12,0.44
184,1.05,0.06,10.17,-1.74,-0.42,-0.68
247,-3.11,3.08,4.59,0.11,0.51,0.52
308,-3.41,-3.35,0.97,0.1,1.9,-0.11
371,0.75,-0.74,10.08,0.33,0.47,-0.03
433,-0.83,0.28,9.68,0.1,0.08,-0.04
495,-1.43,1.1,10.01,-0.43,-0.13,0.36
559,-0.31,0.86,9.85,0.52,-0.04,-0.13
622,-0.22,0.95,9.66,-0.91,0.05,-0.22
685,-0.12,-2.57,9.53,-0.81,0.01,0.27
748,-0.24,-3.97,6.64,1.71,0.07,-0.45
812,-3.7,12.27,8.05,-0.97,-0.44,0.89
875,0.89,-3.28,9.08,-1.66,0.18,0.86
937,1.51,-4.76,8.29,2.17,0.1,-0.23
999,0.45,6.31,10.14,0.32,0.24,-1.72
1060,-2.19,-2.39,8.91,-2.04,-0.18,0.78
1124,-2.08,-8.51,7.98,0.26,0.1,-0.31
1188,0.31,5.88,16.17,1.97,-0.39,-0.71
1250,0.46,2.97,11.96,-2.32,0.22,0.63
1311,-0.92,-3.02,9.88,-0.78,0.0,0.88
1374,1.63,-2.54,9.76,2.57,0.49,-0.54
1436,-1.54,11.08,8.96,-1.18,-0.1,0.91
1499,0.59,-4.32,9.73,-1.75,0.23,0.47
1561,0.51,-3.71,8.04,2.02,-0.16,-0.27
1624,0.85,7.35,9.67,0.75,0.18,-1.8
1685,-2.72,-1.88,9.1,-2.5,-0.32,0.87
1750,-1.26,-8.31,10.18,0.97,-0.21,-0.6
1814,1.74,7.81,9.15,1.83,-0.1,-1.36
1876,0.19,4.02,10.48,-2.23,0.41,1.08
1937,-0.19,-2.55,9.31,-0.56,0.12,1.43
2000,1.06,-2.79,9.38,1.99,0.12,-0.45
2062,-2.42,9.95,8.32,-0.69,-0.19,0.69
2126,0.47,-3.75,8.95,-1.51,0.15,0.6
2188,-0.24,-5.66,9.78,1.26,-0.09,-0.82
2252,1.11,6.87,8.01,1.28,0.01,-1.33
2313,-1.01,-1.6,9.26,-2.6,-0.01,0.57
2378,-1.55,-8.1,8.28,1.41,-0.33,-0.7
2442,1.24,7.9,10.67,1.46,-0.2,-1.25
2504,-1.4,-2.83,7.97,-2.76,-0.31,0.81
2569,0.07,-5.97,8.7,1.28,-0.16,-0.25
2632,0.36,7.06,11.82,1.83,-0.17,-0.98
2694,-1.28,-0.49,10.78,-2.63,-0.08,0.69
2759,0.23,-5.41,9.74,-0.36,0.16,0.54
2821,-0.78,-1.0,9.3,2.4,-0.19,-0.49
2886,1.28,4.75,10.01,-2.48,0.25,0.49
2947,-0.92,-3.91,9.45,-1.44,0.12,0.46
3010,0.04,-0.85,9.61,1.54,0.25,-0.1
3072,0.9,3.1,11.12,1.74,-0.05,-1.31
3134,-0.01,-2.02,9.95,-1.49,0.06,0.43
3197,-0.83,1.57,10.24,1.13,-0.03,0.15
3259,-1.29,-1.88,9.29,-0.57,0.05,-0.36
3324,0.17,0.12,10.05,0.04,0.02,-0.0
3384,-0.27,0.4,9.85,-0.15,0.04,-0.0
3448,-1.83,-5.16,9.03,-0.35,0.18,-0.04
3512,-1.63,4.17,10.54,0.66,-0.14,-0.17
3576,0.05,-0.19,9.67,-1.2,-0.03,0.36
3639,0.79,-1.68,9.34,-1.19,0.2,0.49
3701,-1.23,-5.29,8.36,1.42,-0.01,-0.74
3766,0.16,11.21,10.06,2.18,-0.03,-1.31
3828,-2.9,-2.8,7.28,-2.99,-0.57,1.05
3893,-2.52,-7.42,7.1,1.07,-0.75,0.04
3956,0.51,5.08,17.13,2.59,-0.71,-1.19
4018,-0.29,-3.73,14.66,-2.57,-0.12,0.32
4083,-3.09,-15.07,8.44,-0.28,-0.18,-0.01
4149,-1.31,4.33,12.11,2.65,-0.44,-1.26
4212,1.3,-2.18,9.47,-2.39,-0.17,0.53
4275,-3.72,-12.94,8.56,0.1,-0.23,-0.25
4340,-0.9,5.27,13.3,2.4,-0.49,-0.96
4403,0.28,-1.32,8.67,-2.33,-0.26,0.69
4467,-1.77,-7.94,7.73,0.26,-0.22,-0.04
4531,-0.25,0.62,9.95,1.72,-0.18,-0.68
4595,-1.44,9.03,9.65,-1.94,0.0,0.76
4657,-1.66,-7.74,9.43,-0.48,-0.25,0.72
4721,-1.33,1.93,10.02,2.0,-0.27,-0.79
4785,-0.63,3.74,9.61,-1.01,-0.02,0.24
4848,-0.13,-2.44,9.58,-0.57,0.11,0.04
4911,1.52,0.25,12.05,1.92,-0.1,-0.62
4973,-0.18,4.88,8.96,-1.67,0.15,0.12
5035,0.36,-3.65,9.77,-1.06,0.03,0.56
5097,0.14,-4.35,10.41,1.35,-0.31,-0.07
5161,0.3,4.93,9.44,0.51,0.03,-0.66
5222,-0.33,-0.25,10.31,-1.02,0.17,0.3
5285,-0.1,-1.66,9.77,-0.12,0.05,0.09
5348,-0.55,-5.56,9.4,1.18,-0.2,-0.13
5413,-0.02,1.47,10.46,-1.39,0.15,0.0
5475,-0.33,-2.26,9.63,-0.51,0.06,-0.0
5540,1.63,1.79,12.91,2.08,-0.16,-0.67
