Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,1.53,0.12,17.47,-0.44,-0.28,-0.43
63,-3.83,-0.39,3.28,0.67,0.28,0.33
125,-1.81,-1.53,9.27,-1.24,1.0,0.31
189,6.31,1.1,12.9,-0.08,-0.58,-0.01
252,-0.29,-0.85,6.76,-0.6,-0.47,0.02
317,1.12,-0.97,8.48,-1.56,-2.32,0.17
380,2.77,-3.24,9.89,0.01,-0.4,0.03
442,-0.74,-2.85,4.17,1.57,1.76,0.2
504,5.96,-0.74,12.5,0.55,-0.04,0.0
566,-0.67,0.35,5.04,-0.16,0.31,0.17
628,11.23,-5.0,19.61,-0.62,-0.08,-0.29
693,1.82,-0.58,8.53,1.29,1.39,-0.96
755,-1.57,2.26,3.23,0.58,0.59,0.74
816,4.62,-1.59,16.54,-1.23,-1.07,-0.6
880,1.26,-0.75,9.08,-0.64,-0.46,-0.14
945,-1.32,-0.05,4.08,0.36,-0.19,0.31
1008,-5.29,-1.13,5.11,0.1,1.1,0.61
1070,2.29,-2.27,8.56,0.99,0.77,0.06
1131,-0.57,2.31,5.08,-0.59,-0.46,0.32
1194,-0.56,-0.74,12.58,0.13,-0.04,-0.14
1259,-1.59,0.92,3.66,0.16,0.3,0.27
1319,17.55,-6.97,19.61,-0.77,-1.02,-0.5
1384,4.03,-3.49,12.53,0.28,0.16,-0.64
1446,-1.2,5.71,2.08,0.15,0.0,0.28
1507,7.45,-6.53,18.65,-1.24,-1.48,-0.24
1572,1.94,-0.2,8.15,0.85,0.12,-0.08
1634,0.61,1.83,6.78,-0.42,-0.38,0.1
1696,0.15,-0.01,11.3,0.36,-0.12,-0.11
1759,-0.23,1.52,5.6,0.77,-0.24,0.16
1821,-8.15,-1.01,2.85,0.38,0.05,0.48
1883,5.0,-1.13,10.95,-0.57,-1.14,0.16
1947,1.67,1.67,5.6,-0.6,0.03,0.08
2007,0.52,-1.01,6.01,-0.24,-0.16,0.18
2071,4.35,-0.43,9.77,0.89,0.54,0.13
2131,0.55,1.25,6.4,-0.53,-0.06,-0.04
2194,3.01,-1.49,9.44,-0.94,-0.55,0.08
2258,3.63,1.49,8.97,0.06,1.39,0.2
2317,1.04,-1.66,8.91,-0.34,0.92,-0.63
2380,-2.26,-0.94,12.05,0.91,0.85,-0.09
2444,2.06,1.65,8.04,0.71,0.18,0.09
2503,0.2,0.93,9.74,0.74,0.38,0.02
2562,1.64,-0.71,10.42,-0.06,-0.36,-0.05
2627,1.71,0.34,10.41,0.58,0.71,-0.2
2688,-1.3,3.01,5.06,-0.03,0.45,0.41
2750,3.73,5.47,12.91,0.39,0.95,-0.3
2811,-0.02,-0.68,9.78,-1.05,0.51,0.08
2874,-3.0,-2.1,7.59,-0.26,1.01,0.3
2937,1.65,1.24,7.89,0.25,-0.44,-0.16
2999,5.98,-2.91,13.68,0.11,-1.25,-0.38
3063,1.19,-1.61,12.76,1.48,-0.26,0.11
3125,-2.37,3.44,5.53,0.15,1.88,0.22
3185,0.72,1.94,10.45,-1.35,0.39,-0.3
3247,-4.38,2.94,10.46,0.5,-0.11,-0.42
3311,1.04,0.14,7.49,-2.62,-1.56,-0.96
3374,-1.55,-0.51,8.2,0.77,0.85,0.82
3436,2.18,3.56,10.8,-0.63,-1.04,0.23
3498,0.28,-2.02,9.9,-0.34,-0.87,0.13
3561,-0.63,-0.49,7.14,-0.34,-0.82,-0.39
3627,-4.65,2.72,8.61,0.62,-0.27,0.23
3689,3.93,0.37,11.29,0.02,-0.98,-0.35
3751,-1.54,1.78,4.03,-0.23,-0.38,0.21
3814,-4.64,0.23,6.05,-0.26,-1.11,0.36
3878,3.37,0.95,8.89,0.61,0.53,0.16
3937,0.92,0.63,6.21,-0.58,-0.58,0.29
3999,6.55,0.81,13.82,-0.48,-1.75,-0.17
4062,-2.41,0.93,2.68,-0.12,0.23,-0.03
4126,11.77,-4.44,19.61,0.1,-1.09,-0.04
