Time_ms,Ax,Ay,Az,Gx,Gy,Gz
0,0.96,1.29,10.49,-0.75,-0.28,-0.37
64,0.25,-1.07,9.15,-0.71,0.05,-0.07
127,0.29,-0.07,10.21,-0.73,0.08,-0.02
190,-0.13,-0.54,8.82,0.32,0.15,0.22
252,0.37,0.6,11.06,-0.16,0.21,0.08
313,-0.37,0.43,8.62,0.08,0.11,0.06
374,0.48,-0.9,10.25,0.41,0.31,0.3
435,-0.07,-1.77,8.96,0.19,0.1,0.09
497,-0.48,1.41,8.62,0.11,0.08,0.07
557,-0.87,1.14,10.28,-0.02,-0.21,-0.13
622,0.2,-0.59,9.32,0.15,-0.11,0.03
684,-0.46,1.01,8.71,-0.16,0.03,-0.13
747,3.45,-1.0,14.04,0.41,0.02,0.03
808,0.12,2.85,8.42,-0.29,-0.07,-0.27
871,0.22,-1.61,11.45,-0.19,-0.17,0.05
934,-0.01,0.7,9.41,-0.13,0.04,-0.03
998,-0.34,0.77,8.98,-0.1,0.15,0.03
1060,4.34,0.85,14.37,-0.23,0.47,0.0
1120,-0.35,1.1,9.18,0.35,0.2,0.04
1181,3.11,-1.33,15.83,-0.35,-0.05,-0.05
1246,-1.33,2.96,8.75,-0.23,0.16,-0.14
1309,0.26,-0.68,10.29,-0.74,-0.05,-0.24
1374,1.05,1.38,11.52,0.05,0.47,0.21
1433,0.22,-1.42,10.16,-0.16,0.01,-0.12
1496,0.08,2.77,9.82,0.09,0.19,0.3
1556,0.04,0.3,9.79,-0.58,0.15,-0.19
1618,0.42,-0.55,10.84,0.31,0.03,0.25
1679,-0.21,0.64,9.76,-0.31,-0.15,-0.07
1743,-1.98,0.67,10.2,-0.3,-0.38,-0.05
1808,-1.6,-0.43,11.84,0.26,-0.26,-0.07
1873,-0.93,-0.02,6.07,0.05,-0.17,-0.07
1937,-4.87,-3.34,15.93,0.25,-0.39,-0.03
2002,-0.17,0.85,9.5,0.11,-0.43,-0.09
2065,-0.5,-0.01,8.15,-0.28,-0.01,0.02
2130,-0.21,0.65,10.72,-0.05,0.2,0.09
2192,0.39,-0.53,12.46,0.22,-0.01,0.01
2254,-0.75,0.5,6.65,-0.19,-0.13,-0.16
2319,-6.09,-1.06,14.14,-0.36,-0.35,-0.05
2385,-0.99,0.36,9.15,0.24,-0.05,0.1
2447,-0.83,0.48,7.66,-0.01,0.13,-0.06
2510,0.64,-2.22,9.39,0.38,-0.01,-0.2
2573,-0.31,1.86,8.1,-0.17,-0.06,-0.1
2638,0.12,0.45,11.19,-0.62,-0.25,-0.23
2701,-0.01,-1.49,10.14,0.07,-0.06,0.03
2765,-0.06,0.82,8.67,-0.06,0.07,-0.01
2828,-4.5,-1.06,6.77,0.0,0.33,0.12
2890,3.57,-0.77,11.88,-0.18,0.03,-0.12
2954,-0.32,0.37,8.16,-0.1,-0.27,-0.02
3018,0.8,0.55,10.02,-0.48,-0.3,-0.35
3082,0.2,1.37,9.32,0.53,0.19,0.26
3141,8.19,0.2,17.41,-0.13,0.88,0.13
3202,2.09,-1.76,11.58,0.29,0.03,0.06
3263,-0.47,-1.16,8.36,0.08,-0.22,0.05
3326,-0.59,0.99,10.49,-0.17,-0.16,-0.26
3390,-0.48,0.64,8.3,-0.37,0.13,-0.17
3454,0.76,-0.47,9.67,-0.07,0.49,0.21
3516,2.22,1.68,11.54,-0.44,0.22,-0.09
3578,1.54,-0.69,11.39,-0.09,0.14,0.03
3640,-0.82,0.16,7.87,-0.38,-0.42,-0.22
3704,1.02,-2.46,11.19,0.47,0.02,0.18
3765,0.74,-0.17,10.88,0.1,-0.36,0.04
3827,-0.06,2.18,9.53,-0.35,-0.13,-0.3
3892,-0.42,-0.5,12.34,1.86,-0.1,0.79
3955,-0.67,-0.63,6.65,1.8,-0.33,0.49
4019,0.3,4.85,10.96,-0.64,-0.17,-0.33
4082,-1.17,1.95,9.51,-2.43,-0.04,-0.68
4147,0.64,-1.17,9.57,-0.91,0.01,-0.0
4210,-0.12,-0.55,8.82,-0.88,-0.05,-0.12
4276,0.08,-0.94,10.59,0.67,0.25,0.24
4337,-0.12,-0.77,9.25,1.36,0.09,0.36
4399,-0.08,4.37,9.85,0.72,-0.01,0.12
4461,0.34,1.88,10.41,-1.52,-0.1,-0.49
4524,1.08,-3.11,11.2,-0.97,-0.17,-0.29
4589,-0.61,0.38,8.43,-0.02,0.03,0.07
4651,-0.15,0.88,10.75,0.33,0.21,0.14
4712,-0.29,0.72,10.16,-0.11,0.13,-0.02
4775,-0.41,0.49,8.57,-0.42,0.11,-0.1
4839,6.12,-2.21,17.37,0.09,0.27,0.21
4899,0.28,-1.36,9.24,0.37,-0.29,0.13
4961,-0.26,1.42,9.61,0.17,-0.04,0.06
5023,0.97,1.74,11.15,0.59,0.15,0.21
5083,-0.02,2.22,10.32,-0.8,-0.15,-0.27
5148,-0.34,-0.32,8.2,-1.46,-0.11,-0.38
5213,0.4,-1.06,10.16,0.15,0.28,0.14
5274,0.27,-0.38,10.2,1.04,0.18,0.38
5335,-0.23,2.07,9.31,0.71,0.05,0.18
5396,0.98,2.91,10.52,-0.3,0.06,-0.11
5458,0.53,1.7,10.76,-1.73,-0.08,-0.53
5521,0.24,-1.65,8.87,0.08,0.1,0.2
5582,0.34,-0.72,10.54,0.31,0.01,0.15
5642,0.15,1.6,10.28,0.52,0.02,0.23
5702,-0.17,0.61,8.48,0.78,0.21,0.26
5762,0.5,0.43,10.61,-0.28,-0.23,-0.03
