Time_ms,Microphone
0,367
22,332
43,434
65,362
87,381
108,438
130,403
152,347
173,418
195,365
216,372
238,370
260,321
281,444
303,376
325,347
346,339
368,344
389,389
411,410
433,404
454,344
476,354
498,381
519,326
541,353
563,361
584,402
606,498
627,383
649,366
671,365
692,346
714,382
736,343
757,353
779,451
801,368
822,335
844,374
865,389
887,431
909,365
930,414
952,355
974,513
995,390
1017,395
1038,465
1060,379
1082,507
1103,368
1125,368
1147,387
1168,493
1190,399
1212,397
1233,413
1255,326
1276,362
1298,370
1320,363
1341,373
1363,364
1385,376
1406,373
1428,373
1450,353
1471,373
1493,472
1514,372
1536,364
1558,367
1579,358
1601,441
1623,364
1644,399
1666,353
1687,332
1709,497
1731,386
1752,382
1774,349
1796,358
1817,364
1839,359
1861,383
1882,355
1904,368
1925,353
1947,360
1969,332
1990,372
2012,359
2034,345
2055,345
2077,351
2099,387
2120,469
2142,398
2163,522
2185,386
2207,341
2228,381
2250,387
2272,364
2293,363
2315,396
2336,364
2358,495
2380,375
2401,330
2423,469
2445,405
2466,370
2488,408
2510,402
2531,331
2553,455
2574,373
2596,350
2618,369
2639,531
2661,337
2683,422
2704,555
2726,470
2748,412
2769,357
2791,323
2812,316
2834,350
2856,511
2877,359
2899,395
2921,376
2942,375
2964,408
2985,358
3007,358
3029,413
3050,353
3072,375
3094,358
3115,361
3137,321
3159,461
3180,356
3202,382
3223,362
3245,323
3267,340
3288,372
3310,501
3332,372
3353,359
3375,397
3397,368
3418,491
3440,319
3461,314
3483,349
3505,343
3526,369
3548,366
3570,337
3591,365
3613,381
3634,397
3656,400
3678,396
3699,421
3721,348
3743,375
3764,378
3786,333
3808,387
3829,380
3851,330
3872,342
3894,498
3916,386
3937,369
3959,372
3981,350
4002,370
4024,510
4046,343
4067,367
4089,493
4110,371
4132,373
4154,377
4175,387
4197,363
4219,367
4240,367
4262,375
4284,363
4305,331
4327,329
4348,343
4370,398
4392,429
4413,368
4435,381
4457,376
4478,367
4500,377
4521,366
4543,425
4565,346
4586,365
4608,346
4630,519
4651,379
4673,373
4695,407
4716,348
4738,347
4759,407
4781,397
4803,345
4824,356
4846,399
4868,374
4889,396
4911,363
4932,375
4954,410
4976,380
4997,351
5019,329
5041,381
5062,356
5084,306
5106,312
5127,409
5149,414
5170,348
5192,354
5214,378
5235,355
5257,333
5279,311
5300,387
5322,341
5344,356
5365,381
5387,391
5408,530
5430,363
5452,366
5473,379
5495,376
5517,361
5538,361
5560,345
5581,368
5603,362
5625,370
5646,348
5668,405
5690,441
5711,386
5733,342
5755,375
5776,349
5798,362
5819,374
5841,358
5863,364
5884,441
5906,360
5928,429
5949,357
5971,374
5993,374
6014,353
6036,355
6057,378
6079,412
6101,359
6122,498
6144,370
6166,388
6187,371
6209,503
6230,349
6252,500
6274,354
6295,468
6317,373
6339,363
6360,371
6382,372
6404,363
6425,353
6447,376
6468,508
6490,385
6512,532
6533,318
6555,366
6577,383
6598,362
6620,345
6642,502
6663,330
6685,371
6706,440
6728,356
6750,339
6771,364
6793,363
6815,355
6836,350
6858,384
6879,370
6901,351
6923,489
6944,420
6966,521
6988,322
7009,369
7031,317
7053,385
7074,376
7096,365
7117,381
7139,515
7161,376
7182,364
7204,361
7226,368
7247,407
7269,387
7291,389
7312,423
7334,467
7355,366
7377,369
7399,455
7420,351
7442,513
7464,382
7485,378
7507,333
7528,380
7550,324
7572,419
7593,433
7615,344
7637,374
7658,358
7680,346
7702,474
7723,364
7745,362
7766,369
7788,371
7810,345
7831,365
7853,378
7875,368
7896,381
7918,353
7940,462
7961,359
7983,347
8004,382
8026,371
8048,372
8069,382
8091,366
8113,354
8134,344
8156,368
8177,364
8199,507
8221,401
8242,378
8264,374
8286,530
8307,370
8329,521
8351,374
8372,351
8394,401
8415,372
8437,414
8459,500
8480,348
8502,397
8524,353
8545,429
8567,438
8589,423
8610,381
8632,327
8653,387
8675,371
8697,379
8718,360
8740,357
8762,323
8783,372
8805,427
8826,510
8848,394
8870,372
8891,417
8913,341
8935,347
8956,506
8978,399
9000,354
9021,362
9043,353
9064,486
9086,375
9108,375
9129,340
9151,378
9173,365
9194,363
9216,344
9238,371
9259,370
9281,394
9302,397
9324,434
9346,378
9367,399
9389,403
9411,388
9432,395
9454,363
9476,341
9497,360
9519,348
9540,378
9562,367
9584,358
9605,410
9627,395
9649,475
9670,341
9692,392
9713,358
9735,335
9757,359
9778,373
9800,332
9822,350
9843,347
9865,539
9887,348
9908,376
9930,334
9951,331
9973,349
9995,415
10016,499
10038,351
10060,355
10081,366
10103,360
10124,426
10146,362
10168,382
10189,370
10211,333
10233,430
10254,410
10276,339
10298,494
10319,390
10341,355
10362,506
10384,393
10406,365
10427,499
10449,361
10471,483
10492,371
10514,348
10536,372
10557,376
10579,364
10600,356
10622,359
10644,341
10665,336
10687,367
10709,383
10730,437
10752,381
10773,362
10795,456
10817,378
10838,373
10860,396
10882,346
10903,398
10925,364
10947,479
10968,365
10990,360
11011,322
11033,348
11055,396
11076,395
11098,374
11120,376
11141,363
11163,361
11185,398
11206,366
11228,505
11249,366
11271,388
11293,520
11314,351
11336,361
11358,342
11379,426
11401,358
11422,372
11444,483
11466,359
11487,476
11509,363
11531,393
11552,344
11574,374
11596,336
11617,331
11639,351
11660,354
11682,378
11704,360
11725,369
11747,319
11769,368
11790,347
11812,355
11834,387
11855,354
11877,353
11898,381
11920,371
11942,345
11963,340
11985,360
12007,380
12028,353
12050,328
12071,388
12093,326
12115,375
12136,367
12158,378
12180,345
12201,354
12223,367
12245,339
12266,366
12288,384
12309,362
12331,340
12353,396
12374,345
12396,381
12418,380
12439,359
12461,305
12483,375
12504,359
12526,326
12547,380
12569,407
12591,355
12612,357
12634,358
12656,369
12677,508
12699,383
12720,383
12742,371
12764,485
12785,379
12807,505
12829,392
12850,402
12872,328
12894,348
12915,493
12937,354
12958,485
12980,326
13002,404
13023,365
13045,317
13067,507
13088,367
13110,375
13132,371
13153,457
13175,498
13196,383
13218,356
13240,383
13261,359
13283,362
13305,360
13326,508
13348,389
13369,394
13391,511
13413,388
13434,339
13456,413
13478,364
13499,383
13521,344
13543,510
13564,380
13586,376
13607,361
13629,386
13651,372
13672,476
13694,359
13716,522
13737,362
13759,463
13781,423
13802,411
13824,367
13845,387
13867,374
13889,337
13910,363
13932,490
13954,351
13975,370
13997,362
14018,378
14040,321
14062,360
14083,505
14105,369
14127,359
14148,359
14170,445
14192,407
14213,457
14235,370
14256,510
14278,345
14300,357
14321,385
